gene,cell_type,Sex,cor,pval,padj
ACER3,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
PAK1,IPC,F,0.6243664688820195,0.0024832618610003167,0.03298794250039709
CLNS1A,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
NARS2,IPC,F,0.80908877676938,8.959228342007075e-6,1.4728323181356333e-4
RAB30-DT,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
C11orf54,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
MAML2,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
SLC35F2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
DIXDC1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PTS,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZW10,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
AP000462.1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
AP000462.2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
TBCEL,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
SCN3B,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
FBXL14,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
ENO2,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
AC092745.5,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
WBP11,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
RERG,IPC,F,0.9027036801420205,2.1760004387685202e-8,3.955347083270093e-7
STRAP,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
RECQL,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
GOLT1B,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
FAR2,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
ERGIC2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
AMN1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
HDAC7,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
SENP1,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
PRKAG1,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
AC074032.1,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
LARP4,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ATF1,IPC,F,0.80908877676938,8.959228342007075e-6,1.4728323181356333e-4
SLC11A2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
AC068888.1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
GDF11,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
MYL6B,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
CNPY2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
RASSF3,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
TBC1D15,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
ATXN7L3B,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
AC090709.1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
LINC01619,IPC,F,0.6917191481829176,5.136606865277658e-4,0.007229887804623111
NDUFA12,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
CDK17,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
APAF1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
NFYB,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
IFT81,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ATP2A2,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
MAPKAPK5-AS1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
WSB2,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
SRSF9,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
KDM2B,IPC,F,0.9027036801420205,2.1760004387685202e-8,3.955347083270093e-7
LINC01089,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
ZCCHC8,IPC,F,0.80908877676938,8.959228342007075e-6,1.4728323181356333e-4
MPHOSPH9,IPC,F,0.9027036801420205,2.1760004387685202e-8,3.955347083270093e-7
ZNF664,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
RFLNA,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
SLC15A4,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
GLT1D1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
SAP18,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
CDK8,IPC,F,0.6770021961366005,7.495857756045595e-4,0.010527295153192512
KATNAL1,IPC,F,0.6298342220756545,0.0022146656467813036,0.030431323638925818
RFC3,IPC,F,0.8134825055474084,7.314274776137663e-6,1.2925948923829945e-4
SPART,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
DLEU7,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
FAM124A,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
NEK3,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
SUGT1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
DIS3,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
MIR17HG,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
TM9SF2,IPC,F,0.9027036801420205,2.1760004387685202e-8,3.955347083270093e-7
TPP2,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
POGLUT2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
MYO16-AS1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
TMCO3,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
METTL3,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
DAD1,IPC,F,0.80908877676938,8.959228342007075e-6,1.4728323181356333e-4
EAPP,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
SEC23A,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
DDHD1,IPC,F,0.6150985070398745,0.0030008376347852783,0.03298794250039709
MAPK1IP1L,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PSMA3-AS1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
EXD2,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
SLC39A9,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
RGS6,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
DPF3,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZNF410,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
LIN52,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ACYP1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
C14orf132,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
VRK1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
EML1,IPC,F,-0.7798230082106671,3.070855777834216e-5,4.896437207664482e-4
YY1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
WARS,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
CDC42BPB,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
AL049840.2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
AC127522.1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
MTMR10,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
NOP10,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
AQR,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZNF770,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
MEIS2,IPC,F,0.6463513544179644,0.0015466162932713933,0.021578010653053956
CCDC32,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
AC068722.1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
COPS2,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
LEO1,IPC,F,0.7014582409389388,3.952097123913263e-4,0.005624886331618832
GNB5,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
RSL24D1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
NEDD4,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ADPGK,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PTPN9,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
AC015871.1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
AP3S2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
LRRC28,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
HBA2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
LMF1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ADCY9,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
PAM16,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
CORO7,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
USP7,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
UQCRC2,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
MOSMO,IPC,F,0.6298342220756545,0.0022146656467812954,0.030431323638925818
SGF29,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
SH2B1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
TMEM219,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
YPEL3,IPC,F,0.822324196851185,4.783902563137404e-6,8.477768274841272e-5
ZNF720,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
BBS2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
TK2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
CKLF,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
SF3B3,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PSMD7,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
WDR59,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
SPIRE2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ANKFY1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PSMB6,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PFN1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
DHX33,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ALOX12-AS1,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
NAA38,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
SCO1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
RAI1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
DRC3,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ALKBH5,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
IFT20,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
UNC119,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
GIT1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
AC005562.1,IPC,F,0.9298508319180611,1.0837825708405423e-9,2.0399481407359556e-8
CDK5R1,IPC,F,0.5905806617310159,0.004820770187750847,0.048682126880112524
LIG3,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PNMT,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PSMD3,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
MSL1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
WIPF2,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
MPP3,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
SP2-AS1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
KAT7,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
AC034268.2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
DHX40,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
DDX42,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
TEX2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PSMD12,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
COG1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
UBALD2,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
UBE2O,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
CYTH1,IPC,F,0.7036050612611574,3.7251134884125093e-4,0.005313715698044929
CANT1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
BAIAP2-DT,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
BAHCC1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
ARHGDIA,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
DLGAP1-AS3,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
TMEM200C,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
GNAL,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
FAM210A,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ELP2,IPC,F,0.611412422781474,0.003230350232277175,0.03298794250039709
RIT2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
HDHD2,IPC,F,0.80908877676938,8.959228342007075e-6,1.4728323181356333e-4
DSEL,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ADNP2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ABHD17A,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
SF3A2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
TLE5,IPC,F,0.6150985070398745,0.0030008376347852783,0.03298794250039709
MRPL54,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
SAFB,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZNF559,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZNF69,IPC,F,0.8572747542481644,6.896388401251932e-7,1.2464438354762724e-5
GCDH,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
RFX1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
BRD4,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
EPS15L1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
BABAM1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
MAU2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
LPAR2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZNF253,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
ZNF626,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
ZNF730,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
LINC00662,IPC,F,0.80908877676938,8.959228342007075e-6,1.4728323181356333e-4
ANKRD27,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
KCTD15,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
GPI,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZNF146,IPC,F,0.80908877676938,8.959228342007075e-6,1.4728323181356333e-4
ZNF461,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZNF793,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZNF546,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZNF155,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
ZNF226,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
SLC8A2,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
NOSIP,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
NUP62,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZNF350-AS1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZNF83,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
CACNG8,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
LILRB3,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZNF444,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
ZNF667,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
ZNF71,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
AC005261.1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZNF154,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
IDH3B,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
EBF4,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PANK2,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
TMX4,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
ZNF337-AS1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
HM13,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
NOL4L,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
COMMD7,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ERGIC3,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
CPNE1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
SOGA1,IPC,F,0.6206265903330295,0.002682289040070732,0.03298794250039709
RPN2,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
RALGAPB,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
SRSF6,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
MATN4,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PTGIS,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
TSHZ2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
RTF2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
RAE1,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
RAB22A,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
HSPA13,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
MORC3,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
HLCS,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PDE9A,IPC,F,0.5940477696437987,0.004518340218657143,0.045773376546332394
PDXK,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
COL6A2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
MCM3AP,IPC,F,0.80908877676938,8.959228342007075e-6,1.4728323181356333e-4
ATP6V1E1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PI4KA,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
LZTR1,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
YPEL1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
CABIN1,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
SNRPD3,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PITPNB,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
AC003681.1,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
DEPDC5,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ZC3H7B,IPC,F,0.6298342220756545,0.0022146656467812954,0.030431323638925818
AL121672.2,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PUDP,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
PTCHD1-AS,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
KLHL15,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ATP6AP2,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
USP11,IPC,F,0.9027036801420205,2.1760004387685202e-8,3.955347083270093e-7
ZNF81,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
RBM3,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
AC231533.1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
NBDY,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
SPIN3,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
ABCB7,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
ZDHHC15,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
TMEM35A,IPC,F,0.76020758512617,6.355424054324852e-5,9.252450305174991e-4
FAM199X,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
ALG13,IPC,F,0.80908877676938,8.959228342007075e-6,1.4728323181356333e-4
LRCH2,IPC,F,0.7427232818738797,1.1506859178792947e-4,0.0016600144692852773
KLHL13,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
UTP14A,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
HTATSF1,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
FMR1,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
L1CAM,IPC,F,0.80908877676938,8.959228342007075e-6,1.4728323181356333e-4
PLXNA3,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
LAGE3,IPC,F,0.9298508319180612,1.0837825708405423e-9,2.0399481407359556e-8
UTY,IPC,F,0.611412422781474,0.003230350232277172,0.03298794250039709
MRPL20,L2/3,F,0.80908877676938,8.95922834200704e-6,4.754966601698232e-4
CDK11B,L2/3,F,0.9027036801420205,2.1760004387685202e-8,1.6784216717701188e-6
AGO1,L2/3,F,0.822324196851185,4.783902563137439e-6,3.6414310957565897e-4
BTBD8,L2/3,F,0.9027036801420205,2.1760004387685202e-8,1.6784216717701188e-6
DIPK1A,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
ABCD3,L2/3,F,0.80908877676938,8.95922834200704e-6,4.754966601698232e-4
ATP1A1,L2/3,F,0.80908877676938,8.95922834200704e-6,4.754966601698232e-4
NBPF15,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
RBM8A,L2/3,F,0.9027036801420205,2.1760004387685202e-8,1.6784216717701188e-6
VPS45,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
FDPS,L2/3,F,0.80908877676938,8.95922834200704e-6,4.754966601698232e-4
SSR2,L2/3,F,0.80908877676938,8.95922834200704e-6,4.754966601698232e-4
UHMK1,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
POGK,L2/3,F,0.9027036801420205,2.1760004387685202e-8,1.6784216717701188e-6
BLZF1,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
TPR,L2/3,F,0.9247188541635498,2.076860237496333e-9,2.1454707989136228e-7
PARP1,L2/3,F,0.739431184245593,1.2801370578663262e-4,0.006223187293913191
IAH1,L2/3,F,0.80908877676938,8.95922834200704e-6,4.754966601698232e-4
ADAM17,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
MYCN,L2/3,F,0.80908877676938,8.95922834200704e-6,4.754966601698232e-4
FKBP1B,L2/3,F,0.819445100140734,5.506881021868597e-6,3.9330008285814604e-4
ADCY3,L2/3,F,0.7494903005715412,9.196364703321573e-5,0.004508556763450449
CDC42EP3,L2/3,F,0.819445100140734,5.506881021868597e-6,3.9330008285814604e-4
AC092835.1,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
IWS1,L2/3,F,0.80908877676938,8.95922834200704e-6,4.754966601698232e-4
AC010974.2,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
NDUFS1,L2/3,F,0.9027036801420205,2.1760004387685202e-8,1.6784216717701188e-6
ARL4C,L2/3,F,0.9027036801420205,2.1760004387685202e-8,1.6784216717701188e-6
NDUFA10,L2/3,F,0.7187199663997972,2.4202113370230366e-4,0.010938220769279895
PPP1R7,L2/3,F,0.9027036801420205,2.1760004387685202e-8,1.6784216717701188e-6
KCNH8,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
GNAI2,L2/3,F,0.7283948305717906,1.8100482496666637e-4,0.008513113109204593
SELENOK,L2/3,F,0.9027036801420205,2.1760004387685202e-8,1.6784216717701188e-6
COPB2,L2/3,F,0.819445100140734,5.506881021868597e-6,3.9330008285814604e-4
ATR,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
FGF12-AS1,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
KLF3-AS1,L2/3,F,0.7494903005715412,9.196364703321573e-5,0.004508556763450449
RFC1,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
AC107068.2,L2/3,F,0.8061748905198576,1.0220615976792223e-5,5.097091674633018e-4
COPS4,L2/3,F,0.80908877676938,8.95922834200704e-6,4.754966601698232e-4
AC004054.1,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
DNAJB14,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
PAIP1,L2/3,F,0.7187199663997972,2.4202113370230366e-4,0.010938220769279895
SREK1IP1,L2/3,F,0.80908877676938,8.95922834200704e-6,4.754966601698232e-4
SRP19,L2/3,F,0.9298508319180612,1.0837825708405423e-9,1.1610522541319514e-7
