Group,N_metabolites,Category,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,Group_display,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Significant_nominal,Direction
kegg:map00350;reactome:R-HSA-1234174;reactome:R-HSA-1234176;reactome:R-HSA-1474151;reactome:R-HSA-1474290;reactome:R-HSA-1650814;reactome:R-HSA-196836;reactome:R-HSA-209776;reactome:R-HSA-209905;reactome:R-HSA-5221030;reactome:R-HSA-71262;reactome:R-HSA-8963684;reactome:R-HSA-8963691;reactome:R-HSA-8978934;wiki:WP1533;wiki:WP1995;wiki:WP2725;wiki:WP2727;wiki:WP2848;wiki:WP3372;wiki:WP3548;wiki:WP4269;wiki:WP4981;wiki:WP4990;wiki:WP4996,1,Pathways,58,0.4357306600317366,19.033677171940095,19.407548124125924,0.02806355792860423,kegg:map00350;rea...,0.9295587414010381,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00072;kegg:map00280;kegg:map00340;kegg:map00350;kegg:map00360;kegg:map00650;reactome:R-HSA-433692;reactome:R-HSA-5619070;reactome:R-HSA-74182;reactome:R-HSA-77108;reactome:R-HSA-77111;reactome:R-HSA-8963684;reactome:R-HSA-8963691;reactome:R-HSA-9749641;wiki:WP3602;wiki:WP4113;wiki:WP4190;wiki:WP4506;wiki:WP4686;wiki:WP4742;wiki:WP4981;wiki:WP5175;wiki:WP5195,1,Pathways,86,0.4357306600317366,28.575274460728746,28.85980062469422,0.01429397778544911,kegg:map00072;keg...,0.9295587414010381,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00590,2,Pathways,58,0.4357306600317366,23.326208505630795,23.481149687284642,0.009551220127744885,kegg:map00590,0.9295587414010381,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-191273;wiki:WP4189,1,Pathways,21,0.44469623184970897,21.04634261257379,20.960692427969153,-0.00588317017362108,reactome:R-HSA-19...,0.9382601814851003,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-1834949;reactome:R-HSA-3134975;reactome:R-HSA-3248023;reactome:R-HSA-499943;reactome:R-HSA-74217;reactome:R-HSA-74259;reactome:R-HSA-8956319;reactome:R-HSA-8956321;wiki:WP2794;wiki:WP4042;wiki:WP4059;wiki:WP4082;wiki:WP4224;wiki:WP4792;wiki:WP5269,1,Pathways,85,0.47048642205878966,18.365299445441465,18.186276585463116,-0.014132220034994888,reactome:R-HSA-18...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00140;reactome:R-HSA-1187000;reactome:R-HSA-1300642;reactome:R-HSA-1474165;reactome:R-HSA-193048;reactome:R-HSA-193993;reactome:R-HSA-194002;reactome:R-HSA-196071;reactome:R-HSA-211976;reactome:R-HSA-3371497;reactome:R-HSA-5579021;reactome:R-HSA-5579028;reactome:R-HSA-5579029;reactome:R-HSA-9018519;wiki:WP170;wiki:WP2263;wiki:WP2697;wiki:WP2749;wiki:WP2817;wiki:WP4058;wiki:WP4432;wiki:WP4523;wiki:WP4524;wiki:WP4756;wiki:WP4871;wiki:WP496;wiki:WP5074;wiki:WP5094;wiki:WP5277;wiki:WP5279;wiki:WP5320;wiki:WP98,1,Pathways,85,0.47048642205878966,21.524636881103877,21.316243945509086,-0.014035651007446933,kegg:map00140;rea...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-112310;reactome:R-HSA-2980736;reactome:R-HSA-381771;reactome:R-HSA-400508;reactome:R-HSA-400511;wiki:WP1871;wiki:WP2728;wiki:WP4949,1,Pathways,59,0.47048642205878966,21.42326736857529,21.68709618546281,0.017658365473069617,reactome:R-HSA-11...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-8963693;reactome:R-HSA-8964539;wiki:WP4979;wiki:WP4992,1,Pathways,36,0.48766835345893056,16.587679300083163,16.8583280381055,0.02334940080369141,reactome:R-HSA-89...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00270;reactome:R-HSA-140179;reactome:R-HSA-141334;reactome:R-HSA-163841;reactome:R-HSA-204626;reactome:R-HSA-351200;reactome:R-HSA-351202;reactome:R-HSA-549127;reactome:R-HSA-549132;wiki:WP2525;wiki:WP2762;wiki:WP3555;wiki:WP3580;wiki:WP497,1,Pathways,40,0.4941245444092638,18.11864603591574,18.354060742546427,0.01862413713739583,kegg:map00270;rea...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-1222556;reactome:R-HSA-425397;reactome:R-HSA-74217;reactome:R-HSA-74259;reactome:R-HSA-83936;reactome:R-HSA-8956319;reactome:R-HSA-8956321;reactome:R-HSA-9734207;reactome:R-HSA-9735804;wiki:WP1937;wiki:WP3551;wiki:WP4042;wiki:WP4082;wiki:WP4224;wiki:WP4792;wiki:WP5269,1,Pathways,48,0.505160263091456,18.810531323978605,18.69600185750715,-0.008810817362262482,reactome:R-HSA-12...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP4224;wiki:WP4792,1,Pathways,48,0.505160263091456,26.89162317302082,26.819553717133704,-0.003871607923230682,wiki:WP4224;wiki:...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00072;reactome:R-HSA-3296197;reactome:R-HSA-433692;reactome:R-HSA-5619070;reactome:R-HSA-74182;reactome:R-HSA-77108;reactome:R-HSA-77111;reactome:R-HSA-9749641;wiki:WP3602;wiki:WP4113;wiki:WP4686;wiki:WP4742;wiki:WP5175;wiki:WP5195;wiki:WP661,1,Pathways,84,0.5067205148778585,24.334238982917704,24.19600603529645,-0.00821873152665564,kegg:map00072;rea...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00250;kegg:map00270;kegg:map00280;kegg:map00310;kegg:map00330;kegg:map00340;kegg:map00350;kegg:map00360;kegg:map00380;kegg:map00410;kegg:map00480;kegg:map00520;kegg:map00590;kegg:map00640;kegg:map00670;kegg:map00760;kegg:map00910;reactome:R-HSA-112310;reactome:R-HSA-112313;reactome:R-HSA-156590;reactome:R-HSA-1614558;reactome:R-HSA-1614635;reactome:R-HSA-174403;reactome:R-HSA-196757;reactome:R-HSA-196807;reactome:R-HSA-210455;reactome:R-HSA-210500;reactome:R-HSA-2142691;reactome:R-HSA-2682334;reactome:R-HSA-352230;reactome:R-HSA-379716;reactome:R-HSA-379724;reactome:R-HSA-379726;reactome:R-HSA-3928662;reactome:R-HSA-399710;reactome:R-HSA-399721;reactome:R-HSA-420499;reactome:R-HSA-428643;reactome:R-HSA-438064;reactome:R-HSA-438066;reactome:R-HSA-442742;reactome:R-HSA-442755;reactome:R-HSA-442982;reactome:R-HSA-446210;reactome:R-HSA-446219;reactome:R-HSA-451306;reactome:R-HSA-451307;reactome:R-HSA-451308;reactome:R-HSA-451326;reactome:R-HSA-499943;reactome:R-HSA-500657;reactome:R-HSA-500753;reactome:R-HSA-5423646;reactome:R-HSA-5578999;reactome:R-HSA-5579029;reactome:R-HSA-5619062;reactome:R-HSA-5619067;reactome:R-HSA-5628897;reactome:R-HSA-6794362;reactome:R-HSA-70263;reactome:R-HSA-70326;reactome:R-HSA-70635;reactome:R-HSA-70688;reactome:R-HSA-70895;reactome:R-HSA-70921;reactome:R-HSA-71064;reactome:R-HSA-71240;reactome:R-HSA-73817;reactome:R-HSA-8849932;reactome:R-HSA-888568;reactome:R-HSA-888590;reactome:R-HSA-8955332;reactome:R-HSA-8956320;reactome:R-HSA-8963684;reactome:R-HSA-8963691;reactome:R-HSA-8963693;reactome:R-HSA-8964539;reactome:R-HSA-8964540;reactome:R-HSA-9018677;reactome:R-HSA-9026395;reactome:R-HSA-9026762;reactome:R-HSA-9026766;reactome:R-HSA-916853;reactome:R-HSA-9617324;reactome:R-HSA-9620244;reactome:R-HSA-9659379;reactome:R-HSA-9662360;reactome:R-HSA-9664535;reactome:R-HSA-9717189;reactome:R-HSA-9717207;reactome:R-HSA-9748787;reactome:R-HSA-9753281;reactome:R-HSA-977347;wiki:WP100;wiki:WP1871;wiki:WP1872;wiki:WP1938;wiki:WP2333;wiki:WP2447;wiki:WP2485;wiki:WP2650;wiki:WP2685;wiki:WP3306;wiki:WP3309;wiki:WP3349;wiki:WP3556;wiki:WP3574;wiki:WP3580;wiki:WP3602;wiki:WP3806;wiki:WP3812;wiki:WP3853;wiki:WP3869;wiki:WP4008;wiki:WP4054;wiki:WP4059;wiki:WP4075;wiki:WP4084;wiki:WP4093;wiki:WP4097;wiki:WP4157;wiki:WP4159;wiki:WP4222;wiki:WP4224;wiki:WP4225;wiki:WP4228;wiki:WP4259;wiki:WP4418;wiki:WP4435;wiki:WP4439;wiki:WP4456;wiki:WP4459;wiki:WP4504;wiki:WP4571;wiki:WP4583;wiki:WP4595;wiki:WP4661;wiki:WP4688;wiki:WP497;wiki:WP4973;wiki:WP4979;wiki:WP4980;wiki:WP4981;wiki:WP4988;wiki:WP4992;wiki:WP4994;wiki:WP5004;wiki:WP5009;wiki:WP5029;wiki:WP5094;wiki:WP5213;wiki:WP5312;wiki:WP5402;wiki:WP550,1,Pathways,84,0.5067205148778585,19.4798167121353,19.293830791340294,-0.013840483977737386,kegg:map00250;keg...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP4157;wiki:WP4290;wiki:WP4504;wiki:WP5029;wiki:WP5049;wiki:WP5220;wiki:WP5314,1,Pathways,60,0.5067205148778585,29.910114464349487,29.906261922219798,-1.8583684832680433e-4,wiki:WP4157;wiki:...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-425397;reactome:R-HSA-83936;wiki:WP1937;wiki:WP3585;wiki:WP4584,1,Pathways,84,0.5067205148778585,24.209339493102817,23.73396744572617,-0.028610432419796553,reactome:R-HSA-42...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP5320,1,Pathways,22,0.5159516963585487,19.92724644322033,19.650537853664282,-0.020173570692334025,wiki:WP5320,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-70171;reactome:R-HSA-70326;wiki:WP4093,1,Pathways,83,0.5443701458566099,21.615214442721513,21.343690391092533,-0.018237504927958996,reactome:R-HSA-70...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP1850;wiki:WP1919;wiki:WP4947;wiki:WP4977,1,Pathways,83,0.5443701458566099,19.686129387046375,19.64179914946027,-0.003252398150284523,wiki:WP1850;wiki:...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP111;wiki:WP1533;wiki:WP1941;wiki:WP1946;wiki:WP2485;wiki:WP2533;wiki:WP2766;wiki:WP3574;wiki:WP3580;wiki:WP3630;wiki:WP3644;wiki:WP3645;wiki:WP4191;wiki:WP43;wiki:WP4519;wiki:WP4629;wiki:WP4688;wiki:WP5044;wiki:WP5046;wiki:WP5050;wiki:WP5175;wiki:WP5219;wiki:WP5283;wiki:WP5345;wiki:WP5346;wiki:WP5405;wiki:WP5414;wiki:WP623;wiki:WP698;wiki:WP78,1,Pathways,83,0.5443701458566099,24.746624739930752,24.58261967592131,-0.009593099068647977,wiki:WP111;wiki:W...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-389887;reactome:R-HSA-390918;wiki:WP1878;wiki:WP4236;wiki:WP4686,1,Pathways,61,0.5443701458566099,21.72605212944251,21.78632305658162,0.003996684756072085,reactome:R-HSA-38...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00564;wiki:WP4195;wiki:WP4949,4,Pathways,83,0.5443701458566099,20.114297340037304,20.009125834032485,-0.007563201025823916,kegg:map00564;wik...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00564;wiki:WP528,3,Pathways,83,0.5443701458566099,20.199768385121068,19.821257702565738,-0.02729024320642817,kegg:map00564;wik...,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP2646,1,Pathways,83,0.5443701458566099,23.004332138130057,22.963674487918027,-0.0025520621813321038,wiki:WP2646,0.9501733454951736,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP4905,1,Pathways,56,0.5587598228708937,18.05357781228772,18.242706360935607,0.015034998481539536,wiki:WP4905,0.9536722171490171,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-6806667;wiki:WP1533;wiki:WP4313,1,Pathways,56,0.5587598228708937,20.404828664922334,20.501431850335567,0.006814076567428623,reactome:R-HSA-68...,0.9536722171490171,1,FALSE,FALSE,FALSE,Higher in Males
wiki:WP4224;wiki:WP4485;wiki:WP4792,1,Pathways,19,0.5612758361345778,20.256640036182635,20.456661014252578,0.014175789603391298,wiki:WP4224;wiki:...,0.9536722171490171,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00140;reactome:R-HSA-194002;reactome:R-HSA-196071;reactome:R-HSA-211976;reactome:R-HSA-3371497;reactome:R-HSA-400253;reactome:R-HSA-4090294;reactome:R-HSA-8848021;reactome:R-HSA-8849473;reactome:R-HSA-8878166;reactome:R-HSA-8939902;reactome:R-HSA-9006927;reactome:R-HSA-9614085;reactome:R-HSA-9615017;reactome:R-HSA-9634815;reactome:R-HSA-9768759;reactome:R-HSA-9768777;wiki:WP1797;wiki:WP2749;wiki:WP4058;wiki:WP4414;wiki:WP4437;wiki:WP4447;wiki:WP4482;wiki:WP4523;wiki:WP4999;wiki:WP5094;wiki:WP5280;wiki:WP98,1,Pathways,42,0.5707503880581739,17.08928559709215,17.724841761356384,0.05268066020517815,kegg:map00140;rea...,0.961263811466398,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map01040;reactome:R-HSA-112310;reactome:R-HSA-211935;reactome:R-HSA-2980736;reactome:R-HSA-381771;reactome:R-HSA-400451;reactome:R-HSA-400508;reactome:R-HSA-400511;reactome:R-HSA-422356;reactome:R-HSA-425397;reactome:R-HSA-434316;reactome:R-HSA-444209;reactome:R-HSA-5619108;reactome:R-HSA-804914;wiki:WP1831;wiki:WP1871;wiki:WP1937;wiki:WP206;wiki:WP2728;wiki:WP4724,1,Pathways,62,0.5833604667027033,19.794563592290256,19.818347640741568,0.0017324216679932658,kegg:map01040;rea...,0.9655621517837847,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-110331;reactome:R-HSA-425397;reactome:R-HSA-73884;reactome:R-HSA-73927;reactome:R-HSA-73929;reactome:R-HSA-74217;reactome:R-HSA-74259;reactome:R-HSA-83936;reactome:R-HSA-8956319;reactome:R-HSA-8956321;reactome:R-HSA-9734207;reactome:R-HSA-9734281;reactome:R-HSA-9735804;wiki:WP1937;wiki:WP3399;wiki:WP4042;wiki:WP4082;wiki:WP4224;wiki:WP4792;wiki:WP661,1,Pathways,62,0.5833604667027033,22.58316792271015,22.623205047414977,0.002555452807663556,reactome:R-HSA-11...,0.9655621517837847,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00340,1,Pathways,29,0.6092801593041028,26.398575144866818,26.155404796234727,-0.013350964480323496,kegg:map00340,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00052;kegg:map00150;kegg:map00520;kegg:map00860;reactome:R-HSA-1474290;reactome:R-HSA-156588;reactome:R-HSA-162710;reactome:R-HSA-163125;reactome:R-HSA-1638074;reactome:R-HSA-1638091;reactome:R-HSA-1650814;reactome:R-HSA-1660662;reactome:R-HSA-1793185;reactome:R-HSA-189445;reactome:R-HSA-189483;reactome:R-HSA-190236;reactome:R-HSA-190239;reactome:R-HSA-190372;reactome:R-HSA-1912399;reactome:R-HSA-1912420;reactome:R-HSA-1912422;reactome:R-HSA-1971475;reactome:R-HSA-2022854;reactome:R-HSA-2022870;reactome:R-HSA-2022928;reactome:R-HSA-2161522;reactome:R-HSA-2161541;reactome:R-HSA-3322077;reactome:R-HSA-4085001;reactome:R-HSA-417957;reactome:R-HSA-418038;reactome:R-HSA-446219;reactome:R-HSA-480985;reactome:R-HSA-499943;reactome:R-HSA-5173105;reactome:R-HSA-5173214;reactome:R-HSA-5213460;reactome:R-HSA-5218859;reactome:R-HSA-5653890;reactome:R-HSA-5654741;reactome:R-HSA-5675482;reactome:R-HSA-8850843;reactome:R-HSA-8956319;reactome:R-HSA-8982491;reactome:R-HSA-9033658;reactome:R-HSA-9033807;reactome:R-HSA-9037629;reactome:R-HSA-913709;reactome:R-HSA-964739;reactome:R-HSA-9660826;reactome:R-HSA-9664424;reactome:R-HSA-9683673;reactome:R-HSA-9683686;reactome:R-HSA-9683701;reactome:R-HSA-9694635;reactome:R-HSA-9694719;reactome:R-HSA-9749641;reactome:R-HSA-9753281;reactome:R-HSA-9754706;reactome:R-HSA-975576;reactome:R-HSA-975578;reactome:R-HSA-9757110;reactome:R-HSA-9772573;reactome:R-HSA-9840309;wiki:WP1852;wiki:WP1887;wiki:WP2712;wiki:WP2725;wiki:WP2786;wiki:WP3315;wiki:WP3336;wiki:WP3363;wiki:WP3871;wiki:WP4022;wiki:WP4042;wiki:WP4059;wiki:WP4072;wiki:WP4116;wiki:WP4225;wiki:WP4521;wiki:WP4584;wiki:WP4784;wiki:WP4900;wiki:WP4997;wiki:WP4998;wiki:WP5020;wiki:WP5021;wiki:WP5022;wiki:WP5269;wiki:WP5348;wiki:WP5380;wiki:WP698,1,Pathways,81,0.623604884395689,18.587653849238922,18.441146647754596,-0.011416319899479764,kegg:map00052;keg...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00150;kegg:map00520;kegg:map00860;wiki:WP1852;wiki:WP1937;wiki:WP2712;wiki:WP3315;wiki:WP3871;wiki:WP4784;wiki:WP5312;wiki:WP698,1,Pathways,63,0.623604884395689,20.783855311845468,20.720352541167426,-0.004414742917381458,kegg:map00150;keg...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-114508;reactome:R-HSA-426048;wiki:WP1809;wiki:WP3869;wiki:WP4321;wiki:WP5094,1,Pathways,81,0.623604884395689,23.838561781036773,23.864595467206332,0.0015746829278491118,reactome:R-HSA-11...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-211935;reactome:R-HSA-2142816;wiki:WP2650;wiki:WP4720;wiki:WP5155,1,Pathways,63,0.623604884395689,19.44146544084699,19.428490062003597,-9.631868708965491e-4,reactome:R-HSA-21...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-425397;reactome:R-HSA-5619063;reactome:R-HSA-74217;reactome:R-HSA-74259;reactome:R-HSA-83936;reactome:R-HSA-8956319;reactome:R-HSA-8956321;reactome:R-HSA-9735763;reactome:R-HSA-9735786;reactome:R-HSA-9735804;wiki:WP1937;wiki:WP4042;wiki:WP4082;wiki:WP4224;wiki:WP4485;wiki:WP4792,1,Pathways,58,0.6443731499599503,22.261745114262357,22.432465020294504,0.011021470518655688,reactome:R-HSA-42...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00250;reactome:R-HSA-73817;reactome:R-HSA-8956320;wiki:WP106;wiki:WP4084;wiki:WP4224;wiki:WP4792,1,Pathways,64,0.6650055421020291,22.472876910206477,22.684024435258415,0.013491789661931585,kegg:map00250;rea...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-2980736;reactome:R-HSA-381771;reactome:R-HSA-400451;reactome:R-HSA-400508;reactome:R-HSA-400511;reactome:R-HSA-422356;reactome:R-HSA-434316;reactome:R-HSA-444209;wiki:WP1831;wiki:WP2728,1,Pathways,80,0.6650055421020291,23.94943355097005,23.83953300448506,-0.006635558972882155,reactome:R-HSA-29...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00592;reactome:R-HSA-2980736;reactome:R-HSA-381771;reactome:R-HSA-400508;reactome:R-HSA-444209;reactome:R-HSA-9018683;reactome:R-HSA-9025094;reactome:R-HSA-9026286;reactome:R-HSA-9026290;reactome:R-HSA-9027604;wiki:WP2728;wiki:WP4438;wiki:WP4444;wiki:WP4586;wiki:WP4723;wiki:WP4853;wiki:WP5122;wiki:WP5321,1,Pathways,64,0.6650055421020291,20.559258565414925,20.568886126441907,6.754321113800388e-4,kegg:map00592;rea...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Males
wiki:WP206,1,Pathways,64,0.6650055421020291,20.47555734720124,20.544346359956812,0.004838707633658865,wiki:WP206,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00140;reactome:R-HSA-194002;reactome:R-HSA-196071;reactome:R-HSA-9717189;reactome:R-HSA-9717207;wiki:WP2749;wiki:WP4523;wiki:WP5280;wiki:WP98,1,Pathways,80,0.6650055421020291,18.43572460305493,18.187148868593873,-0.01958472684801686,kegg:map00140;rea...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-73621;reactome:R-HSA-8956319;wiki:WP4042;wiki:WP4225;wiki:WP4584,1,Pathways,23,0.6799884022342944,19.940275701565778,20.083612363801855,0.010333427653231246,reactome:R-HSA-73...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00250;reactome:R-HSA-2161522;reactome:R-HSA-2161541;reactome:R-HSA-2393930;reactome:R-HSA-3000480;reactome:R-HSA-73817;reactome:R-HSA-74217;reactome:R-HSA-74259;reactome:R-HSA-8850843;reactome:R-HSA-8956319;reactome:R-HSA-8956320;reactome:R-HSA-8956321;reactome:R-HSA-9717189;reactome:R-HSA-9717207;reactome:R-HSA-9755088;wiki:WP2712;wiki:WP4042;wiki:WP4082;wiki:WP4084;wiki:WP4224;wiki:WP4290;wiki:WP4792,1,Pathways,31,0.6799884022342944,19.458504388680236,19.060366739091055,-0.029824948263043768,kegg:map00250;rea...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-156584;reactome:R-HSA-156588;reactome:R-HSA-211981;reactome:R-HSA-211999;reactome:R-HSA-2162123;reactome:R-HSA-9717189;reactome:R-HSA-9717207;reactome:R-HSA-9749641;reactome:R-HSA-9753281;wiki:WP4269,1,Pathways,32,0.6854434826775222,16.462789155104048,16.193542730378542,-0.023790135719183002,reactome:R-HSA-15...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-1660662;reactome:R-HSA-9840310,1,Pathways,49,0.6985353583033387,19.17627691162549,19.410440503151293,0.017510211906724055,reactome:R-HSA-16...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00052;kegg:map00520;wiki:WP1937;wiki:WP2725;wiki:WP2786;wiki:WP3315;wiki:WP3602;wiki:WP4072;wiki:WP4116;wiki:WP4126;wiki:WP4784;wiki:WP4900;wiki:WP4997;wiki:WP500;wiki:WP5173;wiki:WP5312;wiki:WP5314;wiki:WP5345;wiki:WP698,2,Pathways,79,0.7074539677020747,19.361237856458395,19.238766730967875,-0.009154873435222786,kegg:map00052;keg...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map01040;reactome:R-HSA-389887;reactome:R-HSA-390918;wiki:WP106;wiki:WP1878,1,Pathways,65,0.7074539677020747,17.014113036560705,17.124987958876243,0.00937102960112701,kegg:map01040;rea...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00360;reactome:R-HSA-1474151;reactome:R-HSA-166187;reactome:R-HSA-2160456;reactome:R-HSA-352230;reactome:R-HSA-379716;reactome:R-HSA-379724;reactome:R-HSA-379726;reactome:R-HSA-442660;reactome:R-HSA-5619044;reactome:R-HSA-5659735;reactome:R-HSA-71240;reactome:R-HSA-8963691;reactome:R-HSA-8964208;reactome:R-HSA-8978934;reactome:R-HSA-9673163;wiki:WP1938;wiki:WP4156;wiki:WP4506;wiki:WP4981;wiki:WP4990;wiki:WP4994;wiki:WP5239;wiki:WP550;wiki:WP661,1,Pathways,79,0.7074539677020747,16.857398672375446,16.798841006652175,-0.0050202244812076946,kegg:map00360;rea...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-191859;reactome:R-HSA-194441;reactome:R-HSA-9754678;wiki:WP2715,1,Pathways,79,0.7074539677020747,19.945728079249953,19.867534814991373,-0.005666914561751832,reactome:R-HSA-19...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00520;wiki:WP1887;wiki:WP1937;wiki:WP2786;wiki:WP3315;wiki:WP3363;wiki:WP5022;wiki:WP5151;wiki:WP5220,1,Pathways,65,0.7074539677020747,24.675545500007914,24.65716767865263,-0.0010748889023023322,kegg:map00520;wik...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-1483213;wiki:WP2525;wiki:WP2533;wiki:WP3933;wiki:WP4722,1,Pathways,65,0.7074539677020747,28.07578660370989,28.1109700256155,0.0018067942691179987,reactome:R-HSA-14...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00020;kegg:map00250;kegg:map00280;kegg:map00620;kegg:map00640;kegg:map00780;kegg:map00910;reactome:R-HSA-196780;reactome:R-HSA-3296482;reactome:R-HSA-3323169;reactome:R-HSA-3371599;reactome:R-HSA-425397;wiki:WP1937;wiki:WP4093;wiki:WP4686;wiki:WP5031,1,Pathways,65,0.7074539677020747,22.266338325438287,22.318077561045342,0.003348433332743733,kegg:map00020;keg...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00100;kegg:map00380;reactome:R-HSA-191273;reactome:R-HSA-71240;wiki:WP1795;wiki:WP1850;wiki:WP1919;wiki:WP2485;wiki:WP3645;wiki:WP4210;wiki:WP4686;wiki:WP4718;wiki:WP4804;wiki:WP4947;wiki:WP4949;wiki:WP4977;wiki:WP4994;wiki:WP5329;wiki:WP5414,1,Pathways,65,0.7074539677020747,20.16710852618381,20.17349110092025,4.565182016288419e-4,kegg:map00100;keg...,0.9772026028690529,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-2161522;reactome:R-HSA-2161541;reactome:R-HSA-425397;reactome:R-HSA-5619063;reactome:R-HSA-5683826;reactome:R-HSA-74217;reactome:R-HSA-74259;reactome:R-HSA-83936;reactome:R-HSA-8956319;reactome:R-HSA-8956321;reactome:R-HSA-9735763;reactome:R-HSA-9735786;reactome:R-HSA-9735804;reactome:R-HSA-9755088;wiki:WP1937;wiki:WP2712;wiki:WP3579;wiki:WP4042;wiki:WP4082;wiki:WP4224;wiki:WP4485;wiki:WP4792,2,Pathways,78,0.7508318840891169,20.957267282867253,20.619609504132526,-0.02343359822721244,reactome:R-HSA-21...,0.9892151146339209,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP5029;wiki:WP5078;wiki:WP5192,1,Pathways,66,0.7508318840891169,21.888443406790287,21.964388044468105,0.004996943552708707,wiki:WP5029;wiki:...,0.9892151146339209,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-196836,1,Pathways,71,0.7818140034887688,22.687202559729887,22.71277159551238,0.0016250372697466397,reactome:R-HSA-19...,0.9892151146339209,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-71262;wiki:WP4996,1,Pathways,71,0.7818140034887688,19.103165248639886,19.08462247753952,-0.0014010534574624566,reactome:R-HSA-71...,0.9892151146339209,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP1780;wiki:WP1978;wiki:WP2525;wiki:WP2650;wiki:WP2747;wiki:WP3579;wiki:WP4129;wiki:WP4288;wiki:WP4304;wiki:WP5121;wiki:WP5176;wiki:WP5221,1,Pathways,54,0.7913367801006606,16.3776015440895,15.995748481754397,-0.03403559221743042,wiki:WP1780;wiki:...,0.9892151146339209,1,FALSE,FALSE,FALSE,Higher in Females
