Name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Compound.ID,Super.Class,Class,Direction,FDR_label
Adenosine 5'-Diphosphate,0.0746836532350984,24.958270341413854,1.832343065422164,0.08047192753475892,0.4067239161811471,-4.542576559626335,Amide-Pos-001677,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Increases with GW,
L-Hydroxyproline,-0.18729077553984938,18.656947824296065,-1.8261137123033249,0.08208597632840116,0.4067239161811471,-4.544575804655052,Amide-Pos-000349,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
Tg(39:10_9:2cho),0.07941917354728187,19.61678578477022,1.8179466372442292,0.0827163133955098,0.4067239161811471,-4.565056164740284,C8-Pos-004650,Lipids and lipid-like molecules,Glycerolipids,Increases with GW,
Monopalmitolein (9c),-0.061468275999543645,18.994853483741167,-1.8155954510373289,0.08308796729223358,0.4067239161811471,-4.568715295441322,C8-Pos-000582,Lipids and lipid-like molecules,Glycerolipids,Decreases with GW,
L-Threonic Acid Calcium Salt,0.08550453625918106,18.28718261719877,1.8083984748850255,0.08423460021297403,0.4067239161811471,-4.579894545668828,Amide-Neg-000405,Organic oxygen compounds,Organooxygen compounds,Increases with GW,
Pc(28:1_21:0cooh),0.23018891513940032,17.59911516777487,1.7821289099462037,0.0899176375013647,0.41183650763983826,-4.602079208761317,C8-Pos-005741,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
N-Acetylglycine,0.22366621881184423,22.65830815018987,1.7930742848646766,0.08672174514627787,0.4089110419364824,-4.603590366194127,Amide-Neg-000219,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
3-Hydroxybutyric Acid,-0.05776658011195296,22.22816274710524,-1.7899631674985326,0.08723435561311625,0.4089110419364824,-4.6083831244568625,Amide-Neg-000118,Organic acids and derivatives,Hydroxy acids and derivatives,Decreases with GW,
Pe 18:0_24:5,0.05866013335591785,29.011150134498223,1.7815682446770498,0.08863062389010452,0.41183650763983826,-4.621285325299038,C8-Pos-004731,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Cis-4-Hydroxy-D-Proline,0.2397225385864523,20.53046012574183,1.7778280772919361,0.08925887385457043,0.41183650763983826,-4.627019287058184,C18-Pos-000384,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Pc(27:6_8:1cooh),0.2035396583753382,14.6298633418084,1.7679512839414968,0.09093637428876872,0.41334715585803966,-4.642118569374782,C8-Neg-003407,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Ps(20:5_24:4),-0.11476786161960742,21.44358400183127,-1.6024987151704724,0.12644781162978191,0.4609048264525773,-4.6505191617094574,C8-Pos-005192,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Succinic Acid,-0.04960288765116576,24.247547378814406,-1.7600158736504825,0.09296482242039258,0.41735406876873693,-4.655764543765021,Amide-Neg-000221,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
Nicotinamide,0.10123867618922158,17.161060434601847,1.7531758385480094,0.09349643543088675,0.41735406876873693,-4.6645908182539575,C18-Pos-000286,Organoheterocyclic compounds,Pyridines and derivatives,Increases with GW,
Pc(21:2cho_19:4),-0.05772964748957697,16.506266062923135,-1.6879012329864518,0.10696361200604587,0.439576487696079,-4.676640577484507,C8-Pos-004942,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Peg N11,-0.15278348469361605,21.386987754252882,-1.7408700721170967,0.0956755278258503,0.41921477238952115,-4.683200176289134,C8-Pos-002320,Organic oxygen compounds,Organooxygen compounds,Decreases with GW,
"5,5-Dimethyl-2-{[(2-Phenylacetyl)Amino]Methyl}-1,3-Thiazolane-4-Carboxylic Acid",0.14235699833482704,22.460570071204145,1.7406174901374938,0.09572070636227399,0.41921477238952115,-4.683581122292507,C18-Neg-001236,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Bismepa(18:0_19:1),0.11213271214669052,19.987234976457785,1.6469714277893461,0.11600330799960636,0.447623317024515,-4.706470829225824,C8-Pos-003992,Lipids and lipid-like molecules,"Derivatized lipids (biotinylation, diazomethane)",Increases with GW,
2-Oleoyl-1-Palmitoyl-Sn-Glycero-3-Phosphoserine,0.14115170315344783,16.59679639332836,1.7119872212926124,0.10317305278777945,0.4298877199490811,-4.718966437786889,Amide-Pos-002283,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Pi 38:6,0.06358746462435443,25.329120919366712,1.7113653191669618,0.10107782561847578,0.42954606169437176,-4.727419913217108,C8-Neg-003536,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
D-Gluconic Acid,-0.10207478772462068,25.44427414172497,-1.7081827271780476,0.10167579557864928,0.42954606169437176,-4.732155892723878,Amide-Neg-000920,Organic oxygen compounds,Organooxygen compounds,Decreases with GW,
Hexanoylcarnitine,0.0659154007072597,26.63723187960276,1.7044807092425724,0.10237514470382526,0.42954606169437176,-4.73765647556684,Amide-Pos-001033,Lipids and lipid-like molecules,Fatty Acyls,Increases with GW,
Dl-Alanine,0.16732335435910448,15.84686601857736,1.6899560201185606,0.10515864375187253,0.4351392155249898,-4.7591507278741325,Amide-Neg-000047,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
3-Hydroxybutyrylcarnitine,0.11559484062636471,20.95675641044423,1.56514676880911,0.13495878272842235,0.4655080005808231,-4.778693118178959,C18-Pos-001343,Lipids and lipid-like molecules,Fatty Acyls,Increases with GW,
Ganglioside-Gm1(D18:1/18:0),-0.13315823981751787,18.17773955062562,-1.6708541123876222,0.1089168285442098,0.44455848385391755,-4.7872061339346725,C8-Pos-004266,Lipids and lipid-like molecules,Sphingolipids,Decreases with GW,
(R)-Butyrylcarnitine,-0.22748777279344035,18.76243535771648,-1.659771686336591,0.11114884879697037,0.447623317024515,-4.803371733200184,Amide-Pos-000872,Lipids and lipid-like molecules,Fatty Acyls,Decreases with GW,
D-Erythro-Sphinganine,-0.10474717887953472,18.96599513676828,-1.6594415818838744,0.11121592020746365,0.447623317024515,-4.803851985760451,C8-Pos-000506,Organic nitrogen compounds,Organonitrogen compounds,Decreases with GW,
Pa(18:1_20:0),0.1460845349135813,20.78128876872872,1.5868301623393697,0.12905335140672164,0.4609048264525773,-4.814256762381228,C8-Pos-004019,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Uridine 5'-Diphosphate,-0.2608123273938046,26.007402696546727,-1.5587072821332508,0.139910397505089,0.471608081477828,-4.817988322323675,Amide-Pos-001617,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Decreases with GW,
"2,6-Dihydroxypyridine Hcl",0.3969330766695453,15.898523591468145,1.4646649080228544,0.16510484107249815,0.5038593516865055,-4.8198441692255125,Amide-Neg-000141,Organoheterocyclic compounds,Pyridines and derivatives,Increases with GW,
Guanosine-5'-Triphosphate,-0.2984275809361419,16.26778197498107,-1.6092910029020402,0.12494982733696952,0.4609048264525773,-4.820592092502101,Amide-Pos-001865,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Decreases with GW,
Pro-Glu,0.15592310776255527,16.042300102409403,1.641242838254822,0.11563962934983177,0.447623317024515,-4.82096813733029,Amide-Pos-000960,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
"5,5-Dimethyloxazolidine-2,4-Dione",-0.22743048042928973,22.516181260624183,-1.4794920200859776,0.16706693034595974,0.5038593516865055,-4.825039653516325,Amide-Neg-000296,Organoheterocyclic compounds,Azolidines,Decreases with GW,
Ps 22:6_22:6,0.19393073412524509,15.880915081134116,1.5671621714388169,0.13448758554278414,0.4655080005808231,-4.829038363301413,C8-Neg-003529,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Tg(15:1cooh_24:0),0.22179788781532608,16.717613789506146,1.6394617493117685,0.11533949665328411,0.447623317024515,-4.832783172907505,C8-Pos-003694,Lipids and lipid-like molecules,Glycerolipids,Increases with GW,
Glycerol Monomyristate,0.11473516423459397,15.92492512271259,1.6394508557498402,0.11534177955050053,0.447623317024515,-4.832798873521884,C8-Pos-000407,Lipids and lipid-like molecules,Glycerolipids,Increases with GW,
Dgdg(6:0_28:2),-0.08096585676787388,23.713135520948562,-1.6362410314962597,0.11601609916756613,0.447623317024515,-4.837421611100446,C8-Neg-003637,Lipids and lipid-like molecules,Glycerolipids,Decreases with GW,
Pa(29:1_20:6),0.07957997474020732,20.85264190064452,1.636197432053945,0.11602528128779256,0.447623317024515,-4.8374843542630375,C8-Neg-003516,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Proline Betaine,-0.0891369420707478,19.51761337151386,-1.6345055691024932,0.1163820624263739,0.447623317024515,-4.839918087869111,Amide-Pos-000448,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
Pc(17:3_20:1),0.0820425059518814,20.286967870830587,1.6258096439236878,0.1204617438813971,0.45809784056209824,-4.855091056615491,C8-Neg-003462,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Levulinic Acid,0.1891433076499877,20.46485542405414,1.611420941294553,0.12134286087988748,0.45809784056209824,-4.872930499639011,Amide-Neg-000094,Organic acids and derivatives,Keto acids and derivatives,Increases with GW,
Methanesulfonic Acid,0.043627340786151395,27.882618067044536,1.611178304979552,0.12139592774895604,0.45809784056209824,-4.873275550319324,Amide-Neg-000089,Organic acids and derivatives,Organic sulfonic acids and derivatives,Increases with GW,
Pc(16:0_22:6),-0.08663080229504735,17.768175621643103,-1.6075571633646673,0.12219021409109126,0.45821330284159223,-4.8784203393630925,C8-Pos-004775,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Beta-Alanine,-0.4001427477854046,16.777797043403623,-1.2347354153782635,0.23878098715282878,0.6016058897250535,-4.884074977344044,Amide-Pos-000026,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
Ps(23:2_21:0),-0.29621136235251944,18.28417383914946,-1.4382734705124613,0.17089255946484522,0.5126776783945357,-4.890234133286404,C8-Neg-003596,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Ps(20:1_24:6),-0.042373549820227764,25.607093463861105,-1.5990311306442135,0.12407753115062066,0.4609048264525773,-4.890498222805213,C8-Neg-003556,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
L-Histidine,-0.2131216055199889,15.635881324000495,-1.556337312759069,0.14559496208391806,0.47586881343314963,-4.907989071571694,Amide-Pos-000536,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
Tg(15:0_15:0_24:6),-0.2111884254423005,16.592413916996303,-1.5833519652668218,0.12761172399347737,0.4609048264525773,-4.9125781466112475,C8-Pos-005260,Lipids and lipid-like molecules,Glycerolipids,Decreases with GW,
Mesaconic Acid,-0.20418549736337432,18.828036730334933,-1.3636546048952571,0.19155530672076312,0.5421376605304616,-4.913022319809204,Amide-Neg-000314,Lipids and lipid-like molecules,Fatty Acyls,Decreases with GW,
Citroflex 4,-0.0478570633372439,19.486404145765555,-1.582697960481104,0.1277609422447546,0.4609048264525773,-4.91349543671043,C8-Pos-001006,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
L-Glutarylcarnitine,0.13384315175100922,22.478795425635894,1.5825604376434719,0.1277923380174043,0.4609048264525773,-4.913688284854198,Amide-Pos-001103,Lipids and lipid-like molecules,Fatty Acyls,Increases with GW,
Pc(30:8_11:3cooh),0.05951268087189691,21.75612800224696,1.577178396972996,0.12902607689092654,0.4609048264525773,-4.921225187042353,C8-Neg-003628,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Nervonic Ceramide,-0.11744678261268947,16.09889460698849,-1.5687472834522371,0.1316523881235933,0.46297729598442866,-4.933561442450802,C8-Pos-003179,Lipids and lipid-like molecules,Sphingolipids,Decreases with GW,
Pe(7:0_16:0cho),0.21595090987378296,16.51152290279749,1.567467911406682,0.1312770544150784,0.46297729598442866,-4.934772486425165,C8-Pos-002819,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
"1,3-Diphenylacetone",-0.07317458337053899,18.07582139555749,-1.5645979808026833,0.13194852935556217,0.46297729598442866,-4.938763770696889,C8-Pos-000033,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",Decreases with GW,
Lpc 20:3-Sn1,0.0784577014253665,19.046668983216065,0.30066784762410187,0.7698256057828801,0.9182810406952843,-4.943459332419752,C8-Pos-002542,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
"2-Methyl-5-{2-[2-(4-Methyl-3,6-Dioxocyclohexa-1,4-Dienyl)Ethoxy]Ethyl}Benzo-1,4-Quinone",-0.036892216991850774,24.22517002742292,-1.5486702311115619,0.13572701019078615,0.4655080005808231,-4.960809832795128,C8-Pos-000610,Organic oxygen compounds,Organooxygen compounds,Decreases with GW,
Cytarabine,-0.1084493803814781,22.344641377803253,-1.5484779409292724,0.1357731668360734,0.4655080005808231,-4.9610748965210245,Amide-Pos-000937,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Decreases with GW,
Pc(20:4cooh_23:6),0.14904237571266252,17.486150437855173,1.5475559177386238,0.1366677283157087,0.46591271016718877,-4.962830056055683,C8-Neg-003538,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Pc O-42:6,-0.23676386207193664,19.700029480800854,-0.8712388069934562,0.40405385229599544,0.7770266390307605,-4.963407285944083,C8-Pos-004947,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Acetyl-Β-Methylcholine,0.0688623687236928,17.069776749851354,1.5345497217425739,0.13915105657875854,0.471608081477828,-4.980204835580631,Amide-Pos-000561,Organic nitrogen compounds,Organonitrogen compounds,Increases with GW,
Cytosine,0.16489008269722216,25.167366634327774,1.5258810773261735,0.1412881029603226,0.47359140657091375,-4.992041463767161,Amide-Pos-000171,Organoheterocyclic compounds,Diazines,Increases with GW,
Tg(32:4cooh_12:0),0.07064486115592068,20.857069789089415,1.3361919028197713,0.20140395532413125,0.556877295827091,-4.999231495069551,C8-Pos-004263,Lipids and lipid-like molecules,Glycerolipids,Increases with GW,
Monolaurin,-0.15691290831907181,21.04891305677284,-1.4646093433566196,0.15783827742804823,0.5014058515874356,-5.004951896181504,C8-Pos-000245,Lipids and lipid-like molecules,Glycerolipids,Decreases with GW,
Risedronic Acid,-0.0855501760767244,20.38973336867576,-1.5118034706557304,0.14481598935467455,0.47586881343314963,-5.011149620278409,Amide-Pos-001135,Organic acids and derivatives,Organic phosphonic acids and derivatives,Decreases with GW,
1-(9z-Octadecenoyl)-Sn-Glycero-3-Phosphoethanolamine,-0.057522931746863355,20.755242127638617,-1.5103333556776168,0.14518853073825266,0.47586881343314963,-5.013136895148573,C18-Pos-003970,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Methyl Palmitate,-0.045805844108347656,22.418030019013734,-1.5103164059586192,0.1451928305331194,0.47586881343314963,-5.013159798435183,C8-Pos-000327,Lipids and lipid-like molecules,Fatty Acyls,Decreases with GW,
"8z,11z,14z-Eicosatrienoic Acid",0.08619611543954468,18.680047908432517,1.5074043716827359,0.1459331027861659,0.47586881343314963,-5.017091621012664,C8-Neg-000432,Lipids and lipid-like molecules,Fatty Acyls,Increases with GW,
Ps 18:0_22:5,-0.7344302748239643,17.802670019715652,-1.2458817712243404,0.24120490621557103,0.6016058897250535,-5.020452214582032,C8-Neg-003405,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Vidarabine Phosphate,0.08837635877091526,22.627849160121098,1.4994333335275236,0.14797523777906615,0.47991969009426866,-5.027822928019372,C18-Pos-002279,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Increases with GW,
Guanosine 5'-Diphosphate (Gdp),-0.14144937011950273,23.22657976124057,-1.4813403836241767,0.15336528771187483,0.49208113704344864,-5.041799021693295,Amide-Pos-001703,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Decreases with GW,
Adenine,0.11260794316163472,20.674258901858412,1.3981503357859821,0.1790590045095839,0.5176998457355135,-5.047567298633853,Amide-Pos-000383,Organoheterocyclic compounds,Imidazopyrimidines,Increases with GW,
Sqdg(14:0_30:6),0.0916038248941272,16.187917992376494,1.4812425512201985,0.15272306959914728,0.49208113704344864,-5.0521412289768595,C8-Neg-003807,Lipids and lipid-like molecules,Glycerolipids,Increases with GW,
Ser-Ser,0.16348540689572588,20.723144091193202,1.4617669146676007,0.1579428432500422,0.5014058515874356,-5.0779107825217125,Amide-Pos-000616,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
O-Dodecanoylcarnitine,-0.16844526004308855,17.122399858254614,-1.4594410982265964,0.15924123145900432,0.5028670467126453,-5.081145354627096,Amide-Pos-001381,Lipids and lipid-like molecules,Fatty Acyls,Decreases with GW,
"N2-[5-Phenyl-4-(Trifluoromethyl)-1,3-Thiazol-2-Yl]Thiophene-2-Carboxamide",-0.08494469729414841,22.102473830890307,-1.4528108731957585,0.16039124169240737,0.5033219098988144,-5.089668060754885,Amide-Neg-000749,Organoheterocyclic compounds,Azoles,Decreases with GW,
5'-Xanthylic Acid,0.11012072409071735,24.66371752204624,1.4490809468370136,0.16141993389372034,0.5033219098988144,-5.094547246312584,Amide-Neg-001943,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Increases with GW,
"1,2-Dimyristoyl-Sn-Glycero-3-Pc",-0.11627062982652465,18.88333322879051,-1.446481504487675,0.1621399898939303,0.5033219098988144,-5.097941571357294,C8-Pos-003474,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
"1,2-Dipentadecanoyl-Sn-Glycero-3-Phosphocholine",-0.04233311800593247,19.21434371525549,-1.44232017470318,0.16329808774560978,0.5033219098988144,-5.103365026724758,Amide-Pos-002176,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Indole-3-Carboxaldehyde,0.11355379107269314,19.71028826066134,1.4413121541572569,0.16357962071711468,0.5033219098988144,-5.10467685648857,C18-Pos-000538,Organoheterocyclic compounds,Indoles and derivatives,Increases with GW,
N-Formyl-L-Methionine,-0.02915181738237744,19.282932540613796,-1.4331298695398988,0.1658793705043975,0.5038593516865055,-5.115297427817745,Amide-Neg-000753,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
S-Adenosylmethionine,0.05050741057975573,26.6293042310774,1.4287770427567976,0.16711335164269098,0.5038593516865055,-5.120927179106178,Amide-Pos-001585,"Nucleosides, nucleotides, and analogues",5'-deoxyribonucleosides,Increases with GW,
Gamma-Glu-Glu,0.14089495249342684,26.01832005652673,1.3980425994488292,0.17669293622715798,0.5176998457355135,-5.143603663731481,Amide-Pos-001102,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Meglumine,0.08673343522929385,23.67740511228878,1.3983087756257642,0.17595835703171908,0.5176998457355135,-5.159938413565121,Amide-Pos-000710,Organic oxygen compounds,Organooxygen compounds,Increases with GW,
L-Pipecolinic Acid,-0.05333664490371058,22.20250742682454,-1.3975158021661112,0.17756934832967575,0.5176998457355135,-5.160943692080444,Amide-Pos-000331,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
Palmitic Acid,-0.06242247480754994,16.29288061675393,-1.3972252683534405,0.17627965166009013,0.5176998457355135,-5.161312933019773,C8-Pos-000342,Lipids and lipid-like molecules,Fatty Acyls,Decreases with GW,
1-Aminocyclopropanecarboxylic Acid,0.06779063013600582,28.298653956644646,1.3930309005283392,0.1781825570804027,0.5176998457355135,-5.166614894361789,Amide-Pos-000091,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Pc(19:1_15:0),0.09270913667524365,20.949922124943768,1.389099524968775,0.1793580766196029,0.5176998457355135,-5.171572497776997,C8-Pos-004340,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
N-Methyl-2-Phenylpropan-1-Amine,-0.3287527404329275,17.718490779203748,-1.3842239165147978,0.18017153041417508,0.5176998457355135,-5.177737309371514,C18-Pos-000591,Benzenoids,Benzene and substituted derivatives,Decreases with GW,
4-(Acetylamino)Butanoic Acid,0.14091483431578244,21.816487822189508,1.3836922844971686,0.18033211293120388,0.5176998457355135,-5.1784061974989335,Amide-Neg-000479,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Ps(17:1_29:3),0.027149011573884024,24.486220341624612,1.3725482805770297,0.1837244502988294,0.5249270008537983,-5.192378120809024,C8-Neg-003657,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Pc(11:2cho_11:2),0.10325673630595059,20.52899043243021,1.3633042794391912,0.1865765876506598,0.5305495383431085,-5.20389639593438,C8-Pos-002985,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
N-Acetyl-L-Methionine,-0.1280967137564991,21.186824080980728,-1.3230845073568842,0.19939464622970277,0.5562757808365063,-5.253250673694655,Amide-Neg-000866,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
5-Methylcytosine,-0.14280615804797941,24.7378632611864,-1.3209158756862889,0.2001048923144757,0.5562757808365063,-5.255876454762776,Amide-Pos-000296,Organoheterocyclic compounds,Diazines,Decreases with GW,
Pc(22:3cho_27:6),-0.15554128073374174,16.53015478842977,-1.3205820476075827,0.20021439917481876,0.5562757808365063,-5.256280330832025,C8-Pos-005692,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Cerp(D18:0_20:3),-0.06066976354913641,21.551715347015925,-1.3204452677027079,0.20025928110114227,0.5562757808365063,-5.256445786694598,C8-Pos-003565,Lipids and lipid-like molecules,Sphingolipids,Decreases with GW,
2-Oleoyl-1-Palmitoyl-Sn-Glycero-3-Phosphocholine,-0.09914535446301155,18.95712464640971,-1.3028235897838651,0.20610744287510624,0.5668113175146275,-5.277640453403557,Amide-Pos-002276,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Lpc(16:2),0.047837797827697155,21.095594468981183,1.296505666936634,0.20823620964345524,0.5668113175146275,-5.285180552041242,C8-Neg-001880,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Spongouridin,0.1804844634945158,14.227722516017376,1.2931653635006122,0.21069184725558499,0.5668113175146275,-5.288685650057435,Amide-Neg-001329,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Increases with GW,
Ppg N4,-0.07572417796919273,23.60943570944349,-1.2920659084633161,0.20974231479299374,0.5668113175146275,-5.290460513513452,C8-Pos-000209,Organic oxygen compounds,Organooxygen compounds,Decreases with GW,
Inosine,0.08036419368575907,20.765941570468925,1.290088493015343,0.21041582457763597,0.5668113175146275,-5.29280718268325,Amide-Pos-001079,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Increases with GW,
Cl(18:0_20:1cho_23:1_21:2),0.07008773246559824,20.57894348346552,1.2896164234929062,0.21057685910417556,0.5668113175146275,-5.293366951751911,C8-Neg-003309,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
2-Acetamido-N-Β-Aspartyl-2-Deoxyhexopyranosylamine,-0.03785181825629279,19.265921556898114,-1.285845187797036,0.21186674486002402,0.5668113175146275,-5.297832526978072,Amide-Pos-001270,Organic oxygen compounds,Organooxygen compounds,Decreases with GW,
Pyruvic Acid,-0.09946751570326122,19.111985002816148,-0.9528632498868529,0.363122131020881,0.7286195359919748,-5.299617308437696,Amide-Neg-000032,Organic acids and derivatives,Keto acids and derivatives,Decreases with GW,
Cl(18:0_17:1cho_22:4_22:4),0.14116377932102192,17.566519413029436,1.283842392209438,0.21255424406798534,0.5668113175146275,-5.300199533139861,C8-Neg-003242,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Caprolactam,0.07043099157000254,24.17326218969132,0.8256034134449857,0.4282846479502963,0.7786993599096296,-5.300716105975167,C18-Pos-000207,Organoheterocyclic compounds,Lactams,Increases with GW,
2-(Alpha-D-Mannopyranosyl)-L-Tryptophan,0.08623040356056394,19.522095865602573,1.2790876602578891,0.2141932980318569,0.5686547735359033,-5.305806306675615,C18-Pos-002507,Organoheterocyclic compounds,Indoles and derivatives,Increases with GW,
Lpc 22:6-Sn1,-0.1653368367684702,15.76163907355415,-1.2139407251102092,0.23824637211615507,0.6016058897250535,-5.3080602022052075,C8-Pos-002720,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Sb01966,0.04736786648124016,24.21284056474161,1.271775345771071,0.2167329984408102,0.5728625509448728,-5.31439428406936,Amide-Pos-000757,Organic oxygen compounds,Organooxygen compounds,Increases with GW,
L-Serine,0.10210851569207581,16.342981711275062,1.2642852422207018,0.2199802346601668,0.5731922046838347,-5.320190555588702,Amide-Pos-000155,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Pe(22:3_26:5),0.19521889035334328,19.183475774438502,1.2657130052819396,0.2188560743021694,0.5731922046838347,-5.321482274252241,C8-Neg-003594,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Gly-Met-Arg,0.15234999478815867,17.032353621320393,1.2646211502330287,0.21924014175595782,0.5731922046838347,-5.322755770050026,C8-Pos-001359,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Ala-Pro-Asn,-0.11551703979269559,19.631793218598848,-1.1139964511017586,0.27917475594372987,0.6462201562697913,-5.3258351923477045,C8-Neg-000301,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
Pc(28:6_10:0cooh),-0.05573597663493051,18.703432399803997,-1.2605436673460473,0.22067899880327635,0.5731922046838347,-5.327503250615757,C8-Pos-005016,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Progesterone,-0.0588078412834646,14.951108265074668,-1.2596034760388748,0.22231366132146652,0.574949124107241,-5.328012825871337,C8-Pos-000616,Lipids and lipid-like molecules,Steroids and steroid derivatives,Decreases with GW,
Ps(23:4_21:5),-0.10621648622571708,16.99489886882164,-1.254569361333053,0.22341899429294237,0.5753278822994224,-5.334150318468408,C8-Neg-003546,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Gln-Gly-Ile,0.15539084800735625,20.647139565542723,1.1902736541662644,0.24722077165541279,0.6079199303001954,-5.334188790483237,C18-Pos-001951,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
"1,3-Benzodioxolylbutanamine (Bdb)",0.05474873140241575,23.480866828051106,1.1402863248170823,0.267638562013259,0.6272778797185757,-5.345849170441923,C18-Pos-000931,Organoheterocyclic compounds,Benzodioxoles,Increases with GW,
Miltefosine,-0.09820984895802592,16.1048130959457,-0.5928863701183481,0.5634290277279255,0.8515300167172677,-5.355115257942211,C8-Pos-001413,Organic nitrogen compounds,Organonitrogen compounds,Decreases with GW,
Asp-Leu,0.04654892264597237,26.95235417491872,0.9635171415103583,0.3473915354102465,0.7113819837752487,-5.362539290591377,C18-Pos-001333,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
5-(Z-Heptadec-8-Enyl) Resorcinol,0.19502049868492383,20.99115515858835,1.2205536714181322,0.23517616413949236,0.6016058897250535,-5.373363948678457,C8-Pos-000887,Benzenoids,Phenols,Increases with GW,
Ps(16:1_26:4),0.13551909176561544,16.67610033398415,1.1589861573957772,0.2634669456647454,0.6248227960428744,-5.380355269311925,C8-Neg-003489,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Pc(26:6_21:6cho),0.15721387435484283,16.31753860847333,1.214322220356877,0.2374987445175844,0.6016058897250535,-5.380395064187217,C8-Pos-005464,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Meglutol,0.007577103818704539,16.356582369794896,0.0310441957888982,0.9757446308482285,0.9936111337315867,-5.381153909795895,C18-Neg-000218,Lipids and lipid-like molecules,Fatty Acyls,Increases with GW,
