Name,VIP_comp1,Compound.ID,Super.Class,Class
Uridine 5'-Triphosphate Sodium Salt,0.9421396583983049,Amide-Neg-002149,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
"1,2-Dimyristoyl-Sn-Glycero-3-Pc",0.9402545739570194,C8-Pos-003474,Lipids and lipid-like molecules,Glycerophospholipids
Pc(18:3cho_26:8),0.9365784300317582,C8-Neg-003730,Lipids and lipid-like molecules,Glycerophospholipids
Pc(15:1cho_22:2),0.9341983634831096,C8-Pos-004631,Lipids and lipid-like molecules,Glycerophospholipids
Oleoyl Ethanolamide,0.9287095628238903,C8-Pos-000689,Organic nitrogen compounds,Organonitrogen compounds
Vitamin D3,0.9281364100213692,C8-Pos-001060,Lipids and lipid-like molecules,Steroids and steroid derivatives
"2-Methyl-5-{2-[2-(4-Methyl-3,6-Dioxocyclohexa-1,4-Dienyl)Ethoxy]Ethyl}Benzo-1,4-Quinone",0.9253653428590464,C8-Pos-000610,Organic oxygen compounds,Organooxygen compounds
Ps(23:1_17:2),0.919842515335519,C8-Neg-003419,Lipids and lipid-like molecules,Glycerophospholipids
Cytidine 2'_3'-Cyclic Phosphate,0.9192093735242963,Amide-Neg-001726,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
D-Asparagine,0.9169304100852481,Amide-Neg-000331,Organic acids and derivatives,Carboxylic acids and derivatives
Uridine 5'-Diphosphate,0.9167958974143396,Amide-Pos-001617,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Gly-Met-Arg,0.9140882040662531,C8-Pos-001359,Organic acids and derivatives,Carboxylic acids and derivatives
Pro-Asp,0.9132907396212033,Amide-Pos-000866,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(24:6_14:1),0.913207745054098,C8-Pos-004762,Lipids and lipid-like molecules,Glycerophospholipids
L-Ascorbic Acid,0.9117262253273299,Amide-Neg-000729,Organoheterocyclic compounds,Dihydrofurans
Acrylic Acid,0.9051463149852149,Amide-Neg-000001,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(20:2cho_22:5),0.9047440590547535,C8-Neg-003470,Lipids and lipid-like molecules,Glycerophospholipids
Ps(20:1_24:6),0.9046818150019389,C8-Neg-003556,Lipids and lipid-like molecules,Glycerophospholipids
Pc(9:0cho_26:1),0.9045826901385238,C8-Pos-004612,Lipids and lipid-like molecules,Glycerophospholipids
Xanthosine 5'-Monophosphate,0.9019960288833239,Amide-Pos-001479,"Nucleosides, nucleotides, and analogues",Purine nucleotides
L-Phenylalanine,0.9017729078998291,C18-Pos-000721,Organic acids and derivatives,Carboxylic acids and derivatives
"2,5-Bis(5-Tert-Butyl-Benzoxazol-2-Yl)Thiophene",0.9017382326356654,C8-Pos-001637,Organoheterocyclic compounds,Benzoxazoles
Cl(23:1_19:4cho_22:4_22:4cho),0.9015142540730889,C8-Neg-003382,Lipids and lipid-like molecules,Glycerophospholipids
D-Gluconic Acid,0.8993251213471155,Amide-Neg-000920,Organic oxygen compounds,Organooxygen compounds
Tryptophan,0.8973772976453627,Amide-Pos-000761,Organoheterocyclic compounds,Indoles and derivatives
Pc(19:4cho_29:7),0.8958577125058803,C8-Pos-005546,Lipids and lipid-like molecules,Glycerophospholipids
N6-Succinyladenosine; Lc-Tdda; Ce10,0.895724859021745,C18-Pos-002703,"Nucleosides, nucleotides, and analogues",Purine nucleosides
Methyl Palmitate,0.8947861197911439,C8-Pos-000327,Lipids and lipid-like molecules,Fatty Acyls
Pe(18:0_22:6),0.894636192153578,Amide-Pos-002316,Lipids and lipid-like molecules,Glycerophospholipids
"1,3,5-Tris(3,5-Di-Tert-Butyl-4-Hydroxybenzyl)-1,3,5-Triazine-2,4,6(1h,3h,5h)-Trione",0.8910672598059606,C8-Pos-004362,Benzenoids,Benzene and substituted derivatives
"2-[{[(1s,4s,6s)-4-({5-[4-(Dimethylamino)Phenyl]-1,3,4-Oxadiazol-2-Yl}Methyl)-6-Isopropyl-3-Methyl-2-Cyclohexen-1-Yl]Methyl}(Methyl)Amino]Ethanol",0.890118407178992,C8-Pos-001592,Lipids and lipid-like molecules,Prenol lipids
Pc(27:6_8:1cooh),0.8873051575611166,C8-Neg-003407,Lipids and lipid-like molecules,Glycerophospholipids
N-Acetyl-D-Glucosamine 6-Phosphate,0.8872127760972252,Amide-Pos-001139,Organic oxygen compounds,Organooxygen compounds
Pe(O-17:3_21:1),0.8861960938877488,C8-Pos-004072,Lipids and lipid-like molecules,Glycerophospholipids
L-Glutarylcarnitine,0.885055295822382,Amide-Pos-001103,Lipids and lipid-like molecules,Fatty Acyls
Lpc(23:6),0.884374447794146,C8-Neg-002622,Lipids and lipid-like molecules,Glycerophospholipids
Udp-N-Acetylglucosamine,0.88261216591768,Amide-Neg-001697,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Palmitoylcarnitine,0.8799116038867152,C8-Pos-001332,Lipids and lipid-like molecules,Fatty Acyls
Trans-3-Indoleacrylic Acid,0.8749553870994468,Amide-Pos-000658,Organoheterocyclic compounds,Indoles and derivatives
"4-Hydroxy-6-[2-(2-Methyl-1,2,4a,5,6,7,8,8a-Octahydronaphthalen-1-Yl)Ethyl]Oxan-2-One",0.8739776129266265,C8-Pos-000612,Organoheterocyclic compounds,Lactones
Pc(O-24:5_10:0),0.8678700127830012,C8-Pos-003944,Lipids and lipid-like molecules,Glycerophospholipids
Glutathionesulfonic Acid,0.8667370980119271,Amide-Pos-001446,Organic acids and derivatives,Carboxylic acids and derivatives
2-Methylsuccinic Acid,0.8629937399808867,Amide-Neg-000333,Lipids and lipid-like molecules,Fatty Acyls
Myristic Acid,0.8544520845022688,C8-Neg-000086,Lipids and lipid-like molecules,Fatty Acyls
Pe(21:4cooh_24:6),0.8536037739950487,C8-Pos-005313,Lipids and lipid-like molecules,Glycerophospholipids
Tetradecanoyl-L-Carnitine,0.8433276559741746,Amide-Pos-001508,Lipids and lipid-like molecules,Fatty Acyls
1-Stearoyl-2-Oleoyl-Sn-Glycero-3-Phosphoethanolamine,0.83801421108405,Amide-Pos-002257,Lipids and lipid-like molecules,Glycerophospholipids
5'-Cytidylic Acid,0.831312427725792,C18-Pos-002009,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Pc(14:1_28:3),0.8308048590469721,C8-Pos-005214,Lipids and lipid-like molecules,Glycerophospholipids
5-Methylcytidine,0.8297691959534182,Amide-Pos-001025,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides
Uracil,0.8295718753664257,Amide-Pos-000180,Organoheterocyclic compounds,Diazines
Pi(20:4_20:4),0.8293544022892273,C8-Pos-005440,Lipids and lipid-like molecules,Glycerophospholipids
Dihydroxyacetone Phosphate,0.8277939909876234,Amide-Neg-000658,Organic oxygen compounds,Organooxygen compounds
Glu-Glu-Glu,0.8270769713386054,Amide-Pos-001625,Organic acids and derivatives,Carboxylic acids and derivatives
L-Histidine,0.8256178970512107,Amide-Pos-000536,Organic acids and derivatives,Carboxylic acids and derivatives
Pe(O-26:3_7:0),0.825398376164423,C8-Pos-003685,Lipids and lipid-like molecules,Glycerophospholipids
Ps(17:1_29:3),0.8193863459752213,C8-Neg-003657,Lipids and lipid-like molecules,Glycerophospholipids
Guanosine,0.8180878599017056,C18-Pos-001618,"Nucleosides, nucleotides, and analogues",Purine nucleosides
Ps(23:2_21:0),0.816977719127406,C8-Neg-003596,Lipids and lipid-like molecules,Glycerophospholipids
Tg(20:1_24:5_20:6),0.8158119169004988,C8-Pos-005843,Lipids and lipid-like molecules,Glycerolipids
Dg(2:0_18:2),0.8104928355649931,C8-Pos-001468,Lipids and lipid-like molecules,Glycerolipids
L-Ornithine,0.8086707610489582,Amide-Neg-000344,Organic acids and derivatives,Carboxylic acids and derivatives
"D-Myo-Inositol-1,2-Diphosphate",0.8055763369567236,Amide-Pos-001360,Organic oxygen compounds,Organooxygen compounds
Lhnfrfaovvpesm-Crgcijnfna-N,0.8047956292198075,Amide-Pos-001042,Organic oxygen compounds,Organooxygen compounds
9-Methoxy-9-Oxononanoic Acid,0.8030149873466116,C8-Pos-000007,Lipids and lipid-like molecules,Fatty Acyls
Pc(17:3_20:1),0.8009645985936314,C8-Neg-003462,Lipids and lipid-like molecules,Glycerophospholipids
4-Quinolinol,0.8002543513232232,Amide-Pos-000461,Organoheterocyclic compounds,Quinolines and derivatives
Docosanamide,0.7992675163282682,C8-Pos-000820,Lipids and lipid-like molecules,Fatty Acyls
Ps(16:1_26:4),0.7985998769756836,C8-Neg-003489,Lipids and lipid-like molecules,Glycerophospholipids
4-Cholestenone,0.7979595880409092,C8-Pos-001064,Lipids and lipid-like molecules,Steroids and steroid derivatives
5-Methylcytosine,0.7963359470856645,Amide-Pos-000296,Organoheterocyclic compounds,Diazines
Uridine 5'-Diphosphoglucuronic Acid,0.7955213083616858,Amide-Neg-001626,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
"2,6-Dihydroxypyridine Hcl",0.7925779390863534,Amide-Neg-000141,Organoheterocyclic compounds,Pyridines and derivatives
Dl-P-Hydroxyphenyllactic Acid,0.79185689699796,Amide-Neg-000783,Benzenoids,Benzene and substituted derivatives
Tg(5:0_10:0_6:1cho),0.7880721925633313,C8-Pos-001736,Lipids and lipid-like molecules,Glycerolipids
L-Aspartic Acid,0.7843553900945841,C18-Pos-000393,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(20:0_22:5),0.7811752531739189,C8-Pos-005193,Lipids and lipid-like molecules,Glycerophospholipids
Asp-Leu,0.7811316773040828,C18-Pos-001333,Organic acids and derivatives,Carboxylic acids and derivatives
Cytidine-5'-Monophospho-N-Acetylneuraminic Acid,0.7787553901344886,Amide-Neg-002218,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Beta-Alanine,0.7785565314311604,Amide-Pos-000026,Organic acids and derivatives,Carboxylic acids and derivatives
Ps(18:2_22:4),0.7748930497304038,C8-Neg-003393,Lipids and lipid-like molecules,Glycerophospholipids
Cytidine 5'-Diphosphocholine,0.7744298668196984,Amide-Pos-001779,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
"2,3-Dihydroxypropyl 13-Methyltetradecanoate",0.7741027632553288,C8-Pos-000764,Lipids and lipid-like molecules,Glycerolipids
Adenosine Triphosphate (Atp),0.7734882335350063,Amide-Neg-001422,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Hex1cer(D24:2_12:0),0.7702185320863215,C8-Pos-004241,Lipids and lipid-like molecules,Sphingolipids
Udp-Β-D-Glucose (Sodium Salt),0.7651539092948104,Amide-Pos-001947,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Pc(9:0_28:7),0.7633050423256089,C8-Pos-004628,Lipids and lipid-like molecules,Glycerophospholipids
(±)5-Hepe,0.7604394913785816,C8-Pos-000501,Lipids and lipid-like molecules,Fatty Acyls
Pc(21:1cooh_23:6),0.7601251444385203,C8-Neg-003644,Lipids and lipid-like molecules,Glycerophospholipids
"N6,N6,N6-Trimethyl-L-Lysine",0.7582423351456157,Amide-Pos-000686,Organic acids and derivatives,Carboxylic acids and derivatives
Arachidonic Acid,0.7578672960988037,C8-Neg-000422,Lipids and lipid-like molecules,Fatty Acyls
Myristoyl-L-Carnitine,0.756655837674123,C18-Pos-002570,Lipids and lipid-like molecules,Fatty Acyls
1-Stearoylglycerol,0.7534651999835131,C8-Pos-000832,Lipids and lipid-like molecules,Glycerolipids
N-Methyl-D-Glucamine,0.7510979031801044,Amide-Pos-000715,Organic oxygen compounds,Organooxygen compounds
Methyl L-Tryptophanate,0.7508012896908662,C18-Pos-001113,Organic acids and derivatives,Carboxylic acids and derivatives
"N,N-Dimethylsphingosine",0.7499615326701176,C8-Pos-000708,Organic nitrogen compounds,Organonitrogen compounds
5'-Xanthylic Acid,0.7499107912180243,Amide-Neg-001943,"Nucleosides, nucleotides, and analogues",Purine nucleotides
1-Methylhistidine,0.749363909388837,Amide-Pos-000599,Organic acids and derivatives,Carboxylic acids and derivatives
L-Glutathione (Reduced),0.7484539328698689,C18-Pos-001855,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(6:0_17:0cho),0.743593168472823,C8-Pos-003127,Lipids and lipid-like molecules,Glycerophospholipids
Phenylacetylglutamine,0.73922637034076,C18-Pos-001439,Organic acids and derivatives,Carboxylic acids and derivatives
Tg(18:1_3:0_4:0cooh),0.7365356625346821,C8-Pos-002397,Lipids and lipid-like molecules,Glycerolipids
Rjipnphmqgdubw-Lrankocbsa-N,0.7334363777603606,C8-Pos-000500,Lipids and lipid-like molecules,Prenol lipids
Asp-Phe,0.730883570833088,C18-Pos-001575,Organic acids and derivatives,Carboxylic acids and derivatives
Tg(29:3cooh_2:0),0.7295770814064403,C8-Pos-003050,Lipids and lipid-like molecules,Glycerolipids
1-Aminocyclopropanecarboxylic Acid,0.7252637524891795,Amide-Pos-000091,Organic acids and derivatives,Carboxylic acids and derivatives
Tg(2:0_11:0_23:4),0.7242556229258501,C8-Pos-003290,Lipids and lipid-like molecules,Glycerolipids
Phloretic Acid,0.7238361951461966,C18-Pos-000567,Phenylpropanoids and polyketides,Phenylpropanoic acids
1-Linoleoyl Glycerol,0.7212916726259321,C8-Pos-000787,Lipids and lipid-like molecules,Fatty Acyls
Pe(18:0_20:4),0.7211006347649414,C8-Pos-004202,Lipids and lipid-like molecules,Glycerophospholipids
Tg(11:0_9:2cho_26:8),0.7169592749186865,C8-Pos-004421,Lipids and lipid-like molecules,Glycerolipids
Ps(18:0_24:6),0.7165936801493075,C8-Neg-003479,Lipids and lipid-like molecules,Glycerophospholipids
Pc(32:2_4:0),0.711328366172457,C8-Pos-004593,Lipids and lipid-like molecules,Glycerophospholipids
1-Oleoyl-2-Myristoyl-Sn-Glycero-3-Phosphocholine,0.708613835254609,Amide-Pos-002228,Lipids and lipid-like molecules,Glycerophospholipids
"[2,2'-Biquinoline]-4,4'-Dicarboxylic Acid",0.7073500485493996,Amide-Pos-001385,Organoheterocyclic compounds,Quinolines and derivatives
L-Pipecolinic Acid,0.706836919091366,Amide-Pos-000331,Organic acids and derivatives,Carboxylic acids and derivatives
Progesterone,0.702969815792784,C8-Pos-000616,Lipids and lipid-like molecules,Steroids and steroid derivatives
Ser-Ser,0.702395385645001,Amide-Pos-000616,Organic acids and derivatives,Carboxylic acids and derivatives
Citraconic Acid,0.7010598712885073,Amide-Neg-000307,Lipids and lipid-like molecules,Fatty Acyls
Palmitoyl Ethanolamide,0.7003009339244796,C8-Pos-000497,Organic acids and derivatives,Carboximidic acids and derivatives
1-Hexadecanoyl-2-Octadecadienoyl-Sn-Glycero-3-Phosphocholine,0.6989936078193325,C8-Pos-004099,Lipids and lipid-like molecules,Glycerophospholipids
Pet(16:0_27:7),0.6979761445409682,C8-Pos-004866,Lipids and lipid-like molecules,Glycerophospholipids
Pc(26:6_21:6cho),0.6979092035569036,C8-Pos-005464,Lipids and lipid-like molecules,Glycerophospholipids
Ala-Pro-Asn,0.6926091654684605,C8-Neg-000301,Organic acids and derivatives,Carboxylic acids and derivatives
Ps(14:2_29:7),0.6923886663130933,C8-Neg-003509,Lipids and lipid-like molecules,Glycerophospholipids
1-Hexadecanoyl-Sn-Glycero-3-Phosphoethanolamine,0.6880296431671148,C18-Pos-003617,Lipids and lipid-like molecules,Glycerophospholipids
2-Acetamido-N-Β-Aspartyl-2-Deoxyhexopyranosylamine,0.6868595967308115,Amide-Pos-001270,Organic oxygen compounds,Organooxygen compounds
Guanosine-5'-Monophosphate,0.6764443256405991,C18-Pos-002454,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Pc(O-29:1_5:0),0.6760229144714796,C8-Pos-004203,Lipids and lipid-like molecules,Glycerophospholipids
Glycerol Monooleate,0.6744870910780659,C8-Pos-000806,Lipids and lipid-like molecules,Glycerolipids
Choline,0.6717280048508281,Amide-Pos-000097,Organic nitrogen compounds,Organonitrogen compounds
Pyruvic Acid,0.6708105380867116,Amide-Neg-000032,Organic acids and derivatives,Keto acids and derivatives
Spongouridin,0.6679472323357926,Amide-Neg-001329,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides
Ps(15:0_25:3),0.6643403808231007,C8-Neg-003418,Lipids and lipid-like molecules,Glycerophospholipids
Ps(20:5_24:4),0.6633980965279278,C8-Pos-005192,Lipids and lipid-like molecules,Glycerophospholipids
O-Dodecanoylcarnitine,0.658226433608091,Amide-Pos-001381,Lipids and lipid-like molecules,Fatty Acyls
Dg(20:4_22:5),0.6579541222128137,C8-Pos-003687,Lipids and lipid-like molecules,Glycerolipids
2-Sc S-(2-Succinyl)-L-Cysteine,0.6571588264591508,Amide-Pos-000902,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(28:1_21:0cooh),0.6567017533365241,C8-Pos-005741,Lipids and lipid-like molecules,Glycerophospholipids
Pe(O-14:0_32:0),0.6563968503394598,C8-Pos-005110,Lipids and lipid-like molecules,Glycerophospholipids
2'-Guanylic Acid,0.6548863261823094,C18-Neg-001640,Organic oxygen compounds,Organooxygen compounds
L-Kynurenine,0.6508510246813,C18-Pos-001046,Organic oxygen compounds,Organooxygen compounds
Glycolic Acid,0.6504790023793956,Amide-Neg-000015,Organic acids and derivatives,Hydroxy acids and derivatives
D-Glucose 6-Phosphate,0.6493068245109292,Amide-Neg-001431,Organic oxygen compounds,Organooxygen compounds
L-Saccharopine,0.637802679002614,Amide-Pos-001107,Organic acids and derivatives,Carboxylic acids and derivatives
Pg(20:3_20:4),0.6375882952538583,C8-Neg-003343,Lipids and lipid-like molecules,Glycerophospholipids
Hexanoylcarnitine,0.6334007714798439,Amide-Pos-001033,Lipids and lipid-like molecules,Fatty Acyls
1-Methyladenosine,0.6309949443968514,Amide-Pos-001132,"Nucleosides, nucleotides, and analogues",Purine nucleosides
Tg(39:10_9:2cho),0.6307532927120459,C8-Pos-004650,Lipids and lipid-like molecules,Glycerolipids
Pe 16:1_16:1,0.6306706650745719,C8-Pos-003535,Lipids and lipid-like molecules,Glycerophospholipids
Pe(16:1_20:4),0.6221490820144768,C8-Pos-003942,Lipids and lipid-like molecules,Glycerophospholipids
"1,2-Dioleoyl-Sn-Glycero-3-Phosphatidylcholine",0.6201480835728068,Amide-Pos-002307,Lipids and lipid-like molecules,Glycerophospholipids
1h-Imidazole-1-Acetic Acid,0.6169514930424124,Amide-Pos-000303,Organic acids and derivatives,Carboxylic acids and derivatives
Pe(P-11:0_23:0),0.6152431722483537,C8-Pos-003830,Lipids and lipid-like molecules,Glycerophospholipids
"Ne,Ne,Ne-Trimethyllysine",0.6143791271793329,Amide-Pos-000682,Organic acids and derivatives,Carboxylic acids and derivatives
Lithocholic Acid,0.612833247949752,C8-Neg-000679,Lipids and lipid-like molecules,Steroids and steroid derivatives
Inosine,0.6091445461460747,Amide-Pos-001079,"Nucleosides, nucleotides, and analogues",Purine nucleosides
Pi(17:3_25:6),0.6038591211529397,C8-Neg-003687,Lipids and lipid-like molecules,Glycerophospholipids
N-Acetyl-Neuraminic Acid,0.5996147172377825,Amide-Pos-001317,Organic oxygen compounds,Organooxygen compounds
Pa(18:1_20:0),0.5972705037878889,C8-Pos-004019,Lipids and lipid-like molecules,Glycerophospholipids
D-Arginine,0.597211807647219,Amide-Pos-000620,Organic acids and derivatives,Carboxylic acids and derivatives
L-(+)-Lactic Acid,0.5927479321932335,Amide-Neg-000066,Organic acids and derivatives,Hydroxy acids and derivatives
Uridine Monophosphate,0.5918199643254115,C18-Pos-002017,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Pg(O-29:8_21:6),0.5738435922031265,C8-Pos-005548,Lipids and lipid-like molecules,Glycerophospholipids
"1,3-Diphenylacetone",0.5732540566840201,C8-Pos-000033,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids"
L-Lysine,0.5658567845171332,Amide-Neg-000484,Organic acids and derivatives,Carboxylic acids and derivatives
Pe(26:4_19:6cooh),0.5638727064170836,C8-Pos-005302,Lipids and lipid-like molecules,Glycerophospholipids
Cl(18:0_17:1cho_22:4_22:4),0.5519770801714224,C8-Neg-003242,Lipids and lipid-like molecules,Glycerophospholipids
Pc(20:0_18:1),0.551801827319482,C8-Pos-004510,Lipids and lipid-like molecules,Glycerophospholipids
Dl-Lactic Acid,0.5480605896954301,Amide-Neg-000051,Organic acids and derivatives,Hydroxy acids and derivatives
Myristyl Sulfate,0.54482630502148,C8-Neg-000367,Organic acids and derivatives,Organic sulfuric acids and derivatives
Lpe 22:3,0.5442018215439188,C8-Pos-002412,Lipids and lipid-like molecules,Glycerophospholipids
Tg(28:6_14:3cho),0.5431799169551513,C8-Pos-003929,Lipids and lipid-like molecules,Glycerolipids
Pi 36:4,0.5331863293558431,C8-Pos-005112,Lipids and lipid-like molecules,Glycerophospholipids
Dl-Alanine,0.5327530219167711,Amide-Neg-000047,Organic acids and derivatives,Carboxylic acids and derivatives
Cystathionine,0.5273320799586405,Amide-Pos-000836,Organic acids and derivatives,Carboxylic acids and derivatives
Ps(18:3_24:4),0.5217129973192192,C8-Pos-005046,Lipids and lipid-like molecules,Glycerophospholipids
Dl-Xylose,0.520998981356092,Amide-Neg-000332,Organic oxygen compounds,Organooxygen compounds
1-Oleoyl-Sn-Glycero-3-Phosphocholine,0.5188626658685264,C18-Pos-004585,Lipids and lipid-like molecules,Glycerophospholipids
Pc(16:0_22:6),0.51044864481095,C8-Pos-004775,Lipids and lipid-like molecules,Glycerophospholipids
(R)-Pantetheine,0.5084359474545196,C18-Pos-001415,Organic acids and derivatives,Carboxylic acids and derivatives
Adenosine 3'5'-Cyclic Monophosphate,0.5083845532502603,C18-Pos-002092,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Υ-L-Glutamyl-L-Glutamic Acid,0.4987327566284107,Amide-Pos-001105,Organic acids and derivatives,Carboxylic acids and derivatives
Pe 20:2_20:2,0.4901930343609196,C8-Pos-004303,Lipids and lipid-like molecules,Glycerophospholipids
Asp-Pro-Asn,0.4881287726469164,Amide-Pos-001387,Organic acids and derivatives,Carboxylic acids and derivatives
Thiamine,0.4855164111530813,Amide-Pos-001056,Organoheterocyclic compounds,Diazines
Pi(29:7_11:0),0.4850022824796448,C8-Pos-005326,Lipids and lipid-like molecules,Glycerophospholipids
Adenylyl(3'-5')Cytidine,0.4772534719900215,C18-Pos-001644,"Nucleosides, nucleotides, and analogues",(3'->5')-dinucleotides and analogues
Xanthosine,0.4756312371002268,C18-Neg-001023,"Nucleosides, nucleotides, and analogues",Purine nucleosides
(Rac)-Idroxioleic Acid,0.4740235908148197,C8-Neg-000383,Lipids and lipid-like molecules,Fatty Acyls
D-(+)-Arabitol,0.4673826587645496,Amide-Neg-000527,Organic oxygen compounds,Organooxygen compounds
Pi 38:6,0.46722239866034326,C8-Neg-003536,Lipids and lipid-like molecules,Glycerophospholipids
"D-Fructose 1,6-Bisphosphate",0.46542329676706284,Amide-Neg-001874,Organic oxygen compounds,Organooxygen compounds
Lpe 34:1,0.46269053461112075,C8-Pos-003647,Lipids and lipid-like molecules,Glycerophospholipids
Dl-Pyroglutamic Acid,0.4615664121434175,Amide-Neg-000291,Organic acids and derivatives,Carboxylic acids and derivatives
"1-Hexadecanoyl-2-(5z,8z,11z,14z-Eicosatetraenoyl)-Sn-Glycero-3-Phosphocholine",0.45397419746227546,C8-Pos-004336,Lipids and lipid-like molecules,Glycerophospholipids
Sb01966,0.4539459664564611,Amide-Pos-000757,Organic oxygen compounds,Organooxygen compounds
D-Glucose,0.4527993690765541,Amide-Neg-001099,Organic oxygen compounds,Organooxygen compounds
Propionylcarnitine,0.4518010740159373,C18-Pos-001104,Lipids and lipid-like molecules,Fatty Acyls
1-Stearoyl-2-Hydroxy-Sn-Glycero-3-Phosphoethanolamine,0.45123669065357097,C18-Neg-002092,Lipids and lipid-like molecules,Glycerophospholipids
Pseudouridine,0.45027969665216006,Amide-Neg-001331,"Nucleosides, nucleotides, and analogues",Nucleoside and nucleotide analogues
Ps 18:0_22:5,0.4463928855021992,C8-Neg-003405,Lipids and lipid-like molecules,Glycerophospholipids
N2-Methylguanosine,0.4460062394655686,C18-Pos-001733,"Nucleosides, nucleotides, and analogues",Purine nucleosides
Guanosine-5'-Triphosphate,0.4401887908243448,Amide-Pos-001865,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Ps 40:5,0.43500646047311436,C8-Neg-003404,Lipids and lipid-like molecules,Glycerophospholipids
Leucine,0.43137365773039116,Amide-Pos-000363,Organic acids and derivatives,Carboxylic acids and derivatives
Pi(22:0_12:1),0.4222825100589636,C8-Neg-003398,Lipids and lipid-like molecules,Glycerophospholipids
Cytosine,0.4171554536136008,Amide-Pos-000171,Organoheterocyclic compounds,Diazines
Ps(24:2_20:5),0.4170956556068623,C8-Neg-003554,Lipids and lipid-like molecules,Glycerophospholipids
Ps 20:2_20:2,0.4110857756841163,C8-Pos-004875,Lipids and lipid-like molecules,Glycerophospholipids
Stearoyl Ethanolamide,0.40698188300040933,C8-Pos-000709,Organic nitrogen compounds,Organonitrogen compounds
Lpe 18:1,0.40445647651742483,C8-Pos-002045,Lipids and lipid-like molecules,Glycerophospholipids
Glutaric Anhydride,0.39765749237216585,Amide-Neg-000171,Organoheterocyclic compounds,Lactones
Glycine,0.3946373874910607,Amide-Neg-000011,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(11:2cho_11:2),0.3872954426139397,C8-Pos-002985,Lipids and lipid-like molecules,Glycerophospholipids
Biotin,0.38724846162447146,C18-Pos-001159,Organoheterocyclic compounds,Biotin and derivatives
Ganglioside-Gm1(D18:1/18:0),0.38642434058567005,C8-Pos-004266,Lipids and lipid-like molecules,Sphingolipids
Pe(O-10:0_6:0),0.3838513147699237,C8-Pos-001872,Lipids and lipid-like molecules,Glycerophospholipids
Methyl Dihydrogen Phosphate,0.36829383023448875,C18-Neg-000020,Organic acids and derivatives,Organic phosphoric acids and derivatives
Tg(20:2cho_26:3),0.36184142326701974,C8-Pos-004352,Lipids and lipid-like molecules,Glycerolipids
Pc(36:6_13:4cooh),0.35848031650977646,C8-Pos-005755,Lipids and lipid-like molecules,Glycerophospholipids
1-(1z-Octadecenyl)-2-(9z-Octadecenoyl)-Sn-Glycero-3-Phosphocholine,0.3542800607788498,C8-Pos-004250,Lipids and lipid-like molecules,Glycerophospholipids
Histamine,0.3520368375556789,Amide-Neg-000145,Organic nitrogen compounds,Organonitrogen compounds
Dl-Valine,0.35109097527744515,Amide-Pos-000236,Organic acids and derivatives,Carboxylic acids and derivatives
Tg(49:11_2:0),0.3428201863252025,C8-Pos-004921,Lipids and lipid-like molecules,Glycerolipids
5-(Z-Heptadec-8-Enyl) Resorcinol,0.3425625205924059,C8-Pos-000887,Benzenoids,Phenols
"N3,N4-Dimethyl-L-Arginine",0.33983563919216425,Amide-Pos-000747,Organic acids and derivatives,Carboxylic acids and derivatives
N-Acetyl-1-Aspartylglutamic Acid,0.3395015501440528,C18-Pos-001811,Organic acids and derivatives,Carboxylic acids and derivatives
D-Erythro-Sphinganine,0.33916464332585705,C8-Pos-000506,Organic nitrogen compounds,Organonitrogen compounds
N-Acetyl-L-Valine,0.33851882410151646,Amide-Neg-000574,Organic acids and derivatives,Carboxylic acids and derivatives
"N,N-Diethylethanolamine",0.33566180400669776,Amide-Pos-000240,Organic nitrogen compounds,Organonitrogen compounds
Gamma-Glu-Glu,0.33491763117758727,Amide-Pos-001102,Organic acids and derivatives,Carboxylic acids and derivatives
Guanine,0.32516656452874293,Amide-Pos-000503,Organoheterocyclic compounds,Imidazopyrimidines
Phosphoserine,0.3202185820149154,Amide-Pos-000781,Organic acids and derivatives,Carboxylic acids and derivatives
Mesaconic Acid,0.32000614499894137,Amide-Neg-000314,Lipids and lipid-like molecules,Fatty Acyls
