Name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Compound.ID,Super.Class,Class,Direction,FDR_label
(R)-Pantetheine,-0.08899417679078392,17.686479854246134,-0.34752296272555144,0.7313404535982289,0.9834697177495122,-4.722739131569902,C18-Pos-000303,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Pi 20:3_20:4,-0.06047446683434343,21.055558419143605,-0.3977765816236372,0.6942915876447999,0.9834697177495122,-4.722893873053299,C8-Neg-000132,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Penicillin G,-0.06124116464489617,21.18077016468816,-0.39539519084356767,0.6960246746178681,0.9834697177495122,-4.7231442928985405,C8-Pos-000212,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
L-Threonic Acid,0.025569035782491305,22.7005429262251,0.33821038218240373,0.7382548382335088,0.9834697177495122,-4.72356154180792,Amide-Neg-000054,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
Betulin,0.07484199924339803,21.350788580948887,0.3900885676300523,0.6998927003799615,0.9834697177495122,-4.7236970326664816,C8-Pos-000495,Lipids and lipid-like molecules,Prenol lipids,Higher in Males,
Dg 16:0_24:6,0.07029281919907263,17.830989337139894,0.2587019080791397,0.798255857381446,0.9899703058323864,-4.72378403067734,C8-Pos-000251,Lipids and lipid-like molecules,Glycerolipids,Higher in Males,
Pc 10:0_21:2,0.04964116665239896,20.28534202888482,0.33282413793088117,0.7422643760992207,0.9834697177495122,-4.724027189792078,C8-Pos-000262,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Triphenyl Phosphate,0.045931970139742526,17.59639337826033,0.16518393228749936,0.8703690777104283,0.997319430907246,-4.724049802417307,C8-Pos-000025,Organic acids and derivatives,Organic phosphoric acids and derivatives,Higher in Males,
Peg N7,0.08797505107914116,23.16216441767287,0.3842638305121659,0.7041479284230883,0.9834697177495122,-4.724295327889784,C18-Pos-000184,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
2-Furoic Acid,0.16101381587853397,17.970639751844015,0.3829821721145005,0.70508556572818,0.9834697177495122,-4.724425792626105,Amide-Neg-000150,Organoheterocyclic compounds,Furans,Higher in Males,
Palmitoyl Sphingomyelin,0.1344183963426264,16.826009808073366,0.37962865553759056,0.7075411870122151,0.9834697177495122,-4.724765140286968,C8-Pos-000123,Lipids and lipid-like molecules,Sphingolipids,Higher in Males,
Pc O-33:2,-0.037604601189686844,21.406391549981425,-0.1462555652330232,0.8851057550693286,0.997319430907246,-4.724765777869047,C8-Pos-000561,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
