Name,VIP_comp1,Compound.ID,Super.Class,Class
D-Glucose 6-Phosphate,2.6878907328806054,Amide-Neg-001431,Organic oxygen compounds,Organooxygen compounds
Bis(2-Ethylhexyl) Adipate,2.3174770916964618,C8-Pos-001101,Lipids and lipid-like molecules,Fatty Acyls
"2-[{[(1s,4s,6s)-4-({5-[4-(Dimethylamino)Phenyl]-1,3,4-Oxadiazol-2-Yl}Methyl)-6-Isopropyl-3-Methyl-2-Cyclohexen-1-Yl]Methyl}(Methyl)Amino]Ethanol",2.2820771764244934,C8-Pos-001592,Lipids and lipid-like molecules,Prenol lipids
Pe(O-17:3_21:1),2.181768951486196,C8-Pos-004072,Lipids and lipid-like molecules,Glycerophospholipids
Citroflex A-4,2.1736054469527035,C8-Pos-001356,Organic acids and derivatives,Carboxylic acids and derivatives
Vitamin D3,2.1180448650189323,C8-Pos-001060,Lipids and lipid-like molecules,Steroids and steroid derivatives
2-Sc S-(2-Succinyl)-L-Cysteine,2.1104633071273535,Amide-Pos-000902,Organic acids and derivatives,Carboxylic acids and derivatives
Docosanamide,2.1071457906637923,C8-Pos-000820,Lipids and lipid-like molecules,Fatty Acyls
Risedronic Acid,2.100587641040758,Amide-Pos-001135,Organic acids and derivatives,Organic phosphonic acids and derivatives
Lpc 20:3-Sn1,2.0523512741542107,C8-Pos-002542,Lipids and lipid-like molecules,Glycerophospholipids
Pg(O-29:8_21:6),2.0111143994994056,C8-Pos-005548,Lipids and lipid-like molecules,Glycerophospholipids
Υ-L-Glutamyl-L-Glutamic Acid,1.9646809050294345,Amide-Pos-001105,Organic acids and derivatives,Carboxylic acids and derivatives
Adenylyl(3'-5')Cytidine,1.963914420141871,C18-Pos-001644,"Nucleosides, nucleotides, and analogues",(3'->5')-dinucleotides and analogues
3-Hexadecyl-4-Methoxy-5-Methyloxolan-2-One,1.8702760688671745,C8-Pos-000955,Organoheterocyclic compounds,Lactones
"[2,2'-Biquinoline]-4,4'-Dicarboxylic Acid",1.8399057724427215,Amide-Pos-001385,Organoheterocyclic compounds,Quinolines and derivatives
Cytidine 5'-Diphosphate,1.7794514883656798,Amide-Pos-001621,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Xawlprcylccvfp-Cvlifihmsa-N,1.7761641064714686,C8-Pos-001450,Lipids and lipid-like molecules,Prenol lipids
Pe(18:0_22:6),1.7539735831783363,Amide-Pos-002316,Lipids and lipid-like molecules,Glycerophospholipids
"1,3-Diphenylacetone",1.7326928472699876,C8-Pos-000033,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids"
Pc(18:1_5:1cho),1.6941460396421089,C8-Neg-002843,Lipids and lipid-like molecules,Glycerophospholipids
N2-Methylguanosine,1.6931948415183176,C18-Pos-001733,"Nucleosides, nucleotides, and analogues",Purine nucleosides
Pa(29:1_20:6),1.6925092737273693,C8-Neg-003516,Lipids and lipid-like molecules,Glycerophospholipids
Asp-Leu,1.6788071999069039,C18-Pos-001333,Organic acids and derivatives,Carboxylic acids and derivatives
Pi 38:6,1.6728188721923754,C8-Neg-003536,Lipids and lipid-like molecules,Glycerophospholipids
Pc(6:0_17:0cho),1.6620036147973845,C8-Pos-003127,Lipids and lipid-like molecules,Glycerophospholipids
Pc(22:3cho_27:6),1.613646605090693,C8-Pos-005692,Lipids and lipid-like molecules,Glycerophospholipids
Pc(26:6_21:6cho),1.612106430230158,C8-Pos-005464,Lipids and lipid-like molecules,Glycerophospholipids
Cholest-4-En-3-One,1.6102408820570095,C8-Pos-001061,Lipids and lipid-like molecules,Steroids and steroid derivatives
Proline Betaine,1.6054465200143773,Amide-Pos-000448,Organic acids and derivatives,Carboxylic acids and derivatives
Methanesulfonic Acid,1.5967675624743207,Amide-Neg-000089,Organic acids and derivatives,Organic sulfonic acids and derivatives
Cl(18:0_20:1cho_23:1_21:2),1.5803411705055146,C8-Neg-003309,Lipids and lipid-like molecules,Glycerophospholipids
Progesterone,1.5755965507040572,C8-Pos-000616,Lipids and lipid-like molecules,Steroids and steroid derivatives
Pc(17:3_20:1),1.57077979440304,C8-Neg-003462,Lipids and lipid-like molecules,Glycerophospholipids
D-(-)-Mannitol,1.5611890658164178,Amide-Neg-000787,Organic oxygen compounds,Organooxygen compounds
S-Adenosyl-L-Homocysteine,1.5569250662090397,C18-Pos-000925,"Nucleosides, nucleotides, and analogues",5'-deoxyribonucleosides
Adenosine,1.5421179987663944,Amide-Pos-001066,"Nucleosides, nucleotides, and analogues",Purine nucleosides
Adenosine 5'-Diphosphate,1.5376368414437744,Amide-Pos-001677,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Biotin,1.5369356121516535,C18-Pos-001159,Organoheterocyclic compounds,Biotin and derivatives
Spongouridin,1.5312387131977192,Amide-Neg-001329,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides
Pa(18:1_20:0),1.5174979118606853,C8-Pos-004019,Lipids and lipid-like molecules,Glycerophospholipids
L-(-)-Methionine,1.5066822684197447,C18-Pos-000574,Organic acids and derivatives,Carboxylic acids and derivatives
Ppg N5,1.4813720372839607,C18-Pos-001870,Organic oxygen compounds,Organooxygen compounds
Cl(18:0_17:1cho_22:4_22:4),1.4785113578390454,C8-Neg-003242,Lipids and lipid-like molecules,Glycerophospholipids
Hexanoylcarnitine,1.471572518750336,Amide-Pos-001033,Lipids and lipid-like molecules,Fatty Acyls
Ps(18:2_22:4),1.470887321434305,C8-Neg-003393,Lipids and lipid-like molecules,Glycerophospholipids
Triethylene Glycol Monobutyl Ether,1.4676133831322993,C18-Pos-001031,Organic oxygen compounds,Organooxygen compounds
Citroflex 4,1.4654058189836168,C8-Pos-001006,Organic acids and derivatives,Carboxylic acids and derivatives
N-Acetyl-L-Valine,1.4622275410197643,Amide-Neg-000574,Organic acids and derivatives,Carboxylic acids and derivatives
S-Adenosylmethionine,1.458531433384225,Amide-Pos-001585,"Nucleosides, nucleotides, and analogues",5'-deoxyribonucleosides
Uridine 5'-Triphosphate Sodium Salt,1.4570838007768718,Amide-Neg-002149,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Arachidonic Acid,1.453818114650056,C8-Neg-000422,Lipids and lipid-like molecules,Fatty Acyls
N-Methylcyclohexylamine,1.4477465454315688,C18-Pos-000219,Organic nitrogen compounds,Organonitrogen compounds
O-Phosphocolamine,1.443075365630447,Amide-Neg-000449,Organic acids and derivatives,Organic phosphoric acids and derivatives
Pc(36:6_13:4cooh),1.4388617106608643,C8-Pos-005755,Lipids and lipid-like molecules,Glycerophospholipids
L-Threonic Acid Calcium Salt,1.433253368488366,Amide-Neg-000405,Organic oxygen compounds,Organooxygen compounds
Pe(19:1cooh_28:3),1.4306954660435576,C8-Neg-003656,Lipids and lipid-like molecules,Glycerophospholipids
5-Methyl D-Glutamate,1.4145235764335562,Amide-Pos-000563,Organic acids and derivatives,Carboxylic acids and derivatives
Guanosine,1.3933037278345326,C18-Pos-001618,"Nucleosides, nucleotides, and analogues",Purine nucleosides
Cl(12:0cooh_22:0_24:1_21:2),1.3909389984799132,C8-Neg-003274,Lipids and lipid-like molecules,Glycerophospholipids
Sqdg(2:0_28:0),1.3888268211543882,C8-Neg-003216,Lipids and lipid-like molecules,Glycerolipids
(R)-Pantetheine,1.3878584360233372,C18-Pos-001415,Organic acids and derivatives,Carboxylic acids and derivatives
Methyl Dihydrogen Phosphate,1.3874266667960435,C18-Neg-000020,Organic acids and derivatives,Organic phosphoric acids and derivatives
"8z,11z,14z-Eicosatrienoic Acid",1.3820015175759297,C8-Neg-000432,Lipids and lipid-like molecules,Fatty Acyls
Adenosine Triphosphate (Atp),1.3778012223977067,Amide-Neg-001422,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Pe(20:5_22:2),1.3751320145630945,C8-Pos-004871,Lipids and lipid-like molecules,Glycerophospholipids
Pc(15:2cho_22:2),1.3728401080729542,C8-Pos-004614,Lipids and lipid-like molecules,Glycerophospholipids
"N2-[5-Phenyl-4-(Trifluoromethyl)-1,3-Thiazol-2-Yl]Thiophene-2-Carboxamide",1.370583830949959,Amide-Neg-000749,Organoheterocyclic compounds,Azoles
L-Ergothioneine,1.3658013830858662,Amide-Pos-000860,Organic acids and derivatives,Carboxylic acids and derivatives
Dibenzoylmethane,1.3630748698718196,C8-Pos-000098,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids"
Pe 16:0_18:1,1.359680148543267,C8-Pos-003759,Lipids and lipid-like molecules,Glycerophospholipids
Triethyleneglycol Bis(2-Ethylhexanoate),1.3588329013563418,C8-Pos-001521,Lipids and lipid-like molecules,Fatty Acyls
Pe(19:4_19:4),1.350937393670751,C8-Pos-004114,Lipids and lipid-like molecules,Glycerophospholipids
Ps(22:3_24:7),1.3470868094373716,C8-Neg-003619,Lipids and lipid-like molecules,Glycerophospholipids
Sphp(D16:2),1.3455571364952277,C8-Pos-000909,Lipids and lipid-like molecules,Sphingolipids
Lpe 38:6,1.3408487657721242,C8-Pos-004035,Lipids and lipid-like molecules,Glycerophospholipids
1-Β-D-Arabinofuranosyluracil 5'-Monophosphate,1.3394975213440379,C18-Neg-001407,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Acetyl-Β-Methylcholine,1.337967265660758,Amide-Pos-000561,Organic nitrogen compounds,Organonitrogen compounds
Pc(20:2_21:4),1.336256422805583,C8-Neg-003571,Lipids and lipid-like molecules,Glycerophospholipids
Pc(21:2cho_19:4),1.3356515552369825,C8-Pos-004942,Lipids and lipid-like molecules,Glycerophospholipids
Lpe 24:4,1.3284161659614862,C8-Pos-002633,Lipids and lipid-like molecules,Glycerophospholipids
L-(+)-Lactic Acid,1.327397092952812,Amide-Neg-000066,Organic acids and derivatives,Hydroxy acids and derivatives
1-Linoleoyl Glycerol,1.3262300901657016,C8-Pos-000787,Lipids and lipid-like molecules,Fatty Acyls
L-Histidine,1.3217019342975957,Amide-Pos-000536,Organic acids and derivatives,Carboxylic acids and derivatives
L-Serine,1.3204111571447696,Amide-Pos-000155,Organic acids and derivatives,Carboxylic acids and derivatives
Pi(O-5:0_21:0),1.3203008248388213,C8-Neg-003063,Lipids and lipid-like molecules,Glycerophospholipids
Allopurinol,1.3171675069986397,Amide-Neg-000402,Organoheterocyclic compounds,Pyrazolopyrimidines
Tg(O-27:8_21:6),1.3137474530454731,C8-Pos-004339,Lipids and lipid-like molecules,Glycerolipids
Hex1cer(D24:2_12:0),1.3134795312343646,C8-Pos-004241,Lipids and lipid-like molecules,Sphingolipids
Pc(18:3cho_26:8),1.31008225119809,C8-Neg-003730,Lipids and lipid-like molecules,Glycerophospholipids
Docosahexaenoic Acid,1.3055509212886665,C8-Neg-000532,Lipids and lipid-like molecules,Fatty Acyls
Pe 18:0_24:5,1.304729580837588,C8-Pos-004731,Lipids and lipid-like molecules,Glycerophospholipids
"1,3,5-Tris(3,5-Di-Tert-Butyl-4-Hydroxybenzyl)-1,3,5-Triazine-2,4,6(1h,3h,5h)-Trione",1.3040632908309933,C8-Pos-004362,Benzenoids,Benzene and substituted derivatives
Carnosine,1.3026304132230673,Amide-Pos-000849,Organic acids and derivatives,Peptidomimetics
Xanthosine 5'-Monophosphate,1.3021121476380524,Amide-Pos-001479,"Nucleosides, nucleotides, and analogues",Purine nucleotides
L-Glutathione (Reduced),1.3005284442997092,C18-Pos-001855,Organic acids and derivatives,Carboxylic acids and derivatives
9-Methoxy-9-Oxononanoic Acid,1.299198913458871,C8-Pos-000007,Lipids and lipid-like molecules,Fatty Acyls
Tg(29:3cooh_2:0),1.2978663544039042,C8-Pos-003050,Lipids and lipid-like molecules,Glycerolipids
Piperine,1.2942772042755775,C8-Pos-000414,Alkaloids and derivatives,NA
1-Stearoylglycerol,1.2911101088704169,C8-Pos-000832,Lipids and lipid-like molecules,Glycerolipids
1-Palmitoyl-2-Docosahexaenoyl-Sn-Glycero-3-Phosphocholine,1.2906161194316808,C8-Pos-004574,Lipids and lipid-like molecules,Glycerophospholipids
Pe 20:2_20:2,1.2870476486492346,C8-Pos-004303,Lipids and lipid-like molecules,Glycerophospholipids
Xanthine,1.2830990938864195,Amide-Neg-000523,Organoheterocyclic compounds,Imidazopyrimidines
Ps(22:0_22:4),1.2784856908932822,C8-Neg-003577,Lipids and lipid-like molecules,Glycerophospholipids
Ps(19:1_17:2),1.2781770048137793,C8-Neg-003255,Lipids and lipid-like molecules,Glycerophospholipids
(2r)-3-Hydroxyisovaleroylcarnitine,1.277369671572907,C18-Pos-001425,Lipids and lipid-like molecules,Fatty Acyls
Ps(24:2_20:5),1.2737357568845296,C8-Neg-003554,Lipids and lipid-like molecules,Glycerophospholipids
5'-Cytidylic Acid,1.2640259864156225,C18-Pos-002009,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Inosine,1.2638026167229708,Amide-Pos-001079,"Nucleosides, nucleotides, and analogues",Purine nucleosides
3-Hydroxy-1-Methyl-3-(2-Oxopropyl)Indol-2-One,1.2580275468441966,Amide-Pos-000918,Organoheterocyclic compounds,Indoles and derivatives
Cer(D15:2_7:0),1.2579033520314222,C8-Pos-001073,Lipids and lipid-like molecules,Sphingolipids
Cyclic Adp-Ribose,1.2558844579882535,C18-Pos-004919,Organic oxygen compounds,Organooxygen compounds
L-Isoleucine,1.2553228197696276,C18-Pos-000375,Organic acids and derivatives,Carboxylic acids and derivatives
N-Acetyl-D-Glucosamine 6-Phosphate,1.2547636903651194,Amide-Pos-001139,Organic oxygen compounds,Organooxygen compounds
Dl-Valine,1.254399802378745,Amide-Pos-000236,Organic acids and derivatives,Carboxylic acids and derivatives
Opeo,1.2542042152240207,C8-Pos-000208,Benzenoids,Benzene and substituted derivatives
L-Aspartic Acid,1.2536926218870124,C18-Pos-000393,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(22:5cooh_25:8),1.2511376996675123,C8-Pos-005561,Lipids and lipid-like molecules,Glycerophospholipids
L-Threonine,1.245018351670032,Amide-Pos-000255,Organic acids and derivatives,Carboxylic acids and derivatives
Dl-Alanine,1.2436604590366123,Amide-Neg-000047,Organic acids and derivatives,Carboxylic acids and derivatives
Gdp-L-Fucose,1.2418251981161388,Amide-Pos-001983,"Nucleosides, nucleotides, and analogues",Purine nucleotides
"Octadecyl 3-(3,5-Di-Tert-Butyl-4-Hydroxyphenyl)Propionate",1.2402445718830566,C8-Pos-002408,Lipids and lipid-like molecules,Fatty Acyls
Ganglioside-Gm1(D18:1/18:0),1.238653580488112,C8-Pos-004266,Lipids and lipid-like molecules,Sphingolipids
Cerp(D18:0_20:3),1.2344957587540057,C8-Pos-003565,Lipids and lipid-like molecules,Sphingolipids
Ophthalmate,1.2340278013468038,Amide-Pos-001163,Organic acids and derivatives,Carboxylic acids and derivatives
L-Pipecolinic Acid,1.2321805216713038,Amide-Pos-000331,Organic acids and derivatives,Carboxylic acids and derivatives
Udp-Β-D-Glucose (Sodium Salt),1.2303085792971524,Amide-Pos-001947,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
D-Gluconic Acid,1.2278773144045108,Amide-Neg-000920,Organic oxygen compounds,Organooxygen compounds
L-Glutamic Acid,1.2198850255482379,Amide-Pos-000319,Organic acids and derivatives,Carboxylic acids and derivatives
N-Acetylalanine,1.219256255797082,Amide-Neg-000318,Organic acids and derivatives,Carboxylic acids and derivatives
Guanosine 5'-Diphosphate (Gdp),1.2182562881668157,Amide-Pos-001703,"Nucleosides, nucleotides, and analogues",Purine nucleotides
L-Phenylalanine,1.2073575002754902,C18-Pos-000721,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(19:1_15:0),1.2011259944888948,C8-Pos-004340,Lipids and lipid-like molecules,Glycerophospholipids
Pc(17:4cooh_23:5),1.198442520522986,C8-Pos-005012,Lipids and lipid-like molecules,Glycerophospholipids
Linoleic Acid,1.1983175838307498,C8-Neg-000295,Lipids and lipid-like molecules,Fatty Acyls
Dl-Glutamine,1.1967752628785646,Amide-Pos-000475,Organic acids and derivatives,Carboxylic acids and derivatives
O-Acetylserine,1.1932157917306447,Amide-Neg-000297,Organic acids and derivatives,Carboxylic acids and derivatives
Pseudouridine,1.1889090096388737,Amide-Neg-001331,"Nucleosides, nucleotides, and analogues",Nucleoside and nucleotide analogues
"N3,N4-Dimethyl-L-Arginine",1.1884183705907831,Amide-Pos-000747,Organic acids and derivatives,Carboxylic acids and derivatives
Lpc(23:5),1.1819454751853034,C8-Neg-002641,Lipids and lipid-like molecules,Glycerophospholipids
Pi(22:0_12:1),1.1758778375666665,C8-Neg-003398,Lipids and lipid-like molecules,Glycerophospholipids
Hypaphorine,1.1729921812172273,C18-Pos-001332,Organic acids and derivatives,Carboxylic acids and derivatives
Meglumine,1.164899615154711,Amide-Pos-000710,Organic oxygen compounds,Organooxygen compounds
D-Arginine,1.1647827617999107,Amide-Pos-000620,Organic acids and derivatives,Carboxylic acids and derivatives
Ps(17:1_29:3),1.1627026454913407,C8-Neg-003657,Lipids and lipid-like molecules,Glycerophospholipids
Pi(20:4_20:4),1.1617350962576996,C8-Pos-005440,Lipids and lipid-like molecules,Glycerophospholipids
D-Erythro-Sphinganine,1.1588262226180446,C8-Pos-000506,Organic nitrogen compounds,Organonitrogen compounds
Adenosine 3'5'-Cyclic Monophosphate,1.1575507970891483,C18-Pos-002092,"Nucleosides, nucleotides, and analogues",Purine nucleotides
"1,3-Benzodioxolylbutanamine (Bdb)",1.1552751425577326,C18-Pos-000931,Organoheterocyclic compounds,Benzodioxoles
D-Pantothenic Acid,1.1535212936262809,C18-Pos-000992,Organic oxygen compounds,Organooxygen compounds
5-Methylcytidine,1.153176003130195,Amide-Pos-001025,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides
Diethyl Phosphate,1.1501394645316927,C18-Pos-000645,Organic acids and derivatives,Organic phosphoric acids and derivatives
Asp-Asp,1.1474834645977188,Amide-Pos-000987,Organic acids and derivatives,Carboxylic acids and derivatives
Pe(16:1_20:4),1.1473009100523197,C8-Pos-003942,Lipids and lipid-like molecules,Glycerophospholipids
1-Methyladenosine,1.1415898078545603,Amide-Pos-001132,"Nucleosides, nucleotides, and analogues",Purine nucleosides
Tg(32:4cooh_12:0),1.1400981840684992,C8-Pos-004263,Lipids and lipid-like molecules,Glycerolipids
"1,2-Dipentadecanoyl-Sn-Glycero-3-Phosphocholine",1.1386983075225479,Amide-Pos-002176,Lipids and lipid-like molecules,Glycerophospholipids
Lpc(23:6),1.1384245143806162,C8-Neg-002622,Lipids and lipid-like molecules,Glycerophospholipids
Dg(25:3_25:7),1.138077052289959,C8-Pos-004529,Lipids and lipid-like molecules,Glycerolipids
Palmitoyl Sphingomyelin,1.1361681523701368,C8-Pos-003642,Lipids and lipid-like molecules,Sphingolipids
Pe(O-14:0_32:0),1.1347020993627936,C8-Pos-005110,Lipids and lipid-like molecules,Glycerophospholipids
Pe(18:0_20:4),1.13322838169545,C8-Pos-004202,Lipids and lipid-like molecules,Glycerophospholipids
Dihydronicotinamide-Adenine Dinucleotide,1.133176866272984,Amide-Pos-002120,"Nucleosides, nucleotides, and analogues",(5'->5')-dinucleotides
Adenine,1.1301937719804085,Amide-Pos-000383,Organoheterocyclic compounds,Imidazopyrimidines
Ethyl 3-Oxo-3-(1h-Pyrazol-5-Ylamino)Propanoate,1.1285455149047852,Amide-Pos-000718,Organic nitrogen compounds,Organonitrogen compounds
Sb01966,1.1243963095668064,Amide-Pos-000757,Organic oxygen compounds,Organooxygen compounds
Ketamine,1.1237904512887074,C8-Pos-000080,Benzenoids,Benzene and substituted derivatives
L-Ascorbic Acid,1.1229218404049937,Amide-Neg-000729,Organoheterocyclic compounds,Dihydrofurans
D-Ribose 5-Phosphate,1.1182421505912132,Amide-Neg-001243,Organic oxygen compounds,Organooxygen compounds
Penicillin G,1.1165541133535097,C8-Pos-000768,Organic acids and derivatives,Carboxylic acids and derivatives
"16-Hydroxycleroda-3,13-Dien-15,16-Olide",1.112288380094677,C8-Pos-000642,Lipids and lipid-like molecules,Prenol lipids
Gly-Asp,1.1117665074051684,Amide-Pos-000690,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(21:1cooh_23:6),1.1117549330745062,C8-Neg-003644,Lipids and lipid-like molecules,Glycerophospholipids
Isobutyric Acid,1.1091410061653115,Amide-Neg-000078,Organic acids and derivatives,Carboxylic acids and derivatives
Miltefosine,1.1088533397904712,C8-Pos-001413,Organic nitrogen compounds,Organonitrogen compounds
3-[(2-Hydroxyethyl)Amino]-1-Propanol,1.1086055737783365,Amide-Pos-000092,Organic nitrogen compounds,Organonitrogen compounds
Geranylgeranylacetone,1.1081477195782343,C8-Pos-000740,Lipids and lipid-like molecules,Prenol lipids
Uric Acid,1.10116643938136,C18-Pos-000742,Organoheterocyclic compounds,Imidazopyrimidines
Pc(14:1_28:3),1.0958330018095936,C8-Pos-005214,Lipids and lipid-like molecules,Glycerophospholipids
1-Oleoyl-Sn-Glycero-3-Phosphocholine,1.0953930346054714,C18-Pos-004585,Lipids and lipid-like molecules,Glycerophospholipids
Ps(23:2_21:0),1.0940892106407663,C8-Neg-003596,Lipids and lipid-like molecules,Glycerophospholipids
Tg(39:10_9:2cho),1.0899264051669646,C8-Pos-004650,Lipids and lipid-like molecules,Glycerolipids
Dl-Dipalmitoylphosphatidylcholine,1.0883204492817355,C8-Pos-003901,Lipids and lipid-like molecules,Glycerophospholipids
Pc(19:1cooh_23:3),1.0882244919857023,C8-Neg-003578,Lipids and lipid-like molecules,Glycerophospholipids
Tg(18:1_3:0_4:0cooh),1.085963834189455,C8-Pos-002397,Lipids and lipid-like molecules,Glycerolipids
Uridine 5'-Diphosphoglucuronic Acid,1.0856771325400134,Amide-Neg-001626,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
(R)-Butyrylcarnitine,1.0846149440851025,Amide-Pos-000872,Lipids and lipid-like molecules,Fatty Acyls
Pro-Glu,1.0844454737380012,Amide-Pos-000960,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(19:2cooh_21:6),1.0801475711520807,C8-Neg-003658,Lipids and lipid-like molecules,Glycerophospholipids
Glycerophosphocholine,1.0781840436133243,Amide-Pos-001017,Lipids and lipid-like molecules,Glycerophospholipids
Pe 16:1_16:1,1.078147427917496,C8-Pos-003535,Lipids and lipid-like molecules,Glycerophospholipids
Asp-Phe,1.0768555264585997,C18-Pos-001575,Organic acids and derivatives,Carboxylic acids and derivatives
Tg(15:0_15:0_24:6),1.075180966576755,C8-Pos-005260,Lipids and lipid-like molecules,Glycerolipids
D-Proline,1.0744100687395763,Amide-Pos-000224,Organic acids and derivatives,Carboxylic acids and derivatives
Chalcone,1.0720121518388148,C8-Pos-000022,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids"
Tg(O-25:8_2:0_19:4),1.0673804899840738,C8-Pos-004104,Lipids and lipid-like molecules,Glycerolipids
3-Hydroxybutyric Acid,1.0647034127777253,Amide-Neg-000118,Organic acids and derivatives,Hydroxy acids and derivatives
"Ne,Ne,Ne-Trimethyllysine",1.063077733430345,Amide-Pos-000682,Organic acids and derivatives,Carboxylic acids and derivatives
"1,2-Dimyristoyl-Sn-Glycero-3-Pc",1.0603414030826797,C8-Pos-003474,Lipids and lipid-like molecules,Glycerophospholipids
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,1.058853458998589,Amide-Neg-002264,Lipids and lipid-like molecules,Glycerophospholipids
Ps(23:4_21:5),1.05758974591139,C8-Neg-003546,Lipids and lipid-like molecules,Glycerophospholipids
Pc(30:8_11:3cooh),1.056974251206861,C8-Neg-003628,Lipids and lipid-like molecules,Glycerophospholipids
Dihydroxyacetone Phosphate,1.0564826253118471,Amide-Neg-000658,Organic oxygen compounds,Organooxygen compounds
Glu-Glu-Glu,1.0561691044756771,Amide-Pos-001625,Organic acids and derivatives,Carboxylic acids and derivatives
Pe 16:0_22:5,1.0551663902927337,C8-Pos-004173,Lipids and lipid-like molecules,Glycerophospholipids
Dgdg(6:0_28:2),1.0493537877737644,C8-Neg-003637,Lipids and lipid-like molecules,Glycerolipids
Peg N11,1.048991641275137,C8-Pos-002320,Organic oxygen compounds,Organooxygen compounds
Pc(6:0cooh_30:1),1.0489561667026863,C8-Pos-004874,Lipids and lipid-like molecules,Glycerophospholipids
Pc(28:1_21:0cooh),1.048774263167908,C8-Pos-005741,Lipids and lipid-like molecules,Glycerophospholipids
Ppg N4,1.0486614307595326,C8-Pos-000209,Organic oxygen compounds,Organooxygen compounds
Oahfa(15:1_27:4),1.045309291841544,C8-Neg-002972,Lipids and lipid-like molecules,Fatty acyls
Pc(19:5cooh_25:8),1.0439619794550958,C8-Neg-003610,Lipids and lipid-like molecules,Glycerophospholipids
1-Stearoyl-2-Hydroxy-Sn-Glycero-3-Phosphoethanolamine,1.042427154610765,C18-Neg-002092,Lipids and lipid-like molecules,Glycerophospholipids
Cytidine,1.041743010829089,Amide-Neg-001321,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides
Pc(P-12:1_26:4),1.033440271720148,C8-Pos-004445,Lipids and lipid-like molecules,Glycerophospholipids
Oleoyl-L-Carnitine,1.0330505256383424,C18-Pos-003241,Lipids and lipid-like molecules,Fatty Acyls
1-(9z-Octadecenoyl)-Sn-Glycero-3-Phosphoethanolamine,1.0324258970508406,C18-Pos-003970,Lipids and lipid-like molecules,Glycerophospholipids
1-Aminocyclopropanecarboxylic Acid,1.032175522184225,Amide-Pos-000091,Organic acids and derivatives,Carboxylic acids and derivatives
Bis(2-Ethylhexyl) Sebacate,1.030430725632339,C8-Pos-001597,Lipids and lipid-like molecules,Fatty Acyls
Lpe 34:1,1.027849643010614,C8-Pos-003647,Lipids and lipid-like molecules,Glycerophospholipids
Vidarabine Phosphate,1.0267309570623433,C18-Pos-002279,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Phenylacetylglutamine,1.0238233073065355,C18-Pos-001439,Organic acids and derivatives,Carboxylic acids and derivatives
Dg(16:0_16:1),1.0192578761882485,C8-Pos-002844,Lipids and lipid-like molecules,Glycerolipids
D-Mannitol 1-Phosphate,1.0187241794513862,Amide-Neg-001445,Organic oxygen compounds,Organooxygen compounds
3-Isopropoxypropylamine,1.0178263618385541,Amide-Pos-000244,Organic oxygen compounds,Organooxygen compounds
Tg(15:1cooh_24:0),1.017780651485203,C8-Pos-003694,Lipids and lipid-like molecules,Glycerolipids
Hypoxanthtine,1.0159080229972883,Amide-Pos-000411,Organoheterocyclic compounds,Imidazopyrimidines
Tg(5:0_15:0cho_28:3),1.0158860375675172,C8-Pos-004667,Lipids and lipid-like molecules,Glycerolipids
Pe(26:4_19:6cooh),1.0143980097455507,C8-Pos-005302,Lipids and lipid-like molecules,Glycerophospholipids
Tg(28:6_14:3cho),1.011739045988027,C8-Pos-003929,Lipids and lipid-like molecules,Glycerolipids
Pc(24:6_14:1),1.0116198083103691,C8-Pos-004762,Lipids and lipid-like molecules,Glycerophospholipids
2-Hydroxy-3-Methoxy-4-(1-Methoxypropan-2-Yl)-2h-Furan-5-One,1.0108461178386339,C18-Pos-001000,Organoheterocyclic compounds,Dihydrofurans
Pc(20:0_18:1),1.0045711232319992,C8-Pos-004510,Lipids and lipid-like molecules,Glycerophospholipids
Guanosine 5'-Diphospho-Α-D-Mannose,1.003917838928141,Amide-Pos-002017,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Anserine,1.0032591844508858,Amide-Pos-000913,Organic acids and derivatives,Peptidomimetics
Cytidine 5'-Diphosphocholine,1.0027287724845866,Amide-Pos-001779,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Beta-Alanine,1.0016826981335545,Amide-Pos-000026,Organic acids and derivatives,Carboxylic acids and derivatives
