Name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Compound.ID,Super.Class,Class,Direction,FDR_label
Dibenzoylmethane,-2.1556074296614267,16.29288061675393,-1.529721013799242,0.140378975968691,0.65689027824326,-4.544832494698567,C8-Pos-000098,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",Higher in Females,
Cl(23:1_19:4cho_22:4_22:4cho),6.057743537463432,18.741832806743627,1.525737478390048,0.14136453712455602,0.65689027824326,-4.549588268963485,C8-Neg-003382,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Lpe 22:3,5.364467511659168,22.68448378474333,1.5253198931064647,0.14146817981919727,0.65689027824326,-4.550086250045341,C8-Pos-002412,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
L-Glutamic Acid,-4.861375239929962,18.656947824296065,-1.5091626189296268,0.146201135412731,0.6582028774977081,-4.565592562641634,Amide-Pos-000319,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
"N,N-Dimethyl-Beta-Alanine Hcl",5.0105493088017505,16.251940202582993,1.4998268487328832,0.1479145638689387,0.6582028774977081,-4.580286423416186,Amide-Pos-000235,Organic nitrogen compounds,Organonitrogen compounds,Higher in Males,
Octanedioic Acid,3.862286112813068,22.460570071204145,1.497088336701535,0.148621110184395,0.6582028774977081,-4.583506955904772,C18-Neg-000283,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Geranyllinalool,4.224215462795613,18.11662878155701,1.4947619109726533,0.14922349946784597,0.6582028774977081,-4.586239249369092,C8-Pos-000337,Lipids and lipid-like molecules,Prenol lipids,Higher in Males,
Triethylene Glycol Monobutyl Ether,1.9672383461128802,22.204261815221734,1.454476854770835,0.16218921177367826,0.674429127034273,-4.589966740982571,C18-Pos-001031,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
L-2-Aminoadipic Acid,-5.150643465312833,25.16911998239261,-1.486436676515333,0.1513955206409883,0.6626465480363257,-4.595989606445067,Amide-Pos-000447,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
"1,2-Dieicosenoyl-Sn-Glycero-3-Phosphocholine",-1.3681823570920475,18.639715475178985,-1.3990668882066095,0.1822145510068909,0.6818040559022727,-4.59771186028996,C8-Pos-004898,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Pc(6:0_17:0cho),3.477890810751931,20.52899043243021,1.4556988504523698,0.15963878876071685,0.674429127034273,-4.631617107741679,C8-Pos-003127,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Adenine,-2.5020789450710037,19.51761337151386,-1.4545500748552318,0.15995377530767538,0.674429127034273,-4.632937203500285,Amide-Pos-000383,Organoheterocyclic compounds,Imidazopyrimidines,Higher in Females,
Cyclic Adp-Ribose,3.13977502412527,22.147613430449507,1.4499556398023024,0.161218565062576,0.674429127034273,-4.638208543354058,C18-Pos-004919,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
Pe(P-11:0_23:0),-7.058803023173858,20.999748106066686,-1.448115362786016,0.16172743044408575,0.674429127034273,-4.640316232462335,C8-Pos-003830,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Lithocholic Acid,-5.067050720062441,26.972544125299127,-1.4457459547067495,0.1623845174054401,0.674429127034273,-4.643026804514036,C8-Neg-000679,Lipids and lipid-like molecules,Steroids and steroid derivatives,Higher in Females,
(R)-Butyrylcarnitine,-2.6684342575220126,18.25724756459248,-1.432141912604337,0.16619898563191218,0.6818040559022727,-4.6585211286155594,Amide-Pos-000872,Lipids and lipid-like molecules,Fatty Acyls,Higher in Females,
Triethanolamine,3.393870236204516,20.674258901858412,1.3800522442728278,0.18453044746739894,0.6818040559022727,-4.661599364340175,Amide-Pos-000365,Organic nitrogen compounds,Organonitrogen compounds,Higher in Males,
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,-2.1075746221076126,16.87665828072061,-1.4258357363996323,0.16799147246438717,0.6818040559022727,-4.6656638185002866,Amide-Neg-002264,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Progesterone,1.8932418952523065,16.436550010241703,1.379579713824623,0.18299440334697367,0.6818040559022727,-4.670924789800756,C8-Pos-000616,Lipids and lipid-like molecules,Steroids and steroid derivatives,Higher in Males,
Pc(26:6_21:6cho),7.131982940701468,17.95355808767287,1.2483693787292716,0.23401611855893295,0.7333499792223623,-4.67344301756748,C8-Pos-005464,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Putrescine,3.4506053872504294,25.25662601456853,1.4176981471652819,0.17032742646658824,0.6818040559022727,-4.674843504993858,Amide-Pos-000025,Organic nitrogen compounds,Organonitrogen compounds,Higher in Males,
Hypoxanthtine,-5.243307076637725,21.191406859243262,-1.4131406573591065,0.17164701543848515,0.6818040559022727,-4.679966184875677,Amide-Pos-000411,Organoheterocyclic compounds,Imidazopyrimidines,Higher in Females,
Gamma-Glu-Glu,3.752015321890917,22.478795425635894,1.4063912326120143,0.17361628069953575,0.6818040559022727,-4.687528233283332,Amide-Pos-001102,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
L-Threonic Acid Calcium Salt,1.8921855163821182,21.55796557101122,1.3297701461056064,0.20122616552911113,0.7177548906265859,-4.691156332798959,Amide-Neg-000405,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
Pe(7:0_16:0cho),-1.3408587144498605,16.259095647091943,-1.3912715434213176,0.1780932203560702,0.6818040559022727,-4.704362191731016,C8-Pos-002819,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Ps(18:3_24:4),2.1641288808452894,17.5958692269771,1.3905892613266715,0.17829739181100693,0.6818040559022727,-4.705118358777596,C8-Pos-005046,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Glu-Glu-Glu,-4.157112414310162,23.22657976124057,-1.3861582164460295,0.18028510643424173,0.6818040559022727,-4.7055568106741985,Amide-Pos-001625,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Pc(32:2_4:0),3.0088256213478988,20.73877215456379,1.3873113548301437,0.17928089641023834,0.6818040559022727,-4.708747040221611,C8-Pos-004593,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Ethyl Acetoacetate,5.133920433410318,20.46485542405414,1.3865552011504765,0.17950838433161542,0.6818040559022727,-4.709583125450923,Amide-Neg-000104,Organic acids and derivatives,Keto acids and derivatives,Higher in Males,
Pi 38:6,-7.417346959295088,18.28417383914946,-1.300367401600835,0.21318175146210283,0.730725401096003,-4.721391337189535,C8-Neg-003536,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Prolinamide,1.7163261540604497,19.176597814729476,1.3745732353018911,0.1831438457847924,0.6818040559022727,-4.7227822346295625,Amide-Pos-000230,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
N-Acetyl-L-Methionine,-5.205254775937575,24.001874454376654,-1.3733809240096904,0.18350877651640163,0.6818040559022727,-4.724090562967364,Amide-Neg-000866,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
"N,N-Dimethylsphingosine",-14.915018429529576,17.112177553283434,-1.2228099632114384,0.2449948644819295,0.7415004143096696,-4.7273807537510795,C8-Pos-000708,Organic nitrogen compounds,Organonitrogen compounds,Higher in Females,
Phthalylsulfathiazole,-6.909782679003502,26.007402696546727,-1.2124227549444788,0.24417907052000484,0.7415004143096696,-4.752619175149139,Amide-Pos-001548,Benzenoids,Benzene and substituted derivatives,Higher in Females,
Cis-4-Hydroxy-D-Proline,2.8993467583172445,18.377337798673604,1.3416745171655649,0.19342591072611254,0.7083078892410647,-4.7585412576481625,C18-Pos-000384,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
2-Oxobutanoic Acid,4.943262752223812,21.696379868668057,1.3392746367951205,0.19419337560914957,0.7083078892410647,-4.761121968280383,Amide-Neg-000108,Organic acids and derivatives,Keto acids and derivatives,Higher in Males,
Methyl L-Tryptophanate,1.6422720516161136,26.95235417491872,1.238499447215627,0.23066441891588893,0.7333499792223623,-4.764762314664338,C18-Pos-001113,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
"1,2-Dimyristoyl-Sn-Glycero-3-Pc",-4.5296446603745455,14.589238166148915,-1.0963078668721462,0.2964964596040201,0.7926074845396497,-4.7705949749073016,C8-Pos-003474,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Pe(O-10:0_6:0),2.5779495345460246,16.78792622590656,1.3107350951572656,0.20562141632277608,0.7187944575893211,-4.772840890501999,C8-Pos-001872,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Galaxolidone,-2.283167527503438,18.45047300561391,-1.275017011825874,0.21772500187768218,0.7333499792223623,-4.779211862030622,C8-Pos-000335,Organoheterocyclic compounds,Benzopyrans,Higher in Females,
L-Malic Acid,1.6017318628815203,21.858784873746885,1.3208290102382574,0.2001721476251759,0.7177548906265859,-4.780830200582612,Amide-Neg-000195,Organic acids and derivatives,Hydroxy acids and derivatives,Higher in Males,
D-Ribose 5-Phosphate,2.1262510926144613,21.22519532421929,1.2407468719954515,0.2306831449135253,0.7333499792223623,-4.783245667493103,Amide-Neg-001243,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
Pc(27:6_8:1cooh),3.628010229945037,21.35933167842468,1.1517784714956814,0.2763693614632413,0.7621110992134756,-4.786063147618516,C8-Neg-003407,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
1-Linoleoyl Glycerol,1.5270601580648526,18.827034040639184,1.315760638179303,0.20183988824497878,0.7177548906265859,-4.7862059111714785,C8-Pos-000787,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
"16-Hydroxycleroda-3,13-Dien-15,16-Olide",9.890023823768068,18.488072837551126,1.0576591335500147,0.30956083066964923,0.7926074845396497,-4.788812595546866,C8-Pos-000642,Lipids and lipid-like molecules,Prenol lipids,Higher in Males,
Tetradecanoyl-L-Carnitine,2.593953682433871,27.31605096045153,1.3119811024741368,0.20309057537940306,0.7177548906265859,-4.790203479710213,Amide-Pos-001508,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
1-Myristoyl-Sn-Glycero-3-Phosphocholine,2.6244152668851948,22.923544806231664,1.3035231897451667,0.20591124180502524,0.7187944575893211,-4.799114707568502,Amide-Pos-001743,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Pi(19:4_19:4),2.6789663986822876,24.270992669014895,1.1947831191558462,0.24863512199388257,0.7432673857953443,-4.799355092875227,C8-Pos-005132,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
1-Methylhistidine,4.565643051989305,20.723144091193202,1.2941121258135067,0.2090854470171524,0.7254245082485349,-4.808973781045631,Amide-Pos-000599,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Ps 18:0_22:5,2.1309226682223454,20.286967870830587,1.250083208081006,0.22649733353701165,0.7333499792223623,-4.812555376724509,C8-Neg-003405,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Pc(19:1_15:0),1.9657884986479335,17.65418690938901,1.2898900013187753,0.2105217668587541,0.7259811232886731,-4.813377536421255,C8-Pos-004340,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Pyruvic Acid,-3.4444706282961715,19.111985002816148,-1.018793611415869,0.3324636431528418,0.7926074845396497,-4.819401879514949,Amide-Neg-000032,Organic acids and derivatives,Keto acids and derivatives,Higher in Females,
Uracil,5.713616018762386,20.704452220603567,1.2707671768005604,0.21775036246941923,0.7333499792223623,-4.828112417476669,Amide-Pos-000180,Organoheterocyclic compounds,Diazines,Higher in Males,
O-Dodecanoylcarnitine,7.389959255867023,14.606736762305081,1.2470159457616365,0.2268429889707581,0.7333499792223623,-4.832513985779325,Amide-Pos-001381,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Tg(15:1cho_15:2),-1.039333632629708,19.046668983216065,-0.17874847161060703,0.8617269591799248,0.9806452795467544,-4.832761146179845,C8-Pos-002684,Lipids and lipid-like molecules,Glycerolipids,Higher in Females,
Asp-Leu,5.575471313540434,22.15211507015044,1.261719286760825,0.2203011292453068,0.7333499792223623,-4.842451402764793,C18-Pos-001333,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Lpe 34:1,3.544937806672517,16.52553434533489,0.9761606898187007,0.34688571048734984,0.7926074845396497,-4.8457553983278014,C8-Pos-003647,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Pc(17:4cooh_23:5),6.766513531117864,15.518151405119061,1.0570899188972738,0.30844991676556427,0.7926074845396497,-4.854876956750477,C8-Pos-005012,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Pc(19:1cooh_23:3),6.636428102311083,15.593595430269243,0.9318029099694847,0.3699016765453945,0.8054229542855099,-4.8603940419929135,C8-Neg-003578,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
2'-Guanylic Acid,2.2611130755426934,17.161060434601847,1.2413558580372943,0.22758460015215248,0.7333499792223623,-4.863130907730391,C18-Neg-001640,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
7-Methylguanosine,7.721692971005506,17.247103736209564,1.2406884009256665,0.22782640414745736,0.7333499792223623,-4.863803909927071,Amide-Pos-001185,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Higher in Males,
Tg(20:2cho_26:3),2.736223466365494,19.844525470376002,1.239814442509432,0.228143314627725,0.7333499792223623,-4.864684665552728,C8-Pos-004352,Lipids and lipid-like molecules,Glycerolipids,Higher in Males,
Cytidine-5'-Monophospho-N-Acetylneuraminic Acid,2.2668246917773627,24.588685498235854,1.235743691611534,0.22962385607992744,0.7333499792223623,-4.868780146853819,Amide-Neg-002218,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Higher in Males,
Ala-Pro-Asn,2.227401575653756,18.680047908432517,1.234912680268963,0.22992699335131966,0.7333499792223623,-4.869614803250848,C8-Neg-000301,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
S-4-(2-Oxo-Butyl)Glutathione,-1.3328865154157425,16.04303739191941,-1.2124922682777253,0.2388286860715196,0.7333499792223623,-4.874554564766892,C18-Pos-002636,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
"Ne,Ne,Ne-Trimethyllysine",2.3951565236873207,23.67740511228878,1.2241680431300586,0.23387388053237118,0.7333499792223623,-4.880363628160999,Amide-Pos-000682,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Choline,2.003691285964135,24.395328069946707,1.217908797692697,0.23619667897378327,0.7333499792223623,-4.886588481110959,Amide-Pos-000097,Organic nitrogen compounds,Organonitrogen compounds,Higher in Males,
Glutaric Anhydride,-4.325651030754234,16.48631069597615,-0.555744833950716,0.5906772581800781,0.9203814009445528,-4.8893915051272065,Amide-Neg-000171,Organoheterocyclic compounds,Lactones,Higher in Females,
Dg(25:3_25:7),4.701991718254587,20.861827888952696,0.919490317903146,0.37767267169462204,0.8054229542855099,-4.890433618019763,C8-Pos-004529,Lipids and lipid-like molecules,Glycerolipids,Higher in Males,
N-Acetyl-D-Glucosamine 6-Phosphate,-2.2356568271589454,16.08231542279881,-1.213312820897595,0.23791332047042613,0.7333499792223623,-4.891141890473643,Amide-Pos-001139,Organic oxygen compounds,Organooxygen compounds,Higher in Females,
Rjipnphmqgdubw-Lrankocbsa-N,-0.9113493726979048,24.22517002742292,-1.2132908694484261,0.23792154209948524,0.7333499792223623,-4.891163603381323,C8-Pos-000500,Lipids and lipid-like molecules,Prenol lipids,Higher in Females,
Acetyl-D-Alanine,-6.546926086109271,19.771732442824415,-1.2108769461418458,0.2388269551662297,0.7333499792223623,-4.893549249753448,Amide-Neg-000316,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Phosphoserine,-3.4595209208554714,18.395969751049037,-1.2084914799329152,0.23972424628358419,0.7333499792223623,-4.895902787417609,Amide-Pos-000781,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Ppg N4,-2.14524044442611,19.14618005705981,-1.097603712683067,0.2861384390043298,0.7752989133022079,-4.9031197273063745,C8-Pos-000209,Organic oxygen compounds,Organooxygen compounds,Higher in Females,
Tg(O-25:8_2:0_19:4),-7.551987485610973,16.992174523393096,-0.9943342355026892,0.334918385124391,0.7926074845396497,-4.912491539303911,C8-Pos-004104,Lipids and lipid-like molecules,Glycerolipids,Higher in Females,
"[2,2'-Biquinoline]-4,4'-Dicarboxylic Acid",2.6146789190086186,19.876146568431416,1.1808724995053994,0.2502987085922986,0.7432673857953443,-4.922862450525748,Amide-Pos-001385,Organoheterocyclic compounds,Quinolines and derivatives,Higher in Males,
Dl-Glutamine,0.8804891925773995,18.42502439514712,1.1799909589902664,0.25064187615988753,0.7432673857953443,-4.923714130724336,Amide-Pos-000475,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Pc(21:1cooh_23:6),-3.2762818545983974,19.854258284314493,-1.1782739915902312,0.25131126820536204,0.7432673857953443,-4.925371367903692,C8-Neg-003644,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
(±)5-Hepe,-1.786808808475449,16.086474578621466,-1.1747228946489858,0.2526999607223419,0.7432673857953443,-4.92879233372601,C8-Pos-000501,Lipids and lipid-like molecules,Fatty Acyls,Higher in Females,
"N3,N4-Dimethyl-L-Arginine",2.8683947183253893,24.190306535820607,1.1728967988415848,0.25341629673865873,0.7432673857953443,-4.930548047031593,Amide-Pos-000747,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
D-Arginine,1.8248898350163874,20.80522069009124,1.1677044813844204,0.2554613860082734,0.7454232237882439,-4.935527363880331,Amide-Pos-000620,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Guanosine,-2.614697206384764,23.570668976193407,-1.1282244229611202,0.2740902928521687,0.7621110992134756,-4.94039259552367,C18-Pos-001618,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Higher in Females,
Pe(19:4_19:4),-1.2844774647790544,19.88825807069088,-1.0589864818389512,0.30761521337524517,0.7926074845396497,-4.9405588693375675,C8-Pos-004114,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Pe 16:0_18:1,4.94330103862679,16.717613789506146,1.158321121318871,0.2591882643102108,0.7524393999617854,-4.944477376974488,C8-Pos-003759,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
L-Lysine,3.7059530216748318,21.816487822189508,1.1536002516842436,0.2610784606789999,0.754079411808888,-4.948956595683383,Amide-Neg-000484,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
L-N-Acetylhistidine,-2.157552538196209,25.44427414172497,-1.1446429471345096,0.26469287237160105,0.7600081828965884,-4.957411791906217,Amide-Neg-000933,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Lpc(20:1),3.763872025387692,17.02698320307487,1.141911130834719,0.26580251036277874,0.7600081828965884,-4.959979086818252,C8-Neg-002450,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
N-(Octadecanoyl)Sphing-4-Enine-1-Phosphocholine,2.947141457722083,16.59679639332836,1.1201636956228638,0.27665006419857946,0.7621110992134756,-4.962120995495791,Amide-Pos-002226,Lipids and lipid-like molecules,Sphingolipids,Higher in Males,
L-Valine,3.0379636375841828,18.008165350874705,1.1362402102161362,0.26811691188738884,0.7621110992134756,-4.96529145202782,Amide-Neg-000214,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Pc(18:1_22:6),1.3416885455251908,19.700029480800854,0.19097004984404253,0.8523943439336107,0.9793299059067762,-4.968126251060207,C8-Pos-004991,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Adenosine,2.2243313217436893,20.765941570468925,1.1320008325027355,0.26985672407143435,0.7621110992134756,-4.969247749296664,Amide-Pos-001066,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Higher in Males,
Risedronic Acid,5.097492627987959,18.16662149318907,0.9166663952685667,0.377465124942042,0.8054229542855099,-4.972092236789522,Amide-Pos-001135,Organic acids and derivatives,Organic phosphonic acids and derivatives,Higher in Males,
D-Mannitol 1-Phosphate,1.6651184816293132,20.469423679897783,1.1258128196667827,0.27241108768980815,0.7621110992134756,-4.974999424045686,Amide-Neg-001445,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
"L-Threonic Acid-1,4-Lactone",4.414993384822705,22.65830815018987,1.122010797680047,0.2739892846505742,0.7621110992134756,-4.978519708095944,Amide-Neg-000220,Organoheterocyclic compounds,Lactones,Higher in Males,
Pg(O-29:8_21:6),-6.438430381276845,19.544626760944897,-1.0715635129640406,0.2989484742771018,0.7926074845396497,-4.984103984244727,C8-Pos-005548,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Pc(20:2cho_22:5),1.3046428329804196,25.329120919366712,1.1132802930011572,0.27763852702452096,0.7621110992134756,-4.986563870586252,C8-Neg-003470,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Pc(20:0_22:5),-1.9280299412046706,21.44358400183127,-0.9490440717856147,0.3552107356021277,0.7926074845396497,-4.987568984723976,C8-Pos-005193,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Ps(23:4_21:5),-1.232502695316754,23.447758833895033,-1.1110118954215675,0.2785924580604621,0.7621110992134756,-4.988644941102392,C8-Neg-003546,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Palmitoleic Acid,-8.069701121952603,16.754567292385225,-0.7252995780320691,0.48027015234080117,0.870855798469187,-4.992468477749938,C8-Pos-000148,Lipids and lipid-like molecules,Fatty Acyls,Higher in Females,
Palmitic Acid,2.701523607120687,18.430373008910543,0.9352341222645643,0.36362333973376426,0.8029148126017825,-4.995285651590307,C8-Pos-000342,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Leucine,-5.171445855418916,33.664814276825474,-1.0323619047786843,0.31490780854701395,0.7926074845396497,-5.001249517474821,Amide-Pos-000363,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
(R)-Pantetheine,1.135914594274308,23.74938234637351,1.0943568854202523,0.2856694758630335,0.7752989133022079,-5.003810515101029,C18-Pos-001415,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Inosine-5'-Monophosphate (Imp),2.3008553189017995,19.522095865602573,1.081970496081431,0.29101632160426816,0.7847786113404198,-5.01495856196971,C18-Pos-002294,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Higher in Males,
"1,2-Dioleoyl-Sn-Glycero-3-Phosphatidylcholine",2.9850187706733418,16.356582369794896,0.49631736187975045,0.6286833106754846,0.9232782397086967,-5.019765206503171,Amide-Pos-002307,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
D-Erythro-Sphinganine,-1.6007207499584013,14.951108265074668,-1.031928949539214,0.3144619007301509,0.7926074845396497,-5.022829634252377,C8-Pos-000506,Organic nitrogen compounds,Organonitrogen compounds,Higher in Females,
Pc 16:0_16:1,2.546841835639629,21.169327297955217,1.0064723175757395,0.32624837338259116,0.7926074845396497,-5.024010555901744,C8-Pos-003874,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Acetylcholine,4.400608199313669,15.635881324000495,0.9898013164738131,0.34191081197434403,0.7926074845396497,-5.027061254945188,Amide-Pos-000467,Organic nitrogen compounds,Organonitrogen compounds,Higher in Males,
Ps(20:5_24:4),1.7599809282809669,21.74466195236746,1.064948627451633,0.2984810224160603,0.7926074845396497,-5.030095873884629,C8-Pos-005192,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Tg(5:0_15:0cho_28:3),1.802949048056826,15.47277027438167,0.8451963950369927,0.41227636914017374,0.8326107311220727,-5.033087353863453,C8-Pos-004667,Lipids and lipid-like molecules,Glycerolipids,Higher in Males,
5'-Xanthylic Acid,2.5411500106837055,24.66371752204624,1.0600710038898864,0.30064503626440675,0.7926074845396497,-5.034394321386563,Amide-Neg-001943,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Higher in Males,
Bmp 22:5_22:6,-1.0315243194855892,16.506266062923135,-1.0271964772349853,0.31662995622598655,0.7926074845396497,-5.034616529362398,C8-Pos-004964,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Docosanamide,5.33811112297475,20.99115515858835,1.059084379418838,0.301084119965109,0.7926074845396497,-5.035261666250624,C8-Pos-000820,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
9-Methoxy-9-Oxononanoic Acid,-1.0092761564052672,22.418030019013734,-1.0552093670466776,0.3028130605193806,0.7926074845396497,-5.038661271291156,C8-Pos-000007,Lipids and lipid-like molecules,Fatty Acyls,Higher in Females,
Isobutyric Acid,2.126864728378166,16.22309550780783,0.7302328776089522,0.48210821883619315,0.870855798469187,-5.039340201821207,Amide-Neg-000078,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
L-Saccharopine,-2.7820525641979863,18.06710546842314,-1.028588771254608,0.3154100300479852,0.7926074845396497,-5.049416592856301,Amide-Pos-001107,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Tg(18:1_3:0_4:0cooh),-2.873588214046416,21.386987754252882,-1.0379842948304228,0.3105838686144159,0.7926074845396497,-5.053639025654354,C8-Pos-002397,Lipids and lipid-like molecules,Glycerolipids,Higher in Females,
(2s)-2-[(2-Azaniumylacetyl)Amino]-4-Methylpentanoate,1.136046770265329,26.03536607852821,0.9980235959997203,0.32966345466288094,0.7926074845396497,-5.056930189974958,C18-Pos-000888,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Lpc 14:0-Sn2,-9.802583715948632,18.063880612019336,-0.9174549527611724,0.37044177024049363,0.8054229542855099,-5.057284957316065,C8-Pos-001973,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Pc(22:3cho_27:6),-3.8104202912190024,16.53015478842977,-1.0255634902369568,0.31627398087344694,0.7926074845396497,-5.064302992807589,C8-Pos-005692,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Glycerol Monopalmitate,1.4401844908985821,16.403657535596174,0.9504536564425283,0.35326244512094496,0.7926074845396497,-5.066605921655448,C8-Pos-000593,Lipids and lipid-like molecules,Glycerolipids,Higher in Males,
Pg(20:3_20:4),3.759203817107401,17.802670019715652,0.16559757539672193,0.8717941896046026,0.9833667077883921,-5.0690331334282455,C8-Neg-003343,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Ps(19:1_17:2),2.503470335791241,14.986340540755295,1.0179907338930945,0.3197788520860474,0.7926074845396497,-5.070748352153644,C8-Neg-003255,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
"N,N-Diethylethanolamine",-2.1161282520205718,21.26752965290816,-1.0159261040155079,0.32073911419433687,0.7926074845396497,-5.072498195070768,Amide-Pos-000240,Organic nitrogen compounds,Organonitrogen compounds,Higher in Females,
Pc(22:3cho_28:6),4.116912496461196,22.639975538177517,1.0154679445191788,0.3209524777456314,0.7926074845396497,-5.072886069408194,C8-Pos-005761,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Pg(24:1_22:7),-1.9012596984828556,21.93256178651645,-0.8670119795846281,0.3988016928278636,0.8251569571601977,-5.074984090719591,C8-Neg-003604,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Acetyl-L-Carnitine,1.1837962467590684,24.21284056474161,1.0077314787884342,0.3245703050542593,0.7926074845396497,-5.079412026667541,Amide-Pos-000754,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Pc(16:0_22:6),2.536113656041696,23.609775663327422,1.0032373025554917,0.3266849223212237,0.7926074845396497,-5.083182453401871,C8-Pos-004775,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
