Name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Compound.ID,Super.Class,Class
Uridine 5'-Triphosphate Sodium Salt,-0.015477240250418235,21.403754021737416,-0.4778178778997051,0.6371030150618872,0.9040828239630658,-5.857416151629144,Amide-Neg-002149,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Lpe 18:1,-0.024644656706561123,18.421449921725056,-0.47742535528120683,0.6373783908939614,0.9040828239630658,-5.85759707519487,C8-Pos-002045,Lipids and lipid-like molecules,Glycerophospholipids
Xawlprcylccvfp-Cvlifihmsa-N,-0.05736297060025981,19.092448950934145,-0.31656172944714567,0.7547013908787787,0.9497098500025731,-5.858291114968004,C8-Pos-001450,Lipids and lipid-like molecules,Prenol lipids
Guanosine 5'-Diphosphate (Gdp),-0.03580133188524612,23.22657976124057,-0.458035837908936,0.6512246891287878,0.9102303437437121,-5.858719419340078,Amide-Pos-001703,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Pe(17:5cho_22:6),-0.016424611711338726,18.54481423538788,-0.0923149471403965,0.9276694154765778,0.9964296448375749,-5.858806968719044,C8-Pos-004333,Lipids and lipid-like molecules,Glycerophospholipids
Palmitic Acid,-0.016129257174714397,16.29288061675393,-0.4724693489201084,0.640859867388159,0.9040898852243352,-5.8598688867752955,C8-Pos-000342,Lipids and lipid-like molecules,Fatty Acyls
L-Pipecolinic Acid,-0.012553133364978377,22.20250742682454,-0.41328773325789414,0.6833964048569852,0.9229914195257372,-5.8602327361460045,Amide-Pos-000331,Organic acids and derivatives,Carboxylic acids and derivatives
Taurine,0.03330353604765276,16.93833571487413,0.4713801989447717,0.6416261006550759,0.9040898852243352,-5.860365033566347,Amide-Pos-000156,Organic acids and derivatives,Organic sulfonic acids and derivatives
D-Lysine,-0.010087495481465961,26.305587911042405,-0.4709855838816438,0.641903818509278,0.9040898852243352,-5.860544517780451,Amide-Pos-000316,Organic acids and derivatives,Carboxylic acids and derivatives
Pi(19:4_19:4),0.016939310999028505,21.506982926064563,0.3493435332436736,0.7300096045162405,0.9448882089319108,-5.864866539806956,C8-Pos-005132,Lipids and lipid-like molecules,Glycerophospholipids
"4-Hydroxy-6-[2-(2-Methyl-1,2,4a,5,6,7,8,8a-Octahydronaphthalen-1-Yl)Ethyl]Oxan-2-One",-0.016409111477496435,16.086474578621466,-0.4539244587981962,0.6539614017953623,0.9102303437437121,-5.868163456193692,C8-Pos-000612,Organoheterocyclic compounds,Lactones
4-Piperidinecarboxamide,-0.005865029950648189,23.205951288468516,-0.45091634644037143,0.656097441312503,0.9102303437437121,-5.869478166915125,Amide-Pos-000314,Organoheterocyclic compounds,Piperidines
Lpi(O-14:1),0.007306524158593631,20.90666072412088,0.44990518987390854,0.6568161298118934,0.9102303437437121,-5.869918170119179,C8-Neg-001716,Lipids and lipid-like molecules,Glycerophospholipids
Cytidine 5'-Diphosphate,-0.009383442736626203,19.315105557061194,-0.1557636030017443,0.8777807569367935,0.989883337268052,-5.869922661997437,Amide-Pos-001621,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
L-Glutathione Oxidized,0.021205492622203642,25.782303508839618,0.4498112746154719,0.656882898068379,0.9102303437437121,-5.869958987957946,C18-Pos-001837,Organic acids and derivatives,Carboxylic acids and derivatives
Oleoyl Ethanolamide,0.006224110608039183,16.403657535596174,0.1748697230841603,0.8627813323240494,0.989883337268052,-5.870006921941071,C8-Pos-000689,Organic nitrogen compounds,Organonitrogen compounds
5'-Cytidylic Acid,-1.7327094755168428e-4,20.868496266464646,-0.00123327704662448,0.9990288440377441,0.9990288440377441,-5.870424242009412,C18-Pos-002009,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Pc(16:1cooh_23:3),-0.015404417713433864,17.45847043858711,-0.15794883571299337,0.8760809286911142,0.989883337268052,-5.871398104093938,C8-Pos-004801,Lipids and lipid-like molecules,Glycerophospholipids
2-Deoxyribose 5-Phosphate,-0.015467808142662565,21.376494741463414,-0.4448563744511574,0.6604096626752454,0.9130087502422747,-5.8721006353942204,Amide-Neg-001061,Organic oxygen compounds,Organooxygen compounds
L-Ascorbic Acid,0.0373236431836355,17.99479671764897,0.4238260906204099,0.6756300722598676,0.9203742609729015,-5.873302149478475,Amide-Neg-000729,Organoheterocyclic compounds,Dihydrofurans
Udp-Β-D-Glucose (Sodium Salt),0.03644865397185097,21.95161207489548,0.43261168527715255,0.6691594421620917,0.9203742609729015,-5.877293122622755,Amide-Pos-001947,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
1-Oleoyl-2-Myristoyl-Sn-Glycero-3-Phosphocholine,0.029376367456073246,20.277956254238713,0.4301681462618643,0.670911324252489,0.9203742609729015,-5.878312273409537,Amide-Pos-002228,Lipids and lipid-like molecules,Glycerophospholipids
Palmitoylcarnitine,-0.0404520366914998,19.113065961524953,-0.34864853421653064,0.7306676099990705,0.9448882089319108,-5.87890307549362,C8-Pos-001332,Lipids and lipid-like molecules,Fatty Acyls
Acetyl-L-Carnitine,0.02509658432760378,24.190306535820607,0.4259488580179593,0.6739407987815011,0.9203742609729015,-5.8800586833010735,Amide-Pos-000754,Lipids and lipid-like molecules,Fatty Acyls
L(+)-Ornithine,0.009257427014008826,33.664814276825474,0.07654003901418485,0.9397139777092316,0.9964296448375749,-5.881230234340986,Amide-Pos-000376,Organic acids and derivatives,Carboxylic acids and derivatives
Ps(22:3_24:7),-0.007141813356771362,21.313045364434334,-0.42242526111739903,0.6764750818150826,0.9203742609729015,-5.881504158369241,C8-Neg-003619,Lipids and lipid-like molecules,Glycerophospholipids
Docosanamide,-0.010458305854913431,21.329518121718134,-0.41774211619460916,0.6798493857193209,0.9228724693022455,-5.883407017284255,C8-Pos-000820,Lipids and lipid-like molecules,Fatty Acyls
N-Acetylalanine,0.021228651528274408,22.59020842644813,0.2721333944006699,0.7880570731668801,0.9689226309428854,-5.887385255391194,Amide-Neg-000318,Organic acids and derivatives,Carboxylic acids and derivatives
Ps(23:4_21:5),-0.017984585145626404,16.99489886882164,-0.25678867868539373,0.7996250113654193,0.9751524528846577,-5.889715863043709,C8-Neg-003546,Lipids and lipid-like molecules,Glycerophospholipids
"2,3-Dihydroxypropyl 13-Methyltetradecanoate",0.007177730497049901,17.414662227600527,0.40103201187265725,0.6919446253953141,0.9229914195257372,-5.890026361080097,C8-Pos-000764,Lipids and lipid-like molecules,Glycerolipids
I-Inositol,0.024432538649782627,18.45675128552039,0.3980366810293693,0.6941217075063968,0.9229914195257372,-5.89118474989694,Amide-Neg-000766,Organic oxygen compounds,Organooxygen compounds
Pc(30:8_11:3cooh),0.011915838630553767,21.75612800224696,0.3976359494121901,0.6944131735724037,0.9229914195257372,-5.89133907601185,C8-Neg-003628,Lipids and lipid-like molecules,Glycerophospholipids
Pc(20:2_21:4),0.001301644633924889,17.623318508540944,0.03739386607323152,0.9705082001480826,0.9964296448375749,-5.891863421659807,C8-Neg-003571,Lipids and lipid-like molecules,Glycerophospholipids
Pc(11:2cho_11:2),0.023081998589993907,20.52899043243021,0.3938531563264417,0.6971668936467694,0.9229914195257372,-5.892788317054023,C8-Pos-002985,Lipids and lipid-like molecules,Glycerophospholipids
Indole-3-Carboxaldehyde,0.023968751748741173,19.71028826066134,0.3900562513531082,0.6999351598070174,0.9229914195257372,-5.894229223679011,C18-Pos-000538,Organoheterocyclic compounds,Indoles and derivatives
"All-Cis-4,7,10,13,16-Docosapentaenoic Acid",-0.038690970267270544,17.82054827775451,-0.38167007702803424,0.7060643930842987,0.9269992031741339,-5.897362926956647,C8-Neg-000540,Lipids and lipid-like molecules,Fatty Acyls
Triethyleneglycol Bis(2-Ethylhexanoate),-0.009521887038420142,15.32664689823688,-0.3310605816726539,0.743731266908148,0.9497098500025731,-5.898791700125595,C8-Pos-001521,Lipids and lipid-like molecules,Fatty Acyls
"[2,2'-Biquinoline]-4,4'-Dicarboxylic Acid",-0.03960782953567848,14.606736762305081,-0.2596510396206789,0.7975472966261167,0.9745995478119552,-5.901717897801245,Amide-Pos-001385,Organoheterocyclic compounds,Quinolines and derivatives
Pe(O-26:3_7:0),0.019081432266831747,17.546165351697585,0.3692870245275097,0.7151519317680611,0.9368802599581586,-5.901867197853946,C8-Pos-003685,Lipids and lipid-like molecules,Glycerophospholipids
"2,5-Bis(5-Tert-Butyl-Benzoxazol-2-Yl)Thiophene",0.005566426690703999,18.063880612019336,0.02388764196257453,0.9811677599754884,0.9964296448375749,-5.902172209439869,C8-Pos-001637,Organoheterocyclic compounds,Benzoxazoles
L-2-Aminoadipic Acid,-0.010964949989993972,24.147198587378288,-0.1600921878741041,0.8743383298274577,0.989883337268052,-5.9030779684151895,Amide-Pos-000447,Organic acids and derivatives,Carboxylic acids and derivatives
3-Ketocarbofuran,0.04403187788183459,17.207697122992784,0.30948546516169223,0.7600021362764517,0.9497098500025731,-5.904801900355382,Amide-Pos-001016,Organoheterocyclic compounds,Benzofurans
L-Lysine,0.0242852856362124,23.756432634449652,0.3544587325755188,0.7260906145709404,0.9448882089319108,-5.9070677644189855,Amide-Neg-000484,Organic acids and derivatives,Carboxylic acids and derivatives
"N6,N6,N6-Trimethyl-L-Lysine",-0.035162655743520954,15.872244253649683,-0.23705284899223336,0.814809207778648,0.9861230969183458,-5.9071661440335195,Amide-Pos-000686,Organic acids and derivatives,Carboxylic acids and derivatives
D-(+)-Arabitol,-0.011630350813188197,17.14202661358024,-0.35127200142114884,0.7284493064798339,0.9448882089319108,-5.908157904505704,Amide-Neg-000527,Organic oxygen compounds,Organooxygen compounds
Pg(O-29:8_21:6),-0.024022971957335985,19.544626760944897,-0.17111454276095872,0.8659428260224972,0.989883337268052,-5.910350487940296,C8-Pos-005548,Lipids and lipid-like molecules,Glycerophospholipids
Citrulline,-0.017802371128903583,22.498202667052244,-0.3442172728502554,0.7336806451077684,0.9466847033648624,-5.91053659076536,Amide-Pos-000621,Organic acids and derivatives,Carboxylic acids and derivatives
Opeo,-0.010686052221209394,17.06421735331627,-0.2897979729784965,0.7746844818422951,0.9583725548564476,-5.911237227831847,C8-Pos-000208,Benzenoids,Benzene and substituted derivatives
L-Ornithine,-0.004245552498355973,19.43728617813636,-0.3402612591694407,0.7366199581953821,0.9484377144146551,-5.911849567421187,Amide-Neg-000344,Organic acids and derivatives,Carboxylic acids and derivatives
Dihydroxyacetone Phosphate,-0.009679404762165616,20.204954092293722,-0.3376703217576873,0.7385472483296736,0.9488829742993664,-5.9127013425680355,Amide-Neg-000658,Organic oxygen compounds,Organooxygen compounds
N6-Succinyladenosine; Lc-Tdda; Ce10,0.011250672454549937,17.581476683051502,0.3269444931981061,0.7465442193236798,0.9497098500025731,-5.916158890575017,C18-Pos-002703,"Nucleosides, nucleotides, and analogues",Purine nucleosides
2-Methylsuccinic Acid,0.06621773781763401,18.617828651026013,0.32619948388257536,0.747100775729982,0.9497098500025731,-5.916394944369256,Amide-Neg-000333,Lipids and lipid-like molecules,Fatty Acyls
Trans-3-Indoleacrylic Acid,-0.014909590390240451,18.04314149064881,-0.3258393942300351,0.7473698296567833,0.9497098500025731,-5.9165088463839774,Amide-Pos-000658,Organoheterocyclic compounds,Indoles and derivatives
1-Stearoyl-2-Hydroxy-Sn-Glycero-3-Phosphoethanolamine,0.013885240594600674,24.10200820990064,0.3225990282363363,0.7497924547140183,0.9497098500025731,-5.917528217861694,C18-Neg-002092,Lipids and lipid-like molecules,Glycerophospholipids
Pc(28:1_21:0cooh),0.028116813854146407,17.59911516777487,0.26419931858526396,0.7940854868635153,0.9723495757512433,-5.918133366981942,C8-Pos-005741,Lipids and lipid-like molecules,Glycerophospholipids
"1,2-Dipentadecanoyl-Sn-Glycero-3-Phosphocholine",-0.007435262912088634,19.21434371525549,-0.31665579774265284,0.7542426610700959,0.9497098500025731,-5.919371631692261,Amide-Pos-002176,Lipids and lipid-like molecules,Glycerophospholipids
D-(+)-Tryptophan,-0.002557619707835163,26.03536607852821,-0.09515182546230978,0.9250183723662808,0.9964296448375749,-5.919516231068302,C18-Pos-001015,Organoheterocyclic compounds,Indoles and derivatives
Monolaurin,-0.007477791930548662,21.04891305677284,-0.0884132620573464,0.9303135324432713,0.9964296448375749,-5.920116115835785,C8-Pos-000245,Lipids and lipid-like molecules,Glycerolipids
Ppg N5,0.014279547515714497,23.03403445079477,0.3130599702534338,0.7569393971578805,0.9497098500025731,-5.9204704548918645,C18-Pos-001870,Organic oxygen compounds,Organooxygen compounds
Penicillin G,0.010492686540603728,19.616712353069488,0.309146539390243,0.7598779038071846,0.9497098500025731,-5.921652194230669,C8-Pos-000768,Organic acids and derivatives,Carboxylic acids and derivatives
Hex1cer(D24:2_12:0),-0.019855422242264595,19.073551240251874,-0.18048998059983135,0.8584201873837942,0.989883337268052,-5.922082250675507,C8-Pos-004241,Lipids and lipid-like molecules,Sphingolipids
Gdp-L-Fucose,-0.03323513571994006,24.260411401898256,-0.3075449654447157,0.761081556115131,0.9497098500025731,-5.922131571312973,Amide-Pos-001983,"Nucleosides, nucleotides, and analogues",Purine nucleotides
"6-Chloro-5-Methyl-1h-1,2,3-Benzotriazole",0.0069259882336722995,15.933017970004407,0.05274778181211845,0.9584088992605366,0.9964296448375749,-5.922467649494416,Amide-Neg-000647,Organoheterocyclic compounds,Benzotriazoles
"2-(2h-Benzotriazol-2-Yl)-4,6-Bis(1-Methyl-1-Phenylethyl)Phenol",0.016878614300002988,20.44918878136063,0.3023431833709421,0.7649951508288613,0.9522761213637277,-5.923671514020063,C8-Pos-001809,Phenylpropanoids and polyketides,Diarylheptanoids
Pc(14:1_28:3),-0.012741314789657949,16.789686012521987,-0.2937457352868984,0.7714774634166405,0.9583570974119757,-5.926159583085595,C8-Pos-005214,Lipids and lipid-like molecules,Glycerophospholipids
Gly-Met-Arg,0.026870130831112626,17.032353621320393,0.28988496509724515,0.774393973363255,0.9583725548564476,-5.927253702429502,C8-Pos-001359,Organic acids and derivatives,Carboxylic acids and derivatives
Glutathionesulfonic Acid,0.01391349804739183,23.16199652027606,0.285631436016818,0.7776111054011506,0.9600137103717908,-5.928442491609083,Amide-Pos-001446,Organic acids and derivatives,Carboxylic acids and derivatives
Cyclohexylamine,-0.012340424869027426,24.541715013952768,-0.16597522136924459,0.8696267843382577,0.989883337268052,-5.931336035530664,Amide-Pos-000085,Organic nitrogen compounds,Organonitrogen compounds
"7(Z),10(Z),13(Z),16(Z)-Docosatetraenoic Acid",-0.003747787555260331,24.319180633953444,-0.274511545079171,0.786040612356634,0.9684278591662843,-5.931467875141904,C8-Neg-000556,Lipids and lipid-like molecules,Fatty Acyls
Gly-Asp,-0.013050386090709956,15.09713458760034,-0.2689733304380475,0.7902489380410587,0.9696305988233849,-5.932930143033266,Amide-Pos-000690,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(9:0_28:7),-0.016703200835385953,26.2428910583317,-0.2515414548512948,0.8035368555563249,0.9760469343860085,-5.937339374628347,C8-Pos-004628,Lipids and lipid-like molecules,Glycerophospholipids
2-Furoic Acid,-0.004102426079991513,23.401479812872726,-0.251443137971169,0.8036119759778138,0.9760469343860085,-5.937363410291092,Amide-Neg-000149,Organoheterocyclic compounds,Furans
D-Glucose 6-Phosphate,0.009629649652058788,20.469423679897783,0.23631280311568734,0.8151950934524992,0.9861230969183458,-5.94095094244258,Amide-Neg-001431,Organic oxygen compounds,Organooxygen compounds
Tg(28:6_14:3cho),-0.007308587748043173,21.7852236632108,-0.07646115946417291,0.9397134285960379,0.9964296448375749,-5.941888830749937,C8-Pos-003929,Lipids and lipid-like molecules,Glycerolipids
Chalcone,-0.0154798915689573,19.854258284314493,-0.23063627577515497,0.8195520552239279,0.9883954596636687,-5.942239765535954,C8-Pos-000022,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids"
Ps(22:0_22:4),-0.009944436736454974,21.437949694061214,-0.22957377347767852,0.8203682315208449,0.9883954596636687,-5.942477535609942,C8-Neg-003577,Lipids and lipid-like molecules,Glycerophospholipids
"1,3,5-Tris(3,5-Di-Tert-Butyl-4-Hydroxybenzyl)-1,3,5-Triazine-2,4,6(1h,3h,5h)-Trione",0.010125958205247282,24.188006754131038,0.0725481955615262,0.942792849035633,0.9964296448375749,-5.943714853542398,C8-Pos-004362,Benzenoids,Benzene and substituted derivatives
Acetyltributyl Citrate,5.893829154492951e-4,16.04303739191941,0.02241965598360359,0.9823065695655018,0.9964296448375749,-5.944488932108229,C18-Pos-002968,Organic acids and derivatives,Carboxylic acids and derivatives
Uridine Monophosphate,-0.003089947993163777,19.21632448794187,-0.04615341479380959,0.9635863645079705,0.9964296448375749,-5.945239648518418,C18-Pos-002017,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Pi(O-5:0_21:0),-0.009349315966935653,26.322604916848434,-0.21610829062238301,0.8307295606409512,0.9894170564632873,-5.94539617656638,C8-Neg-003063,Lipids and lipid-like molecules,Glycerophospholipids
Pc(O-24:5_10:0),-0.013370298406636468,23.77761547844457,-0.2153799876266523,0.8312908818980715,0.9894170564632873,-5.945549030061622,C8-Pos-003944,Lipids and lipid-like molecules,Glycerophospholipids
Pc(19:1_15:0),-0.0021685304400801205,20.949922124943768,-0.03851263548638612,0.9696112884319219,0.9964296448375749,-5.94555451165201,C8-Pos-004340,Lipids and lipid-like molecules,Glycerophospholipids
L-Threonine,-0.03259675844857956,15.638450651514049,-0.21243169839213966,0.8335641342287159,0.9894170564632873,-5.946162554897942,Amide-Pos-000255,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(36:6_13:4cooh),-0.005971144664897473,20.788515020734046,-0.21024866084326277,0.8352483012437677,0.9894170564632873,-5.9466114074336085,C8-Pos-005755,Lipids and lipid-like molecules,Glycerophospholipids
Thiamine,0.006277616319187556,19.39852123062748,0.20422451260880592,0.8398999493862861,0.989883337268052,-5.947826069178879,Amide-Pos-001056,Organoheterocyclic compounds,Diazines
Glycine,-0.012304766727823147,18.323511091278213,-0.20009524214624783,0.8430918854313307,0.989883337268052,-5.948638341430886,Amide-Neg-000011,Organic acids and derivatives,Carboxylic acids and derivatives
Lpe 38:6,-0.03206825678352065,17.78181992180986,-0.19177906326006466,0.8495285837094189,0.989883337268052,-5.9502240424931125,C8-Pos-004035,Lipids and lipid-like molecules,Glycerophospholipids
"2-[{[(1s,4s,6s)-4-({5-[4-(Dimethylamino)Phenyl]-1,3,4-Oxadiazol-2-Yl}Methyl)-6-Isopropyl-3-Methyl-2-Cyclohexen-1-Yl]Methyl}(Methyl)Amino]Ethanol",-0.004907413284370079,21.772636080682428,-0.19123520489791102,0.8499499055871842,0.989883337268052,-5.950325406741063,C8-Pos-001592,Lipids and lipid-like molecules,Prenol lipids
Pe 18:0_24:5,-0.005535686784506896,29.011150134498223,-0.18998984901666108,0.8509148423675039,0.989883337268052,-5.950556435219218,C8-Pos-004731,Lipids and lipid-like molecules,Glycerophospholipids
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,0.0067204920334383135,16.87665828072061,0.1881870067978505,0.8523121556157865,0.989883337268052,-5.950888218420482,Amide-Neg-002264,Lipids and lipid-like molecules,Glycerophospholipids
Geranyllinalool,-0.005419522706471917,20.269567908229856,-0.1753741189407619,0.8623897519046487,0.989883337268052,-5.950930403413515,C8-Pos-000337,Lipids and lipid-like molecules,Prenol lipids
Guanosine,-0.005960159105230234,26.054315701558952,-0.17466783928609703,0.8628057408400063,0.989883337268052,-5.953275690649854,C18-Pos-001618,"Nucleosides, nucleotides, and analogues",Purine nucleosides
Tetradecanoyl-L-Carnitine,-0.009257817607860696,20.518270703229483,-0.17108702834446513,0.8655895709880426,0.989883337268052,-5.95387833935012,Amide-Pos-001508,Lipids and lipid-like molecules,Fatty Acyls
Dg(3:0_15:0),-0.0033075299942865507,22.96159974196248,-0.1679536421878333,0.8680270169834602,0.989883337268052,-5.954395472492191,C8-Pos-001241,Lipids and lipid-like molecules,Glycerolipids
Midazolam,-0.002992621186676619,17.909233304280303,-0.16655876073117817,0.8691125194076955,0.989883337268052,-5.95462261629045,C8-Pos-000682,Organoheterocyclic compounds,Benzodiazepines
Cocamidopropyl Betaine,-0.008352195024148733,22.485842216390708,-0.16038580009873743,0.8739194637443888,0.989883337268052,-5.955605139641905,C18-Pos-002221,Organic acids and derivatives,Carboxylic acids and derivatives
Methyl Dihydrogen Phosphate,-0.005624668427777369,17.708060207325516,-0.1579686274858618,0.8758030996541766,0.989883337268052,-5.955979785236088,C18-Neg-000020,Organic acids and derivatives,Organic phosphoric acids and derivatives
Tg(5:0_15:0cho_28:3),-0.010408919529928758,22.138462340782795,-0.15233614183536143,0.8801952256080612,0.989883337268052,-5.9568307563711596,C8-Pos-004667,Lipids and lipid-like molecules,Glycerolipids
Pe(O-14:0_32:0),-0.0027551771619752437,18.824639751413667,-0.15188879161742347,0.8805442324932382,0.989883337268052,-5.95689702177729,C8-Pos-005110,Lipids and lipid-like molecules,Glycerophospholipids
Vitamin D3,-0.00406331392735851,23.956055354033825,-0.14520967189356698,0.8857579423037183,0.989883337268052,-5.957863260500887,C8-Pos-001060,Lipids and lipid-like molecules,Steroids and steroid derivatives
Hexanoylcarnitine,0.004701661538955359,26.63723187960276,0.14308399866966437,0.8874183550997022,0.989883337268052,-5.958161676016059,Amide-Pos-001033,Lipids and lipid-like molecules,Fatty Acyls
Cytidine-5'-Monophospho-N-Acetylneuraminic Acid,-0.0062361750794466386,24.588685498235854,-0.14298262762631464,0.8874975515725266,0.989883337268052,-5.958175797393943,Amide-Neg-002218,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
"1,2-Dieicosenoyl-Sn-Glycero-3-Phosphocholine",-0.004424898505261531,20.023964423116812,-0.14278491542355262,0.8876520183408865,0.989883337268052,-5.95820331072426,C8-Pos-004898,Lipids and lipid-like molecules,Glycerophospholipids
"2-(6-Hydroxy-1-Methyl-2-Methylidene-9-Propan-2-Yl-5-Oxatricyclo[5.4.0.03,8]Undecan-4-Yl)Acetic Acid",0.0023542216631824617,26.809863756800905,0.14074603716389414,0.8892451979791333,0.989883337268052,-5.958484821266854,C18-Neg-000965,Lipids and lipid-like molecules,Prenol lipids
(2r)-3-Hydroxyisovaleroylcarnitine,-0.014998926656248916,22.15211507015044,-0.13591824278214631,0.8930195222615487,0.989888000217068,-5.959135285108977,C18-Pos-001425,Lipids and lipid-like molecules,Fatty Acyls
Oahfa(15:1_27:4),-0.01073647246352875,17.02698320307487,-0.13455039915341863,0.8940893622690941,0.989888000217068,-5.959315458680046,C8-Neg-002972,Lipids and lipid-like molecules,Fatty acyls
1-Stearoyl-2-Oleoyl-Sn-Glycero-3-Phosphoethanolamine,0.0022958622397040588,16.902327078549174,0.1316697748453592,0.8963430706807275,0.9904343322438979,-5.959688946322023,Amide-Pos-002257,Lipids and lipid-like molecules,Glycerophospholipids
1-Β-D-Arabinofuranosyluracil 5'-Monophosphate,-0.02113748048370434,17.48687130168351,-0.12178130344981325,0.9040861478725528,0.9959047673712716,-5.960909630881495,C18-Neg-001407,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Limonin,0.009091082480886827,21.349889378765884,0.11930536412170305,0.9060264603520356,0.9959047673712716,-5.9612003832078955,C8-Pos-002093,Lipids and lipid-like molecules,Prenol lipids
1h-Imidazole-1-Acetic Acid,0.015790148625697383,22.515868566616465,0.11899038997345329,0.9062733383078572,0.9959047673712716,-5.961236943334151,Amide-Pos-000303,Organic acids and derivatives,Carboxylic acids and derivatives
Pe 20:2_20:2,0.010737831092980241,21.99159874020512,0.1148762845915762,0.9094988653765335,0.9964296448375749,-5.9617056166265465,C8-Pos-004303,Lipids and lipid-like molecules,Glycerophospholipids
Cystathionine,-0.007332500019047972,18.395969751049037,-0.10801811826551055,0.9148792829723937,0.9964296448375749,-5.962450275896105,Amide-Pos-000836,Organic acids and derivatives,Carboxylic acids and derivatives
Arachidonic Acid,0.0029302975486834495,18.77772156320749,0.10781423285065479,0.9150393014449827,0.9964296448375749,-5.96247171310594,C8-Neg-000422,Lipids and lipid-like molecules,Fatty Acyls
1-(1z-Octadecenyl)-2-(9z-Octadecenoyl)-Sn-Glycero-3-Phosphocholine,0.011149143750984197,22.586707433317407,0.10214567203267894,0.9194896856432049,0.9964296448375749,-5.963051524324144,C8-Pos-004250,Lipids and lipid-like molecules,Glycerophospholipids
Lubiprostone,0.00999368372163548,21.7615025035731,0.09753291062314486,0.9231131495984256,0.9964296448375749,-5.963500259621422,C8-Pos-001400,Lipids and lipid-like molecules,Fatty Acyls
N-Methyl-D-Glucamine,0.006394657579403118,22.389045158837227,0.09697995287180756,0.9235476302062754,0.9964296448375749,-5.963552661629883,Amide-Pos-000715,Organic oxygen compounds,Organooxygen compounds
Ophthalmate,0.003905669353919042,16.08231542279881,0.0894301731280895,0.929482157665359,0.9964296448375749,-5.964238348791348,Amide-Pos-001163,Organic acids and derivatives,Carboxylic acids and derivatives
"Cytidine 2',3'-Cyclic Monophosphoric Acid",-0.004068743958698704,19.956579850031066,-0.08574104360812268,0.9323835489179155,0.9964296448375749,-5.964553216882856,Amide-Pos-001218,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
D-Asparagine,0.006195642281174491,22.130938941189466,0.08548052474202032,0.9325884759113745,0.9964296448375749,-5.964574951215112,Amide-Neg-000331,Organic acids and derivatives,Carboxylic acids and derivatives
Xanthosine,-0.001098836899306408,30.8930086105761,-0.08281686737745277,0.934684008130564,0.9964296448375749,-5.964793379633889,C18-Neg-001023,"Nucleosides, nucleotides, and analogues",Purine nucleosides
Piperine,-0.0014468857696131748,18.10192274218392,-0.0823976394527244,0.9350138641708474,0.9964296448375749,-5.9648271283114385,C8-Pos-000414,Alkaloids and derivatives,NA
D-Mannose,-0.001591440689242582,18.786892550991475,-0.08114095878314252,0.9360027138883857,0.9964296448375749,-5.964927267998199,Amide-Neg-001092,Organic oxygen compounds,Organooxygen compounds
"D-Fructose-1,6-Bisphosphate",0.003822006932554196,24.05275345630372,0.0765446164320348,0.9396203397750629,0.9964296448375749,-5.965280430279433,Amide-Neg-001873,Organic oxygen compounds,Organooxygen compounds
Ps(18:3_24:4),-0.0033022508005024474,20.7313517695496,-0.07249928024703975,0.9428053867822613,0.9964296448375749,-5.965574230132387,C8-Pos-005046,Lipids and lipid-like molecules,Glycerophospholipids
Asp-Asp,0.00266578459443706,19.302998122820924,0.06939465025556091,0.945250442768854,0.9964296448375749,-5.965788897717425,Amide-Pos-000987,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(11:1_29:4),0.0025391832875614074,17.5958692269771,0.06765954966936644,0.9466171643976838,0.9964296448375749,-5.965904779812461,C8-Pos-005020,Lipids and lipid-like molecules,Glycerophospholipids
Cytidine 5'-Diphosphocholine,-0.0032731610692980475,22.923544806231664,-0.06668522091568856,0.947384707093431,0.9964296448375749,-5.96596856637045,Amide-Pos-001779,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Oleoyl-L-Carnitine,0.0027618960103296952,16.284893588803236,0.04688305425270264,0.9630111377737405,0.9964296448375749,-5.966023349791523,C18-Pos-003241,Lipids and lipid-like molecules,Fatty Acyls
Ps 22:4_22:5,0.0021936777802575827,21.74466195236746,0.05628907519880755,0.9555775154358468,0.9964296448375749,-5.966591588041616,C8-Pos-005189,Lipids and lipid-like molecules,Glycerophospholipids
S-4-(2-Oxo-Butyl)Glutathione,-0.001977741143698496,16.321648509897138,-0.05491904376082561,0.956657577611294,0.9964296448375749,-5.966665838177384,C18-Pos-002636,Organic acids and derivatives,Carboxylic acids and derivatives
L-Kynurenine,-0.0018983313700881674,21.265575851812184,-0.042232719198571814,0.9666625674515894,0.9964296448375749,-5.967266500042997,C18-Pos-001046,Organic oxygen compounds,Organooxygen compounds
