Name,VIP_comp1,Compound.ID,Super.Class,Class
Arachidonoyl-carnitine; LC-tDDA; CE10,0.8546008783908335,C8-Pos-000104,Lipids and lipid-like molecules,Fatty Acyls
SM 8:1;2O/28:1,0.8540993219911436,C8-Pos-000152,Organic nitrogen compounds,Organonitrogen compounds
Avocadenol D,0.8514527054464623,C8-Pos-000494,Lipids and lipid-like molecules,Fatty Acyls
"8Z,11Z,14Z-Eicosatrienoic acid",0.8513782293591541,C8-Neg-000010,Lipids and lipid-like molecules,Fatty Acyls
"2-Ethyl-N-({(2R,4S,5R)-5-[6-(2-furyl)-2-methyl-4-pyrimidinyl]-1-azabicyclo[2.2.2]oct-2-yl}methyl)butanamide",0.8513344447478315,C8-Pos-000514,Organoheterocyclic compounds,Quinuclidines
"1,3-di-o-Tolylguanidine",0.8513065890114847,C8-Pos-000722,Benzenoids,Benzene and substituted derivatives
PE 11:0_11:0,0.8500303300388998,C8-Pos-000621,Lipids and lipid-like molecules,Glycerophospholipids
Phosphatidylethanolamine 16:1-20:4,0.8446091989948822,C8-Neg-000163,Lipids and lipid-like molecules,Glycerophospholipids
L-(+)-Citrulline,0.8437401633315214,Amide-Pos-000341,Organic acids and derivatives,Carboxylic acids and derivatives
"3,3',5,5'-Tetra-tert-butylbiphenyl-2,2'-diol",0.8431656784276167,C8-Neg-000147,Benzenoids,Benzene and substituted derivatives
Taurine,0.840916678985226,Amide-Pos-000028,Organic acids and derivatives,Organic sulfonic acids and derivatives
Undecanedioic acid,0.8396481076996649,C18-Neg-000189,Lipids and lipid-like molecules,Fatty Acyls
Phosphatidylethanolamine alkenyl 16:0-22:4,0.8388438424718181,C8-Neg-000056,Lipids and lipid-like molecules,Glycerophospholipids
L-Glutarylcarnitine,0.8383594659104304,Amide-Pos-000385,Lipids and lipid-like molecules,Fatty Acyls
INO,0.8380574156880405,Amide-Neg-000016,"Nucleosides, nucleotides, and analogues",Purine nucleosides
PS 22:6_22:6,0.8379761530829211,C8-Neg-000089,Lipids and lipid-like molecules,Glycerophospholipids
1-Methylnicotinamide,0.8373438957055253,Amide-Pos-000239,Organoheterocyclic compounds,Pyridines and derivatives
N-Ethylglycine,0.8364857247616136,Amide-Neg-000343,Organic acids and derivatives,Carboxylic acids and derivatives
Creatine phosphate,0.8358720767750103,Amide-Pos-000321,Organic acids and derivatives,Carboxylic acids and derivatives
"2-[(2S,4aR,8aS)-2-Hydroxy-4a-methyl-8-methylenedecahydro-2-naphthalenyl]acrylic acid",0.8358322206469507,C8-Neg-000201,Lipids and lipid-like molecules,Prenol lipids
"5(Z),8(Z),11(Z)-Eicosatrienoic acid methyl ester",0.8354697424125885,C8-Pos-000663,Lipids and lipid-like molecules,Fatty Acyls
PC 20:1_32:8,0.8353413734097748,C8-Pos-000632,Lipids and lipid-like molecules,Glycerophospholipids
Acetyl-β-methylcholine,0.8320221246909859,Amide-Pos-000176,Organic nitrogen compounds,Organonitrogen compounds
2-Docosahexaenoyl-1-stearoyl-sn-glycero-3-phosphoserine,0.8302966596701713,C8-Pos-000032,Lipids and lipid-like molecules,Glycerophospholipids
Succinic acid,0.8300382184978949,C18-Neg-000059,Organic acids and derivatives,Carboxylic acids and derivatives
D-(+)-Xylose,0.8283068255170735,Amide-Neg-000267,Organic oxygen compounds,Organooxygen compounds
"NCGC00347859-02!2,3-dihydroxypropyl 13-methyltetradecanoate",0.8263390060721559,C8-Pos-000151,Lipids and lipid-like molecules,Glycerolipids
Nicotinamide adenine dinucleotide (NAD+),0.8260109694891058,Amide-Pos-000291,"Nucleosides, nucleotides, and analogues",(5'->5')-dinucleotides
Docosatrienoic acid,0.8259346394386354,C8-Neg-000018,Lipids and lipid-like molecules,Fatty Acyls
(5Z)-3-Hydroxy-5-dodecenoic acid,0.8243622815874816,C8-Pos-000525,Organic acids and derivatives,Hydroxy acids and derivatives
"2,5-di-tert-Butylhydroquinone",0.8228968326231533,C8-Neg-000203,Benzenoids,Benzene and substituted derivatives
PS 20:2_20:2,0.8203363346084178,C8-Pos-000146,Lipids and lipid-like molecules,Glycerophospholipids
Tris(hydroxymethyl)aminomethane,0.8184739154780035,Amide-Pos-000100,Organic nitrogen compounds,Organonitrogen compounds
PS 38:5,0.8181268482475322,C8-Neg-000042,Lipids and lipid-like molecules,Glycerophospholipids
Adrenic acid,0.8163968780621752,C8-Neg-000005,Lipids and lipid-like molecules,Fatty Acyls
"Octadecyl 3-(3,5-di-tert-butyl-4-hydroxyphenyl)propionate",0.8152915319205059,C8-Pos-000067,Lipids and lipid-like molecules,Fatty Acyls
"Spectral Match to 1,2-Di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14",0.8139448111845862,Amide-Pos-000417,Lipids and lipid-like molecules,Glycerophospholipids
LPS 22:6,0.8136289051979247,C8-Neg-000121,Lipids and lipid-like molecules,Glycerophospholipids
PE O-16:0_22:4,0.8113025376742035,C8-Neg-000152,Lipids and lipid-like molecules,Glycerophospholipids
Quinoline,0.8091420781357824,C18-Pos-000287,Organoheterocyclic compounds,Quinolines and derivatives
Citric acid,0.8085171980963515,Amide-Neg-000046,Organic acids and derivatives,Carboxylic acids and derivatives
3-Hydroxy-3-methylglutaric acid,0.8054776730097146,Amide-Neg-000072,Lipids and lipid-like molecules,Fatty Acyls
Leucine,0.805145293488462,Amide-Pos-000104,Organic acids and derivatives,Carboxylic acids and derivatives
UDP-N-acetylglucosamine,0.8041246408228874,Amide-Pos-000314,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Spectral Match to 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine from NIST14,0.8029881113394216,C8-Pos-000298,Lipids and lipid-like molecules,Glycerophospholipids
FAHFA 11:0/7:0,0.8027262701708735,C8-Neg-000200,Lipids and lipid-like molecules,Fatty Acyls
Tris(2-butoxyethyl) phosphate,0.8021996741800105,C8-Pos-000156,Organic acids and derivatives,Organic phosphoric acids and derivatives
Pro-Asp,0.8000723674692697,Amide-Pos-000408,Organic acids and derivatives,Carboxylic acids and derivatives
1-Palmitoyl-2-azelaoylphosphatidylcholine,0.8000502776373446,C8-Pos-000603,Lipids and lipid-like molecules,Glycerophospholipids
PHOSPHOCHOLINE,0.7996260771162836,Amide-Pos-000023,Organic nitrogen compounds,Organonitrogen compounds
PE 16:1_16:1,0.7941483899260742,C8-Pos-000504,Lipids and lipid-like molecules,Glycerophospholipids
Pinolenic acid,0.7938971263924524,C8-Neg-000114,Lipids and lipid-like molecules,Fatty Acyls
PC(17:0_18:1),0.7913319756729315,C8-Pos-000204,Lipids and lipid-like molecules,Glycerophospholipids
L-(+)-Lactic acid,0.7899295746393391,Amide-Neg-000001,Organic acids and derivatives,Hydroxy acids and derivatives
1-Palmitoyl-2-oleoyl-phosphatidylglycerol,0.7880880046837395,C8-Pos-000161,Lipids and lipid-like molecules,Glycerophospholipids
PE O-16:1_22:6,0.7874065012064249,C8-Pos-000082,Lipids and lipid-like molecules,Glycerophospholipids
N-Acetylaspartic acid,0.7836715560795214,Amide-Neg-000009,Organic acids and derivatives,Carboxylic acids and derivatives
SM 8:1;2O/26:1,0.7824127726272216,C8-Pos-000217,Organic nitrogen compounds,Organonitrogen compounds
Myristoyl-L-carnitine,0.781961210234907,C18-Pos-000286,Lipids and lipid-like molecules,Fatty Acyls
PE 15:1_19:2,0.7783303967092715,C8-Pos-000387,Lipids and lipid-like molecules,Glycerophospholipids
Phosphatidylinositol 18:1-20:4,0.7781260608194338,C8-Neg-000007,Lipids and lipid-like molecules,Glycerophospholipids
"2,6-Di-tert-butyl-4-nitrophenol",0.7768595592962723,C8-Neg-000151,Benzenoids,Phenols
PE(O-22:6_16:1),0.776144006677673,C8-Neg-000035,Lipids and lipid-like molecules,Glycerophospholipids
Octyl decyl phthalate,0.772487653779992,C8-Pos-000049,Benzenoids,Benzene and substituted derivatives
"Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14",0.7708455484410696,C8-Pos-000266,Lipids and lipid-like molecules,Glycerophospholipids
PE 16:1_22:6,0.7688521148062303,C8-Pos-000192,Lipids and lipid-like molecules,Glycerophospholipids
PC O-36:5,0.7688085380212398,C8-Pos-000194,Lipids and lipid-like molecules,Glycerophospholipids
2-Decylmalonic acid,0.768117889465855,C8-Pos-000696,Lipids and lipid-like molecules,Fatty Acyls
PE O-18:2_22:6,0.7660685347943652,C8-Pos-000136,Lipids and lipid-like molecules,Glycerophospholipids
PS 40:4,0.7648097734198736,C8-Neg-000014,Lipids and lipid-like molecules,Glycerophospholipids
Isobutyric acid,0.764436442764947,Amide-Neg-000422,Organic acids and derivatives,Carboxylic acids and derivatives
Guanosine triphosphate (GTP),0.7639187198890887,Amide-Neg-000553,"Nucleosides, nucleotides, and analogues",Purine nucleotides
PS 22:4_22:5,0.7629772188901776,C8-Pos-000103,Lipids and lipid-like molecules,Glycerophospholipids
Ornithine,0.7624819701622011,Amide-Neg-000595,Organic acids and derivatives,Carboxylic acids and derivatives
"trans-2-Butene-1,4-dicarboxylic acid",0.7611642342461311,Amide-Pos-000477,Lipids and lipid-like molecules,Fatty Acyls
LPI 18:0,0.7610529906606899,C8-Neg-000029,Lipids and lipid-like molecules,Glycerophospholipids
Butylamine,0.7606972624479125,Amide-Pos-000139,Organic nitrogen compounds,Organonitrogen compounds
Benzoic acid,0.7595703336088071,Amide-Pos-000547,Benzenoids,Benzene and substituted derivatives
Hexanoylcarnitine,0.758770229810113,Amide-Pos-000395,Lipids and lipid-like molecules,Fatty Acyls
CMP,0.7576836510379571,Amide-Neg-000529,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
5-Aminovaleric acid,0.7567819397275942,Amide-Neg-000123,Organic acids and derivatives,Carboxylic acids and derivatives
PC 20:0_22:6,0.7555136291015663,C8-Pos-000172,Lipids and lipid-like molecules,Glycerophospholipids
Panaxadiol,0.7544178650758613,C8-Pos-000541,Lipids and lipid-like molecules,Prenol lipids
1-Stearoyl-2-arachidonoyl-sn-glycero-3-phospho-(1'-sn-glycerol),0.7543175463992884,C8-Neg-000140,Lipids and lipid-like molecules,Glycerophospholipids
"6H-2-Benzopyran-3-carboxylic acid, 7-ethyl-7,8-dihydro-8-hydroxy-4,7-dimethyl-6-oxo-",0.7530365713849856,C8-Pos-000687,Organoheterocyclic compounds,Azaphilones
"1,2-Ethanediol, 1-[(2S,4aR,4bS,7S,8aS)-2,3,4,4a,4b,5,6,7,8,8a,9,10-dodecahydro-7-hydroxy-2,4b,8,8-tetramethyl-2-phenanthrenyl]-",0.7498191210126329,C8-Pos-000440,Lipids and lipid-like molecules,Prenol lipids
"1,2-Di-(9Z-tetradecenoyl)-sn-glycero-3-phosphocholine",0.7495943917218382,C8-Pos-000598,Lipids and lipid-like molecules,Glycerophospholipids
S-succinylcysteine,0.7489684676495149,Amide-Pos-000516,Organic acids and derivatives,Carboxylic acids and derivatives
1-Palmitoyl-3-oleoyl-sn-glycero-2-phosphoethanolamine,0.74847328498144,C8-Pos-000169,Lipids and lipid-like molecules,Glycerophospholipids
trans-Cinnamic acid,0.7453964123284244,Amide-Neg-000603,Phenylpropanoids and polyketides,Cinnamic acids and derivatives
PG 18:1_20:4,0.745345492894993,C8-Neg-000170,Lipids and lipid-like molecules,Glycerophospholipids
PE 12:0_20:1,0.7444448030363257,C8-Pos-000337,Lipids and lipid-like molecules,Glycerophospholipids
(-)-Corey lactone,0.7438251855544292,C18-Neg-000173,Organoheterocyclic compounds,Lactones
Paracetamol,0.7423921365637614,Amide-Pos-000359,Benzenoids,Phenols
"N-[(3S)-2,5-Dioxooxolan-3-yl]acetamide",0.7423140485804441,C18-Pos-000117,Organic acids and derivatives,Carboxylic acids and derivatives
LPE 22:3,0.7294698966501844,C8-Pos-000376,Lipids and lipid-like molecules,Glycerophospholipids
"1-(3-Ethyl-2,4-dihydroxy-6-methoxyphenyl)-1-butanone",0.7293600580060758,C8-Pos-000580,Organic oxygen compounds,Organooxygen compounds
PC 16:2_16:2,0.7279608512321163,C8-Pos-000143,Lipids and lipid-like molecules,Glycerophospholipids
(+/-)8-HEPE,0.7275676881420656,C8-Pos-000489,Lipids and lipid-like molecules,Fatty Acyls
DL-4-Hydroxyphenyllactic acid,0.7268900555346554,Amide-Neg-000415,Organic compounds,Phenylpropanoids and polyketides
Adenosine,0.7253172830992051,Amide-Pos-000053,"Nucleosides, nucleotides, and analogues",Purine nucleosides
"(2R)-2,3-Dihydroxypropanoic acid",0.7243573330964521,Amide-Neg-000402,Organic oxygen compounds,Organooxygen compounds
Dibutyl hexanedioate,0.7241857825708505,C8-Pos-000222,Lipids and lipid-like molecules,Fatty Acyls
Phosphatidylinositol 16:0-20:4,0.723627125190934,C8-Neg-000019,Lipids and lipid-like molecules,Glycerophospholipids
Norgestrel,0.7232198226758162,C8-Pos-000681,Lipids and lipid-like molecules,Steroids and steroid derivatives
Tetraglyme,0.7231837374947677,C18-Pos-000028,Organic oxygen compounds,Organooxygen compounds
N-Lauroyl-D-erythro-sphingosylphosphorylcholine,0.7212776643900641,C8-Pos-000616,Organic compounds,Lipids and lipid-like molecules
PE(16:1_20:4),0.7195102428210558,C8-Pos-000271,Lipids and lipid-like molecules,Glycerophospholipids
Dehydroascorbic acid,0.7175982288766191,Amide-Neg-000015,Organoheterocyclic compounds,Lactones
Gluconic acid,0.7112512785346359,Amide-Neg-000474,Organic oxygen compounds,Organooxygen compounds
OPHTHALMATE,0.7110848524537547,Amide-Pos-000405,Organic acids and derivatives,Carboxylic acids and derivatives
Cytidine,0.7105293263796083,Amide-Pos-000182,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides
PMeOH 16:0_16:1,0.704004333571578,C8-Neg-000146,Lipids and lipid-like molecules,Glycerophospholipids
PE 14:0_22:6,0.7022875954179503,C8-Neg-000166,Lipids and lipid-like molecules,Glycerophospholipids
"Didodecyl 3,3'-thiodipropionate oxide",0.7011821586158461,C8-Pos-000013,Organic compounds,Organic acids and derivatives
Phosphatidylethanolamine lyso alkenyl 16:0,0.7000064427144959,C8-Neg-000060,Lipids and lipid-like molecules,Glycerophospholipids
LPE 38:4,0.6980242053442846,C8-Pos-000197,Lipids and lipid-like molecules,Glycerophospholipids
PEG n7,0.6972319505808614,C18-Pos-000184,Organic oxygen compounds,Organooxygen compounds
PE 20:2_22:6,0.6964749830996485,C8-Pos-000215,Lipids and lipid-like molecules,Glycerophospholipids
DL-Arginine,0.6953461789907988,Amide-Pos-000092,Organic acids and derivatives,Carboxylic acids and derivatives
1-Stearoyl-2-oleoyl-sn-glycero-3-phosphoethanolamine,0.6920662907191436,C8-Pos-000195,Lipids and lipid-like molecules,Glycerophospholipids
Bis(2-ethylhexyl)adipate,0.6892518428604144,C8-Pos-000036,Lipids and lipid-like molecules,Fatty Acyls
Carnosine,0.6888103078665159,Amide-Pos-000482,Organic acids and derivatives,Peptidomimetics
LPC 20:2-SN1,0.6881734359583752,C8-Pos-000342,Lipids and lipid-like molecules,Glycerophospholipids
Bis(2-ethylhexyl) sebacate,0.6879050043378869,C8-Pos-000030,Lipids and lipid-like molecules,Fatty Acyls
Oleoyl ethanolamide,0.6853200928928104,C8-Pos-000289,Organic nitrogen compounds,Organonitrogen compounds
2-Acetamido-N-β-aspartyl-2-deoxyhexopyranosylamine,0.6829230183188135,Amide-Pos-000509,Organic oxygen compounds,Organooxygen compounds
Adenosine triphosphate (ATP),0.6824932749584676,Amide-Pos-000156,"Nucleosides, nucleotides, and analogues",Purine nucleotides
L-Glutathione oxidized,0.6816897346369474,Amide-Pos-000237,Organic acids and derivatives,Carboxylic acids and derivatives
Uridine 5'-diphosphoglucuronic acid,0.6766056785025836,Amide-Pos-000532,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
N-Stearoylsphinganine,0.6719727181502841,C8-Pos-000521,Lipids and lipid-like molecules,Sphingolipids
Cytarabine,0.6696888689670183,Amide-Neg-000447,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides
"1-Hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine",0.6646142574508758,C8-Pos-000012,Lipids and lipid-like molecules,Glycerophospholipids
Palmitoleic acid,0.6631736459257281,C8-Pos-000353,Lipids and lipid-like molecules,Fatty Acyls
PC 16:1_16:2,0.6606840264907388,C8-Pos-000021,Lipids and lipid-like molecules,Glycerophospholipids
LPC O-18:1,0.6604148237678231,C8-Pos-000423,Lipids and lipid-like molecules,Glycerophospholipids
DL-Malic acid,0.6600386956777191,Amide-Neg-000022,Organic acids and derivatives,Hydroxy acids and derivatives
Palmitoylcarnitine,0.6585107826961952,C8-Pos-000088,Lipids and lipid-like molecules,Fatty Acyls
Nootkatone,0.6567191322824024,C8-Pos-000451,Lipids and lipid-like molecules,Prenol lipids
1-Pentadecanoyl-sn-glycero-3-phosphocholine,0.6549267671259941,C8-Pos-000534,Lipids and lipid-like molecules,Glycerophospholipids
Acrylic acid,0.6541530516445062,Amide-Neg-000105,Organic acids and derivatives,Carboxylic acids and derivatives
"1-Pyridin-3-yl-1,4-diazepane",0.6453514193315113,Amide-Pos-000269,Organic nitrogen compounds,Organonitrogen compounds
N-Acetyl-D-glucosamine 6-phosphate,0.6449351031506426,Amide-Pos-000544,Organic oxygen compounds,Organooxygen compounds
trans-10-Heptadecenoic acid,0.6446456107981599,C8-Neg-000023,Lipids and lipid-like molecules,Fatty Acyls
Guanosine 5'-diphosphate (GDP),0.6436320973644674,Amide-Pos-000283,"Nucleosides, nucleotides, and analogues",Purine nucleotides
2-Methylbutyryl-L-carnitine,0.6422914895016134,Amide-Pos-000091,Lipids and lipid-like molecules,Fatty Acyls
2-Oxobutyric acid,0.6365354967830209,Amide-Neg-000059,Organic compounds,Organic acids and derivatives
Cytidine 5'-monophosphate (hydrate),0.6325437767422584,Amide-Pos-000413,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphoserine,0.6321885086077752,Amide-Pos-000421,Lipids and lipid-like molecules,Glycerophospholipids
DG 16:0_24:6,0.6311056589449218,C8-Pos-000251,Lipids and lipid-like molecules,Glycerolipids
Theophylline,0.6300711573153418,C18-Pos-000283,Organoheterocyclic compounds,Imidazopyrimidines
PC 14:0_16:1,0.6279521418089603,C8-Pos-000007,Lipids and lipid-like molecules,Glycerophospholipids
"1-(1Z-Octadecenyl)-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine",0.6274512096781966,C8-Pos-000191,Lipids and lipid-like molecules,Glycerophospholipids
13-Oxooctadecanoic acid,0.620638129474186,C8-Pos-000420,Lipids and lipid-like molecules,Fatty Acyls
PC O-32:1,0.6172439173130324,C8-Pos-000307,Lipids and lipid-like molecules,Glycerophospholipids
1H-Imidazole-4-carboxylic acid,0.6171340821367692,Amide-Neg-000180,Organoheterocyclic compounds,Azoles
PE O-28:4_13:1,0.6148577916390761,C8-Pos-000118,Lipids and lipid-like molecules,Glycerophospholipids
5-(Hydroxymethyl)-3-(1-hydroxy-4-methylhexyl)oxolan-2-one,0.6106605800263802,C8-Pos-000485,Organic compounds,Lipids and lipid-like molecules
Lidocaine,0.61065019489796,C8-Pos-000095,Benzenoids,Benzene and substituted derivatives
"1-(1Z-Octadecenyl)-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphoethanolamine",0.6100815375980703,C8-Neg-000175,Lipids and lipid-like molecules,Glycerophospholipids
Oleoyl-L-carnitine,0.6094866110281959,Amide-Pos-000508,Lipids and lipid-like molecules,Fatty Acyls
Palmitoyleicosapentaenoyl phosphatidylcholine,0.6077031868283462,C8-Pos-000020,Lipids and lipid-like molecules,Glycerophospholipids
Citroflex 2,0.6069770814417043,C8-Pos-000492,Organic acids and derivatives,Carboxylic acids and derivatives
"1,24-Dihydroxyvitamin D3",0.6066439112888452,C8-Pos-000338,Organic compounds,Lipids and lipid-like molecules
DL-Alanine,0.6058662171701701,Amide-Pos-000133,Organic acids and derivatives,Carboxylic acids and derivatives
LPE 22:4,0.6021737650104875,C8-Pos-000106,Lipids and lipid-like molecules,Glycerophospholipids
Methasterone,0.6021650650520379,C8-Pos-000124,Lipids and lipid-like molecules,Steroids and steroid derivatives
DG 18:1_20:4,0.6017151791015545,C8-Pos-000539,Lipids and lipid-like molecules,Glycerolipids
1-β-D-Arabinofuranosyluracil 5'-monophosphate,0.6004241915448976,C18-Neg-000043,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Citicoline,0.599270141328524,Amide-Neg-000580,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
LPE 20:3,0.5984329537431412,C8-Pos-000372,Lipids and lipid-like molecules,Glycerophospholipids
L-(-)-Methionine,0.596740480624411,Amide-Pos-000200,Organic acids and derivatives,Carboxylic acids and derivatives
L-Tyrosine,0.5961339951443025,Amide-Neg-000325,Organic acids and derivatives,Carboxylic acids and derivatives
D-(+)-Tryptophan,0.5921150995347154,Amide-Neg-000507,Organoheterocyclic compounds,Indoles and derivatives
16-Deoxyvertaline B,0.5917599048295153,C8-Pos-000466,Organic compounds,Lipids and lipid-like molecules
β-Hydroxypropionic acid,0.5902432395030114,Amide-Neg-000013,Organic acids and derivatives,Hydroxy acids and derivatives
PC 22:5_22:6,0.5898394788682811,C8-Pos-000454,Lipids and lipid-like molecules,Glycerophospholipids
Nonaethylene glycol,0.5885937569763381,C18-Pos-000197,Organic oxygen compounds,Organooxygen compounds
Cholest-4-en-3-one,0.5880615299379881,C8-Pos-000270,Lipids and lipid-like molecules,Steroids and steroid derivatives
PC 15:0_22:2,0.5872163831985356,C8-Pos-000470,Lipids and lipid-like molecules,Glycerophospholipids
3-Oxo-4-cholestenoic acid,0.5862584797677993,C8-Pos-000415,Organic compounds,Lipids and lipid-like molecules
2-(Tetradecylamino)ethanol,0.5858844892321635,C18-Pos-000229,Organic nitrogen compounds,Organonitrogen compounds
N6-Succinyladenosine; LC-tDDA; CE10,0.5846114954456055,C18-Pos-000163,"Nucleosides, nucleotides, and analogues",Purine nucleosides
Betulin,0.584355189189082,C8-Pos-000495,Lipids and lipid-like molecules,Prenol lipids
Cytidine-5'-monophospho-N-acetylneuraminic acid,0.5817187528744981,Amide-Neg-000618,Organic compounds,"Nucleosides, nucleotides, and analogues"
5-Nitroindoline,0.5814918662487453,Amide-Pos-000494,Organoheterocyclic compounds,Indoles and derivatives
"3-(3,5-Di-tert-butyl-4-hydroxyphenyl)propanoic acid",0.5782952488944781,C8-Neg-000038,Phenylpropanoids and polyketides,Phenylpropanoic acids
1-Stearoyl-2-arachidonoyl-sn-glycero-3-phosphoserine,0.5774634210128227,C8-Pos-000066,Lipids and lipid-like molecules,Glycerophospholipids
LPE 24:5,0.5772721426804194,C8-Pos-000377,Lipids and lipid-like molecules,Glycerophospholipids
Theobromine,0.5723113625030263,C18-Pos-000240,Organoheterocyclic compounds,Imidazopyrimidines
18-HETE,0.5707773746453725,C8-Pos-000587,Lipids and lipid-like molecules,Fatty Acyls
"[2,2'-Biquinoline]-4,4'-dicarboxylic acid",0.5706043063284518,Amide-Pos-000495,Organoheterocyclic compounds,Quinolines and derivatives
SM 8:1;2O/24:0,0.5679500907030384,C8-Pos-000189,Organic nitrogen compounds,Organonitrogen compounds
"4-[(1E,3E)-Hepta-1,3-dienyl]-3-(hydroxymethyl)cyclohexane-1,2-diol",0.5675960898572026,C8-Pos-000523,Organic oxygen compounds,Organooxygen compounds
Triethylene glycol monobutyl ether,0.5671370392904346,C18-Pos-000195,Organic oxygen compounds,Organooxygen compounds
PC O-33:2,0.5638145727947695,C8-Pos-000561,Lipids and lipid-like molecules,Glycerophospholipids
α-Cyano-3-hydroxycinnamic acid,0.5619599576838586,Amide-Neg-000556,Phenylpropanoids and polyketides,Cinnamic acids and derivatives
Adenylosuccinic acid,0.5540708786881607,Amide-Pos-000463,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Creatinine,0.5539900824476692,Amide-Pos-000049,Organic acids and derivatives,Carboxylic acids and derivatives
Triisopropanolamine,0.5532094929561551,Amide-Pos-000340,Organic nitrogen compounds,Organonitrogen compounds
PI 16:1_18:1,0.55095415611685,C8-Neg-000112,Lipids and lipid-like molecules,Glycerophospholipids
PC O-42:6,0.5482403739171874,C8-Pos-000610,Lipids and lipid-like molecules,Glycerophospholipids
Hypaphorine,0.5463172941623823,C18-Pos-000160,Organic acids and derivatives,Carboxylic acids and derivatives
Tridecanoic acid,0.5457316141356467,C8-Pos-000635,Lipids and lipid-like molecules,Fatty Acyls
PE(16:1_18:1),0.5448001448974897,C8-Neg-000137,Lipids and lipid-like molecules,Glycerophospholipids
Phosphocreatine,0.5428697556731255,Amide-Neg-000608,Organic acids and derivatives,Carboxylic acids and derivatives
"(2-aminoethoxy)[2,3-bis(octadecanoyloxy)propoxy]phosphinic acid",0.5424719321799776,C8-Pos-000344,Lipids and lipid-like molecules,Glycerophospholipids
Methyl picolinate,0.534971906475917,Amide-Pos-000500,Organoheterocyclic compounds,Pyridines and derivatives
Heneicosanoic acid,0.5345460151126754,C8-Neg-000208,Lipids and lipid-like molecules,Fatty Acyls
(2R)-3-Hydroxyisovaleroylcarnitine,0.5340444024777041,Amide-Pos-000436,Lipids and lipid-like molecules,Fatty Acyls
"D-myo-Inositol-1,2-diphosphate",0.5336273838146742,Amide-Pos-000370,Organic oxygen compounds,Organooxygen compounds
Mono(2-ethylhexyl) phthalate (MEHP),0.5306987580199902,C8-Pos-000072,Benzenoids,Benzene and substituted derivatives
PC 14:1_15:1,0.5293414971816234,C8-Pos-000694,Lipids and lipid-like molecules,Glycerophospholipids
Erucamide,0.5291012490941478,C8-Pos-000003,Lipids and lipid-like molecules,Fatty Acyls
HEPTADECANOATE,0.5289084575337705,C8-Neg-000070,Lipids and lipid-like molecules,Fatty Acyls
3-[(2-Hydroxyethyl)amino]-1-propanol,0.5252924311975284,Amide-Pos-000097,Organic nitrogen compounds,Organonitrogen compounds
1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphocholine,0.524633970352285,C8-Pos-000011,Lipids and lipid-like molecules,Glycerophospholipids
"Cholan-24-oic acid, 12-hydroxy-3-oxo-, methyl ester (with partial stereo definitions)",0.5218190302710622,C8-Pos-000432,Lipids and lipid-like molecules,Steroids and steroid derivatives
PEG n8,0.5212425569019632,C18-Pos-000186,Organic oxygen compounds,Organooxygen compounds
Methyl isonicotinate,0.5195211587897142,Amide-Pos-000563,Organoheterocyclic compounds,Pyridines and derivatives
"meso-Butane-1,2,3,4-tetracarboxylic acid",0.5186976676356986,Amide-Neg-000125,Organic acids and derivatives,Carboxylic acids and derivatives
"7a-Acetyl-3,4,4a,7a-tetrahydro-4a-hydroxy-2,6,7-trimethyl-2-(4,8,12-trimethyltridecyl)cyclopenta[b]pyran-5(2H)-one",0.5179202277786235,C8-Pos-000506,Lipids and lipid-like molecules,Prenol lipids
Ethylmalonic acid,0.5156374745473332,Amide-Neg-000537,Lipids and lipid-like molecules,Fatty Acyls
LPC 16:2-SN1,0.5142993028465858,C8-Pos-000310,Lipids and lipid-like molecules,Glycerophospholipids
Phthalic anhydride,0.5111791398320338,C18-Pos-000220,Organoheterocyclic compounds,Benzofurans
Pantothenic acid,0.5105267562466611,C18-Pos-000008,Organic acids and derivatives,Carboxylic acids and derivatives
N-Acetyl-1-aspartylglutamic acid,0.5102590994593335,Amide-Pos-000163,Organic acids and derivatives,Carboxylic acids and derivatives
N-Methylglutamic acid,0.50956887630496694,Amide-Neg-000401,Organic acids and derivatives,Carboxylic acids and derivatives
Octinoxate,0.5080794630186264,C8-Pos-000078,Phenylpropanoids and polyketides,Cinnamic acids and derivatives
