Group,N_metabolites,Category,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,Group_display,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Significant_nominal,Direction
R-HSA-9717189;R-HSA-9717207,1,Pathways,88,0.3708443333042211,20.64396139241858,20.41695885906508,-0.015951847336589508,R-HSA-9717189;R-H...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
map00350;map00360;R-HSA-209776;R-HSA-209905;R-HSA-209968;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-442660;R-HSA-5619044;R-HSA-5659735;R-HSA-5662702;R-HSA-71240;R-HSA-8955332;R-HSA-8963684;R-HSA-8963691;R-HSA-8964208;WP1602;WP1981;WP2371;WP2436;WP3953;WP3998;WP4156;WP4220;WP4506;WP4583;WP4941;WP550;WP661,1,Pathways,88,0.3708443333042211,21.172726838986154,20.96099254110252,-0.014500053518296807,map00350;map00360...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
map00590;map00592;R-HSA-111885;R-HSA-111995;R-HSA-111996;R-HSA-112040;R-HSA-112043;R-HSA-112310;R-HSA-114508;R-HSA-1368082;R-HSA-1368108;R-HSA-140180;R-HSA-1592230;R-HSA-1655829;R-HSA-1989781;R-HSA-2029485;R-HSA-211935;R-HSA-211958;R-HSA-2142670;R-HSA-2142688;R-HSA-2142691;R-HSA-2142696;R-HSA-2142712;R-HSA-2142770;R-HSA-2142816;R-HSA-2151201;R-HSA-2162123;R-HSA-2426168;R-HSA-381340;R-HSA-400206;R-HSA-400253;R-HSA-426048;R-HSA-5579011;R-HSA-5579029;R-HSA-5668599;R-HSA-75105;R-HSA-75876;R-HSA-9707564;R-HSA-9707616;R-HSA-9843745;WP167;WP2197;WP231;WP2431;WP2435;WP2513;WP2526;WP3869;WP4195;WP4216;WP4313;WP4341;WP4483;WP4580;WP4586;WP4719;WP4720;WP4721;WP4723;WP4853;WP4969;WP5094;WP5122;WP5155;WP5171;WP5321;WP678;WP98,1,Pathways,56,0.3708443333042211,24.299696346556413,24.338664921350478,0.002311746537902786,map00590;map00592...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Males
map00130;map00270;map00330;map00340;map00350;map00380;map00760;R-HSA-112311;R-HSA-1474165;R-HSA-1483191;R-HSA-1500620;R-HSA-156581;R-HSA-1614635;R-HSA-163841;R-HSA-196741;R-HSA-196807;R-HSA-197264;R-HSA-201722;R-HSA-203927;R-HSA-209776;R-HSA-209905;R-HSA-209931;R-HSA-211000;R-HSA-212300;R-HSA-2142789;R-HSA-2299718;R-HSA-2408499;R-HSA-2408508;R-HSA-2408552;R-HSA-2514856;R-HSA-2514859;R-HSA-2559580;R-HSA-2559582;R-HSA-3214841;R-HSA-3214858;R-HSA-379397;R-HSA-379401;R-HSA-389661;R-HSA-427359;R-HSA-427389;R-HSA-427413;R-HSA-5250913;R-HSA-5250941;R-HSA-5334118;R-HSA-5358493;R-HSA-5578997;R-HSA-5579029;R-HSA-5601884;R-HSA-5676934;R-HSA-5693565;R-HSA-5693606;R-HSA-6782315;R-HSA-6782861;R-HSA-6787450;R-HSA-6790901;R-HSA-6793080;R-HSA-6804760;R-HSA-68875;R-HSA-69273;R-HSA-70921;R-HSA-71288;R-HSA-71403;R-HSA-72086;R-HSA-72764;R-HSA-8868766;R-HSA-8876725;R-HSA-8936459;R-HSA-8939236;R-HSA-8978934;R-HSA-9009391;R-HSA-912446;R-HSA-9645723;R-HSA-9648002;R-HSA-9679514;R-HSA-9682706;R-HSA-9682708;R-HSA-9694631;R-HSA-9694635;R-HSA-9694682;R-HSA-9694686;R-HSA-9694786;R-HSA-9710421;R-HSA-9748787;R-HSA-9759218;R-HSA-9772572;R-HSA-9772573;R-HSA-9816359;R-HSA-9820952;R-HSA-9820965;R-HSA-9821993;R-HSA-9828642;R-HSA-9842860;R-HSA-9843940;R-HSA-9843970;R-HSA-9845323;R-HSA-9854311;WP1533;WP1589;WP176;WP2333;WP241;WP2436;WP2525;WP2533;WP3391;WP3580;WP3933;WP3996;WP4259;WP4271;WP4288;WP4292;WP4504;WP4932;WP5150;WP5190;WP5233;WP5351;WP704,1,Pathways,23,0.3720293385704433,15.566011694183153,15.715242022597613,0.01376514445289762,map00130;map00270...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Males
map00250;map00270;map00280;map00310;map00330;map00340;map00350;map00360;map00380;map00410;map00480;map00520;map00590;map00640;map00670;map00760;map00910;R-HSA-112310;R-HSA-112313;R-HSA-156590;R-HSA-1614558;R-HSA-1614635;R-HSA-174403;R-HSA-196757;R-HSA-196807;R-HSA-210455;R-HSA-210500;R-HSA-2142691;R-HSA-2682334;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-3928662;R-HSA-399710;R-HSA-399721;R-HSA-420499;R-HSA-428643;R-HSA-438064;R-HSA-438066;R-HSA-442742;R-HSA-442755;R-HSA-442982;R-HSA-446210;R-HSA-446219;R-HSA-451306;R-HSA-451307;R-HSA-451308;R-HSA-451326;R-HSA-499943;R-HSA-500657;R-HSA-500753;R-HSA-5423646;R-HSA-5578999;R-HSA-5579029;R-HSA-5619062;R-HSA-5619067;R-HSA-5619076;R-HSA-5628897;R-HSA-6794362;R-HSA-70263;R-HSA-70268;R-HSA-70326;R-HSA-70635;R-HSA-70688;R-HSA-70895;R-HSA-70921;R-HSA-71064;R-HSA-71240;R-HSA-73817;R-HSA-8849932;R-HSA-888568;R-HSA-888590;R-HSA-8955332;R-HSA-8956320;R-HSA-8963684;R-HSA-8963691;R-HSA-8963693;R-HSA-8964539;R-HSA-8964540;R-HSA-9018677;R-HSA-9026395;R-HSA-9026762;R-HSA-9026766;R-HSA-916853;R-HSA-9617324;R-HSA-9620244;R-HSA-9659379;R-HSA-9662360;R-HSA-9664535;R-HSA-9717189;R-HSA-9717207;R-HSA-9748787;R-HSA-9753281;R-HSA-977347;R-HSA-9856872;WP100;WP2333;WP2447;WP2485;WP3580;WP3602;WP3853;WP3869;WP4008;WP4157;WP4159;WP4222;WP4224;WP4225;WP4228;WP4259;WP4315;WP4504;WP4571;WP4583;WP4595;WP4661;WP4688;WP497;WP5026;WP5029;WP5094;WP5213;WP5312;WP5402;WP550,1,Pathways,51,0.37217143978212575,18.551614337969465,18.75350352009545,0.015615410546935068,map00250;map00270...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Males
WP4224;WP4485;WP4792,1,Pathways,81,0.37217143978212575,16.396078125326913,16.163601367141045,-0.02060209258766075,WP4224;WP4485;WP4792,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
map00052;map00520;R-HSA-156588;R-HSA-173599;R-HSA-3322077;R-HSA-446219;R-HSA-480985;R-HSA-70221;R-HSA-70370;R-HSA-8982491;WP3602;WP4297;WP500;WP5043;WP5173;WP5178;WP5312;WP5314;WP698,1,Pathways,24,0.3784775932446789,26.75677003201516,26.564063966233874,-0.010428092550725219,map00052;map00520...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
map00270;R-HSA-2408508;R-HSA-389661;R-HSA-6798163;WP2525;WP4292;WP497,1,Pathways,87,0.40250382378200356,24.79022587766999,24.574474341315426,-0.012610859667165766,map00270;R-HSA-24...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
map00270;map00564;R-HSA-112310;R-HSA-112311;R-HSA-1483101;R-HSA-1483115;R-HSA-1483148;R-HSA-1483166;R-HSA-1483191;R-HSA-1483255;R-HSA-2029485;R-HSA-264642;R-HSA-549127;R-HSA-549132;R-HSA-5619114;R-HSA-5658471;R-HSA-6798163;R-HSA-6814848;WP241;WP2525;WP2533;WP3580;WP3933;WP4195;WP4288;WP4722;WP4949;WP5219;WP528;WP5352;WP550,1,Pathways,87,0.40250382378200356,24.494425954484996,24.29623018540842,-0.01172099941144596,map00270;map00564...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
map00310;R-HSA-71064;WP4228,2,Pathways,57,0.40250382378200356,17.948842192827417,18.20382911743405,0.020351164017501845,map00310;R-HSA-71...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Males
