pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Histidine catabolism (Reactome),0.6868313168683132,0.9614291202458701,0.009741898635822172,0.19148331387113704,0.7381205631586344,8,S-Adenosyl-L-Homocysteine;L-Histidine;Histamine;Adenosine 5'-Diphosphate;N-Beta-Alanyl-L-Histidine;Beta-Alanine;Anserine,EN-IT-Immature
Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS) (Reactome),0.6933306669333067,0.9614291202458701,0.00959498519796729,0.21934289690187883,0.7203038054525948,5,Cytidine;Adenosine;Uridine;Adenine,EN-IT-Immature
Thiamine metabolic pathways (WikiPathways),0.6941305869413059,0.9614291202458701,0.009576939757197686,0.1893132762522634,0.7297556077119349,8,Pyruvic Acid;Glucose 1-Phosphate;L-Serine;Succinic Acid,EN-IT-Immature
Aerobic glycolysis (WikiPathways),0.6947305269473053,0.9614291202458701,0.009563410668067606,0.18913436003618667,0.7290659301859984,8,"Adenosine Triphosphate (Atp);Adenosine 5'-Diphosphate;D-Fructose-1,6-Bisphosphate;Dihydroxyacetone Phosphate;D-Glucose;D-(+)-Glucose",EN-IT-Immature
Amino acid transport defects (IEMs) (WikiPathways),0.7003299670032996,0.9614291202458701,0.009437337486547924,0.16603549971033693,0.7301658093513997,12,L-Glutamic Acid;Dl-Valine;Dl-Arginine;Tryptophan;L-Serine;L-Aspartic Acid,EN-IT-Immature
Ferroptosis (WikiPathways),0.7036296370362963,0.9614291202458701,0.009363202901997578,0.1787604745561946,0.7165645720858933,9,"Cytidine 2'_3'-Cyclic Phosphate;L-Glutathione (Reduced);L-Glutamine;Cytidine 2',3'-Cyclic Monophosphoric Acid;1-Stearoyl-2-Hydroxy-Sn-Glycero-3-Phosphoethanolamine;L-(-)-Methionine;L-Glutathione Oxidized;Pe(18:0_20:4);Arachidonic Acid",EN-IT-Immature
Nucleotide salvage defects (Reactome),0.7130286971302869,0.9614291202458701,0.009152603260519128,0.21155221319322068,0.6947198490004544,5,Guanine;Adenosine,EN-IT-Immature
Glutathione metabolism (WikiPathways),0.7165283471652835,0.9614291202458701,0.009074380013295373,0.18989188637225474,0.6979288405666374,7,"Cytidine 2'_3'-Cyclic Phosphate;L-Glutathione (Reduced);L-Pyroglutamic Acid;Cytidine 2',3'-Cyclic Monophosphoric Acid;Glycine",EN-IT-Immature
Thermogenesis (WikiPathways),0.7216278372162783,0.9614291202458701,0.00896055662362741,0.2077043192642682,0.6820836858096203,5,Adenosine 3'5'-Cyclic Monophosphate;Adenosine Triphosphate (Atp);Adenosine 5'-Diphosphate;2-Arachidonoyl Glycerol,EN-IT-Immature
Omega-3 / omega-6 fatty acid synthesis (WikiPathways),0.7235276472352765,0.9614291202458701,0.008918195222474118,0.19353053350176036,0.6770137609565323,6,"Linoleic Acid;Arachidonic Acid;7(Z),10(Z),13(Z),16(Z)-Docosatetraenoic Acid",EN-IT-Immature
alpha-Linolenic acid metabolism (KEGG),0.7235276472352765,0.9614291202458701,0.008918195222474118,0.19353053350176036,0.6770137609565323,6,"Linoleic Acid;Arachidonic Acid;7(Z),10(Z),13(Z),16(Z)-Docosatetraenoic Acid",EN-IT-Immature
Pyrimidine metabolism and related diseases (WikiPathways),0.7272272772722728,0.9614291202458701,0.00883576179492254,0.14868175960840058,0.7142341478228577,16,L-Glutamic Acid;Cytidine;Uridine Monophosphate;Cytidine 5'-Triphosphate;Uridine 5'-Diphosphate;L-Aspartic Acid;L-Ornithine;Uridine;Beta-Alanine;L(+)-Ornithine;L-Glutamine,EN-IT-Immature
Pyruvate metabolism (KEGG),0.7342265773422658,0.9614291202458701,0.008679989339853002,0.16794407907860942,0.6732068565945354,9,Guanosine-5'-Triphosphate;Adenosine Triphosphate (Atp);Adenosine 5'-Diphosphate;L-Glutathione (Reduced);L-Malic Acid;Guanosine 5'-Diphosphate (Gdp);L-(+)-Lactic Acid;Biotin,EN-IT-Immature
Citric Acid Cycle (KEGG),0.7405259474052595,0.9614291202458701,0.008539946875196663,0.16597881706980994,0.6653290685439708,9,Guanosine-5'-Triphosphate;Adenosine Triphosphate (Atp);Adenosine 5'-Diphosphate;L-Malic Acid;Citric Acid;Guanosine 5'-Diphosphate (Gdp);Biotin;Succinic Acid,EN-IT-Immature
Carnosine metabolism of glial cells (WikiPathways),0.7413258674132587,0.9614291202458701,0.008522171104304742,0.19778120940862615,0.6494970194898966,5,L-Histidine;Adenosine 5'-Diphosphate;N-Beta-Alanyl-L-Histidine;Beta-Alanine,EN-IT-Immature
Urea cycle and metabolism of amino groups (WikiPathways),0.7448255174482552,0.9614291202458701,0.008444415710971343,0.1614674519813456,0.6691156887733142,10,L-Glutamic Acid;Sarcosine;Creatine;L-Aspartic Acid;L-Ornithine;Phosphocreatine;L(+)-Ornithine,EN-IT-Immature
Organic cation transport (Reactome),0.7530246975302469,0.9614291202458701,0.008262286518788898,0.19227499889961658,0.6314150827630515,5,Histamine;Choline;Creatinine,EN-IT-Immature
Glutathione metabolism (KEGG),0.7565243475652434,0.9614291202458701,0.008184541329501973,0.1693628392435637,0.6528516336662781,8,Dl-Alanine;Adenosine Triphosphate (Atp);Adenosine 5'-Diphosphate;L-Glutathione (Reduced);L-Pyroglutamic Acid,EN-IT-Immature
Na+/Cl- dependent neurotransmitter transporters (Reactome),0.7571242875712428,0.9614291202458701,0.008171211941387783,0.13500579385738465,0.68395997725066,19,"Dl-Alanine;L-Valine;L-Isoleucine;L-Histidine;Histamine;D,L-Serine",EN-IT-Immature
