pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Tyrosine metabolism (KEGG),0.583041695830417,0.7646068726460687,0.012200533127502067,0.2672377126243578,0.8790248201613565,7,Dehydroascorbic Acid;L-Glutamic Acid;Ethyl Acetoacetate;L-Aspartic Acid;Maleic Acid,IN-CGE-Immature
One-carbon metabolism (WikiPathways),0.5895410458954105,0.7646068726460687,0.012038155245310576,0.2776769509981851,0.8749763801397263,6,"Glycine;L-(-)-Methionine;D,L-Serine;L-Serine;Choline",IN-CGE-Immature
Interconversion of nucleotide di- and triphosphates (Reactome),0.5991400859914009,0.7646068726460687,0.011800867310825159,0.2248077316389855,0.8657002346581345,12,5'-Cytidylic Acid;Uridine 5'-Triphosphate Sodium Salt;Uridine Monophosphate;L-Glutathione (Reduced);Uridine 5'-Diphosphate;Guanosine 5'-Diphosphate (Gdp);Adenosine 5'-Diphosphate;Cytidine 5'-Diphosphate;L-Glutamine;Cytidine 5'-Triphosphate;Guanosine-5'-Monophosphate;L-Glutamic Acid,IN-CGE-Immature
Amino acid transport defects (IEMs) (WikiPathways),0.6056394360563944,0.7646068726460687,0.011641830537295327,0.22294764554750568,0.8585373272521547,12,"Dl-Arginine;D-Tyrosine;Glycine;L-Glutamic Acid;D-Phenylalanine;D,L-Serine;L-Aspartic Acid;L-Serine;Dl-Alanine;Dl-Glutamine;Tryptophan",IN-CGE-Immature
Trans-sulfuration pathway (WikiPathways),0.607039296070393,0.7646068726460687,0.011607741403626656,0.24851394256247383,0.8529754337167093,8,Pyruvic Acid;L-(-)-Methionine;L-Glutamic Acid;Adenosine 5'-Diphosphate;Taurine,IN-CGE-Immature
Omega-3 / omega-6 fatty acid synthesis (WikiPathways),0.6075392460753924,0.7646068726460687,0.011595580595849447,0.2704174228675136,0.852101180658949,6,"7(Z),10(Z),13(Z),16(Z)-Docosatetraenoic Acid;Arachidonic Acid;Docosahexaenoic Acid;Linoleic Acid;All-Cis-4,7,10,13,16-Docosapentaenoic Acid;8z,11z,14z-Eicosatrienoic Acid",IN-CGE-Immature
alpha-Linolenic acid metabolism (KEGG),0.6075392460753924,0.7646068726460687,0.011595580595849447,0.2704174228675136,0.852101180658949,6,"7(Z),10(Z),13(Z),16(Z)-Docosatetraenoic Acid;Arachidonic Acid;Docosahexaenoic Acid;Linoleic Acid;All-Cis-4,7,10,13,16-Docosapentaenoic Acid;8z,11z,14z-Eicosatrienoic Acid",IN-CGE-Immature
Purine catabolism (Reactome),0.6077392260773923,0.7646068726460687,0.011590718308201476,0.2222345996141053,0.8557914962819904,12,Inosine;Guanine;Guanosine-5'-Monophosphate;Adenosine;Adenosine 5'-Diphosphate;D-Ribose 5-Phosphate;5'-Xanthylic Acid;Xanthine,IN-CGE-Immature
Nucleotide salvage defects (Reactome),0.6135386461353864,0.7646068726460687,0.011450209946838808,0.28260869565217395,0.8415603186825348,5,Guanine;Adenosine;Adenine;Hypoxanthtine;2'-Deoxyadenosine,IN-CGE-Immature
Tryptophan catabolism (Reactome),0.6148385161483851,0.7646068726460687,0.011418846409059748,0.2327502470978532,0.850327833893426,10,Leucine;Pyruvic Acid;L-(-)-Methionine;L-Glutamic Acid,IN-CGE-Immature
Glycerophospholipid biosynthetic pathway (WikiPathways),0.6264373562643736,0.7684249979909984,0.011140993168470403,0.22172664947841858,0.8331038834399433,11,"O-Phosphocolamine;Cytidine 5'-Diphosphocholine;Cytidine 5'-Triphosphate;D,L-Serine;Adenosine 5'-Diphosphate;Dihydroxyacetone Phosphate;L-Serine",IN-CGE-Immature
Organic cation transport (Reactome),0.6273372662733727,0.7684249979909984,0.011119581086116397,0.27717391304347827,0.8253764664001783,5,Histamine;Creatinine;Dl-Carnitine;Choline,IN-CGE-Immature
Pyrimidine metabolism (WikiPathways),0.633036696330367,0.7684249979909984,0.010984434575889523,0.22014889039295538,0.8271756956270481,11,Cytidine;Uracil;Cytidine 5'-Triphosphate;L-Glutamine;Cytidine 5'-Diphosphate;Uridine 5'-Diphosphate;Uridine;Beta-Alanine;Uridine Monophosphate,IN-CGE-Immature
Urea cycle and metabolism of amino groups (WikiPathways),0.6406359364063594,0.7684249979909984,0.010805436167286396,0.22432239481914357,0.8195375878598052,10,L-Ornithine;L-Glutamic Acid;Creatine;L(+)-Ornithine;Creatinine;L-Aspartic Acid;Sarcosine,IN-CGE-Immature
"Cerebral organic acidurias, including diseases (WikiPathways)",0.642035796420358,0.7684249979909984,0.010772605826093413,0.2717391304347826,0.8091926141178217,5,2-Oxoadipic Acid;L-2-Aminoadipic Acid;L-Aspartic Acid;N-Acetyl-L-Aspartic Acid;Tryptophan,IN-CGE-Immature
"Leucine, isoleucine and valine metabolism (WikiPathways)",0.642935706429357,0.7684249979909984,0.010751523431272367,0.2233244866738559,0.8158918384688268,10,Leucine;Meglutol;3-Hydroxybutyric Acid;Ethyl Acetoacetate;L-Valine;Biotin,IN-CGE-Immature
Neurotransmitter release cycle (Reactome),0.6456354364563544,0.7684249979909984,0.0106883818256169,0.20459590628903535,0.8221409860556406,14,Palmitic Acid;Myristic Acid;L-Glutamic Acid;Arachidonic Acid;L-Glutamine;Acetylcholine;Stearoyl Ethanolamide;Palmitoyl Ethanolamide;Adenosine 5'-Diphosphate,IN-CGE-Immature
Aerobic glycolysis - augmented (WikiPathways),0.6568343165683431,0.7769869354527961,0.010428076739537216,0.20870747553843905,0.803700607765044,12,"D-(+)-Glucose;Pyruvic Acid;Creatine;D-Fructose-1,6-Bisphosphate;D,L-Serine;D-Glucose;Adenosine 5'-Diphosphate;Dihydroxyacetone Phosphate;L-Serine;L-(+)-Lactic Acid",IN-CGE-Immature
"Sensory perception of sweet, bitter, and umami (glutamate) taste (Reactome)",0.6646335366463354,0.7814479158144793,0.010248226269702117,0.22924258617748028,0.7868302774276741,8,Inosine-5'-Monophosphate (Imp);Caprolactam;D-(+)-Tryptophan;Guanosine 5'-Diphosphate (Gdp);L-Aspartic Acid;D-Glucose;Guanosine-5'-Monophosphate;L-Glutamic Acid,IN-CGE-Immature
Propanoate metabolism (KEGG),0.6796320367963203,0.7932296590700211,0.009905291803864551,0.21589817156895308,0.7664995762721946,9,2-Oxobutanoic Acid;L-Glutamic Acid;L-Valine;Biotin;Adenosine 5'-Diphosphate,IN-CGE-Immature
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway (WikiPathways),0.6828317168283171,0.7932296590700211,0.009832582827112813,0.25197768754292615,0.7503464199505847,5,"D-Erythro-Sphinganine;Nervonic Ceramide;D,L-Serine;L-Serine",IN-CGE-Immature
Pyruvate metabolism (KEGG),0.7170282971702829,0.8279969622085409,0.009063212833948857,0.20399815368077556,0.7242511468268046,9,L-Malic Acid;Adenosine Triphosphate (Atp);L-Glutathione (Reduced);L-(+)-Lactic Acid;Guanosine 5'-Diphosphate (Gdp);Guanosine-5'-Triphosphate;Adenosine 5'-Diphosphate;Biotin,IN-CGE-Immature
Arachidonic Acid Metabolism (KEGG),0.7335266473352665,0.8420365064085309,0.008695557416455252,0.21778584392014522,0.6862559844233148,6,L-Glutathione Oxidized;1-Myristoyl-Sn-Glycero-3-Phosphocholine;L-Glutathione (Reduced);Arachidonic Acid;Dl-Dipalmitoylphosphatidylcholine;L-Glutamic Acid,IN-CGE-Immature
