gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
TAC3,0.18048987714498613,12.248532244970704,0.6072152792993382,0.5457358589738152,0.9504006090735047,-4.628264293414877,EN-L6-IT,combined
TBC1D3,0.08048836658000474,11.845304431818306,0.250344546002113,0.8030777846095073,0.9504006090735047,-4.640084573957491,EN-L6-IT,combined
VGF,-0.15505385796246568,15.469112754846225,-0.616218693487905,0.5398131838511613,0.9504006090735047,-4.6494716716529245,EN-L6-IT,combined
CRYAB,0.12858529917352232,13.688617389236677,0.47077802898468446,0.6388437839250305,0.9336116384432371,-4.654803475083274,EN-L6b,combined
ETV4,0.19096879623545976,15.738025158885472,0.8493928699533522,0.3977296454196333,0.9336116384432371,-4.6239816885713125,EN-L6b,combined
FGF1,0.05980429212552117,17.669515060544757,0.3055364651377407,0.7606046165041285,0.9336116384432371,-4.706538633226146,EN-L6b,combined
H2BC8,0.3113703969914132,13.77527729478267,1.2677861291207035,0.20787349470365135,0.9336116384432371,-4.558737635489178,EN-L6b,combined
LMO2,-0.022736435516975052,13.579765091939754,-0.09991797982926541,0.920613235031609,0.9336116384432371,-4.670524350199574,EN-L6b,combined
OTOF,0.15504036979719985,13.310332158662792,0.6223749252849937,0.5351385151201893,0.9336116384432371,-4.643086895862227,EN-L6b,combined
PCDHA13,-0.019190754922008727,15.389701591746764,-0.08351562861787953,0.9336116384432371,0.9336116384432371,-4.676404842666935,EN-L6b,combined
PPP1R1B,0.09651775045452032,17.404321321502746,0.4922945531369959,0.6236104434853238,0.9336116384432371,-4.688059831826285,EN-L6b,combined
RPH3A,-0.028320666046647854,17.35815493781488,-0.15211910024507078,0.8794052395288596,0.9336116384432371,-4.709828867697047,EN-L6b,combined
SCGN,-0.15011865933814866,14.637028064950922,-0.5719755183568803,0.5686461836355732,0.9336116384432371,-4.648374821580021,EN-L6b,combined
SLC13A4,0.2510002841825902,17.009724178898995,1.3664290323232087,0.17492642663506744,0.9336116384432371,-4.518844991953029,EN-L6b,combined
SLC6A5,0.17778978245661492,12.942752683014957,0.7345666351177211,0.46435473908811986,0.9336116384432371,-4.632813211927582,EN-L6b,combined
ST8SIA6,-0.052819762918843376,13.92274353070127,-0.20546061501734156,0.8376377717053423,0.9336116384432371,-4.668140262052464,EN-L6b,combined
TAC3,-0.07618345943477714,13.00364648677647,-0.30389899249667224,0.7618481268907729,0.9336116384432371,-4.664643725094996,EN-L6b,combined
VGF,-0.23025853072807026,15.179975831610212,-0.9178471357162156,0.36094873649818093,0.9336116384432371,-4.6125363596494315,EN-L6b,combined
CRYAB,0.031083628639306776,13.832328711707007,0.10761637029036589,0.9147561450888481,0.9147561450888481,-4.672819191883123,EN-Newborn,combined
ETV4,-0.3309305881361567,16.471541814179925,-1.9992073383211355,0.05136134496839387,0.8731428644626957,-4.271661648006467,EN-Newborn,combined
