"gene","estimate","std_error","t_value","p_value","r_squared","n_samples","adj_p_value"
"ENSG00000270412",0.134828520259342,0.0499158385295193,2.70111700476807,0.00715461006564913,0.0149418233597441,483,0.0933644730278149
"ENSG00000285992",-0.0541387955263714,0.0200447603851103,-2.70089512103058,0.0071593120526978,0.0149394053347946,483,0.093389693180245
"ENSG00000269482",0.35206988459671,0.130358350179152,2.70078505989727,0.00716164541462539,0.0149382059896182,483,0.093389693180245
"E2F4",0.551891307745528,0.204372072228636,2.70042428854034,0.00716929878538207,0.0149342749568183,483,0.0934562011182783
"TIMM17A",0.619231512613174,0.229324480896676,2.70024164097933,0.00717317626142471,0.0149322849827894,483,0.0934734581250232
"YIPF5",0.584098656638646,0.216389811889393,2.69928908176696,0.00719342902680215,0.0149219087509319,483,0.093704012845931
"PRRT4",0.443532340601695,0.164323262387819,2.69914517370594,0.00719649318957639,0.0149203414590886,483,0.0937105786948609
"SRP9",0.619749017289771,0.229644951157359,2.69872694420833,0.00720540501384692,0.0149157869991587,483,0.0937932592911993
"LINC01929",0.0724408946691519,0.0268449729067157,2.69849013894999,0.00721045537241476,0.0149132085177362,483,0.0938256340035086
"ENSG00000273320",0.222099433455786,0.0823210591363207,2.69796618005118,0.00722164120087388,0.0149075040869235,483,0.093871077598291
"MAP1LC3B2",0.465489133171581,0.17253248925235,2.69797958163546,0.00722135490022886,0.0149076499792999,483,0.093871077598291
"SDF2",0.584533826931039,0.216641709796525,2.6981592209554,0.0072175182169585,0.0149096056353189,483,0.093871077598291
"SBDSP1",0.601651796336481,0.22309624894663,2.69682614197789,0.00724603349658134,0.0148950958950159,483,0.0941547071738954
"KRI1",0.511078601362178,0.189524261467261,2.69663945610712,0.00725003489370212,0.01489306447305,483,0.0941732708477901
"WDR74",0.546157637786268,0.202547042529601,2.69644834585254,0.00725413318270017,0.0148909850441496,483,0.0941930794677392
"PHF13",0.515776219053044,0.191321518435462,2.69586099499324,0.00726674176249673,0.0148845950753972,483,0.094289902685016
"PIM1",0.51480807530218,0.190954272061855,2.69597568959034,0.00726427808053318,0.0148858427699639,483,0.094289902685016
"ENSG00000286873",0.437099457156902,0.162163621361044,2.69542239799723,0.00727616992557424,0.0148798242990021,483,0.0943787824081217
"ENSG00000261184",-0.0582177950002525,0.0216036801974327,-2.69480914678468,0.00728937094925099,0.0148731549702125,483,0.0945165193858955
"PIP4P1",0.580236976001726,0.21539540148751,2.69382248643489,0.0073106553348897,0.0148624276774653,483,0.094758933384668
"RHBDD2",0.609157265919501,0.226186108679704,2.69316833591276,0.00732479758802927,0.0148553175767576,483,0.0948984601586224
"TXLNGY",0.847161223392485,0.314569083743402,2.69308481720831,0.00732660497236004,0.0148544099111729,483,0.0948984601586224
"ENSG00000286797",-0.704734840531899,0.261779293552968,-2.69209543263323,0.00734804628406602,0.0148436594801339,483,0.0951425136830394
"CNN2",0.252450857459338,0.0937920041292738,2.69160318945082,0.00735873488667935,0.0148383122602323,483,0.0952472177482358
"HCG22",-0.234213404729177,0.0870645553744533,-2.69011199473604,0.00739120023998851,0.014822119079766,483,0.0955998210546076
"C1GALT1C1",0.475406855830786,0.176721188713501,2.69015198059534,0.0073903280140917,0.0148225531840333,483,0.0955998210546076
"APBA3",0.495016815723945,0.184029966479718,2.68987070526093,0.00739646554014409,0.0148194996627689,483,0.09563413091891
"LINC01877",-0.580290186167407,0.215794090810365,-2.68909210622154,0.00741347876952243,0.0148110487684877,483,0.0958202601975986
"ENSG00000289119",0.389511483966031,0.144864921619285,2.68879090681244,0.00742006974138405,0.0148077801751142,483,0.0958715964749812
"SMARCD1",0.588446588424374,0.218883228705698,2.68840418657922,0.00742853984584962,0.014803584021206,483,0.0959471674373605
"WFS1",0.36141902923095,0.134455121188204,2.68802724683913,0.00743680410487369,0.0147994945381682,483,0.0959943948104148
"BLOC1S2",0.622259070702083,0.231495345307138,2.68799819657927,0.00743744136384921,0.0147991793893727,483,0.0959943948104148
"PABPN1",0.619918189097246,0.23066188367237,2.68756232814682,0.00744700866128386,0.0147944512996396,483,0.096050142719392
"ILF3",0.599087134056792,0.222903989253178,2.68764653366675,0.00744515949049731,0.014795364664134,483,0.096050142719392
"ENSG00000289460",0.228186194027274,0.0849221074642176,2.68700578495913,0.00745924085987632,0.014788415237181,483,0.0961740234008146
"SCG5",0.733633527261266,0.273076920711313,2.68654533437059,0.00746937471077954,0.0147834222487292,483,0.0962707718004839
"SLC35A2",0.416336858905645,0.155026036328129,2.68559313497782,0.00749037053988362,0.0147730994372938,483,0.0965073999443506
"PWP1",0.609845294953497,0.227164005599652,2.68460354598726,0.00751224704637343,0.0147623749331734,483,0.0967552043931925
"MRPL27",0.612006219543249,0.228007740526101,2.68414667910448,0.00752236622460276,0.0147574249700841,483,0.0968514573638267
"KIF21B",0.722098346770664,0.269097812538324,2.68340474401971,0.00753882552391151,0.0147493881003351,483,0.0969951386563293
"FAM200A",0.596962629845368,0.222455882219485,2.68351020386315,0.00753648399952478,0.0147505303464295,483,0.0969951386563293
"AP3D1",0.602224149375345,0.2245188389639,2.68228783007459,0.00756366455040766,0.0147372932866949,483,0.097252240953092
"EMP3",0.393646591283301,0.146758898359592,2.68226728112103,0.00756412222690014,0.0147370708110201,483,0.097252240953092
"ENSG00000286960",-0.0929773797100235,0.0346661922658246,-2.68207650257812,0.00756837253047809,0.0147350054011435,483,0.0972727205427037
"CFAP68",0.481434431161202,0.179548576329504,2.68136033714732,0.00758434695833557,0.0147272532724952,483,0.0974438175019007
"PLSCR4",-0.565647221265396,0.211004962289056,-2.68072947256338,0.00759844382082076,0.014720426096412,483,0.0975448901814339
"ENSG00000234055",0.142292040715541,0.0530766743173096,2.68087709988898,0.00759514293288346,0.0147220235743659,483,0.0975448901814339
"HAUS5-DT",0.0932725807013034,0.0347947551997807,2.68065057982909,0.00760020835967242,0.0147195724306547,483,0.0975448901814339
"SMC3",0.58168046342484,0.217007837659701,2.6804583175332,0.00760451009990196,0.0147174921386258,483,0.0975658912361764
"LINC02452",0.155880451590583,0.0581677012989632,2.67984548313862,0.00761823647557576,0.0147108621630684,483,0.0977077533118342
"EIF2S3",0.575058590475656,0.214603172645703,2.67963694751635,0.00762291237221713,0.0147086064367235,483,0.097733479675179
"SGSM3",0.631274630398151,0.235595945459737,2.67948002741004,0.0076264326197328,0.014706909143487,483,0.0977443766150908
"KLHL10",0.307352918425571,0.114714261844026,2.67929125363219,0.00763066938953416,0.014704867435692,483,0.09776444603938
"HPCAL4",0.664867719947905,0.248162253653664,2.6791653853845,0.00763349550647004,0.0147035061662199,483,0.0977664344012698
"SMCR5",0.609533176589497,0.227540703113957,2.67878743560106,0.00764198726132664,0.0146994189879014,483,0.0978409589764254
"MAPRE3",0.684120068973766,0.255481114540167,2.67777158481985,0.00766485345206931,0.0146884361883908,483,0.0980994041117291
"HES6",0.772094507542643,0.288402669818308,2.67714063822314,0.00767908663167699,0.0146816167274311,483,0.0982472167304804
"EFNA2",0.61016478438556,0.227987159066255,2.67631206461168,0.00769781406205499,0.0146726635517002,483,0.0984524059844378
"LINC01548",-0.0652698177060917,0.024391621044442,-2.67591143643831,0.00770688378221737,0.0146683354882154,483,0.0985339762362153
"PPARG",-0.741725672198005,0.277211085229577,-2.6756710381323,0.00771233070948689,0.0146657387117112,483,0.0985691876012772
"RENO1",0.62183320277462,0.232446370561919,2.67516847551283,0.00772372891784975,0.0146603107522903,483,0.0986804095319275
"ZCRB1",0.616348124586565,0.230459516627842,2.67443121293132,0.00774047756588247,0.0146523496379242,483,0.098859888632785
"ENSG00000232519",0.146993170750535,0.0549674813543679,2.67418421089534,0.00774609609287735,0.0146496829206445,483,0.0988971403500811
"TRIL",0.454899180695051,0.170157842496412,2.67339532531181,0.00776406534249323,0.0146411673987383,483,0.099091997139687
"PTGES3",0.597643290706585,0.223590619813934,2.67293543532339,0.00777455800404986,0.0146362042679729,483,0.0991913284002235
"LINC01822",-0.103207193353037,0.0386200751638864,-2.672371633537,0.00778743886392146,0.0146301208183763,483,0.0992628877106073
"POMC",0.318633324096224,0.119230321876977,2.67241855159121,0.00778636622251995,0.0146306270204496,483,0.0992628877106073
"NEU1",0.460225822491395,0.172218683741383,2.67233387512418,0.0077883021938822,0.0146297134463722,483,0.0992628877106073
"PRPF4B",0.539692152299067,0.201968807855451,2.67215595333575,0.0077923714572785,0.0146277939376752,483,0.0992801826739374
"NDUFB9",0.615807578012147,0.230466055530718,2.67200988273116,0.00779571367798028,0.0146262181453256,483,0.0992882057998574
"ENSG00000286999",0.136703646640786,0.0511740204119507,2.67134857766347,0.00781086103059717,0.0146190850794721,483,0.0994465242309491
"GABARAPL1",0.598849353276948,0.224277219219579,2.67013009774588,0.00783883989159203,0.0146059464857938,483,0.0997519448754932
"COQ7",0.566743642044251,0.212258240832001,2.67006661236216,0.00784030011492716,0.0146052620919358,483,0.0997519448754932
"KDELR2",0.586777631264889,0.219811477679858,2.66945856266657,0.00785429821509629,0.0145987078871966,483,0.0998953203145881
"COL5A1",-0.361116411441757,0.135288584511755,-2.66923046571148,0.00785955509546796,0.014596249578745,483,0.0999017334978391
"VSIR",-0.21318839237337,0.0798697753994113,-2.6691998482187,0.00786026096803018,0.0145959196146439,483,0.0999017334978391
"TCF7L1",-0.670371844457318,0.251303890419366,-2.66757447860687,0.00789781501487838,0.014578408155784,483,0.100320348832047
"ENSG00000260293",0.410116494723544,0.153743497839525,2.66753716733841,0.00789867897863511,0.0145780062883862,483,0.100320348832047
"TMEM126B",0.559480773069399,0.209843472404946,2.66618144780668,0.00793012909575291,0.0145634078697759,483,0.100684857933035
"ZNF32",0.579508177844704,0.21744332304227,2.6650998970065,0.0079552996458857,0.0145517667180792,483,0.100969413397365
"GRID2",-0.718643395820708,0.269789825922181,-2.663715703008,0.00798761819981294,0.0145368745897128,483,0.10130934739638
"C2CD4C",0.460899651249239,0.17302340016832,2.66379952538713,0.0079856577415494,0.0145377762022993,483,0.10130934739638
"SLC1A3-AS1",-0.410556762961457,0.154149205184488,-2.66337255823081,0.00799564826181538,0.0145331839250028,483,0.101376068228434
"PRPF8",0.587822401294194,0.220764395784004,2.66266849419559,0.00801214703958052,0.0145256128257489,483,0.101550079721886
"C11orf58",0.546864682143721,0.205439466777892,2.66192611731687,0.00802957674059726,0.0145176317743249,483,0.101735765667297
"HOXA5",-0.0377925893140096,0.0142013767931704,-2.66119192979827,0.00804684765583504,0.0145097408257607,483,0.101919311970307
"ENSG00000290850",0.136288715470148,0.0512275934296888,2.66045516382118,0.00806421275816541,0.0145018242254764,483,0.102068618188066
"ENSG00000275902",0.265103511783728,0.099642671212313,2.6605420003129,0.0080621643296199,0.0145027571821133,483,0.102068618188066
"OBSL1",0.555739890396484,0.208901784668761,2.66029268863202,0.00806804672047125,0.0145000786964626,483,0.102081846580065
"B3GAT3",0.586491194719509,0.220504763501246,2.6597665529171,0.0080804732948944,0.0144944269215941,483,0.102183359007629
"LINC01579",-0.516432241251412,0.194168142776189,-2.65971664490135,0.00808165294304139,0.0144938908619989,483,0.102183359007629
"SNHG15",0.563256046149425,0.211845599189235,2.65880456476364,0.00810323853248024,0.014484095922103,483,0.102420905815921
"ENSG00000260563",0.420017439472561,0.158039794980204,2.65766884552825,0.00813018919959999,0.0144719037187275,483,0.102726077135712
"LEMD1-DT",0.384018496945725,0.144523305024649,2.65713890835966,0.00814279214867515,0.0144662164023141,483,0.102849814979332
"ENSG00000289873",0.666916601469442,0.251007068623126,2.65696342787375,0.00814696928433554,0.0144643333710624,483,0.102867079573583
"ENSG00000227885",-0.388303531364895,0.146165503501796,-2.65660174296956,0.00815558489789403,0.0144604526027077,483,0.102940355035349
"RBP4",0.469857565436136,0.176899896058061,2.65606467785556,0.00816839329577929,0.0144546909766849,483,0.103066483350122
"LINC01011",0.473100961263194,0.178129394134485,2.65593987764878,0.0081713722248113,0.0144533522791997,483,0.103068542011369
"GNB1-DT",0.17736667025862,0.0667898701444486,2.65559238062634,0.00817967197373479,0.0144496250864964,483,0.103115033616527
"ENSG00000286607",0.0916747494841756,0.0345219484829203,2.65554968687621,0.00818069220911364,0.0144491671924436,483,0.103115033616527
"GRHPR",0.560800935983496,0.21121960096859,2.65506105215534,0.00819237705532193,0.0144439270380385,483,0.103226359736797
"AMER1",0.508161276365248,0.191401839514629,2.65494457970666,0.00819516450101443,0.0144426781130976,483,0.103226359736797
"VPS72",0.617923933549953,0.232807210679929,2.65423021797849,0.00821227940496998,0.0144350191975723,483,0.10336903438553
"HSD17B8",0.222013421236814,0.0836476857426057,2.65414899725949,0.00821422734665145,0.0144341485255195,483,0.10336903438553
"ENSG00000260509",0.173283106890224,0.0652883883103943,2.65411831069256,0.00821496342004988,0.0144338195773667,483,0.10336903438553
"TMEM252-DT",-0.361193133423155,0.136099382405661,-2.65389252352794,0.0082203811587511,0.0144313993363031,483,0.103401660458737
"FAM131B-AS1",0.52293331356684,0.197067348869421,2.65357664050852,0.0082279661202374,0.0144280136720089,483,0.10346151558405
"PSMD7",0.601644546016823,0.226764546535728,2.65316847456147,0.00823777627630647,0.0144236394728735,483,0.103549300418242
"GPC2",0.668896308291208,0.25215585221765,2.65270983167127,0.00824881215781148,0.0144187250831287,483,0.103652427128229
"PLCB2",0.462614577452098,0.174401021577639,2.65259098408522,0.00825167403671805,0.0144174517537744,483,0.103652805916276
"XIST",-1.64798888725358,0.621402622783356,-2.65204688044604,0.0082647875685101,0.0144116229306974,483,0.103781915663034
"PCP4",0.68079798982367,0.2567296095271,2.65180939229297,0.00827051717139015,0.0144090791428521,483,0.103818247785173
"WDR83",0.560991483733735,0.211726459208729,2.64960499424724,0.008323870508761,0.014385477595257,483,0.104452161845282
"LINC03047",0.666846825144059,0.25171280161699,2.64923683205729,0.00833281122629879,0.0143815376427394,483,0.104492877465116
"RSRC2",0.575712815574709,0.217312747450272,2.6492362842472,0.00833282453613469,0.0143815317806377,483,0.104492877465116
"SLC26A4-AS1",0.69877257646866,0.263819548199409,2.6486762684488,0.0083464409101771,0.0143755396635152,483,0.104627781875384
"YWHAQ",0.612148138759162,0.231212765215714,2.6475533830844,0.00837380321401078,0.0143635284913644,483,0.104872481366912
"SMIM2-IT1",0.0496273276985249,0.018744817965879,2.64752252002985,0.00837455641556887,0.0143631984261959,483,0.104872481366912
"GOT2",0.61031475261007,0.230522529555915,2.64752757045395,0.00837443315765617,0.0143632524377462,483,0.104872481366912
"ENSG00000204117",-0.236964624330087,0.0895288603159134,-2.64679594372059,0.00839230581473933,0.0143554290980802,483,0.105058810548125
"HAPLN2",0.385295058189197,0.145629853282533,2.64571480025935,0.00841877935209579,0.0143438720809132,483,0.105265857600154
"LINC02775",-0.380542314997172,0.143823819385409,-2.64589215210189,0.00841443147613974,0.014345767600272,483,0.105265857600154
"CXCR4",0.519112621307177,0.196199070332086,2.64584648861245,0.00841555074856268,0.0143452795418598,483,0.105265857600154
"ENSG00000262703",-0.026653000155747,0.0100742697985052,-2.64565082024126,0.00842034835136187,0.0143431882980579,483,0.105265857600154
"TCF23",0.141183800640605,0.053392970641024,2.64423947470207,0.00845502594814822,0.0143281085861886,483,0.105663287745312
"TCTA",0.533116789335054,0.201635771681557,2.64395937729245,0.00846192332427761,0.014325116749693,483,0.105686526358331
"ADCY6",0.563730313815118,0.213216850130873,2.64392947118907,0.00846266005781525,0.0143247973278637,483,0.105686526358331
"GADD45G",0.505855358504661,0.191380364196888,2.64319362452591,0.00848080569415027,0.0143169389520495,483,0.105877016244433
"SURF1",0.571362359651977,0.216176873765337,2.64303183638505,0.00848479999178012,0.014315211433824,483,0.105890766757286
"DIRAS3",0.384787747768486,0.145626724956509,2.64228799956465,0.00850318588892424,0.0143072702824046,483,0.106084054627874
"VAMP5",0.193532811641095,0.0732633244311156,2.64160564844503,0.00852008342274479,0.0142999874013799,483,0.106187504850395
"MRPS10",0.572911360005345,0.216889903494754,2.64148469234393,0.00852308188314014,0.0142986965958031,483,0.106187504850395
"CHRM1",0.417273929614002,0.157966034512374,2.64154209417289,0.00852165879344169,0.0142993091631718,483,0.106187504850395
"OAZ2",0.597001948669766,0.226005086713998,2.64154208805598,0.00852165894507885,0.0142993090978942,483,0.106187504850395
"EMX1",0.70796147994651,0.268074328286022,2.64091487041292,0.00853722030985235,0.0142926163844968,483,0.106291296674094
"DLG4",0.631847272430371,0.239252467718806,2.64092269749536,0.00853702596181667,0.0142926998939915,483,0.106291296674094
"WDR45B",0.569586788644748,0.215691077060185,2.64075267464965,0.00854124855658286,0.0142908859216781,483,0.106305291453641
"ACTA1",0.285964387591931,0.10830511291449,2.64035907351584,0.00855103100835411,0.0142866870169962,483,0.106390869826578
"EIF3A",0.591870339888349,0.224192381083133,2.640010945193,0.0085596916644698,0.0142829737043357,483,0.106432187183492
"ENSG00000267940",0.455028411439822,0.172359779460549,2.6399918406949,0.00856016716938588,0.0142827699394647,483,0.106432187183492
"MATN1",0.248040523611135,0.0939849217767573,2.63915231211562,0.00858108617834255,0.0142738170634504,483,0.106641999104222
"TSBP1-AS1",0.687810025580811,0.260624839855668,2.63908085645909,0.00858286879469563,0.0142730551721238,483,0.106641999104222
"ENSG00000249868",-0.12954027602159,0.0490917611170681,-2.63873760227665,0.00859143664496999,0.0142693955176985,483,0.106712231744989
"LURAP1L",-0.44664630860187,0.169305165904188,-2.63811388280162,0.00860702472582742,0.0142627467905608,483,0.106833344545333
"ING4",0.59729347412689,0.226404644589043,2.6381679369302,0.00860567279476318,0.0142633229383027,483,0.106833344545333
"RFX5",0.39315294745514,0.149045889796365,2.63779798283797,0.00861492941142939,0.0142593799243854,483,0.106862661327931
"DERPC",0.0852818121723314,0.0323308286325693,2.63778615579375,0.00861522548297251,0.0142592538789683,483,0.106862661327931
"TRMT1",0.524161739153181,0.198744080153681,2.63737032442861,0.00862564097202262,0.0142548225408946,483,0.106955610481001
"NKAPD1",0.593199878802474,0.225009700806834,2.63633024120912,0.00865174179389309,0.0142437417008765,483,0.107242924694772
"RNF20",0.569336317984728,0.21599222746549,2.63591113747689,0.0086622791760344,0.0142392778180118,483,0.107337192606487
"NUDT22",0.478214279816431,0.181488630423978,2.6349544800645,0.00868637520864323,0.0142290909468002,483,0.10759934962341
"ENSG00000272121",0.257640631493342,0.0978398719973611,2.63328872200785,0.00872847532757136,0.0142113616109279,483,0.107835848041381
"SOWAHB",0.259049616272346,0.0983801094130999,2.63315031684496,0.00873198157563803,0.014209888984665,483,0.107835848041381
"ENSG00000272744",0.259083033603691,0.0983605925065409,2.63401253491293,0.00871015936838322,0.0142190641449825,483,0.107835848041381
"SPOUT1",0.50364625274824,0.191248388478883,2.63346664907375,0.00872396971667286,0.0142132548561537,483,0.107835848041381
"ZNF511",0.49624237772104,0.188413211236677,2.6337982058895,0.00871557933288994,0.0142167831312117,483,0.107835848041381
"RBM23",0.53806552449676,0.204299847809891,2.63370496975333,0.00871793803712009,0.0142157909128167,483,0.107835848041381
"ENSG00000289866",0.2902565100582,0.11021262475363,2.63360491329412,0.00872046991962591,0.0142147261494368,483,0.107835848041381
"TM2D3",0.60883966699348,0.231220814811231,2.63315250182185,0.00873192621333645,0.0142099122321782,483,0.107835848041381
"FXYD7",0.78383510635637,0.297643379914519,2.63347065398021,0.00872386832523791,0.0142132974720257,483,0.107835848041381
"CLEC14A",0.171651918875346,0.0651947608624442,2.63290970937861,0.00873807994222622,0.0142073291031111,483,0.107874764993338
"SPNS1",0.525866636964718,0.199740332834774,2.63275138026188,0.00874209498822619,0.014205644721358,483,0.107887945026646
"TADA3",0.601746968856072,0.228633090391909,2.63193297096494,0.0087628752939578,0.0141969396105284,483,0.108107949868565
"DENND6A-DT",0.156376494692604,0.0594492221395191,2.63042120762505,0.00880137707584902,0.0141808662675131,483,0.108516714273301
"TRUB2",0.548326422938613,0.208457489734914,2.63039924176336,0.00880193762095482,0.0141806327866785,483,0.108516714273301
"ENSG00000289166",-0.0264990685737338,0.0100751139901699,-2.63015074564798,0.00880828120264894,0.0141779915851807,483,0.10855835863359
"TRIM60",0.167244454572191,0.0636042105874196,2.62945570784697,0.0088260458146013,0.0141706054564712,483,0.108704098586025
"INSM1",0.609925838771833,0.231957940836218,2.62946737918531,0.00882574723963491,0.0141707294719442,483,0.108704098586025
"FAM20C",0.620377095487201,0.235991820480169,2.62880761809849,0.00884263939296374,0.0141637199012328,483,0.108835229435119
"FAM90A24P",0.0972484352905761,0.0369932010308904,2.62881915002086,0.00884234388747185,0.0141638424068285,483,0.108835229435119
"LENG9",0.538916031946152,0.205017087639624,2.62863958390361,0.0088469462730363,0.0141619349025793,483,0.108851637438057
"HERC2P3",0.627711994960983,0.238883980874541,2.62768559307729,0.00887143363780652,0.0141518028606974,483,0.109116248951032
"SAMD14",0.643146373317258,0.244782372201908,2.62742111505791,0.00887823309477614,0.0141489945356278,483,0.109163199261399
"SRRT",0.562445892421801,0.214121838212729,2.6267563230193,0.00889534483755427,0.0141419367064115,483,0.109315831526016
"MZT1",0.612938117023705,0.233348505534712,2.62670684613631,0.00889661955294506,0.0141414114976478,483,0.109315831526016
"TMEM80",0.534851990921547,0.203645490037561,2.62638760535722,0.0089048483628929,0.0141380229059972,483,0.109380224656152
"CARMIL3",0.690720471492956,0.26301338585108,2.62617991574028,0.00891020547006343,0.0141358185864193,483,0.109409312655552
"ENSG00000288976",0.299294926374932,0.113983314195226,2.62577841755252,0.0089205698266435,0.0141315577404172,483,0.109499845048444
"MTCH1",0.618903217871091,0.235752743633927,2.62522169766183,0.00893495898059271,0.0141256506417922,483,0.109582200471373
"ENSG00000279249",-0.578435884214354,0.22034214063768,-2.62517139272739,0.00893626020126345,0.0141251169374943,483,0.109582200471373
"GHDC",0.323739161616468,0.123316975894396,2.62526030393175,0.00893396048043796,0.0141260602370261,483,0.109582200471373
"ENSG00000286986",-0.0479296469039155,0.0182604662092122,-2.62477673651813,0.0089464745316484,0.0141209302135599,483,0.10963909908431
"CDPF1",0.400263163134118,0.152495108868881,2.62476066349297,0.00894689074868411,0.0141207597149076,483,0.10963909908431
"ENSG00000250377",0.628154252355965,0.239333446244312,2.62459870199147,0.00895108577095475,0.0141190417225665,483,0.109653796372164
"PRPF31",0.546724871876093,0.208342374997974,2.62416549624822,0.00896231504800333,0.0141144470224349,483,0.109754626971266
"EVI5L",0.677156552083721,0.258071978277394,2.6239057669247,0.00896905363222697,0.0141116926044199,483,0.109800414432788
"MIF4GD",0.483212800843148,0.184217572635092,2.62305486893111,0.00899116167946109,0.0141026706706352,483,0.110034263495484
"ENSG00000271981",0.0890876567976413,0.0339665026790264,2.62280923177443,0.00899755290226623,0.0141000667331819,483,0.110053597016224
"ENSG00000274560",0.144422698687749,0.0550650955959576,2.6227630611496,0.00899875466805702,0.0140995773157405,483,0.110053597016224
"ENSG00000270462",0.133124184256013,0.050762075434248,2.62251263600221,0.00900527543847716,0.0140969229029786,483,0.110096560504348
"ZNF669",0.548065692740059,0.209006497230844,2.62224237045956,0.00901231757755488,0.0140940584578,483,0.110135046941273
"URB1-AS1",0.303859842046,0.115881462758407,2.62216091178875,0.0090144410620712,0.0140931951619136,483,0.110135046941273
"UNCX",-0.140232576849525,0.0534855329815003,-2.62187864703581,0.00902180267606328,0.0140902039266025,483,0.110188209928135
"SOX7",0.217894038816354,0.083125147662667,2.62127701355308,0.00903751156892805,0.0140838292692647,483,0.110343253325231
"EXO5",0.451208671354342,0.172207026576741,2.62015250088108,0.00906693875152896,0.0140719181039063,483,0.110665630563843
"SF3A1",0.554017856332417,0.21146438150153,2.61991098642022,0.00907327008629002,0.0140693605416629,483,0.110705992746187
"RAB3IL1",0.239926464962327,0.0916089261013466,2.61902933669256,0.00909641627807519,0.0140600260366985,483,0.110951423339775
"AGBL5-AS1",0.181297158513905,0.0692456168835964,2.61817522426971,0.00911888993794314,0.0140509859117793,483,0.111188490102755
"LINC02111",0.126769435440175,0.0484349602104281,2.61731267847479,0.00914163594586417,0.0140418593503668,483,0.111420837683122
"WHRN",-0.480922832500801,0.183761268344552,-2.61710662335586,0.00914707729313143,0.0140396795096782,483,0.111420837683122
"NAA38",0.562719237445098,0.21500810480768,2.61720011879756,0.00914460797712319,0.0140406685704335,483,0.111420837683122
"UNC119",0.58121029477182,0.222129082843815,2.61654299081803,0.00916197609254589,0.0140337177134958,483,0.111565193909365
"ABHD10",0.557938199310823,0.213275700619576,2.61604204177966,0.00917523617976286,0.0140284199663555,483,0.111615269233646
"MRPL43",0.621601380699148,0.237602424363283,2.61614073326436,0.00917262246449255,0.0140294635946545,483,0.111615269233646
"APOBEC3A",0.154370038855424,0.0590056939315462,2.61618885517239,0.00917134826030691,0.0140299724806571,483,0.111615269233646
"PTPN6",0.338211110465417,0.12929109475203,2.61588867442169,0.00917929923756252,0.0140267982333631,483,0.111627597771342
"ENSG00000289147",0.156789513301788,0.0599500472006083,2.61533594422586,0.00919395571327443,0.0140209543131326,483,0.111768699743838
"ENSG00000231039",0.138134449046228,0.0528273006589039,2.61483072811417,0.00920737060526081,0.0140156137707305,483,0.111894619400719
"B3GALT4",0.517818992136102,0.19806110105555,2.61444064168294,0.00921774047019392,0.0140114909083469,483,0.111983462386651
"TNFAIP2",0.435184666542339,0.1664860970436,2.61393998820437,0.0092310649155304,0.0140062003026381,483,0.112108128788346
"ENSG00000270265",0.162230282759833,0.0620691479607455,2.6137024284985,0.00923739338482955,0.0140036902487285,483,0.11214777693476
"CITED4",0.264366489307051,0.10115332177486,2.61352256820056,0.00924218735452244,0.0140017899895361,483,0.112168775174052
"NDUFB5",0.578952774763166,0.221560497515963,2.61306858060948,0.00925429777963405,0.0139969940709714,483,0.112278526988971
"MUC12-AS1",0.172430452046559,0.0660159697517022,2.61195060369636,0.00928418115177944,0.0139851871317807,483,0.112603766361741
"EIF2S3B",0.19766642448281,0.075686141321473,2.61165942709686,0.0092919784272892,0.0139821128025562,483,0.112661006410233
"GADD45A",0.417813974329907,0.160003633736169,2.6112780352154,0.00930220040029042,0.0139780864430101,483,0.112706105651875
"LINC02148",0.0660667037309587,0.0253005808257191,2.6112722148971,0.00930235647299488,0.0139780250021273,483,0.112706105651875
"PALM3",0.348926400741954,0.133628063777405,2.61117605747239,0.00930493528794577,0.0139770099565828,483,0.112706105651875
"HMGXB4",0.566483124700772,0.216958843112616,2.61101652540952,0.00930921513832817,0.0139753260010778,483,0.112720645360028
"ZNF281",0.584358303850045,0.223890123417421,2.61002269743077,0.00933591678236648,0.0139648377449727,483,0.112970946075348
"FDXACB1",0.401828250417354,0.153956157541759,2.61001740257361,0.00933605922516467,0.013964781876366,483,0.112970946075348
"PDP1",0.625749876515729,0.239770690480533,2.60978468745134,0.00934232167331122,0.0139623264919152,483,0.113009366335057
"TARS1",0.560867371431072,0.214936509925461,2.60945602785483,0.00935117242595429,0.0139588591464641,483,0.113041715812296
"PRLHR",0.281086500759561,0.107716777622517,2.60949600390575,0.00935009547630185,0.0139592808701598,483,0.113041715812296
"RHBDL1",0.312915180377253,0.119929339187151,2.60916288289511,0.0093590731056816,0.0139557668268743,483,0.113062545201442
"NPTXR",0.658186145454566,0.25224852328817,2.60927650586343,0.0093560100939945,0.013956965370827,483,0.113062545201442
"ARMC5",0.419822024081003,0.160920660977702,2.60887583688943,0.00936681519789833,0.0139527391616161,483,0.113081432554047
"DPEP2",-0.110839313940309,0.0424850907942844,-2.60889907184147,0.00936618830076934,0.0139529842244198,483,0.113081432554047
"POLR1D",0.614128183050637,0.235466487904012,2.60813412777867,0.00938684682987672,0.0139449173183273,483,0.113285902196112
"ENSG00000272235",-0.13219500317192,0.0507185403976776,-2.60644336637837,0.00943265325516686,0.0139270949023635,483,0.113801199654623
"THAP3",0.531884147504981,0.204108977605873,2.60588315978942,0.00944787453030318,0.0139211921386157,483,0.113829025299326
