feature,factor,value,view
KLF5_EN-L6b,Factor1,0.38740435242652893,EN-L6b
ATP6V1G2_EN-L6b,Factor1,0.02461962401866913,EN-L6b
LINC02826_EN-L6b,Factor1,-0.15269334614276886,EN-L6b
ENSG00000287322,Factor1,-0.1588607132434845,EN-L6b
LOXL1-AS1_EN-L6b,Factor1,0.3641127347946167,EN-L6b
HSPA1B_EN-L6b,Factor1,0.02721993625164032,EN-L6b
FRMD6_EN-L6b,Factor1,-0.2606656551361084,EN-L6b
SLC44A3_EN-L6b,Factor1,0.08617471158504486,EN-L6b
MAF_EN-L6b,Factor1,-0.06977687776088715,EN-L6b
PDYN,Factor1,0.3002814054489136,EN-L6b
AGA-DT_EN-L6b,Factor1,0.011175655759871006,EN-L6b
PCDH15_EN-L6b,Factor1,0.09710980206727982,EN-L6b
STOML2_EN-L6b,Factor1,0.0781811848282814,EN-L6b
ENSG00000288560_EN-L6b,Factor1,0.08778345584869385,EN-L6b
ARPP21-AS1_EN-L6b,Factor1,-0.06987451016902924,EN-L6b
ENSG00000228944_EN-L6b,Factor1,0.01262037456035614,EN-L6b
ENSG00000287508_EN-L6b,Factor1,0.5103375315666199,EN-L6b
EFS_EN-L6b,Factor1,-0.2574509084224701,EN-L6b
TNC_EN-L6b,Factor1,0.015275140292942524,EN-L6b
ENSG00000279317_EN-L6b,Factor1,-0.09599089622497559,EN-L6b
LINC01563,Factor1,-0.10012983530759811,EN-L6b
AGAP9,Factor1,-0.03835895657539368,EN-L6b
PBDC1,Factor1,-0.014132943004369736,EN-L6b
FAM32A_EN-L6b,Factor1,0.041539013385772705,EN-L6b
ATP23,Factor1,0.06741980463266373,EN-L6b
ENSG00000288041_EN-L6b,Factor1,-0.013249710202217102,EN-L6b
FKBP4_EN-L6b,Factor1,-0.10581883043050766,EN-L6b
TMEM132D_EN-L6b,Factor1,0.03484608605504036,EN-L6b
CAPN3,Factor1,0.10627122223377228,EN-L6b
ENSG00000286882_EN-L6b,Factor1,-0.27523544430732727,EN-L6b
ZNF724_EN-L6b,Factor1,0.1142275482416153,EN-L6b
ENSG00000233968_EN-L6b,Factor1,-0.1544244885444641,EN-L6b
MYLK_EN-L6b,Factor1,0.17369578778743744,EN-L6b
SLC39A1_EN-L6b,Factor1,0.01925552636384964,EN-L6b
ENSG00000286163_EN-L6b,Factor1,0.22752389311790466,EN-L6b
NKAIN4_EN-L6b,Factor1,0.022760573774576187,EN-L6b
ENSG00000286288_EN-L6b,Factor1,0.23735979199409485,EN-L6b
LINC02763,Factor1,0.11526055634021759,EN-L6b
ENSG00000269124,Factor1,-0.16149486601352692,EN-L6b
IGFBP3_EN-L6b,Factor1,-0.049091946333646774,EN-L6b
ENSG00000260927,Factor1,-0.07560678571462631,EN-L6b
KBTBD12_EN-L6b,Factor1,-0.38123390078544617,EN-L6b
RBM24,Factor1,0.1743394285440445,EN-L6b
NGF-AS1_EN-L6b,Factor1,-0.30867454409599304,EN-L6b
TACR3_EN-L6b,Factor1,-0.19982564449310303,EN-L6b
H2BC5_EN-L6b,Factor1,0.13162992894649506,EN-L6b
ENSG00000232494,Factor1,0.022254614159464836,EN-L6b
FSD2_EN-L6b,Factor1,-0.06504873931407928,EN-L6b
TUNAR_EN-L6b,Factor1,0.4655471742153168,EN-L6b
MYDGF_EN-L6b,Factor1,0.09746333211660385,EN-L6b
LINC02646_EN-L6b,Factor1,0.11854682862758636,EN-L6b
SPARC_EN-L6b,Factor1,0.3021122217178345,EN-L6b
ENSG00000287482_EN-L6b,Factor1,-0.011756124906241894,EN-L6b
ENSG00000255240_EN-L6b,Factor1,-0.3385372757911682,EN-L6b
ENSG00000259536_EN-L6b,Factor1,0.024167336523532867,EN-L6b
LINC01579_EN-L6b,Factor1,-0.10134178400039673,EN-L6b
DRAP1_EN-L6b,Factor1,-0.019544396549463272,EN-L6b
ADCK2,Factor1,0.10944922268390656,EN-L6b
ENSG00000224595_EN-L6b,Factor1,-0.1451626867055893,EN-L6b
TXNDC17_EN-L6b,Factor1,-0.04979979246854782,EN-L6b
ENSG00000273177,Factor1,0.03985249623656273,EN-L6b
IFI6,Factor1,0.17238733172416687,EN-L6b
PRDM8-AS1,Factor1,-0.35399314761161804,EN-L6b
ENSG00000290469_EN-L6b,Factor1,0.17441315948963165,EN-L6b
GAS6-AS1,Factor1,0.02591704949736595,EN-L6b
AFAP1L2,Factor1,-0.09413213282823563,EN-L6b
DIABLO,Factor1,-0.11810684204101562,EN-L6b
RCAN3_EN-L6b,Factor1,0.23948417603969574,EN-L6b
LINC02336_EN-L6b,Factor1,0.14035537838935852,EN-L6b
POC1A,Factor1,0.04413962364196777,EN-L6b
PPL,Factor1,0.15305471420288086,EN-L6b
DAPK2_EN-L6b,Factor1,0.387696236371994,EN-L6b
LINC00173,Factor1,0.12626630067825317,EN-L6b
TMIE_EN-L6b,Factor1,-0.053621064871549606,EN-L6b
LINC03021_EN-L6b,Factor1,0.11817889660596848,EN-L6b
ENSG00000285606,Factor1,-0.16666576266288757,EN-L6b
PPM1F-AS1_EN-L6b,Factor1,0.031621888279914856,EN-L6b
TBC1D10B,Factor1,0.14495408535003662,EN-L6b
ABTB2_EN-L6b,Factor1,0.07972291111946106,EN-L6b
ENSG00000289572,Factor1,0.17102107405662537,EN-L6b
ENSG00000277511_EN-L6b,Factor1,0.051548104733228683,EN-L6b
TMSB15A_EN-L6b,Factor1,0.06662283092737198,EN-L6b
ENSG00000286362_EN-L6b,Factor1,-0.09931473433971405,EN-L6b
UQCC3_EN-L6b,Factor1,0.17225532233715057,EN-L6b
SYNE3,Factor1,0.08138331770896912,EN-L6b
KCNJ4,Factor1,0.126503586769104,EN-L6b
CA10_EN-L6b,Factor1,-0.40643301606178284,EN-L6b
ENSG00000250049_EN-L6b,Factor1,-0.2913714051246643,EN-L6b
HPCA_EN-L6b,Factor1,0.06509406119585037,EN-L6b
CIDEA_EN-L6b,Factor1,-0.34036117792129517,EN-L6b
UPP1_EN-L6b,Factor1,0.04924770072102547,EN-L6b
UBALD2,Factor1,-0.17905743420124054,EN-L6b
BMPR1B_EN-L6b,Factor1,-0.1102522537112236,EN-L6b
GPRASP2,Factor1,0.3162483870983124,EN-L6b
PHF23,Factor1,0.003727230941876769,EN-L6b
ENSG00000272865_EN-L6b,Factor1,0.16017885506153107,EN-L6b
LINC02458,Factor1,-0.010762415826320648,EN-L6b
ENSG00000286712,Factor1,-0.23387867212295532,EN-L6b
ENSG00000253194_EN-L6b,Factor1,0.02414684370160103,EN-L6b
ENSG00000289128_EN-L6b,Factor1,0.10210976749658585,EN-L6b
ENSG00000251388_EN-L6b,Factor1,0.2459656298160553,EN-L6b
PCDHGA1_EN-L6b,Factor1,-0.020638085901737213,EN-L6b
CXXC5_EN-L6b,Factor1,-0.20771025121212006,EN-L6b
TBL2,Factor1,-0.035122066736221313,EN-L6b
SNHG9_EN-L6b,Factor1,0.16847243905067444,EN-L6b
STX19,Factor1,-0.0054144966416060925,EN-L6b
CCDC150,Factor1,-0.16307881474494934,EN-L6b
MAP3K1_EN-L6b,Factor1,0.3768572509288788,EN-L6b
PNMA3_EN-L6b,Factor1,0.08227997273206711,EN-L6b
TMEM202-AS1,Factor1,0.06374051421880722,EN-L6b
TNS3_EN-L6b,Factor1,-0.2608570158481598,EN-L6b
ADCY8_EN-L6b,Factor1,4.076589539181441e-4,EN-L6b
PLD5_EN-L6b,Factor1,0.33584001660346985,EN-L6b
AFF2,Factor1,-0.4542023539543152,EN-L6b
ENSG00000286040_EN-L6b,Factor1,-0.36734020709991455,EN-L6b
ADAM7-AS1_EN-L6b,Factor1,0.37962472438812256,EN-L6b
WDR93,Factor1,-0.14402452111244202,EN-L6b
ARHGAP26-AS1_EN-L6b,Factor1,0.03585714101791382,EN-L6b
HDHD3,Factor1,0.086417056620121,EN-L6b
GDNF-AS1_EN-L6b,Factor1,0.45051005482673645,EN-L6b
SPNS2_EN-L6b,Factor1,0.38386258482933044,EN-L6b
LINC01338_EN-L6b,Factor1,0.18783767521381378,EN-L6b
RBM44,Factor1,0.005591604392975569,EN-L6b
PRPF19,Factor1,-0.08488591015338898,EN-L6b
ENSG00000236501_EN-L6b,Factor1,0.2983362376689911,EN-L6b
ENSG00000270019,Factor1,0.0020075261127203703,EN-L6b
EFCAB13-DT,Factor1,-0.1602592021226883,EN-L6b
ARL2_EN-L6b,Factor1,0.08630677312612534,EN-L6b
PDE6B-AS1,Factor1,0.0376613549888134,EN-L6b
AMER1,Factor1,0.07679358124732971,EN-L6b
ENSG00000287683_EN-L6b,Factor1,0.4307228624820709,EN-L6b
CCDC110,Factor1,-0.003247953951358795,EN-L6b
LDLRAD3,Factor1,-0.13135699927806854,EN-L6b
LAMA2_EN-L6b,Factor1,0.13738839328289032,EN-L6b
HTR6,Factor1,0.34121066331863403,EN-L6b
ANKDD1B_EN-L6b,Factor1,0.20355525612831116,EN-L6b
LINC02223_EN-L6b,Factor1,-0.19859857857227325,EN-L6b
ENSG00000223725,Factor1,-0.1379140168428421,EN-L6b
CSKMT,Factor1,0.09940062463283539,EN-L6b
KIAA1671_EN-L6b,Factor1,-0.19672855734825134,EN-L6b
SLC5A4-AS1_EN-L6b,Factor1,-0.027180140838027,EN-L6b
ENSG00000230490_EN-L6b,Factor1,-0.11938858032226562,EN-L6b
TYR_EN-L6b,Factor1,0.04920923709869385,EN-L6b
CTSC_EN-L6b,Factor1,0.14409896731376648,EN-L6b
PYGO2,Factor1,0.18689529597759247,EN-L6b
PTGFR_EN-L6b,Factor1,0.09646205604076385,EN-L6b
SCRIB,Factor1,0.13002784550189972,EN-L6b
ENSG00000259616_EN-L6b,Factor1,0.14964361488819122,EN-L6b
DRP2_EN-L6b,Factor1,0.091106116771698,EN-L6b
PSMG3_EN-L6b,Factor1,-0.024243449792265892,EN-L6b
ZFP41,Factor1,-0.06042984500527382,EN-L6b
ENSG00000285646,Factor1,0.055713996291160583,EN-L6b
SDC2_EN-L6b,Factor1,0.1894008368253708,EN-L6b
ENSG00000285666_EN-L6b,Factor1,0.022764580324292183,EN-L6b
ST3GAL1_EN-L6b,Factor1,-0.5131117701530457,EN-L6b
C10orf67,Factor1,0.2866328954696655,EN-L6b
ZNF70,Factor1,-0.24512439966201782,EN-L6b
CALB2_EN-L6b,Factor1,0.12324061989784241,EN-L6b
ENSG00000285744_EN-L6b,Factor1,0.013374797068536282,EN-L6b
DNAH17,Factor1,-0.08341719955205917,EN-L6b
ADRA1A_EN-L6b,Factor1,0.11914398521184921,EN-L6b
ENSG00000258185_EN-L6b,Factor1,0.3026188910007477,EN-L6b
MT-CYB_EN-L6b,Factor1,0.06976009160280228,EN-L6b
MOXD1_EN-L6b,Factor1,0.011866667307913303,EN-L6b
CASC18,Factor1,-0.30455127358436584,EN-L6b
ENSG00000287231_EN-L6b,Factor1,-0.220087468624115,EN-L6b
TTC29_EN-L6b,Factor1,0.14324699342250824,EN-L6b
DNALI1_EN-L6b,Factor1,0.14055243134498596,EN-L6b
AKAP5_EN-L6b,Factor1,0.16648709774017334,EN-L6b
ENSG00000286330_EN-L6b,Factor1,0.27025216817855835,EN-L6b
RUFY1-AS1_EN-L6b,Factor1,0.1125313937664032,EN-L6b
STYK1_EN-L6b,Factor1,0.09652778506278992,EN-L6b
ENSG00000251867_EN-L6b,Factor1,0.10196729004383087,EN-L6b
LINC02938,Factor1,-0.06397005915641785,EN-L6b
FZD6_EN-L6b,Factor1,0.14208348095417023,EN-L6b
STMN3_EN-L6b,Factor1,0.02185138314962387,EN-L6b
LINC00867,Factor1,-0.07976440340280533,EN-L6b
ENSG00000224658_EN-L6b,Factor1,0.34428882598876953,EN-L6b
CTSK,Factor1,-0.01128665916621685,EN-L6b
ENSG00000286071_EN-L6b,Factor1,0.08493407815694809,EN-L6b
ENSG00000290803,Factor1,0.2415946125984192,EN-L6b
CDCA4_EN-L6b,Factor1,-0.054019078612327576,EN-L6b
ENSG00000260971_EN-L6b,Factor1,0.19382020831108093,EN-L6b
SPAG6,Factor1,0.013484016992151737,EN-L6b
ENSG00000288059_EN-L6b,Factor1,0.09972245991230011,EN-L6b
PSMB6_EN-L6b,Factor1,0.014921068213880062,EN-L6b
ENSG00000287528_EN-L6b,Factor1,0.267181396484375,EN-L6b
TEP1,Factor1,0.042987238615751266,EN-L6b
OAS3,Factor1,0.48251834511756897,EN-L6b
TCF4-AS2_EN-L6b,Factor1,-0.2411310225725174,EN-L6b
LINC01909,Factor1,-0.013879161328077316,EN-L6b
TRIM52-AS1_EN-L6b,Factor1,-0.1157471165060997,EN-L6b
IRAK2,Factor1,-0.35474923253059387,EN-L6b
TOR1A,Factor1,0.09003527462482452,EN-L6b
CCDC15_EN-L6b,Factor1,-0.18912990391254425,EN-L6b
XIST_EN-L6b,Factor2,0.060888346284627914,EN-L6b
TSIX_EN-L6b,Factor2,0.05732098966836929,EN-L6b
NLGN4Y_EN-L6b,Factor2,-0.07177506387233734,EN-L6b
USP9Y_EN-L6b,Factor2,-0.06826179474592209,EN-L6b
ENSG00000290853_EN-L6b,Factor2,-0.05942077562212944,EN-L6b
TTTY14_EN-L6b,Factor2,-0.07588548213243484,EN-L6b
UTY_EN-L6b,Factor2,-0.08732855319976807,EN-L6b
KDM5D_EN-L6b,Factor2,-0.07551134377717972,EN-L6b
SLC26A3_EN-L6b,Factor2,-0.02634434774518013,EN-L6b
LINC02770_EN-L6b,Factor2,-0.2863701581954956,EN-L6b
RARB_EN-L6b,Factor2,-0.709735631942749,EN-L6b
EBF1_EN-L6b,Factor2,-0.709536612033844,EN-L6b
STRIP2_EN-L6b,Factor2,-0.7814680933952332,EN-L6b
DDX3Y_EN-L6b,Factor2,-0.07774344831705093,EN-L6b
TTTY10_EN-L6b,Factor2,-0.07178674638271332,EN-L6b
LINC02232_EN-L6b,Factor2,0.9850152134895325,EN-L6b
DACH1_EN-L6b,Factor2,-1.028061866760254,EN-L6b
ENSG00000291034_EN-L6b,Factor2,0.0033869994804263115,EN-L6b
PIEZO2_EN-L6b,Factor2,-0.5759661197662354,EN-L6b
TXLNGY_EN-L6b,Factor2,-0.13520264625549316,EN-L6b
NRP2_EN-L6b,Factor2,0.7153096795082092,EN-L6b
HTR2C_EN-L6b,Factor2,-0.5095477104187012,EN-L6b
KCNH1_EN-L6b,Factor2,0.191121906042099,EN-L6b
ENSG00000255595_EN-L6b,Factor2,-0.7630533576011658,EN-L6b
LINC02479_EN-L6b,Factor2,-0.14568676054477692,EN-L6b
FOXO1_EN-L6b,Factor2,-0.8443801403045654,EN-L6b
PBX3_EN-L6b,Factor2,-0.9294639825820923,EN-L6b
GPR149_EN-L6b,Factor2,-0.6643674969673157,EN-L6b
SMOC2_EN-L6b,Factor2,-1.0455700159072876,EN-L6b
TSHZ2_EN-L6b,Factor2,-0.25348424911499023,EN-L6b
RELN_EN-L6b,Factor2,-0.5826508402824402,EN-L6b
DPF3_EN-L6b,Factor2,1.1648584604263306,EN-L6b
PCDH11Y_EN-L6b,Factor2,0.06801101565361023,EN-L6b
PENK_EN-L6b,Factor2,-0.7518168687820435,EN-L6b
ENSG00000288035_EN-L6b,Factor2,-0.5806270837783813,EN-L6b
RPS4Y1_EN-L6b,Factor2,-0.055232297629117966,EN-L6b
RXRG_EN-L6b,Factor2,-0.816755473613739,EN-L6b
ENSG00000286072_EN-L6b,Factor2,-0.7865136861801147,EN-L6b
FGF10_EN-L6b,Factor2,0.8040420413017273,EN-L6b
ENSG00000251293_EN-L6b,Factor2,-0.31606391072273254,EN-L6b
NR3C2_EN-L6b,Factor2,-0.2744286358356476,EN-L6b
KLHL14_EN-L6b,Factor2,-0.4808945655822754,EN-L6b
GADL1_EN-L6b,Factor2,0.45427122712135315,EN-L6b
PLEKHH2_EN-L6b,Factor2,-0.3971950113773346,EN-L6b
SLC4A4_EN-L6b,Factor2,-0.8532906174659729,EN-L6b
LRMDA_EN-L6b,Factor2,-0.7559528946876526,EN-L6b
DGKB_EN-L6b,Factor2,-1.7659571170806885,EN-L6b
WLS_EN-L6b,Factor2,0.6437323093414307,EN-L6b
TBL1Y_EN-L6b,Factor2,-0.317352831363678,EN-L6b
AOAH_EN-L6b,Factor2,0.45371681451797485,EN-L6b
ZFHX4_EN-L6b,Factor2,-0.8403642773628235,EN-L6b
TPD52L1_EN-L6b,Factor2,-0.6945198774337769,EN-L6b
EPHA6_EN-L6b,Factor2,-0.7939157485961914,EN-L6b
TRHDE_EN-L6b,Factor2,-0.12865407764911652,EN-L6b
PARD3B_EN-L6b,Factor2,0.5327829718589783,EN-L6b
MEIS1_EN-L6b,Factor2,-0.6675335764884949,EN-L6b
ENSG00000286619_EN-L6b,Factor2,-0.03240763396024704,EN-L6b
RIT2_EN-L6b,Factor2,-1.348720908164978,EN-L6b
ENSG00000227681_EN-L6b,Factor2,-0.9925244450569153,EN-L6b
ZNF208_EN-L6b,Factor2,0.5689857006072998,EN-L6b
NPTX1_EN-L6b,Factor2,-0.39597174525260925,EN-L6b
PROKR2_EN-L6b,Factor2,-0.2981167733669281,EN-L6b
LINC02008_EN-L6b,Factor2,-0.6300497651100159,EN-L6b
ENSG00000250237_EN-L6b,Factor2,-0.6427260041236877,EN-L6b
ENSG00000250149_EN-L6b,Factor2,0.7817144989967346,EN-L6b
ENSG00000249335_EN-L6b,Factor2,-0.9054369926452637,EN-L6b
GHR_EN-L6b,Factor2,0.19476380944252014,EN-L6b
ST18_EN-L6b,Factor2,1.4036108255386353,EN-L6b
HHAT_EN-L6b,Factor2,0.4675355553627014,EN-L6b
MAP3K8_EN-L6b,Factor2,-0.09783463180065155,EN-L6b
ENSG00000288016_EN-L6b,Factor2,-0.604856014251709,EN-L6b
MME_EN-L6b,Factor2,-0.5825172662734985,EN-L6b
PREX2_EN-L6b,Factor2,0.7492413520812988,EN-L6b
LINC02315_EN-L6b,Factor2,-0.4024856686592102,EN-L6b
RORA_EN-L6b,Factor2,-0.7019571661949158,EN-L6b
HMGA2_EN-L6b,Factor2,0.1597580760717392,EN-L6b
ENSG00000289084_EN-L6b,Factor2,-1.278236746788025,EN-L6b
SYT10_EN-L6b,Factor2,-0.658059298992157,EN-L6b
NFIB_EN-L6b,Factor2,1.0333163738250732,EN-L6b
CEROX1_EN-L6b,Factor2,-0.6745587587356567,EN-L6b
FAM242A_EN-L6b,Factor2,0.1483904868364334,EN-L6b
PLD1_EN-L6b,Factor2,-0.5041460394859314,EN-L6b
LINC02899_EN-L6b,Factor2,-0.18603172898292542,EN-L6b
PTPRT_EN-L6b,Factor2,-0.8620107769966125,EN-L6b
SIAH3_EN-L6b,Factor2,0.7394225597381592,EN-L6b
ENSG00000288049_EN-L6b,Factor2,0.017183173447847366,EN-L6b
PDZRN4_EN-L6b,Factor2,0.13822761178016663,EN-L6b
ADAMTS3_EN-L6b,Factor2,-0.8457651138305664,EN-L6b
GAD1_EN-L6b,Factor2,-0.4666515588760376,EN-L6b
LETR1_EN-L6b,Factor2,-0.6568830609321594,EN-L6b
SLC28A2-AS1_EN-L6b,Factor2,-0.02780347503721714,EN-L6b
ENSG00000228999_EN-L6b,Factor2,-0.5656224489212036,EN-L6b
LMOD3_EN-L6b,Factor2,-0.08637037873268127,EN-L6b
OSTN_EN-L6b,Factor2,-0.4366576671600342,EN-L6b
SPON1_EN-L6b,Factor2,-0.4513901174068451,EN-L6b
PLCXD3_EN-L6b,Factor2,0.2945573329925537,EN-L6b
ENSG00000258637_EN-L6b,Factor2,-0.3593359887599945,EN-L6b
RASSF3_EN-L6b,Factor2,0.3538149893283844,EN-L6b
PDE1A_EN-L6b,Factor2,1.1178704500198364,EN-L6b
GRM5P1_EN-L6b,Factor2,-0.27044788002967834,EN-L6b
KCNH5_EN-L6b,Factor2,-0.3782094717025757,EN-L6b
WNT7B_EN-L6b,Factor2,-0.17194226384162903,EN-L6b
INPP4B_EN-L6b,Factor2,0.33402392268180847,EN-L6b
ZNF804B_EN-L6b,Factor2,-0.09465973824262619,EN-L6b
ENSG00000266908_EN-L6b,Factor2,-0.5875476598739624,EN-L6b
ENSG00000253634_EN-L6b,Factor2,-0.34750422835350037,EN-L6b
RASL10A_EN-L6b,Factor2,-0.11154510080814362,EN-L6b
ONECUT2_EN-L6b,Factor2,-0.6345347762107849,EN-L6b
ADAMTSL1_EN-L6b,Factor2,1.4490338563919067,EN-L6b
ZNF385B_EN-L6b,Factor2,-0.3391965925693512,EN-L6b
HS6ST2_EN-L6b,Factor2,-1.050618052482605,EN-L6b
NFIA_EN-L6b,Factor2,0.9400436282157898,EN-L6b
SEMA3C_EN-L6b,Factor2,1.4480223655700684,EN-L6b
SAMD5_EN-L6b,Factor2,-1.0721076726913452,EN-L6b
CDH8_EN-L6b,Factor2,-1.1134371757507324,EN-L6b
ABI3BP_EN-L6b,Factor2,0.27698060870170593,EN-L6b
CACNG5_EN-L6b,Factor2,-0.7300868034362793,EN-L6b
ENSG00000286546,Factor2,0.2936133146286011,EN-L6b
KCTD8_EN-L6b,Factor2,-0.8113054633140564,EN-L6b
NRXN3_EN-L6b,Factor2,-0.31862568855285645,EN-L6b
CCDC88C_EN-L6b,Factor2,-0.8468207716941833,EN-L6b
ANO3_EN-L6b,Factor2,-0.6950770020484924,EN-L6b
CRACDL_EN-L6b,Factor2,-0.858976423740387,EN-L6b
PRKCH_EN-L6b,Factor2,-0.4694233238697052,EN-L6b
FGF10-AS1,Factor2,0.8289109468460083,EN-L6b
BCORP1_EN-L6b,Factor2,-0.0532287061214447,EN-L6b
PPP4R4_EN-L6b,Factor2,-0.5925967693328857,EN-L6b
RAB27B_EN-L6b,Factor2,-1.0406224727630615,EN-L6b
CDH9_EN-L6b,Factor2,-1.032536506652832,EN-L6b
NECAB1_EN-L6b,Factor2,-1.071586012840271,EN-L6b
HMCN1_EN-L6b,Factor2,0.7852327823638916,EN-L6b
CDCA7_EN-L6b,Factor2,-0.3641858994960785,EN-L6b
PTPRQ_EN-L6b,Factor2,-0.4644990861415863,EN-L6b
GAD2_EN-L6b,Factor2,-0.5771680474281311,EN-L6b
SEMA3E_EN-L6b,Factor2,-0.23510798811912537,EN-L6b
LINC02133_EN-L6b,Factor2,-0.6305529475212097,EN-L6b
DRD2_EN-L6b,Factor2,-0.7111431956291199,EN-L6b
SLC24A3,Factor2,-1.115423560142517,EN-L6b
PTPN13_EN-L6b,Factor2,-0.6205171942710876,EN-L6b
LINC01923_EN-L6b,Factor2,0.26650354266166687,EN-L6b
LINC00598_EN-L6b,Factor2,-0.7432647943496704,EN-L6b
ENSG00000257228_EN-L6b,Factor2,-0.016842996701598167,EN-L6b
KCTD16_EN-L6b,Factor2,-0.9683402180671692,EN-L6b
COLEC12_EN-L6b,Factor2,0.851245641708374,EN-L6b
TLL1_EN-L6b,Factor2,0.4875427484512329,EN-L6b
ENSG00000291325_EN-L6b,Factor2,0.6104194521903992,EN-L6b
CAV1_EN-L6b,Factor2,-0.23252232372760773,EN-L6b
SLC17A8,Factor2,0.3473498225212097,EN-L6b
ENSG00000271774_EN-L6b,Factor2,-0.24393302202224731,EN-L6b
ENSG00000253503_EN-L6b,Factor2,-1.0356968641281128,EN-L6b
HTR4_EN-L6b,Factor2,0.22823156416416168,EN-L6b
ENSG00000287923_EN-L6b,Factor2,0.46924445033073425,EN-L6b
LGR6_EN-L6b,Factor2,-0.5334848165512085,EN-L6b
NXPH1_EN-L6b,Factor2,-0.03797361999750137,EN-L6b
ENSG00000287176_EN-L6b,Factor2,-0.7206030488014221,EN-L6b
GABRA4_EN-L6b,Factor2,-0.5157725811004639,EN-L6b
STEAP1B_EN-L6b,Factor2,-0.058056462556123734,EN-L6b
SULF1_EN-L6b,Factor2,0.4606339633464813,EN-L6b
GLI3_EN-L6b,Factor2,-0.6271698474884033,EN-L6b
SOX5_EN-L6b,Factor2,0.745724081993103,EN-L6b
SLIT3-AS1_EN-L6b,Factor2,1.0095598697662354,EN-L6b
PLCH1_EN-L6b,Factor2,0.056741248816251755,EN-L6b
VWC2_EN-L6b,Factor2,-0.49804455041885376,EN-L6b
GPC6_EN-L6b,Factor2,0.48345494270324707,EN-L6b
L3MBTL4_EN-L6b,Factor2,-1.0461379289627075,EN-L6b
SV2C_EN-L6b,Factor2,-0.8041361570358276,EN-L6b
OCA2_EN-L6b,Factor2,-0.38323134183883667,EN-L6b
PAM_EN-L6b,Factor2,-0.33341214060783386,EN-L6b
SLC26A4_EN-L6b,Factor2,0.9977535009384155,EN-L6b
ENSG00000258077_EN-L6b,Factor2,-0.41440635919570923,EN-L6b
LINC01194_EN-L6b,Factor2,0.24025274813175201,EN-L6b
NTN1_EN-L6b,Factor2,0.23116853833198547,EN-L6b
LINC00373,Factor2,-0.28082114458084106,EN-L6b
COL25A1_EN-L6b,Factor2,0.3134150505065918,EN-L6b
ADGRG6_EN-L6b,Factor2,0.5919181704521179,EN-L6b
CPNE7_EN-L6b,Factor2,-1.3645646572113037,EN-L6b
KITLG_EN-L6b,Factor2,-0.887601912021637,EN-L6b
GUCY1A1_EN-L6b,Factor2,-0.12467996776103973,EN-L6b
ENSG00000266846_EN-L6b,Factor2,-0.8307748436927795,EN-L6b
MLIP_EN-L6b,Factor2,0.8111686706542969,EN-L6b
ADGRL4_EN-L6b,Factor2,0.35220977663993835,EN-L6b
SNHG31_EN-L6b,Factor2,0.6525740027427673,EN-L6b
NID2_EN-L6b,Factor2,-0.32396331429481506,EN-L6b
GNG12-AS1_EN-L6b,Factor2,0.6071804165840149,EN-L6b
ENSG00000289826_EN-L6b,Factor2,0.1847371757030487,EN-L6b
ZFPM2-AS1_EN-L6b,Factor2,0.8076927661895752,EN-L6b
ENSG00000237019_EN-L6b,Factor2,-0.9097641706466675,EN-L6b
DOK5_EN-L6b,Factor2,-0.6496993899345398,EN-L6b
CBLN4_EN-L6b,Factor2,0.9573721289634705,EN-L6b
ENSG00000251244_EN-L6b,Factor2,-0.7120853066444397,EN-L6b
ENSG00000247134_EN-L6b,Factor2,0.4395160973072052,EN-L6b
CDK6_EN-L6b,Factor2,0.47104910016059875,EN-L6b
ERBB4_EN-L6b,Factor2,-0.04543234780430794,EN-L6b
THSD7B_EN-L6b,Factor2,-1.1297625303268433,EN-L6b
SKAP2_EN-L6b,Factor2,-0.8814343810081482,EN-L6b
SERTAD4_EN-L6b,Factor2,-0.4304482936859131,EN-L6b
LINC01435_EN-L6b,Factor2,-0.4395230710506439,EN-L6b
UNC5B_EN-L6b,Factor2,0.6657524704933167,EN-L6b
NRGN_EN-L6b,Factor2,-0.9137597680091858,EN-L6b
ENSG00000236676_EN-L6b,Factor2,-0.6533790230751038,EN-L6b
BCHE_EN-L6b,Factor2,-0.5058849453926086,EN-L6b
LINC02197_EN-L6b,Factor2,-0.4609355032444,EN-L6b
FHIP1A_EN-L6b,Factor2,0.9905079007148743,EN-L6b
PCOLCE2_EN-L6b,Factor2,-0.32285076379776,EN-L6b
ADAMTS17_EN-L6b,Factor2,0.9670658707618713,EN-L6b
ADAMTS14_EN-L6b,Factor2,1.0791330337524414,EN-L6b
LINC02712_EN-L6b,Factor2,-0.8055940270423889,EN-L6b
ENSG00000284837_EN-L6b,Factor2,-0.5188126564025879,EN-L6b
POSTN_EN-L6b,Factor2,0.5117049217224121,EN-L6b
ENSG00000270207_EN-L6b,Factor2,-0.7059907913208008,EN-L6b
EPHA8_EN-L6b,Factor2,-0.7726725935935974,EN-L6b
PTPRM_EN-L6b,Factor2,-0.7513805031776428,EN-L6b
LINC01322_EN-L6b,Factor2,-0.49814340472221375,EN-L6b
SATB1-AS1_EN-L6b,Factor2,1.0794048309326172,EN-L6b
MPP7_EN-L6b,Factor2,-0.5266203284263611,EN-L6b
FAM66A_EN-L6b,Factor2,-0.08624168485403061,EN-L6b
