Group,N_metabolites,Category,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,Group_display,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Significant_nominal,Direction
map00590;map00592;R-HSA-111885;R-HSA-111995;R-HSA-111996;R-HSA-112040;R-HSA-112043;R-HSA-112310;R-HSA-114508;R-HSA-1368082;R-HSA-1368108;R-HSA-140180;R-HSA-1592230;R-HSA-1655829;R-HSA-1989781;R-HSA-2029485;R-HSA-211935;R-HSA-211958;R-HSA-2142670;R-HSA-2142688;R-HSA-2142691;R-HSA-2142696;R-HSA-2142712;R-HSA-2142770;R-HSA-2142816;R-HSA-2151201;R-HSA-2162123;R-HSA-2426168;R-HSA-381340;R-HSA-400206;R-HSA-400253;R-HSA-426048;R-HSA-5579011;R-HSA-5579029;R-HSA-5668599;R-HSA-75105;R-HSA-75876;R-HSA-9707564;R-HSA-9707616;R-HSA-9843745;WP167;WP2197;WP231;WP2431;WP2435;WP2513;WP2526;WP3869;WP4195;WP4216;WP4313;WP4341;WP4483;WP4580;WP4586;WP4719;WP4720;WP4721;WP4723;WP4853;WP4969;WP5094;WP5122;WP5155;WP5171;WP5321;WP678;WP98,1,Pathways,62,0.36193476692119225,20.822989252559008,19.952922196753498,-0.06157713895730322,map00590;map00592...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00270;map00450;map00910;R-HSA-1483101;R-HSA-1614558;R-HSA-1614603;R-HSA-1614635;R-HSA-1660661;R-HSA-196757;R-HSA-2408508;R-HSA-2408557;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-442660;R-HSA-5619044;R-HSA-5619094;R-HSA-5659735;R-HSA-977347;WP1422;WP1495;WP1533;WP176;WP241;WP2525;WP2533;WP3933;WP3996;WP4142;WP4259;WP4290;WP4297;WP4504;WP4577;WP4589;WP4628;WP4688;WP4725;WP4726;WP5028;WP5029;WP5049;WP5121;WP5166;WP5194;WP5213;WP5312,2,Pathways,88,0.3708443333042211,19.673014871399,19.49348359058037,-0.013226135230065892,map00270;map00450...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00270;map00564;R-HSA-112310;R-HSA-112311;R-HSA-1483101;R-HSA-1483115;R-HSA-1483148;R-HSA-1483166;R-HSA-1483191;R-HSA-1483255;R-HSA-2029485;R-HSA-264642;R-HSA-549127;R-HSA-549132;R-HSA-5619114;R-HSA-5658471;R-HSA-6798163;R-HSA-6814848;WP241;WP2525;WP2533;WP3580;WP3933;WP4195;WP4288;WP4722;WP4949;WP5219;WP528;WP5352;WP550,1,Pathways,88,0.3708443333042211,20.406451124607578,20.07871362106554,-0.023358462439884417,map00270;map00564...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00280;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-442660;R-HSA-5619044;R-HSA-5619094;R-HSA-5619113;R-HSA-5659735;R-HSA-5660862;R-HSA-5660883;R-HSA-70895;R-HSA-71240;R-HSA-9639288;WP3953;WP4686;WP5175,1,Pathways,88,0.3708443333042211,21.05683902624867,20.847370494022552,-0.014423454503823823,map00280;R-HSA-35...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00730;R-HSA-196819,1,Pathways,56,0.3708443333042211,18.11415336783722,18.27076108696435,0.012419354471177433,map00730;R-HSA-19...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Males
WP4485,2,Pathways,88,0.3708443333042211,21.505091197976718,21.13501545381978,-0.025043082161415254,WP4485,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
WP4686,1,Pathways,88,0.3708443333042211,20.64396139241858,20.41695885906508,-0.015951847336589508,WP4686,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00270;R-HSA-1237112;R-HSA-156581;R-HSA-1614635;R-HSA-196741;R-HSA-2514856;R-HSA-2514859;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-442660;R-HSA-5579024;R-HSA-5579029;R-HSA-5619044;R-HSA-5619094;R-HSA-5659735;R-HSA-5676934;R-HSA-6782315;R-HSA-6782861;R-HSA-6798163;R-HSA-71240;R-HSA-947581;R-HSA-9759218;R-HSA-9857492;WP1533;WP1589;WP176;WP2333;WP241;WP2525;WP3580;WP3996;WP4224;WP4259;WP4288;WP4292;WP4313;WP4504;WP4583;WP5150;WP5402;WP661;WP704,1,Pathways,88,0.3708443333042211,21.172726838986154,20.96099254110252,-0.014500053518296807,map00270;R-HSA-12...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00250;R-HSA-2161522;R-HSA-2161541;R-HSA-2393930;R-HSA-3000480;R-HSA-73817;R-HSA-74217;R-HSA-74259;R-HSA-8850843;R-HSA-8956319;R-HSA-8956320;R-HSA-8956321;R-HSA-9717189;R-HSA-9717207;R-HSA-9755088;WP4224;WP4290;WP4792,1,Pathways,88,0.3708443333042211,20.434163715622496,20.33270297920737,-0.00718118488695667,map00250;R-HSA-21...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00592;R-HSA-2046104;R-HSA-2046106;R-HSA-211976;R-HSA-2453902;R-HSA-2980736;R-HSA-381771;R-HSA-400508;R-HSA-444209;R-HSA-9018677;R-HSA-9018682;R-HSA-9027307;R-HSA-9027604;R-HSA-9843743;R-HSA-9843745;R-HSA-9844594;WP4723;WP5470,1,Pathways,56,0.3708443333042211,24.299696346556413,24.338664921350478,0.002311746537902786,map00592;R-HSA-20...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Males
R-HSA-189200;R-HSA-2672351;R-HSA-549132;R-HSA-561048;R-HSA-5619047;R-HSA-5619071;R-HSA-74259;R-HSA-8956319;WP4224;WP4507;WP4792,1,Pathways,23,0.3720293385704433,15.566011694183153,15.715242022597613,0.01376514445289762,R-HSA-189200;R-HS...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Males
map00360;R-HSA-1474151;R-HSA-166187;R-HSA-2160456;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-442660;R-HSA-5619044;R-HSA-5659735;R-HSA-71240;R-HSA-8963691;R-HSA-8964208;R-HSA-8978934;R-HSA-9673163;WP4156;WP4506;WP5239;WP550;WP661,1,Pathways,51,0.37217143978212575,26.005434737741307,26.062803140916206,0.003179102947477137,map00360;R-HSA-14...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Males
map00280;map00640;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-442660;R-HSA-5619044;R-HSA-5619094;R-HSA-5659735;R-HSA-70895;R-HSA-71240;WP3953;WP4225;WP4233;WP4686;WP661,1,Pathways,74,0.3933016393506153,18.63661203930916,18.251761324744297,-0.030103922310381438,map00280;map00640...,0.929637238739769,1,FALSE,FALSE,FALSE,Higher in Females
map00270;R-HSA-140179;R-HSA-141334;R-HSA-351143;R-HSA-351200;R-HSA-351202;WP2525;WP3580;WP4157;WP497,1,Pathways,87,0.40250382378200356,24.79022587766999,24.574474341315426,-0.012610859667165766,map00270;R-HSA-14...,0.929637238739769,1,FALSE,FALSE,FALSE,Higher in Females
WP4156;WP5029,1,Pathways,87,0.40250382378200356,17.151198193706488,17.01308685652024,-0.011664440007089875,WP4156;WP5029,0.929637238739769,1,FALSE,FALSE,FALSE,Higher in Females
map00250;map00520;R-HSA-446210;R-HSA-446219;WP5220;WP5394,1,Pathways,87,0.40250382378200356,19.304380473719608,19.227462640076617,-0.005759865897117768,map00250;map00520...,0.929637238739769,1,FALSE,FALSE,FALSE,Higher in Females
map00250;R-HSA-112310;R-HSA-1236394;R-HSA-1296041;R-HSA-1296059;R-HSA-1296065;R-HSA-1296071;R-HSA-352230;R-HSA-420499;R-HSA-442660;R-HSA-888568;R-HSA-888590;R-HSA-888593;R-HSA-916853;R-HSA-977443;R-HSA-977444;R-HSA-991365;R-HSA-997272;WP3584;WP3679;WP3869;WP3871;WP4157;WP4159;WP4486;WP4549;WP4932;WP5200;WP5360;WP5366;WP5444;WP5470;WP550;WP727,1,Pathways,52,0.4060484491047267,16.496225926136052,16.631584683193847,0.011789640831087786,map00250;R-HSA-11...,0.929637238739769,1,FALSE,FALSE,FALSE,Higher in Males
map00130;map00270;map00330;map00340;map00350;map00380;map00760;R-HSA-112311;R-HSA-1474165;R-HSA-1483191;R-HSA-1500620;R-HSA-156581;R-HSA-1614635;R-HSA-163841;R-HSA-196741;R-HSA-196807;R-HSA-197264;R-HSA-201722;R-HSA-203927;R-HSA-209776;R-HSA-209905;R-HSA-209931;R-HSA-211000;R-HSA-212300;R-HSA-2142789;R-HSA-2299718;R-HSA-2408499;R-HSA-2408508;R-HSA-2408552;R-HSA-2514856;R-HSA-2514859;R-HSA-2559580;R-HSA-2559582;R-HSA-3214841;R-HSA-3214858;R-HSA-379397;R-HSA-379401;R-HSA-389661;R-HSA-427359;R-HSA-427389;R-HSA-427413;R-HSA-5250913;R-HSA-5250941;R-HSA-5334118;R-HSA-5358493;R-HSA-5578997;R-HSA-5579029;R-HSA-5601884;R-HSA-5676934;R-HSA-5693565;R-HSA-5693606;R-HSA-6782315;R-HSA-6782861;R-HSA-6787450;R-HSA-6790901;R-HSA-6793080;R-HSA-6804760;R-HSA-68875;R-HSA-69273;R-HSA-70921;R-HSA-71288;R-HSA-71403;R-HSA-72086;R-HSA-72764;R-HSA-8868766;R-HSA-8876725;R-HSA-8936459;R-HSA-8939236;R-HSA-8978934;R-HSA-9009391;R-HSA-912446;R-HSA-9645723;R-HSA-9648002;R-HSA-9679514;R-HSA-9682706;R-HSA-9682708;R-HSA-9694631;R-HSA-9694635;R-HSA-9694682;R-HSA-9694686;R-HSA-9694786;R-HSA-9710421;R-HSA-9748787;R-HSA-9759218;R-HSA-9772572;R-HSA-9772573;R-HSA-9816359;R-HSA-9820952;R-HSA-9820965;R-HSA-9821993;R-HSA-9828642;R-HSA-9842860;R-HSA-9843940;R-HSA-9843970;R-HSA-9845323;R-HSA-9854311;WP1533;WP1589;WP176;WP2333;WP241;WP2436;WP2525;WP2533;WP3391;WP3580;WP3933;WP3996;WP4259;WP4271;WP4288;WP4292;WP4504;WP4932;WP5150;WP5190;WP5233;WP5351;WP704,1,Pathways,67,0.4180519085356005,28.628353865176113,28.45027755093458,-0.009001990504101744,map00130;map00270...,0.9360140104385454,1,FALSE,FALSE,FALSE,Higher in Females
map00340;map00410;R-HSA-70921;WP106;WP4486;WP5313,1,Pathways,58,0.4357306600317366,20.303703027892997,20.427739988232936,0.008786728260859801,map00340;map00410...,0.9360140104385454,1,FALSE,FALSE,FALSE,Higher in Males
map00472,1,Pathways,86,0.4357306600317366,22.512030060709698,22.266060256964757,-0.01584984901279993,map00472,0.9360140104385454,1,FALSE,FALSE,FALSE,Higher in Females
R-HSA-977347;WP2525;WP4688;WP5213,1,Pathways,86,0.4357306600317366,20.4970365239515,20.16531075818128,-0.023539700323623916,R-HSA-977347;WP25...,0.9360140104385454,1,FALSE,FALSE,FALSE,Higher in Females
map00052;map00520;R-HSA-156588;R-HSA-173599;R-HSA-3322077;R-HSA-446219;R-HSA-480985;R-HSA-70221;R-HSA-70370;R-HSA-8982491;WP3602;WP4297;WP500;WP5043;WP5173;WP5178;WP5312;WP5314;WP698,1,Pathways,58,0.4357306600317366,23.698763368858103,23.80000132388891,0.006149874329754339,map00052;map00520...,0.9360140104385454,1,FALSE,FALSE,FALSE,Higher in Males
map00120;map00250;map00270;map00330;map00480;map00860;map00910;R-HSA-156587;R-HSA-156590;R-HSA-159418;R-HSA-159424;R-HSA-174403;R-HSA-177128;R-HSA-177135;R-HSA-189445;R-HSA-189451;R-HSA-192105;R-HSA-193368;R-HSA-194068;R-HSA-196757;R-HSA-2142691;R-HSA-2408508;R-HSA-2682334;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-389661;R-HSA-3928662;R-HSA-428559;R-HSA-438064;R-HSA-438066;R-HSA-442660;R-HSA-442742;R-HSA-442755;R-HSA-442982;R-HSA-5423646;R-HSA-5579006;R-HSA-5579029;R-HSA-5619041;R-HSA-5619044;R-HSA-5619089;R-HSA-5619094;R-HSA-5659735;R-HSA-6783984;R-HSA-6794362;R-HSA-6798163;R-HSA-71262;R-HSA-71288;R-HSA-73817;R-HSA-8849175;R-HSA-8849932;R-HSA-8955332;R-HSA-8956320;R-HSA-9018677;R-HSA-9026395;R-HSA-9026762;R-HSA-9026766;R-HSA-9617324;R-HSA-9620244;R-HSA-9664535;R-HSA-9749641;R-HSA-9753281;WP100;WP1495;WP176;WP241;WP2525;WP3584;WP3996;WP4259;WP4290;WP4292;WP4504;WP4518;WP4688;WP4917;WP5028;WP5029;WP5166;WP5169;WP5190;WP521;WP5312;WP561;WP715,1,Pathways,85,0.47048642205878966,18.422342349076295,18.22467983348013,-0.01556303783646986,map00120;map00250...,0.9631133816262282,1,FALSE,FALSE,FALSE,Higher in Females
map00310;R-HSA-71064;WP4228,2,Pathways,59,0.47048642205878966,18.51326459688513,18.948266097215328,0.03350651747562643,map00310;R-HSA-71...,0.9631133816262282,1,FALSE,FALSE,FALSE,Higher in Males
map00410;map00770;R-HSA-196783;R-HSA-199220;R-HSA-425397;WP4577;WP5172,1,Pathways,85,0.47048642205878966,22.95933502870755,22.98351144088573,0.0015183731899838194,map00410;map00770...,0.9631133816262282,1,FALSE,FALSE,FALSE,Higher in Males
map00120;R-HSA-156584;R-HSA-159418;R-HSA-192105;R-HSA-193368;R-HSA-193807;R-HSA-194068;R-HSA-1989781;R-HSA-211976;R-HSA-400206;WP5273,1,Pathways,85,0.47048642205878966,21.157916698396914,21.033272239565456,-0.008524266336772106,map00120;R-HSA-15...,0.9631133816262282,1,FALSE,FALSE,FALSE,Higher in Females
R-HSA-6809371;WP231;WP2513;WP314;WP4142;WP4153;WP4288;WP4577;WP4688;WP4726;WP5121,1,Pathways,65,0.5035147104262714,18.09447697021485,18.03022461800427,-0.0051320367268563715,R-HSA-6809371;WP2...,0.9688941713049163,1,FALSE,FALSE,FALSE,Higher in Females
map00071;map01040;R-HSA-200425;R-HSA-389887;R-HSA-390918;R-HSA-5362517;R-HSA-549127;R-HSA-549132;R-HSA-5619053;R-HSA-71262;WP4321;WP5123;WP5219,1,Pathways,84,0.5067205148778585,20.87085992152909,20.73958145865339,-0.009103263963452905,map00071;map01040...,0.9688941713049163,1,FALSE,FALSE,FALSE,Higher in Females
