pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis,pathway_source
beta-Alanine metabolism (KEGG),0.5571811250772718,0.9111568609682609,0.023701327139342688,-0.3768265333805024,-0.9189387334890082,9,L-Histidine;D-Pantothenic Acid;L-Aspartic Acid;Beta-Alanine;Anserine,GW (limma t-statistic),KEGG
Glycosphingolipid metabolism (Reactome),0.5618901855748996,0.9111568609682609,0.022375565580758854,0.4324857165944843,0.9224395045270708,6,D-Glucose;Adenosine 5'-Diphosphate;N-Acetyl-Neuraminic Acid,GW (limma t-statistic),Reactome
KEGG:map01120 (KEGG),0.5618901855748996,0.9111568609682609,0.022375565580758854,0.3607282222803245,0.9196897305289675,11,Methanesulfonic Acid;Maleic Acid;Acrylic Acid,GW (limma t-statistic),KEGG
TCA cycle (aka Krebs or citric acid cycle) (WikiPathways),0.5622119815668203,0.9111568609682609,0.023822065048923518,-0.3931224656138998,-0.9186934791699407,8,Succinic Acid;Guanosine-5'-Triphosphate;Adenosine Triphosphate (Atp),GW (limma t-statistic),WikiPathways
Thermogenesis (WikiPathways),0.564262023217247,0.9111568609682609,0.023593662840134092,-0.4578452271183666,-0.9175731432632567,5,Adenosine Triphosphate (Atp);Dl-Carnitine,GW (limma t-statistic),WikiPathways
Synthesis of PC (Reactome),0.5796311818943839,0.9111568609682609,0.02333437188259591,-0.4051037291248343,-0.904889372895806,7,Choline;Cytidine 5'-Triphosphate,GW (limma t-statistic),Reactome
Citric acid cycle (TCA cycle) (Reactome),0.5886063850124259,0.9111568609682609,0.02163265866323115,0.4029709645424307,0.9015954685321752,7,Citric Acid;Adenosine 5'-Diphosphate;Nicotinamide;L-Malic Acid,GW (limma t-statistic),Reactome
Abacavir ADME (Reactome),0.5917342603321746,0.9111568609682609,0.02170903826187521,0.44939010005640145,0.9009450318344823,5,Inosine-5'-Monophosphate (Imp);Adenosine 5'-Diphosphate,GW (limma t-statistic),Reactome
Abacavir metabolism (Reactome),0.5917342603321746,0.9111568609682609,0.02170903826187521,0.44939010005640145,0.9009450318344823,5,Inosine-5'-Monophosphate (Imp);Adenosine 5'-Diphosphate,GW (limma t-statistic),Reactome
Cytosolic tRNA aminoacylation (Reactome),0.5922917060268279,0.9111568609682609,0.021351649995836632,0.3091750275863995,0.9051422320516379,18,"Asparagine;L-Serine;D,L-Serine;L-Valine",GW (limma t-statistic),Reactome
Mitochondrial tRNA aminoacylation (Reactome),0.5922917060268279,0.9111568609682609,0.021351649995836632,0.3091750275863995,0.9051422320516379,18,"Asparagine;L-Serine;D,L-Serine;L-Valine",GW (limma t-statistic),Reactome
tRNA Aminoacylation (Reactome),0.5922917060268279,0.9111568609682609,0.021351649995836632,0.3091750275863995,0.9051422320516379,18,"Asparagine;L-Serine;D,L-Serine;L-Valine",GW (limma t-statistic),Reactome
Phenylalanine and tyrosine metabolism (Reactome),0.6060194174757282,0.9111568609682609,0.021421299085857062,0.3738445144031562,0.8955336810445781,9,L-Glutathione (Reduced);Ethyl Acetoacetate,GW (limma t-statistic),Reactome
Azathioprine ADME (Reactome),0.6083795676296154,0.9111568609682609,0.02113042778535695,0.4163181849854456,0.8879561232854865,6,L-Glutathione (Reduced);Adenosine 5'-Diphosphate,GW (limma t-statistic),Reactome
Kennedy pathway from sphingolipids (WikiPathways),0.6092195868400918,0.9111568609682609,0.021106092813141693,0.38213187800332626,0.8885927745904714,8,"L-Serine;D,L-Serine;Adenosine 5'-Diphosphate",GW (limma t-statistic),WikiPathways
"Incretin synthesis, secretion, and inactivation (Reactome)",0.6133980582524272,0.9111568609682609,0.021233166906645153,0.37136005682674517,0.8895822350474246,9,"Acetylcholine;Myristic Acid;D-Glucose;Docosahexaenoic Acid;8z,11z,14z-Eicosatrienoic Acid",GW (limma t-statistic),Reactome
"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) (Reactome)",0.6133980582524272,0.9111568609682609,0.021233166906645153,0.37136005682674517,0.8895822350474246,9,"Acetylcholine;Myristic Acid;D-Glucose;Docosahexaenoic Acid;8z,11z,14z-Eicosatrienoic Acid",GW (limma t-statistic),Reactome
Free fatty acid receptors (Reactome),0.6134031413612565,0.9111568609682609,0.022418791129437156,-0.4134964083495041,-0.877684998878373,6,Palmitoleic Acid,GW (limma t-statistic),Reactome
Glycerophospholipid biosynthetic pathway (WikiPathways),0.6156920488010097,0.9111568609682609,0.022429621373137136,-0.3320713541524668,-0.8832671509209487,12,Choline;Cytidine 5'-Triphosphate;Adenosine Triphosphate (Atp),GW (limma t-statistic),WikiPathways
Serine metabolism (WikiPathways),0.6182096403978576,0.9111568609682609,0.02087968085984606,0.37887207385738897,0.8810125684433288,8,"L-Serine;D,L-Serine",GW (limma t-statistic),WikiPathways
Thiamine metabolic pathways (WikiPathways),0.6197398622800306,0.9111568609682609,0.020841556748679598,0.3783112322094543,0.8797084117771847,8,"L-Serine;D,L-Serine",GW (limma t-statistic),WikiPathways
Cannabinoid receptor signaling (WikiPathways),0.621962885020088,0.9111568609682609,0.020789329404413723,0.4116059293812292,0.8779054544241284,6,Γ-Aminobutyric Acid;2-Arachidonoyl Glycerol,GW (limma t-statistic),WikiPathways
Pyruvate metabolism (KEGG),0.6227076035441995,0.9111568609682609,0.02192547339196602,-0.3588793177182845,-0.8751721985734869,9,Biotin;Guanosine-5'-Triphosphate;Adenosine Triphosphate (Atp),GW (limma t-statistic),KEGG
Metabolism of cofactors (Reactome),0.6234067207415991,0.9111568609682609,0.0208987875795497,0.4361648361729219,0.8744307944513591,5,Citric Acid;Adenosine 5'-Diphosphate,GW (limma t-statistic),Reactome
Glutathione conjugation (Reactome),0.626882966396292,0.9111568609682609,0.020813041460137825,0.4349723278064245,0.8720400330881646,5,L-Glutathione (Reduced);Adenosine 5'-Diphosphate,GW (limma t-statistic),Reactome
Glutathione synthesis and recycling (Reactome),0.626882966396292,0.9111568609682609,0.020813041460137825,0.4349723278064245,0.8720400330881646,5,L-Glutathione (Reduced);Adenosine 5'-Diphosphate,GW (limma t-statistic),Reactome
Neurotransmitter release cycle (Reactome),0.6274547187797903,0.9111568609682609,0.02060126990366248,0.3201242637366619,0.8767776059134371,14,Acetylcholine;Γ-Aminobutyric Acid;Stearoyl Ethanolamide;Myristic Acid;Adenosine 5'-Diphosphate,GW (limma t-statistic),Reactome
Sphingolipid metabolism: integrated pathway (WikiPathways),0.6283495145631068,0.9111568609682609,0.020860603947405965,0.36677724419753255,0.8786042404393494,9,"L-Serine;D-Sphingosine;D,L-Serine;Adenosine 5'-Diphosphate",GW (limma t-statistic),WikiPathways
Peptide hormone metabolism (Reactome),0.6329573695278149,0.9111568609682609,0.020508313245292755,0.34993191915055705,0.8681475432764802,10,"Acetylcholine;Myristic Acid;D-Glucose;Docosahexaenoic Acid;8z,11z,14z-Eicosatrienoic Acid",GW (limma t-statistic),Reactome
Alanine and aspartate metabolism (WikiPathways),0.6394570827757599,0.9111568609682609,0.0203518895016982,0.3482686762581869,0.8640211971163806,10,Citric Acid;Asparagine,GW (limma t-statistic),WikiPathways
Tyrosine metabolism (KEGG),0.6451798010711554,0.9111568609682609,0.020224553865143644,0.37096347439273025,0.8626222567578833,8,Ethyl Acetoacetate;Maleic Acid,GW (limma t-statistic),KEGG
Biogenic amine synthesis (WikiPathways),0.6542344941273439,0.9111568609682609,0.021154811289631318,-0.34926138177215604,-0.8517176562464762,9,L-Histidine;Choline,GW (limma t-statistic),WikiPathways
"Transport of vitamins, nucleosides, and related molecules (Reactome)",0.6551400112760759,0.9111568609682609,0.019723698089278232,0.28756568286552314,0.8656291317654216,20,Guanosine-5'-Monophosphate;Hypoxanthtine;Myristic Acid;Adenosine 5'-Diphosphate;Cytosine;Uracil;Linoleic Acid;Cytidine;Adenine,GW (limma t-statistic),Reactome
"Alanine, aspartate and glutamate metabolism (KEGG)",0.6595980084823898,0.9111568609682609,0.01933469525073498,0.2737630685256065,0.8665377319757536,24,Inosine-5'-Monophosphate (Imp);Guanosine-5'-Monophosphate;Asparagine;L-Glutathione (Reduced),GW (limma t-statistic),KEGG
GABA metabolism (aka GHB) (WikiPathways),0.6612502389600459,0.9111568609682609,0.01984152550204226,0.34140297494126887,0.8469880503670895,10,Glycolic Acid;Putrescine;Γ-Aminobutyric Acid;Uracil;4-(Acetylamino)Butanoic Acid,GW (limma t-statistic),WikiPathways
One-carbon metabolism (WikiPathways),0.661564951214846,0.9111568609682609,0.01984591127402892,0.39506140700414377,0.8426179976629486,6,"L-Serine;D,L-Serine",GW (limma t-statistic),WikiPathways
Phenylalanine and Tyrosine Metabolism (KEGG),0.6642917015926236,0.9111568609682609,0.021179243520087026,-0.3768666206826896,-0.8418155043688407,7,Adenosine Triphosphate (Atp);L-Phenylalanine;Phenylacetylglutamine;L-Tyrosine;L-Glutamine,GW (limma t-statistic),KEGG
Cori cycle (WikiPathways),0.6723379850888931,0.9160041004902368,0.01958979412638302,0.3387196431896312,0.8403309615435411,10,D-Glucose;Adenosine 5'-Diphosphate;Dl-Alanine;D-(+)-Glucose,GW (limma t-statistic),WikiPathways
Hereditary leiomyomatosis and renal cell carcinoma pathway (WikiPathways),0.6994764397905759,0.9245686880391399,0.020374768007436456,-0.38160442347532075,-0.8099912628668441,6,Succinic Acid;Adenosine Triphosphate (Atp);Dl-Lactic Acid,GW (limma t-statistic),WikiPathways
Glyoxylate metabolism and glycine degradation (Reactome),0.7023460410557185,0.9245686880391399,0.020315372582224354,-0.3487896556654171,-0.8150915052930469,8,Sarcosine;L-Hydroxyproline;S-Adenosyl-L-Homocysteine;L-Aspartic Acid,GW (limma t-statistic),Reactome
Phenylalanine metabolism (Reactome),0.7193200663349917,0.9245686880391399,0.019793385157014717,-0.39464191104807944,-0.7909066150212107,5,L-Phenylalanine;L-Aspartic Acid;L-Tyrosine;Pyruvic Acid,GW (limma t-statistic),Reactome
Glycogen synthesis and degradation (WikiPathways),0.7193897257628428,0.9245686880391399,0.018727127100611276,0.3961020317631127,0.7941121924397792,5,D-Glucose;D-(+)-Glucose;Udp-Β-D-Glucose (Sodium Salt),GW (limma t-statistic),WikiPathways
Amino Sugar Metabolism (KEGG),0.720462734686137,0.9245686880391399,0.018434166065031524,0.2878140653690098,0.8186574714073269,16,Xylose;D-Glucose;Adenosine 5'-Diphosphate;Udp-N-Acetylglucosamine,GW (limma t-statistic),KEGG
Lysine catabolism (Reactome),0.7210858344484802,0.9245686880391399,0.018540258682871198,0.3591905564924115,0.8036424620340342,7,2-Oxoadipic Acid;L-Saccharopine;L-Lysine;L-2-Aminoadipic Acid;L-Glutamic Acid;L-Pipecolinic Acid;Guanosine 5'-Diphosphate (Gdp),GW (limma t-statistic),Reactome
Variant SLC6A14 may confer susceptibility towards obesity (Reactome),0.7280868902439024,0.9245686880391399,0.018348383785203724,0.3060610405047055,0.8029760623857732,12,"L-Serine;D,L-Serine;L-Valine",GW (limma t-statistic),Reactome
Lysine degradation (KEGG),0.728923723953355,0.9245686880391399,0.01837950904524858,0.35581787521079256,0.7960965234233859,7,2-Oxoadipic Acid;L-Saccharopine;L-Lysine;L-2-Aminoadipic Acid;L-Glutamic Acid;L-Pipecolinic Acid;D-Lysine,GW (limma t-statistic),KEGG
Biomarkers for urea cycle disorders (WikiPathways),0.7298641668260952,0.9245686880391399,0.01837172043948173,0.31416450676742935,0.8009738432557975,11,N-Acetylglutamic Acid;Creatine,GW (limma t-statistic),WikiPathways
Sulfation biotransformation reaction (WikiPathways),0.7302047122441097,0.9245686880391399,0.018504793842420052,0.3927289501161503,0.7873497801137811,5,L-Glutathione (Reduced);Adenosine 5'-Diphosphate,GW (limma t-statistic),WikiPathways
Sialic acid metabolism (Reactome),0.7415706806282722,0.9245686880391399,0.019487119096015783,-0.3658469014785567,-0.7765444410884891,6,Cytidine 5'-Triphosphate;Uridine 5'-Diphosphate,GW (limma t-statistic),Reactome
Glucuronidation (WikiPathways),0.7417732131628589,0.9245686880391399,0.01949564268819465,-0.3129216682846278,-0.7869329722843105,10,Adenosine Triphosphate (Atp);Uridine 5'-Diphosphate;Nicotinamide Adenine Dinucleotide (Nad+);Glucose 1-Phosphate;Uridine 5'-Diphosphoglucuronic Acid;Uridine 5'-Triphosphate Sodium Salt,GW (limma t-statistic),WikiPathways
Diseases of nucleotide metabolism (Reactome),0.7445995029631046,0.9245686880391399,0.018064095721880377,0.3509306287683489,0.7851619409501536,7,Hypoxanthtine;Adenine;Guanine;Inosine,GW (limma t-statistic),Reactome
Glutathione metabolism (WikiPathways),0.7452180566182096,0.9245686880391399,0.01806029790878247,0.3377635347380586,0.7854205675187456,8,L-Glutathione (Reduced),GW (limma t-statistic),WikiPathways
Tryptophan catabolism (Reactome),0.7604122843920909,0.9245686880391399,0.019175823442149305,-0.293127382178527,-0.7796811874199426,12,L-Histidine;L-Phenylalanine;Tryptophan;L-Tyrosine;L-(-)-Methionine;Pyruvic Acid;L-Glutamic Acid,GW (limma t-statistic),Reactome
Maternal to zygotic transition (MZT) (Reactome),0.7624378109452736,0.9245686880391399,0.01891685478757687,-0.37759756612884515,-0.7567478377399928,5,Succinic Acid,GW (limma t-statistic),Reactome
Pyrimidine salvage (Reactome),0.7690695725062867,0.9245686880391399,0.018949440458446733,-0.3417623069118702,-0.7634022037985422,7,Pseudouridine;Uridine,GW (limma t-statistic),Reactome
Glucose homeostasis (WikiPathways),0.7752167477267922,0.9245686880391399,0.018965765546232454,-0.2712381550124626,-0.7859567510843958,16,3-Hydroxybutyric Acid;L-Histidine,GW (limma t-statistic),WikiPathways
Pyrimidine metabolism and related diseases (WikiPathways),0.783040812010996,0.9245686880391399,0.01881557411712675,-0.2684853104999555,-0.777979935546806,16,Cytidine 5'-Triphosphate;Uridine;Uridine 5'-Diphosphate;L-Aspartic Acid;Beta-Alanine;L-Glutamine;Uridine 5'-Triphosphate Sodium Salt;L-Glutamic Acid;L-Ornithine,GW (limma t-statistic),WikiPathways
Vitamin B6-dependent and responsive disorders (WikiPathways),0.7858246427191966,0.9245686880391399,0.017419957501853534,0.3697478991596639,0.7412769723617124,5,L-Saccharopine;L-Lysine;L-2-Aminoadipic Acid;L-Glutamic Acid;L-Pipecolinic Acid,GW (limma t-statistic),WikiPathways
"Metabolism of ingested SeMet, Sec, MeSec into H2Se (Reactome)",0.7870671513296346,0.9245686880391399,0.017258575519582153,0.2971523085552963,0.7576006247964349,11,"L-Serine;Histamine;D,L-Serine",GW (limma t-statistic),Reactome
Activation of NMDA receptors and postsynaptic events (Reactome),0.7885283893395133,0.9245686880391399,0.01736952987112818,0.3676677256424682,0.7371066045778296,5,Adenosine 5'-Diphosphate,GW (limma t-statistic),Reactome
Post NMDA receptor activation events (Reactome),0.7885283893395133,0.9245686880391399,0.01736952987112818,0.3676677256424682,0.7371066045778296,5,Adenosine 5'-Diphosphate,GW (limma t-statistic),Reactome
Sulfur amino acid metabolism (Reactome),0.7904671115347951,0.9245686880391399,0.017145046611786126,0.2785414899493434,0.7628879418719865,14,"L-Glutathione (Reduced);L-Serine;D,L-Serine",GW (limma t-statistic),Reactome
Krebs cycle disorders (WikiPathways),0.7971075246279606,0.9245686880391399,0.01841852528175182,-0.29647147483908876,-0.7455641540311264,10,Succinic Acid;Guanosine-5'-Triphosphate;Adenosine Triphosphate (Atp),GW (limma t-statistic),WikiPathways
Metabolism overview (WikiPathways),0.799745168825653,0.9245686880391399,0.01856395824304671,-0.25793669599168334,-0.7700277432282893,18,3-Hydroxybutyric Acid;Succinic Acid,GW (limma t-statistic),WikiPathways
Nicotinate and nicotinamide metabolism (KEGG),0.8159908186687069,0.9245686880391399,0.016728053864217315,0.3125076336718915,0.7266915985553853,8,Maleic Acid;Adenosine 5'-Diphosphate;Nicotinamide,GW (limma t-statistic),KEGG
Phospholipid Biosynthesis (KEGG),0.8178168610208373,0.9245686880391399,0.016687087535048533,0.322135444642038,0.7207364368612655,7,Acetylcholine;1-Hexadecanoyl-Sn-Glycero-3-Phosphoethanolamine,GW (limma t-statistic),KEGG
Glycogen metabolism (Reactome),0.8190166443466615,0.9245686880391399,0.016676866184169928,0.3319211723884745,0.7079475461316859,6,D-Glucose;Adenosine 5'-Diphosphate,GW (limma t-statistic),Reactome
Metabolism of amine-derived hormones (Reactome),0.8192371475953566,0.9245686880391399,0.017849435227196446,-0.3531328926568784,-0.7077178904849607,5,S-Adenosyl-L-Homocysteine;Tryptophan;L-Tyrosine,GW (limma t-statistic),Reactome
"Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases (WikiPathways)",0.8198146002317497,0.9245686880391399,0.016800058884020336,0.3526427342767888,0.7069842424640094,5,L-Glutathione (Reduced);Adenosine 5'-Diphosphate,GW (limma t-statistic),WikiPathways
Nucleotide salvage defects (Reactome),0.8314020857473928,0.9276101568334578,0.016595384326268583,0.3467337635066967,0.6951378358388934,5,Hypoxanthtine;Adenine;Guanine,GW (limma t-statistic),Reactome
Aspartate and asparagine metabolism (Reactome),0.8316504854368932,0.9276101568334578,0.016670056430021327,0.29942815548196744,0.7172714536556825,9,Asparagine,GW (limma t-statistic),Reactome
Histidine catabolism (Reactome),0.8420611646418098,0.934089707225614,0.017598050710178528,-0.2998067364756623,-0.7006226250166082,8,L-Histidine;S-Adenosyl-L-Homocysteine;Beta-Alanine;Anserine;N-Beta-Alanyl-L-Histidine,GW (limma t-statistic),Reactome
Role of carnosine in muscle contraction (WikiPathways),0.8630366492146597,0.952154564079217,0.01723365457974343,-0.31704800114754994,-0.6729641876269311,6,L-Histidine,GW (limma t-statistic),WikiPathways
Histidine metabolism (KEGG),0.8694194089289458,0.9540115676355458,0.01713798446824284,-0.2711159987081558,-0.6818004002943604,10,L-Histidine;Adenosine Triphosphate (Atp);S-Adenosyl-L-Homocysteine;Beta-Alanine;Anserine,GW (limma t-statistic),KEGG
Selenocompound metabolism (KEGG),0.875740776142229,0.9557815997681316,0.015693032709286077,0.29777230227322204,0.6662270535763667,7,"L-Serine;D,L-Serine;Adenosine 5'-Diphosphate;Dl-Alanine",GW (limma t-statistic),KEGG
Warburg effect modulated by deubiquitinating enzymes and their substrates (WikiPathways),0.9028123206428161,0.975064229800909,0.015263737873907134,0.29679965161021105,0.633037608110968,6,D-Glucose;D-(+)-Glucose,GW (limma t-statistic),WikiPathways
Synthesis of UDP-N-acetyl-glucosamine (Reactome),0.9159907300115875,0.975064229800909,0.015190438179879247,0.3058823529411765,0.6132382225901439,5,Adenosine 5'-Diphosphate;N-Acetyl-D-Glucosamine 6-Phosphate;L-Glutamic Acid;Uridine 5'-Triphosphate Sodium Salt;L-Glutamine,GW (limma t-statistic),Reactome
Metabolic disorders of biological oxidation enzymes (Reactome),0.9227184466019418,0.975064229800909,0.015163051153123316,0.2578692202444577,0.6177182308059155,9,L-Glutathione (Reduced),GW (limma t-statistic),Reactome
Trans-sulfuration pathway (WikiPathways),0.9261667941851568,0.975064229800909,0.014892118261296149,0.2627201342863555,0.6109179225928432,8,L-Glutathione (Reduced);Adenosine 5'-Diphosphate,GW (limma t-statistic),WikiPathways
Glutathione metabolism (KEGG),0.9262311971976097,0.975064229800909,0.015967653195889334,-0.2504209116921588,-0.6106827811861881,9,Adenosine Triphosphate (Atp);L-Pyroglutamic Acid,GW (limma t-statistic),KEGG
Arginine and proline metabolism (KEGG),0.9263312986739634,0.975064229800909,0.016274463520484266,-0.22497773508896718,-0.6389933352512219,15,Succinic Acid;Adenosine Triphosphate (Atp);S-Adenosyl-L-Homocysteine;L-Aspartic Acid;D-Proline,GW (limma t-statistic),KEGG
15q25 copy number variation (WikiPathways),0.9270315091210614,0.975064229800909,0.01604206818024065,-0.29540843291730745,-0.5920316043140271,5,Uridine;Adenosine,GW (limma t-statistic),WikiPathways
"Cerebral organic acidurias, including diseases (WikiPathways)",0.9323560209424083,0.9756096507799428,0.016107118504353462,-0.28009906948310337,-0.5945366066573374,6,Nicotinamide Adenine Dinucleotide (Nad+);L-Aspartic Acid;Tryptophan,GW (limma t-statistic),WikiPathways
Carboxyterminal post-translational modifications of tubulin (Reactome),0.9382000772499034,0.976284489091292,0.014844498770100684,0.29075630252100837,0.5829132555389829,5,Adenosine 5'-Diphosphate;Glycine;L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);L-Tyrosine,GW (limma t-statistic),Reactome
Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS) (Reactome),0.9472251308900523,0.976284489091292,0.015877620104332656,-0.2673116343510414,-0.567394073462576,6,Uridine;Adenosine,GW (limma t-statistic),Reactome
Glutamate and glutamine metabolism (Reactome),0.9474287899063276,0.976284489091292,0.014556284179083348,0.2406779661016949,0.5970989599896115,10,Adenosine 5'-Diphosphate;Dl-Alanine;N-Acetyl-L-Aspartic Acid;L(+)-Ornithine;L-Ornithine;N-Acetyl-1-Aspartylglutamic Acid;L-Glutamic Acid;Pyruvic Acid;L-Glutamine;L-Aspartic Acid,GW (limma t-statistic),Reactome
Purinergic signaling (WikiPathways),0.9612240620415007,0.9854973969415386,0.01567723837883564,-0.22249243681187691,-0.5595222458417096,10,Adenosine Triphosphate (Atp);Uridine 5'-Diphosphate;Adenosine,GW (limma t-statistic),WikiPathways
Lactate shuttle in glial cells (WikiPathways),0.9777870913663035,0.9893104171033327,0.01542701122280553,-0.23013268311373064,-0.5140525853847214,7,Dl-Lactic Acid;Glucose 1-Phosphate;Dl-Glutamine;Pyruvic Acid,GW (limma t-statistic),WikiPathways
T cell modulation in pancreatic cancer (WikiPathways),0.9795450200726439,0.9893104171033327,0.01407526849856933,0.22966863660013548,0.5138539007587527,7,Dl-Arginine;Adenine,GW (limma t-statistic),WikiPathways
NAD metabolism in oncogene-induced senescence and mitochondrial dysfunction-associated senescence (WikiPathways),0.9824256469679413,0.9893104171033327,0.014179853119700322,0.24830135474850562,0.4977988432107447,5,Nicotinamide;L-Malic Acid,GW (limma t-statistic),WikiPathways
Pyrimidine biosynthesis (Reactome),0.9889918887601391,0.9893104171033327,0.014083720784007056,0.238655462184874,0.47846059125165086,5,Adenosine 5'-Diphosphate;Uridine Monophosphate;L-Glutamic Acid;L-Glutamine;L-Aspartic Acid,GW (limma t-statistic),Reactome
Galactose Metabolism (KEGG),0.9893104171033327,0.9893104171033327,0.015260675897844304,-0.1943170875360823,-0.48866709710019673,10,Adenosine Triphosphate (Atp);Uridine 5'-Diphosphate;Glucose 1-Phosphate,GW (limma t-statistic),KEGG
