Name,VIP_comp1,Compound.ID,Super.Class,Class
Dl-Alanine,0.5223315605951712,Amide-Neg-000047,Organic acids and derivatives,Carboxylic acids and derivatives
Ps 40:5,0.5203134453608191,C8-Neg-003404,Lipids and lipid-like molecules,Glycerophospholipids
Bmp 22:5_22:6,0.5184357690098487,C8-Pos-004964,Lipids and lipid-like molecules,Glycerophospholipids
Acetyl-D-Alanine,0.5086704161416817,Amide-Neg-000316,Organic acids and derivatives,Carboxylic acids and derivatives
1-Oleoyl-Sn-Glycero-3-Phosphocholine,0.5049455850432834,C18-Pos-004585,Lipids and lipid-like molecules,Glycerophospholipids
Pc(9:0_28:7),0.5007699032122074,C8-Pos-004628,Lipids and lipid-like molecules,Glycerophospholipids
Nicotinamide Adenine Dinucleotide (Nad+),0.5000173315533696,C18-Pos-002114,"Nucleosides, nucleotides, and analogues",(5'->5')-dinucleotides
Guanosine,0.49751483412071734,C18-Pos-001618,"Nucleosides, nucleotides, and analogues",Purine nucleosides
Vidarabine Phosphate,0.49143271575521147,C18-Pos-002279,"Nucleosides, nucleotides, and analogues",Purine nucleotides
7-Methylguanosine,0.486809913114213,Amide-Pos-001185,"Nucleosides, nucleotides, and analogues",Purine nucleosides
Glu-Glu-Glu,0.4840755604618451,Amide-Pos-001625,Organic acids and derivatives,Carboxylic acids and derivatives
Pe(26:4_19:6cooh),0.48116639962832336,C8-Pos-005302,Lipids and lipid-like molecules,Glycerophospholipids
L-Glutathione Oxidized Hexhydrate,0.4776227823856585,C18-Pos-001845,Organic acids and derivatives,Carboxylic acids and derivatives
L-Saccharopine,0.4772884713377965,Amide-Pos-001107,Organic acids and derivatives,Carboxylic acids and derivatives
Tg(O-25:8_2:0_19:4),0.4769517194232282,C8-Pos-004104,Lipids and lipid-like molecules,Glycerolipids
L-(-)-Methionine,0.4756769899950356,C18-Pos-000574,Organic acids and derivatives,Carboxylic acids and derivatives
"8z,11z,14z-Eicosatrienoic Acid",0.4725131807744276,C8-Neg-000432,Lipids and lipid-like molecules,Fatty Acyls
Ps(23:2_21:0),0.470650058365146,C8-Neg-003596,Lipids and lipid-like molecules,Glycerophospholipids
Proline Betaine,0.4672616920605467,Amide-Pos-000448,Organic acids and derivatives,Carboxylic acids and derivatives
L-Lysine,0.4671827841619091,Amide-Neg-000484,Organic acids and derivatives,Carboxylic acids and derivatives
Lpc 22:6-Sn1,0.46537941967354085,C8-Pos-002720,Lipids and lipid-like molecules,Glycerophospholipids
Meso-Erythritol,0.4649947319099684,Amide-Neg-000252,Organic oxygen compounds,Organooxygen compounds
2-Deoxyribose 5-Phosphate,0.4572631535044619,Amide-Neg-001061,Organic oxygen compounds,Organooxygen compounds
(R)-Butyrylcarnitine,0.45725931689209137,Amide-Pos-000872,Lipids and lipid-like molecules,Fatty Acyls
Uridine 5'-Triphosphate Sodium Salt,0.4569106638200873,Amide-Neg-002149,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Uric Acid,0.45411921528865906,C18-Pos-000742,Organoheterocyclic compounds,Imidazopyrimidines
L-Pipecolinic Acid,0.4501567445845555,Amide-Pos-000331,Organic acids and derivatives,Carboxylic acids and derivatives
Pe 16:0_22:5,0.4497648692236923,C8-Pos-004173,Lipids and lipid-like molecules,Glycerophospholipids
L-Glutathione (Reduced),0.4494564537109152,C18-Pos-001855,Organic acids and derivatives,Carboxylic acids and derivatives
Glucose 1-Phosphate,0.4441182761002287,C18-Pos-001412,Organic oxygen compounds,Organooxygen compounds
Pe(18:0_22:6),0.4431319408722397,Amide-Pos-002316,Lipids and lipid-like molecules,Glycerophospholipids
Spongouridin,0.44302431866407016,Amide-Neg-001329,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides
Dgdg(18:0_11:1),0.44061963953388733,C8-Neg-003439,Lipids and lipid-like molecules,Glycerolipids
D-Mannose,0.4375557829455351,Amide-Neg-001092,Organic oxygen compounds,Organooxygen compounds
Dl-Glutamine,0.4344212487006852,Amide-Pos-000475,Organic acids and derivatives,Carboxylic acids and derivatives
Dgdg(2:0_27:3),0.42350356622350765,C8-Neg-003430,Lipids and lipid-like molecules,Glycerolipids
Ps(23:1_17:2),0.42067004691770343,C8-Neg-003419,Lipids and lipid-like molecules,Glycerophospholipids
Ps(22:3_24:7),0.41874806446056034,C8-Neg-003619,Lipids and lipid-like molecules,Glycerophospholipids
Creatinine,0.41252518302090924,Amide-Pos-000193,Organic acids and derivatives,Carboxylic acids and derivatives
Octabenzone,0.40661683644009533,C8-Pos-000696,Benzenoids,Benzene and substituted derivatives
Solanidine,0.40132958246174744,C8-Pos-001317,Lipids and lipid-like molecules,Steroids and steroid derivatives
Pc(16:1cooh_23:3),0.3994710659402604,C8-Pos-004801,Lipids and lipid-like molecules,Glycerophospholipids
2-Furoic Acid,0.38988519806397604,Amide-Neg-000149,Organoheterocyclic compounds,Furans
Lpe 38:6,0.38909455425678335,C8-Pos-004035,Lipids and lipid-like molecules,Glycerophospholipids
Glycine,0.3861158717672045,Amide-Neg-000011,Organic acids and derivatives,Carboxylic acids and derivatives
(2r)-3-Hydroxyisovaleroylcarnitine,0.38152084948639153,C18-Pos-001425,Lipids and lipid-like molecules,Fatty Acyls
"2-[{[(1s,4s,6s)-4-({5-[4-(Dimethylamino)Phenyl]-1,3,4-Oxadiazol-2-Yl}Methyl)-6-Isopropyl-3-Methyl-2-Cyclohexen-1-Yl]Methyl}(Methyl)Amino]Ethanol",0.37899293165572884,C8-Pos-001592,Lipids and lipid-like molecules,Prenol lipids
Peg N8,0.37779340353090957,C8-Pos-001222,Organic oxygen compounds,Organooxygen compounds
Tg(11:0_9:2cho_26:8),0.3745741309401905,C8-Pos-004421,Lipids and lipid-like molecules,Glycerolipids
Adenosine 3'5'-Cyclic Monophosphate,0.37329727911758603,C18-Pos-002092,"Nucleosides, nucleotides, and analogues",Purine nucleotides
L-Isoleucine,0.36952380606005486,C18-Pos-000375,Organic acids and derivatives,Carboxylic acids and derivatives
Hex1cer(D24:2_12:0),0.36258494828169513,C8-Pos-004241,Lipids and lipid-like molecules,Sphingolipids
Pc(36:6_13:4cooh),0.35609779255900764,C8-Pos-005755,Lipids and lipid-like molecules,Glycerophospholipids
Bismepa(18:0_19:1),0.35241034511116276,C8-Pos-003992,Lipids and lipid-like molecules,"Derivatized lipids (biotinylation, diazomethane)"
3-Isopropoxypropylamine,0.34915781023256093,Amide-Pos-000244,Organic oxygen compounds,Organooxygen compounds
Pet(16:0_27:7),0.3451640948544175,C8-Pos-004866,Lipids and lipid-like molecules,Glycerophospholipids
Pyrrole-2-Carboxylic Acid,0.3449961790799214,Amide-Neg-000142,Organoheterocyclic compounds,Pyrroles
L-Ergothioneine,0.34245267220931935,Amide-Pos-000860,Organic acids and derivatives,Carboxylic acids and derivatives
(±)5-Hepe,0.3416849915439685,C8-Pos-000501,Lipids and lipid-like molecules,Fatty Acyls
Ppg N5,0.33805032947776875,C18-Pos-001870,Organic oxygen compounds,Organooxygen compounds
Fentanyl,0.33719308880234017,C8-Pos-000786,Organoheterocyclic compounds,Piperidines
D-(+)-Ribonic Acid Gamma-Lactone,0.33559455377685576,Amide-Neg-000499,Organic oxygen compounds,Organooxygen compounds
4-Piperidinecarboxamide,0.3354641860345513,Amide-Pos-000314,Organoheterocyclic compounds,Piperidines
N-Acetyl-D-Glucosamine 6-Phosphate,0.3320305563927698,Amide-Pos-001139,Organic oxygen compounds,Organooxygen compounds
Pc(18:2_20:4cooh),0.3297611456192443,C8-Pos-005013,Lipids and lipid-like molecules,Glycerophospholipids
L-Threonine,0.3282850958717748,Amide-Pos-000255,Organic acids and derivatives,Carboxylic acids and derivatives
Anserine,0.3224596309727927,Amide-Pos-000913,Organic acids and derivatives,Peptidomimetics
Ser-Ser,0.31954546043904175,Amide-Pos-000616,Organic acids and derivatives,Carboxylic acids and derivatives
"D-Myo-Inositol-1,2-Diphosphate",0.3130699832673064,Amide-Pos-001360,Organic oxygen compounds,Organooxygen compounds
Inosine,0.31072232267595185,Amide-Pos-001079,"Nucleosides, nucleotides, and analogues",Purine nucleosides
"5,5-Dimethyloxazolidine-2,4-Dione",0.30916898545161814,Amide-Neg-000296,Organoheterocyclic compounds,Azolidines
Pe(O-17:3_21:1),0.3083624139900977,C8-Pos-004072,Lipids and lipid-like molecules,Glycerophospholipids
Guanosine 5'-Diphospho-Α-D-Mannose,0.3083009264827743,Amide-Pos-002017,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Peg N13,0.3072644509331066,C8-Pos-000470,Organic oxygen compounds,Organooxygen compounds
Vitamin D3,0.30592645834149007,C8-Pos-001060,Lipids and lipid-like molecules,Steroids and steroid derivatives
Tetradecanoyl-L-Carnitine,0.30442403962399034,Amide-Pos-001508,Lipids and lipid-like molecules,Fatty Acyls
Diosgenin,0.30305017522877126,C8-Pos-001474,Lipids and lipid-like molecules,Prenol lipids
Guanine,0.2983469280193283,Amide-Pos-000503,Organoheterocyclic compounds,Imidazopyrimidines
Dehydroascorbic Acid,0.2983386358908801,Amide-Neg-000678,Organoheterocyclic compounds,Lactones
N-Methylcyclohexylamine,0.2904723643445534,C18-Pos-000219,Organic nitrogen compounds,Organonitrogen compounds
L-Ornithine,0.2892311956659728,Amide-Neg-000344,Organic acids and derivatives,Carboxylic acids and derivatives
N-Methyl-2-Phenylpropan-1-Amine,0.2881646838719651,C18-Pos-000591,Benzenoids,Benzene and substituted derivatives
Pa(18:1_20:0),0.28288306197092755,C8-Pos-004019,Lipids and lipid-like molecules,Glycerophospholipids
Octanedioic Acid,0.28280770096225155,C18-Neg-000283,Lipids and lipid-like molecules,Fatty Acyls
"N,N-Diethylethanolamine",0.2821765901558846,Amide-Pos-000240,Organic nitrogen compounds,Organonitrogen compounds
Pc(11:1_29:4),0.2816896338318347,C8-Pos-005020,Lipids and lipid-like molecules,Glycerophospholipids
D-Glucose 6-Phosphate,0.27960554547508565,Amide-Neg-001431,Organic oxygen compounds,Organooxygen compounds
Phloretic Acid,0.2780501000563875,C18-Pos-000567,Phenylpropanoids and polyketides,Phenylpropanoic acids
D-Lysine,0.27634783521338435,Amide-Pos-000316,Organic acids and derivatives,Carboxylic acids and derivatives
L(+)-Ornithine,0.267569510000646,Amide-Pos-000376,Organic acids and derivatives,Carboxylic acids and derivatives
Sb01966,0.2632185914405888,Amide-Pos-000757,Organic oxygen compounds,Organooxygen compounds
Xawlprcylccvfp-Cvlifihmsa-N,0.2564870228644202,C8-Pos-001450,Lipids and lipid-like molecules,Prenol lipids
Asp-Asp,0.2535327070341758,Amide-Pos-000987,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(32:2_4:0),0.2504896582064223,C8-Pos-004593,Lipids and lipid-like molecules,Glycerophospholipids
N-Nervonoyl-D-Erythro-Sphingosylphosphorylcholine,0.24116718236676046,C8-Pos-004641,Lipids and lipid-like molecules,Sphingolipids
1-Stearoyl-2-Hydroxy-Sn-Glycero-3-Phosphoethanolamine,0.23219112699631267,C18-Neg-002092,Lipids and lipid-like molecules,Glycerophospholipids
1-Oleoyl-2-Myristoyl-Sn-Glycero-3-Phosphocholine,0.2262699285313893,Amide-Pos-002228,Lipids and lipid-like molecules,Glycerophospholipids
Pc(18:1_16:2),0.220446790280612,C8-Pos-004302,Lipids and lipid-like molecules,Glycerophospholipids
Hexanoylcarnitine,0.21542625478132207,Amide-Pos-001033,Lipids and lipid-like molecules,Fatty Acyls
Bis(4-Ethylbenzylidene)Sorbitol,0.21527958694626978,C8-Pos-001297,Organoheterocyclic compounds,Dioxanes
5-Methyl D-Glutamate,0.21441619011309884,Amide-Pos-000563,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(24:6_14:1),0.21397442029171554,C8-Pos-004762,Lipids and lipid-like molecules,Glycerophospholipids
"D-Fructose-1,6-Bisphosphate",0.20892352991666638,Amide-Neg-001873,Organic oxygen compounds,Organooxygen compounds
Cytidine 5'-Diphosphocholine,0.20855604091892133,Amide-Pos-001779,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides
Dg(3:0_15:0),0.20648979764880246,C8-Pos-001241,Lipids and lipid-like molecules,Glycerolipids
L-2-Aminoadipic Acid,0.19586575338741666,Amide-Pos-000447,Organic acids and derivatives,Carboxylic acids and derivatives
L-Tyrosine,0.19101956702916015,C18-Pos-000832,Organic acids and derivatives,Carboxylic acids and derivatives
Xanthosine 5'-Monophosphate,0.18715925331913796,Amide-Pos-001479,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Oahfa(15:1_27:4),0.1759451947274539,C8-Neg-002972,Lipids and lipid-like molecules,Fatty acyls
L-Kynurenine,0.16887184060699414,C18-Pos-001046,Organic oxygen compounds,Organooxygen compounds
"(2s)-2-Hydroxy-3-[(Hydroxy{[(1s,2r,3r,4s,5s,6r)-2,3,4,5,6-Pentahydroxycyclohexyl]Oxy}Phosphoryl)Oxy]Propyl (12z)-12-Octadecenoate",0.16508255735667937,C8-Neg-002321,Lipids and lipid-like molecules,Glycerophospholipids
Cysteinylglycine,0.1630869467269791,Amide-Pos-000635,Organic acids and derivatives,Carboxylic acids and derivatives
Lubiprostone,0.1629019925920634,C8-Pos-001400,Lipids and lipid-like molecules,Fatty Acyls
Pi(O-5:0_21:0),0.15660038777022633,C8-Neg-003063,Lipids and lipid-like molecules,Glycerophospholipids
Triethyl Phosphate,0.15263477571577644,C18-Pos-000839,Organic acids and derivatives,Organic phosphoric acids and derivatives
"1-Hexadecanoyl-2-(5z,8z,11z,14z-Eicosatetraenoyl)-Sn-Glycero-3-Phosphocholine",0.151946716746441,C8-Pos-004336,Lipids and lipid-like molecules,Glycerophospholipids
Tg(36:6_4:0),0.15180249273530988,C8-Pos-003614,Lipids and lipid-like molecules,Glycerolipids
I-Inositol,0.14352453458682896,Amide-Neg-000766,Organic oxygen compounds,Organooxygen compounds
Gly-Asp,0.14272737204895714,Amide-Pos-000690,Organic acids and derivatives,Carboxylic acids and derivatives
Miltefosine,0.07409405446193688,C8-Pos-001413,Organic nitrogen compounds,Organonitrogen compounds
Cystathionine,0.06047696946592458,Amide-Pos-000836,Organic acids and derivatives,Carboxylic acids and derivatives
Palmitic Acid,0.05937159066983481,C8-Pos-000342,Lipids and lipid-like molecules,Fatty Acyls
"N,N-Dimethyl-Beta-Alanine Hcl",0.056640037460528044,Amide-Pos-000235,Organic nitrogen compounds,Organonitrogen compounds
6-Aminocaproic Acid,0.0547758686042925,Amide-Neg-000323,Lipids and lipid-like molecules,Fatty Acyls
Triethyl Citrate,0.001249255404994802,C18-Pos-001549,Organic acids and derivatives,Carboxylic acids and derivatives
