pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Histidine catabolism (Reactome),0.43725627437256276,0.8245040575307548,0.01636725375264269,0.7290552584670231,1.011353747569518,8,L-Glutamic Acid;Beta-Alanine;Histamine;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine,IPC-EN
Neurotransmitter release cycle (Reactome),0.43875612438756123,0.8245040575307548,0.016317463003810904,0.6972972972972973,0.9893906376614499,14,L-Glutamic Acid;Beta-Alanine;Succinic Acid;Palmitoyl Ethanolamide;Adenosine 5'-Diphosphate;Stearoyl Ethanolamide;Oleoyl Ethanolamide;Myristic Acid;Palmitic Acid,IPC-EN
Class C/3 (Metabotropic glutamate/pheromone receptors) (Reactome),0.44325567443255676,0.8245040575307548,0.01616921446701562,0.7348754448398577,1.0212271389546868,7,L-Glutamic Acid;L-Ornithine;D-(+)-Tryptophan;L-Lysine,IPC-EN
Creatine metabolism (Reactome),0.44595540445955406,0.8245040575307548,0.01608105996235405,0.7272727272727273,1.0088810000204484,8,Creatine;L-Ornithine;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;Phosphocreatine,IPC-EN
Methionine metabolism leading to sulfur amino acids and related disorders (WikiPathways),0.44595540445955406,0.8245040575307548,0.01608105996235405,0.7272727272727273,1.0088810000204484,8,L-(-)-Methionine;Sarcosine;Hypotaurine;S-Adenosyl-L-Homocysteine;Adenosine Triphosphate (Atp),IPC-EN
Nicotinate and nicotinamide metabolism (KEGG),0.44595540445955406,0.8245040575307548,0.01608105996235405,0.7272727272727273,1.0088810000204484,8,"L-Glutamic Acid;Nicotinamide;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;2,6-Dihydroxypyridine Hcl",IPC-EN
T cell modulation in pancreatic cancer (WikiPathways),0.45025497450254975,0.8245040575307548,0.01594186721381903,0.7330960854092528,1.0187544340177506,7,L-Ornithine;D-(+)-Tryptophan;Dl-Arginine,IPC-EN
Kennedy pathway from sphingolipids (WikiPathways),0.45165483451654836,0.8245040575307548,0.015896861707612907,0.7254901960784313,1.0064082524713787,8,"L-Serine;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;D,L-Serine",IPC-EN
Tyrosine metabolism (KEGG),0.45165483451654836,0.8245040575307548,0.015896861707612907,0.7254901960784313,1.0064082524713787,8,L-Glutamic Acid;Ethyl Acetoacetate;S-Adenosyl-L-Homocysteine;Maleic Acid,IPC-EN
Vitamin B12 metabolism (WikiPathways),0.45165483451654836,0.8245040575307548,0.015896861707612907,0.7254901960784313,1.0064082524713787,8,"L-Serine;L-(-)-Methionine;S-Adenosyl-L-Homocysteine;D,L-Serine",IPC-EN
Citric acid cycle (TCA cycle) (Reactome),0.45825417458254175,0.8245040575307548,0.015686712749849452,0.7313167259786477,1.0162817290808142,7,Guanosine 5'-Diphosphate (Gdp);Nicotinamide;Succinic Acid;Citric Acid;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;L-Malic Acid,IPC-EN
Arachidonic Acid Metabolism (KEGG),0.45935406459354067,0.8245040575307548,0.015652005969508127,0.7392785727693972,1.0356639800190945,6,L-Glutamic Acid;Dl-Dipalmitoylphosphatidylcholine;L-Glutathione (Reduced),IPC-EN
