gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,dropped_covariates,Compound.ID,Name,cell_type,n_samples,FDR_global,Super.Class,Class,Sub.Class,Pathways,KEGG,Exogenous_Flag,Annotation_Confidence,n_nonzero,max_cooks,loo_unstable
CHAT,-2.046640118768966,-0.6359837938691253,-7.49844144314463,7.161058998966299e-7,3.38108074514157e-4,6.009087802716378,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.023915399040239493,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,9,7.693093915472568,FALSE
CPT1A,-1.3868632296874877,-0.010126635427542326,-7.465740503655519,7.598425004116734e-7,3.522353525544732e-4,5.88414380625656,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.02492660718829955,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,12,33.92262010729907,TRUE
SHANK2,-0.5023916630532116,8.158079205421426,-7.442274840206244,7.929340889727807e-7,3.6101156307946457e-4,5.782211755866321,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.02559008274266549,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,0.37061484748247364,FALSE
STX12,-0.44044164197799107,5.840937008724576,-7.384147379540406,8.815271452699269e-7,3.846146651496235e-4,5.843490370435277,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.027500831312221356,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,4.1385354424057414,FALSE
FOXP4,-1.8296905707790168,0.5510020550675324,-7.377154352238684,8.928589304590617e-7,3.846146651496235e-4,5.903427810063308,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.02771942307210175,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,11,1.3232737968707267,FALSE
GSG1L,-1.4368094104574662,1.4670783184272878,-7.370606184533653,9.036072633303959e-7,3.846146651496235e-4,5.938275024678184,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.027947251893043822,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,17,3.3985244937404806,FALSE
ENSG00000243797,-1.54433403385508,1.820944898353118,-7.36969250814808,9.051176619460861e-7,3.846146651496235e-4,5.959306402735218,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.027977131531310418,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,15,22.95319495201077,TRUE
ENSG00000286757,-1.5511455142252046,1.528397661937129,-7.355551948369282,9.288312382134775e-7,3.860289144252799e-4,5.913291983459115,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.02844852112574253,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,16,14.70112578787988,TRUE
THCAT155,-1.4936217246640626,1.987379729974179,-7.349761545469517,9.387273570115844e-7,3.860289144252799e-4,5.924506428871015,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.028669988051466967,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,17,5.757124577537332,FALSE
XPR1,-0.4702133893819376,8.334419194738723,-7.337220790540747,9.605380293038844e-7,3.887282157957435e-4,5.575828820012932,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.02911293251505349,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,10.333657524109649,TRUE
TNS3,-1.7962937388348423,1.5106908779810733,-7.309921003432735,1.0098596589665502e-6,4.023028416407994e-4,5.843344988700002,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.03015745609772786,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,16,6.128528526155089,FALSE
ENSG00000259929,-1.7658529530255478,0.0727375288421886,-7.283742340967043,1.0596328786650662e-6,4.1563692114530043e-4,5.713899585565439,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.031232169850745665,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,12,2.8068697003179013,FALSE
RGMB,-0.8402955184723002,4.726092585724491,-7.2735561353374765,1.0796832533931177e-6,4.170849125531959e-4,5.701076496582358,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.03155062282220968,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,0.2238985748630416,FALSE
ENSG00000226965,-1.300732878012729,2.3840847618437513,-7.255110522792534,1.1170016498383017e-6,4.1944081448190427e-4,5.761319748877795,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.03235983171195131,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,38.42398583143427,TRUE
NR2F2-AS1,-1.985849100847596,1.9621941322529928,-7.254293983100844,1.1186843185115112e-6,4.1944081448190427e-4,5.7490205377247525,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.03238241498189025,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,6.966726001876874,TRUE
KCNK1,-1.7381032928423537,0.26619436867574886,-7.2436738250672565,1.1408112515866379e-6,4.2142622919823204e-4,5.616316470560558,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.032819784098521786,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,13,1.7797713954659038,FALSE
ENSG00000287092,-1.314089112565911,4.260960247901783,-7.231739382387816,1.1662203723291783e-6,4.2142622919823204e-4,5.6122258634607505,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.03325724950724256,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,43.143333144887016,FALSE
CORIN,-1.3526185611992692,1.4865855458620891,-7.226776992254645,1.1769581270895229e-6,4.2142622919823204e-4,5.693833449949661,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.033386077237952,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,16,2.4792308925544706,FALSE
MIR137HG,1.687371947838801,9.756662093709686,7.220769021667858,1.1900960347612453e-6,4.2142622919823204e-4,5.622482102367499,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.033632918460583236,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,46.752667730879885,FALSE
BACH1,-0.8022610404907073,6.584852571280502,-7.203802602703513,1.228026902768159e-6,4.2890101250653404e-4,5.417973966569136,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.034390695827896826,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,42.29200984014594,TRUE
ENSG00000248939,-1.593953569147516,-1.621527393165043,-7.186491596279571,1.2680253491015668e-6,4.368861391985614e-4,5.314497914890355,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.03509962918999976,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,4,82.79632548516693,TRUE
EBF1,-3.1392750834086574,1.7469958190632644,-7.178282906363977,1.2874632251672685e-6,4.37668831851529e-4,5.615239581127325,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.035443242590897824,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,12,36.3792428663847,FALSE
B3GLCT,-1.6614914369645115,2.2948086454671808,-7.153667022040722,1.3476313195420029e-6,4.520948437242487e-4,5.579922202369014,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.036513879490538956,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,16,15.137365618568106,FALSE
CSMD1,0.8920773337106255,11.398137342213927,7.134414664231236,1.3967224510668996e-6,4.6100228859325163e-4,5.16721114857838,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.03738611105980138,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,6.238105374136907,FALSE
ENTREP1,-1.3590199534622276,1.5536223131661402,-7.129196425452311,1.410345878187701e-6,4.6100228859325163e-4,5.522420071369977,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.03758591565944,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,16,17.998593776972303,TRUE
ENSG00000287508,-1.7495131856084967,1.5650572630181998,-7.045996955306126,1.6472311179950714e-6,5.256375780677687e-4,5.35854284966471,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.04144402269669819,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,15,128.74514110759225,FALSE
TANC1,-1.566657031250907,1.2689602544162693,-7.045320624418389,1.6493177849631903e-6,5.256375780677687e-4,5.369193821658117,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.04147937760675793,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,16,36.03020173695819,FALSE
WASF3,-0.894783762496386,4.342307590695583,-7.015607564420036,1.7437546480713066e-6,5.488736852743955e-4,5.239309523680988,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.043020581664774446,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,1.6023161308296179,FALSE
RBMS1,-1.431962456578969,3.305101629200945,-6.988293044007102,1.8355254609494382e-6,5.707141116142303e-4,5.226680483924717,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.044445685456836824,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,17,47.46216813662335,FALSE
ENSG00000253334,-0.9185931333696523,2.444718800520793,-6.931332260381956,2.043401831585139e-6,6.276936517842736e-4,5.18029872226015,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.04757613872146368,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,17,7.260343791348598,TRUE
COL4A2,-0.9272295172907886,4.921603618308252,-6.9189661834622775,2.091676099066049e-6,6.348734978784285e-4,4.987674717370195,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.048302803582226016,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,42.644037932480785,FALSE
HEPH,-1.923396221136965,-1.4611180401802712,-6.9113064853611474,2.1221701978841393e-6,6.365511925324001e-4,4.984542847590829,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.048766204917648256,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,3,58.24500895427563,TRUE
SFMBT2,-1.063479562759969,5.188304349586445,-6.877801603536844,2.2610807749274746e-6,6.70331574855243e-4,4.88694293818313,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.0507971474290442,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,1.0241502259968729,FALSE
STOX1,-1.1327972489984495,2.4778057093172428,-6.859954985451349,2.3388929293615126e-6,6.854300474367945e-4,5.049724102921194,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.05189495251028259,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,17,18.286334474322256,TRUE
ENSG00000286973,-1.5842141431019316,0.2771445694526272,-6.813094921845509,2.5567181499491064e-6,7.40750976717073e-4,4.886330860538117,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.05480618678975281,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,14,28.710295515208838,FALSE
BMAL1,-0.8429349701111778,4.624621693654961,-6.801157551890908,2.615503060469637e-6,7.428533247367735e-4,4.832116312649607,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.0556020814240215,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,0.39897328444556457,FALSE
CASC6,-1.5754763767817905,-0.2669327343957547,-6.799805983089749,2.6222465965763107e-6,7.428533247367735e-4,4.806477775984982,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.055689262915316805,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,10,35.144865903182556,FALSE
MGMT,-0.8401074173659594,3.9780965342882664,-6.782112021385356,2.7122118135172775e-6,7.598961801916099e-4,4.857195765839863,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.05700339351331262,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,11.676801196678705,TRUE
ENSG00000259481,-1.5097092267879544,4.0764652549802,-6.749507714864866,2.8864727616116903e-6,7.99929451413605e-4,4.754039695804694,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.05914282880148255,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,17,62.609149274044555,FALSE
GNG2,-0.5089006208146011,7.503313277137727,-6.7085074477587465,3.1222277488114442e-6,8.514785349343566e-4,4.421345820740246,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.06220206840016759,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,70.78398142568592,TRUE
ENSG00000286708,-2.1079360448761744,-1.262396029574099,-6.704932228661718,3.143710546601231e-6,8.514785349343566e-4,4.60848549618524,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.06242632010131049,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,4,8.589644104688645,TRUE
RALGPS2,-0.4127755549610065,7.127784401397938,-6.700152187537627,3.1726726082037918e-6,8.514785349343566e-4,4.426582590888664,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.06283839696796524,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,16.774955943662786,FALSE
COL4A4,-1.151321336811856,1.0419168640434124,-6.6790337166929685,3.3039785437944134e-6,8.774816349227329e-4,4.694899776430479,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.06458253597623026,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,13,1.092926462065749,FALSE
AUTS2,-0.36775621466432185,11.843353056443418,-6.666117767524669,3.387049802516043e-6,8.895144145549814e-4,4.060017951288158,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.06540677523537562,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,1.6573090201563292,FALSE
STAC,-1.0666178069989474,4.995466841498579,-6.661227906116866,3.4190623088479826e-06,8.895144145549814e-4,4.519452228238679,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.06573313017035164,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,13.504261856385796,FALSE
EEPD1,-1.5186098411483844,1.9833241604759548,-6.646178977258267,3.519565967430268e-6,8.933399610293594e-4,4.658385141490687,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.06686465892579073,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,16,26.927157942897527,FALSE
NEXN,-1.0127180566811798,2.7745046146482015,-6.644207615618267,3.5329566941209137e-6,8.933399610293594e-4,4.6385627681513455,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.06700072172168364,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,17,10.049457487098362,TRUE
DOCK2,-1.643009773798253,1.2173302479762484,-6.643337768694112,3.5388820232179676e-6,8.933399610293594e-4,4.633205982555604,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.06708943620606478,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,16,77.58399315013648,FALSE
ENSG00000286457,-1.7045388323402126,-0.26319189272478616,-6.616551869274579,3.7264797905702713e-6,9.314738111801925e-4,4.473079172114739,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.06907029285533292,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,9,64.14489001528565,FALSE
PDCD4,-0.5782861920107065,5.190612200618911,-6.600991929288154,3.8401603645668835e-6,9.505701811164782e-4,4.393801828640106,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.07027440352996518,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,4.363560627631511,FALSE
LRRC3-DT,-1.4722193932295322,-0.8507083965561129,-6.592042274935544,3.907168788446843e-6,9.578574560600069e-4,4.315311664562991,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.07092150040603307,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,7,0.5900627451313768,FALSE
FAM153CP,-1.2541801621051687,1.1685306454619293,-6.556983090504824,4.181558458436968e-6,9.986830240337622e-4,4.483792775715348,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.07388061152550349,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,15,8.036702788440401,TRUE
CA13,-1.2265245629831152,0.5204234326506125,-6.556236444417065,4.187614574839312e-6,9.986830240337622e-4,4.451306038630252,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.07388061152550349,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,15,0.6848617980500491,FALSE
PTGDR,-1.4790009158279291,-1.1606669691301794,-6.555361299796194,4.194724524693595e-6,9.986830240337622e-4,4.3425088702272925,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.07396921320106348,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,3,3.0381040276369866,FALSE
DGKH,-0.9665279976632563,6.915920690789544,-6.55091972733516,4.231002563864147e-6,9.986830240337622e-4,4.104563280129103,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.07431654235517894,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,34.34743649819278,FALSE
SNX16,-0.7265840828296365,4.709331304687369,-6.546243326232823,4.269550110593037e-6,9.986830240337622e-4,4.324757421633416,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.07483476184161081,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,2.9852437225968185,FALSE
TMTC2,-1.1882226766822948,5.598780765295738,-6.5116800531170425,4.5659788329389626e-6,0.0010391153573259895,4.114929649072626,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.07781159052178191,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,53.78877193691905,FALSE
CPLX2,-0.5347924421257102,5.0518752904629665,-6.510855462972214,4.573305760350823e-6,0.0010391153573259895,4.269566964628572,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.07787154861362958,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,0.4234633305473306,FALSE
ENSG00000288902,-1.9322963100517134,-1.3485202030628956,-6.507438635322239,4.603796138544615e-6,0.0010391153573259895,4.295836634944576,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.07812188639643845,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,3,24.769455889483808,FALSE
ENSG00000259575,-1.6441457561885384,0.3727121202734725,-6.507256237556188,4.60542969006263e-6,0.0010391153573259895,4.3229089468217845,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.0781242641180315,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,13,28.218712009869158,FALSE
SVIL,-0.7463197136617145,5.185318712645843,-6.4762946999072595,4.891610098864364e-6,0.0010940043077249633,4.126735784561481,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.08122473035961288,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,0.5747908983506104,FALSE
TENM3,-1.2838877453109214,7.477741638819716,-6.427530950062783,5.380239038105009e-6,0.0011928223870915245,3.761769014944389,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.0859165603582421,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,4.330943638321988,FALSE
ENSG00000289215,-1.6206183422723535,-1.6559677361081533,-6.400240839762683,5.675490118643939e-6,0.0012474335867667748,3.9880202956588464,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.08859836148578047,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,3,68.4492851676701,TRUE
VAV3,-1.7218635305405992,1.868236546334572,-6.3713863354009614,6.005962796187928e-6,0.001308786559415448,4.144842211457217,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.09172808741089196,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,16,3.086490759408976,FALSE
GNAQ,-0.3037664452178077,9.086029423385394,-6.3531734132526605,6.224752720283311e-6,0.0013449686047147737,3.612156376380021,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.09394912376032573,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,5.241342094583671,TRUE
SIDT1,-1.4542958815900677,0.4083702211150601,-6.3384176169468445,6.4080534122672004e-6,0.0013729389058753324,4.068243595242213,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.09549631959979034,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,13,5.14445494334032,TRUE
COL6A5,-1.8352977157766261,-1.098678744541611,-6.329276145289423,6.524404946984456e-6,0.0013733337435739013,3.993836348544759,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.09657942193022179,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,4,6.503316463158742,TRUE
ERCC6,-0.45162259438861085,4.92148925734517,-6.327512690092777,6.547100346486673e-6,0.0013733337435739013,3.9153761156336415,,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,EN-IT-Immature,18,0.09675082278033917,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-8963693;R-HSA-8964539,NA,NA,high,18,11.253934154820714,FALSE
