set_id,set_label,condition,source,level,set_type,gene_symbol
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,SIK1
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,SLC12A5
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,SLC1A2
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,SLC2A1
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,SLC35A2
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,SLC38A3
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,SLC6A1
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,SLC7A6OS
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,SMC1A
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,SPTAN1
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,STARD7
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,STX1B
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,SYNJ1
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,TBC1D24
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,TNRC6A
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,TRAK1
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,UFSP2
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,UGDH
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,UGP2
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,YEATS2
epi_zhang,Epilepsy (Zhang 2024),Epilepsy,Zhang 2024,paper,neuro,YWHAG
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ABCC9
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ABCF1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ABL1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ACTA2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ACTL6B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ACTR1A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ADCY5
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ADNP
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,AFF3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,AGO1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,AHDC1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,AKT3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ALDH18A1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ANK3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ANKRD11
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ANKRD12
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,AP1G1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,AP2S1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,AP3B2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ARCN1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ARF1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ARHGAP35
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ARID1A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ARID1B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ARID2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ARIH1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ASH1L
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ASXL1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ASXL2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ASXL3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ATF2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ATP1A2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ATP1A3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ATP2B1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ATP2B2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ATP6V0A1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ATP6V1A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ATP6V1B2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,AUTS2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,BAI1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,BAP1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,BCAS3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,BCL11A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,BCL11B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,BCL2L2-PABPN1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,BICD2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,BOD1L1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,BPTF
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,BRAF
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,BRD3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,BRD4
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,BRPF1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,BRSK1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CACNA1A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CACNA1C
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CACNA1E
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CACNA1G
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CAMK2A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CAMK2B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CAMK2D
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CAMK2G
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CAMK4
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CAMTA1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CASKIN2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CASZ1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CBL
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CBLL1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CBX3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CBX5
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CDC42
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CDK13
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CDK8
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CELF2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CENPE
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CHAMP1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CHD2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CHD3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CHD4
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CHD5
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CHD7
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CHD8
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CHMP7
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CIC
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CLTC
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CNOT1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CNOT2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CNOT3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,COL2A1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,COL4A1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,COL4A3BP
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CREBBP
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CRIM1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CSNK1E
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CSNK2A1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CSNK2B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CTBP1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CTCF
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CTNNB1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CTNND1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CTR9
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,CUL3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DAZAP1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DCAF7
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DDX23
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DDX6
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DEAF1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DHDDS
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DHX30
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DLG4
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DLL1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DNM1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DNM1L
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DNMT3A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DOT1L
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DPF2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DPYSL5
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DUSP16
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DYNC1H1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,DYRK1A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,EBF3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,EEF1A2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,EFTUD2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,EHMT1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,EIF3B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,EIF5A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,EP300
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ERF
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ESRRG
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ETF1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,EXT1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,EZH2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,FBN1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,FBN2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,FBXO11
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,FBXO28
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,FBXW7
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,FGF12
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,FGFR1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,FGFR2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,FGFR3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,FOSL2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,FOXG1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,FOXP1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,FOXP2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,FUS
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,G3BP2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GABBR1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GABBR2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GABRA1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GABRB2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GABRB3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GABRG2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GATA3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GATAD2B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GFAP
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GIGYF1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GLI3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GLTSCR1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GLYR1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GNAI1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GNAO1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GNAS
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GNB1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GNB2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GRIA2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GRIN1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GRIN2A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GRIN2B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,GSK3B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,H3F3A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,HDAC2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,HDAC4
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,HECTD4
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,HECW2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,HIST1H1E
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,HIST1H2AC
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,HIST1H2AE
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,HIST1H4J
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,HIVEP2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,HK1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,HNRNPD
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,HNRNPK
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,HNRNPU
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,HRAS
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,INF2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,INHBA
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,IRF2BPL
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,ITPR1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,JAG1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KANSL1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KAT6A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KAT6B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KAT8
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KBTBD6
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KBTBD7
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KCNA1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KCNA2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KCNB1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KCND3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KCNH1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KCNK9
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KCNMA1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KCNQ2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KCNQ3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KCNT1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KCNT2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KDM1A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KDM3B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KDM5B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KDM6B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KIAA0100
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KIAA1551
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KIDINS220
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KIF11
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KIF1A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KIF2A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KIF5B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KIF5C
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KLF7
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KLHL20
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KMT2A
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KMT2B
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KMT2C
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KMT2D
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KMT2E
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,KRAS
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,LASP1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,LHX2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,LMNB1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,LONP1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,LZTR1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MAEA
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MAGEL2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MAP2K1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MAP3K7
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MAP4K4
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MAPK8IP3
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MARK2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MAX
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MBD5
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MED13
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MED13L
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MEF2C
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MEIS2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MFN2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MIB1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MIP
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MN1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MORC2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MSI1
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MSL2
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MTOR
ndd_fu_dd477,"DD (Fu 2022, DD477)",NDD,Fu 2022,paper,neuro,MYCN
