"Compound.ID","Name","Formula","Sample02","Sample03","Sample04","Sample06","Sample07","Sample13","Sample15","Sample17","Sample18","Sample21","Sample23","Sample24","Sample26","Sample31","Sample33","Sample37","Sample40","Sample41","Sample42","Sample43","Sample46","Sample47","Sample49","Sample50"
"Amide-Pos-001295",NA,"C4 H2 Cl O7 P S3",739203.006903267,31248.9286332984,1466769.08188005,794921.430784704,670996.844612444,586120.892470874,1061268.64971574,890578.78693852,592049.681151507,987137.866468039,674419.261763752,860670.793760095,397644.707559163,600327.365110563,444640.479712069,433350.714525966,667061.846811529,678897.821064379,446835.16835707,1299838.98258053,604830.30413926,764740.725024266,653755.375476652,666942.860924341
"Amide-Pos-001298",NA,"C5 H10 N8 O3 P2 S",1858683.41027258,2634267.16360734,984457.211654462,3025609.16909658,2648388.53265346,1049643.28392546,1093430.02767626,627374.675528816,1407028.36824365,1536534.92431163,1731183.98645003,595566.75716274,1592615.2159802,962236.130390386,1327573.96704911,2594856.13955569,1789740.40509913,1707089.32711652,1150969.44866461,1175822.00437569,3276528.47565773,2244481.67906682,2618733.68964901,1924242.85908454
"Amide-Pos-001300",NA,"C12 H23 N O9",756861.549260466,834054.826921931,906841.911795569,1065667.22516708,616922.171517553,1046877.39093755,330797.192671846,955565.821106893,781522.175464843,832568.579395666,1079341.78010416,440907.382802088,590260.42412589,956390.712596624,1187448.46462138,725132.701208183,1081904.74248612,959807.334855839,889388.561346554,1269107.22765326,1232786.61428203,690954.728733024,1763897.91370924,1112689.40300819
"Amide-Pos-001301",NA,"C12 H23 N O9",756861.549260466,NA,NA,NA,616922.171517553,NA,430732.457188666,NA,NA,816285.951000311,NA,NA,NA,NA,1187448.46462138,NA,1085945.18629737,958952.143100111,NA,NA,1232786.61428203,NA,NA,NA
"Amide-Pos-001302",NA,"C22 H47 N",270123.311562905,164640.912226652,200751.575247068,213784.555075541,315179.388567231,318511.021816294,310545.829173698,283298.330513335,220011.485312416,177370.581395039,398288.031055242,265621.352999158,218138.539436203,205701.932130925,259631.125108114,256394.683589445,255116.968039529,293203.498840708,157883.928606718,223951.946836992,5816196.49578978,259651.763740221,717217.956197983,314511.08320656
"Amide-Pos-001303",NA,"C22 H47 N",32314.1296579509,104539.185916471,234089.636681935,16147.8432183492,NA,NA,NA,9930.70028015558,46464.8431866931,5491.02357594552,31369.6759445128,NA,11614.3735584955,NA,38304.2231356359,NA,74731.4110620445,NA,23688.1194277444,41291.1572100286,158111.170282891,NA,NA,37951.7918931342
"Amide-Pos-001306",NA,"C11 H5 N9 O2 S",1263835.6036285,1627150.84780059,1500698.85627118,2374092.5120257,1524892.85408658,1901246.1646387,1460196.71466779,2348411.39939968,4196880.44128407,2921546.03104319,4022142.01846721,1480649.33621602,2030087.14628815,3392387.46685528,1721986.75009616,2333811.42144805,1921023.89586872,2151772.30946149,2712757.06172985,2971291.24446061,1725329.61394851,1326236.27200092,1749495.5814399,1280626.52452865
"Amide-Pos-001307",NA,"C20 H30 N4",11623.484608988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amide-Pos-001309",NA,"C19 H40 N2 O2",NA,68013.4558691767,NA,451337.542991523,NA,NA,NA,186402.597743511,NA,NA,56831.9014563385,NA,NA,4513587.72560974,40580.0390197637,NA,NA,61380.3196643555,18864.1198694687,NA,NA,NA,11316.983006261,NA
"Amide-Pos-001310",NA,"C14 H12 N5 O P S",132902.31459674,159554.479186983,135226.570817841,186810.183846429,112866.49888743,108528.87003624,128918.009163316,124563.097189556,159564.072266152,139613.271705344,135920.026949471,120692.188146715,117952.625559425,139160.881527362,133197.385142485,128268.652568557,179175.142310743,200579.062217444,260121.122139176,158771.328537944,137760.490737468,161783.047627121,169765.846889034,144504.245727681
"Amide-Pos-001311",NA,"C16 H30 N2 O3 S",NA,8800.26150562382,NA,NA,NA,NA,141821.94420785,NA,NA,NA,NA,7331.40549952772,20619.2175926023,NA,NA,NA,NA,NA,NA,NA,NA,16256.6397875919,NA,NA
"Amide-Pos-001316",NA,"C13 H29 N7 O S",NA,NA,NA,NA,NA,NA,NA,26311177.2228905,NA,8432380.68121963,5818310.67490965,12332304.9593842,6776586.24901729,5424023.74895649,NA,2600720.24005951,853629.612788541,361694.263330699,NA,26049232.4690799,NA,NA,NA,NA
"Amide-Pos-001318",NA,"C6 H Cl O12 S",NA,NA,NA,NA,NA,NA,NA,119599.250229126,NA,NA,NA,NA,NA,405280.473656109,NA,NA,NA,NA,662325.793752599,317320.57827582,NA,NA,363462.341053031,171773.024394749
"Amide-Pos-001320",NA,"C H3 Cl N2 O12 P2",NA,NA,NA,NA,NA,NA,NA,119599.250229126,NA,NA,NA,NA,NA,184409.312671069,NA,NA,NA,NA,632023.816901935,191735.165614214,NA,NA,294225.98740215,149010.555779028
"Amide-Pos-001321",NA,"C7 H9 N8 O4 P S",325410.079931095,141472.160865893,493966.99610522,337882.166641863,419548.911763134,488886.953938578,258193.773997781,205649.142792438,192604.519221112,102862.261654947,218840.398122248,185870.606963534,286833.360528532,111607.184868725,590129.627599166,317524.13503216,271060.873602992,314389.138004945,183616.64852994,177335.694165845,620735.098551196,302683.560047646,401343.196724922,244463.175193142
"Amide-Pos-001332",NA,"C8 H O9 P3",NA,NA,NA,NA,NA,NA,NA,344717.256948073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543551.928236879
"Amide-Pos-001333",NA,"C12 H20 N2 O3 P2 S",NA,13415.6860356826,24526.9168816245,NA,8792.87139342739,NA,18436.0901265487,95350.7604408827,NA,NA,NA,NA,NA,86186.2822809467,12439.3033725072,13828.5447597116,22785.8113841357,10339.2636824763,NA,NA,28998.0177916225,6877.6324825345,42914.6712066146,13925.9576200776
"Amide-Pos-001353",NA,"C7 H20 N O8 P3",NA,NA,NA,NA,816780.724797823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4033427.80639124,NA,NA,NA,NA,NA
"Amide-Pos-001356",NA,"C18 H33 N3 O3",NA,57156.6889835179,1386087.07330235,1774318.51136464,2674840.85719166,1464283.28363398,964606.60037131,3192856.86990827,834307.332050389,731117.064068035,975504.21896293,NA,2295177.67416906,NA,3310501.5759624,NA,2713924.23160965,NA,658567.560194131,NA,1071392.69468124,NA,NA,996472.822275351
"Amide-Pos-001357",NA,"C12 H22 N O4 P S2",78912.7152829605,73145.010151672,88617.8273486411,76767.7815299061,98278.1890436803,85451.9107037782,93479.3166423811,125894.785405945,79355.868248761,93710.9417837654,97454.9005919951,178247.169493686,64938.4677641674,114799.474486347,108815.548789561,64218.3777407594,74131.4370508653,58506.9751464974,128206.452130383,120478.226099428,72062.5285068136,51696.220699643,91247.2624907024,77122.0282163221
"Amide-Pos-001358",NA,"C7 H20 N O8 P3",1094475.72214055,3257807.45394595,NA,NA,NA,1130729.49326161,NA,1221045.30797883,NA,NA,1243694.93672052,NA,NA,922336.536982507,NA,NA,NA,NA,470863.875122921,NA,NA,1519583.89535328,NA,NA
"Amide-Pos-001371",NA,"C21 H43 N O2",NA,NA,NA,NA,NA,NA,NA,25992.6196326325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amide-Pos-001372",NA,"C10 H11 N6 O6 P",NA,NA,NA,8080.92841937787,NA,10285.7526676217,NA,107554.625617389,NA,11797.948579559,NA,9044.12711526478,NA,38642.2680553884,NA,NA,17672.0033419452,15217.9904630615,15775.6163357278,NA,111023.211089979,NA,NA,NA
"Amide-Pos-001375",NA,"C19 H34 O5",10411.6980611367,NA,13403.2246864386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amide-Pos-001378",NA,"C H2 Cl N4 O9 P3",NA,534330.614733719,NA,553436.908169606,NA,683749.450660192,NA,NA,28930.7294171602,NA,NA,NA,NA,NA,689897.762306511,NA,489398.37464928,7524.8830287483,73761.907567884,NA,NA,NA,454428.712583218,354660.417506926
"Amide-Pos-001380",NA,"C15 H29 N5 O4",1652380.50914285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1643730.11617599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amide-Pos-001382",NA,"C7 H14 N4 O4 P2 S2",1384749.96193963,1504436.07250675,2024660.53030576,1849643.38619565,1918335.79178694,1749422.03369145,2033665.98602466,1337477.2863494,2677503.38185448,2370058.0495517,2246237.17178849,NA,2278184.49090349,1367636.34563462,1776122.83182385,2177564.70655904,1805189.88898549,1471853.27504524,1203568.91242234,2062353.85034548,1815546.67257329,1777622.39051487,1667550.7026842,1431766.70665719
"Amide-Pos-001386",NA,"C12 H24 N8 O4",NA,25484.4500653744,89865.6946188083,NA,NA,NA,31366.1213596588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30645.4449797408,NA,NA,45580.7735356156,NA,50946.9347018636,41836.6094336832
"Amide-Pos-001388",NA,"C7 H23 N8 P3 S",112420.874148351,122072.542326469,83793.8642508567,132009.306811778,71972.1393820485,84848.2005839874,73982.4518929924,13325.7180018382,8637.6336612728,83989.128422196,112423.932321381,64151.2346730801,74556.3739485104,92575.6277411019,65694.136521554,90362.8068223792,94776.726639368,134104.864933457,205148.3360329,130102.437233537,73126.5328729321,102924.959172448,118087.400728313,12780.7933143834
"Amide-Pos-001399",NA,"C2 H2 Cl2 N4 O8 P2",NA,NA,NA,NA,NA,360433.826347336,NA,NA,101539.783693605,NA,NA,NA,NA,NA,NA,NA,NA,7524.8830287483,10035.7157281326,NA,NA,NA,NA,354660.417506926
"Amide-Pos-001401",NA,"C10 H14 N5 O7 P",1513879.45519693,NA,NA,1801363.64629453,NA,NA,NA,348871.42629584,NA,589757.688498669,111427.28549668,NA,NA,2473345.04467746,NA,NA,NA,NA,NA,264482.735824429,NA,NA,NA,NA
"Amide-Pos-001403",NA,"C10 H14 N5 O7 P",1513879.45519693,NA,NA,1801363.64629453,NA,NA,NA,306932.357350003,NA,589757.688498669,111427.28549668,NA,NA,2473345.04467746,NA,NA,NA,NA,NA,154956.069659691,NA,NA,NA,NA
"Amide-Pos-001404",NA,"C10 H14 N5 O7 P",1513879.45519693,NA,NA,1801363.64629453,NA,NA,NA,335022.174318563,NA,210611.457121978,111427.28549668,NA,NA,2473345.04467746,NA,NA,NA,NA,NA,138527.597029194,NA,NA,NA,NA
"Amide-Pos-001406",NA,"C10 H14 N5 O7 P",246334.50828163,NA,NA,1801363.64629453,NA,NA,NA,NA,NA,589757.688498669,111427.28549668,NA,NA,2473345.04467746,NA,NA,NA,NA,NA,241963.695068306,NA,NA,NA,NA
"Amide-Pos-001407",NA,"C10 H14 N5 O7 P",1513879.45519693,NA,NA,1801363.64629453,NA,NA,NA,NA,NA,1522353.96306772,111427.28549668,NA,NA,146982.292548871,NA,NA,NA,NA,NA,181779.112872313,NA,NA,NA,NA
"Amide-Pos-001408",NA,"C10 H14 N5 O7 P",1513879.45519693,NA,NA,1801363.64629453,NA,NA,NA,313255.05250371,NA,1732965.4201897,111427.28549668,NA,NA,2473345.04467746,NA,NA,NA,NA,NA,121021.730763409,NA,NA,NA,NA
"Amide-Pos-001409",NA,"C10 H14 N5 O7 P",1513879.45519693,NA,NA,1801363.64629453,NA,NA,NA,336244.134652446,NA,1522353.96306772,264550.302568659,NA,NA,146982.292548871,NA,NA,NA,NA,NA,141157.743618756,NA,NA,NA,NA
"Amide-Pos-001411",NA,"C8 H8 N6 O6 S2",221069.163727908,297422.539815833,268307.927778994,212644.00379232,182649.843725872,320290.189182678,321333.305274882,263516.983511938,199765.097271725,124638.696554814,196900.223533572,237831.019721827,212841.89750323,187351.569124617,342264.486137869,194471.097604577,164147.398215458,202986.158549486,167985.438072372,287297.663213357,316369.699521201,156164.54265548,234040.640083998,285841.390004788
"Amide-Pos-001419",NA,"C5 H14 Cl N8 O2 P S2",NA,NA,95461.2219329371,NA,NA,23182.8322994084,23897.2195689289,NA,12645.499336531,NA,NA,37318.8785989583,NA,NA,82038.8262719872,NA,NA,NA,NA,NA,NA,NA,NA,34893.5238614418
"Amide-Pos-001428",NA,"C11 H20 N3 O2 P3 S",926006.934349706,793426.102847766,558948.372243494,1230449.08652033,599490.304716952,1190458.93357949,1120099.82391426,523206.609785623,756867.678847169,501356.340034598,770203.111546881,390603.500016528,346523.584167917,405550.261387159,1334395.34871847,862479.588166208,935571.685033992,822788.608870902,992948.376197969,190182.117448913,1173211.1765248,1226876.02549782,1207968.67903113,858085.922882229
"Amide-Pos-001430",NA,"C16 H20 N2 O5 S",83467.9944817674,129348.494317749,172630.702242617,NA,166231.052179342,162931.967069583,156046.683836533,2032541.954022,NA,1202814.48555756,206984.02034825,1382397.48561923,671590.528810353,1125557.32409489,824979.385160945,NA,1041288.62886243,54853.2054525896,290247.376475278,645876.849534854,389621.88792757,NA,378724.382545414,1078013.52430733
"Amide-Pos-001436",NA,"C6 H2 Br N4 O3 P3",46468.2817919835,NA,NA,68965.2888771281,27702.1970556939,NA,NA,NA,22656.825238142,NA,NA,NA,NA,NA,NA,NA,54043.8181252598,120854.34326237,130303.053990611,64970.2103911134,29576.2450350162,20210.0894073108,NA,NA
"Amide-Pos-001440",NA,"C4 H14 Cl N7 O6 P2",56295.125595844,58165.415361509,90752.3151756902,34354.717754436,NA,73725.7515165109,94274.0280832945,56846.1132159384,14515.6833948311,NA,NA,26221.8257879374,NA,41613.749721271,35878.2078509647,NA,69058.0602761296,71889.3970464528,NA,39390.9563241811,NA,73920.2334384696,64635.1883225621,46646.8960936342
"Amide-Pos-001442",NA,"C5 H16 Br Cl N6 O5",72397.3134136992,NA,16605.3970135221,59619.2896144454,NA,NA,11026.8406144846,NA,NA,39444.4558500629,NA,90322.6798649712,53812.8182526263,NA,NA,43932.6974151049,NA,NA,NA,NA,NA,197121.91491532,235557.774003189,114533.869672379
"Amide-Pos-001447",NA,"C7 H7 Cl N5 O8 P",100722.944511122,162415.721147679,57149.1718363527,46761.6805948129,130331.342532194,55492.2527825213,206082.618822636,125817.38784917,290659.888662572,46093.8513759638,198665.076001227,178610.920142633,126465.939742772,67025.2782182579,156051.008697167,239385.123365291,248550.828736214,43598.8404813435,81141.1377314427,249929.882292618,NA,NA,110300.979213901,130982.968024399
"Amide-Pos-001449",NA,"C12 H24 N2 O10",188244.480058354,250238.384942303,NA,492889.340001735,174727.944534482,9168.59015953867,151352.474677814,NA,341549.343086757,337636.456098026,312133.257534255,20238.6662583043,133041.841075845,36218.5241909522,66474.7495564906,209439.077778162,208154.322576139,75141.7241443305,333170.699445886,299033.348500207,186725.230720434,NA,231930.973710394,158216.655779852
"Amide-Pos-001450",NA,"C9 H18 N4 O5 P2 S",76217.7511657668,91375.0638374295,54890.6087156738,156254.656261812,101309.50880452,75923.4648297818,92540.7191602857,39799.5460156882,161741.140209638,51146.9093223807,113792.354996087,NA,65795.7142036399,40680.7178341677,86221.8396641952,59548.4797875048,131473.01072807,81612.7318575524,121301.762258689,79428.8442703577,85239.4853638535,93537.6249916311,78292.4060873698,56478.84414123
"Amide-Pos-001452",NA,"C3 H8 Cl N7 O9 S",37231.3230274267,170755.456582449,33069.2463090092,61366.1460179784,69421.3066037138,30641.902109094,NA,91548.0390138455,35167.505697265,65403.6814715615,100444.683683096,42811.7504798639,45372.4195498064,58821.3439661989,134112.857452742,85910.2994219078,86948.4055965182,23588.5745408728,68303.5508496548,67659.595687572,12530.8672576285,54475.4345645764,71973.4016215627,62753.2429695743
"Amide-Pos-001469",NA,"C6 H12 N6 O12",907796.838868037,955782.480392232,1169319.55915638,1002244.37058325,1040929.24888476,1047730.16135509,1254422.29201913,404605.2871149,643299.082918252,435530.607322287,565538.69318385,423196.613017078,907845.772832064,393896.305107018,1593374.62685001,933028.078041205,951286.932624061,912938.241086857,574044.803599993,651950.083493936,1301017.28975922,302704.617622911,1093831.53559073,1008563.3465875
"Amide-Pos-001470",NA,"C7 H10 Cl N4 O7 P S",537704.59555539,499664.274458157,784540.769454872,NA,1053772.23084086,945322.084681456,752919.559536435,672473.895233998,15240.5097152291,184525.885445254,560451.363002226,385092.497663084,868222.296437924,502401.834321178,123713.46545735,817194.340588735,336300.379400855,394319.958790856,NA,335540.604434762,705260.297890561,793013.166492947,398250.025067196,44733.7312782535
"Amide-Pos-001471",NA,"C2 H6 Cl N3 O12 P2",351649.372348134,537694.7439909,225502.876680883,600276.714021847,109161.502325914,225693.363062387,162927.476779031,773429.800508907,661257.470930834,820894.293648595,610709.488543918,310104.470389394,146473.747227019,465875.858522043,58185.026121098,296660.700424985,280623.482321986,485289.691634013,652397.538836245,827009.981115816,433855.901044702,201781.030659928,597319.854802598,469486.494711696
"Amide-Pos-001476",NA,"C18 H40 N P3",896483.627672689,1277218.26195745,510115.81568478,743659.729123246,592043.685389774,559176.427763929,468966.88650343,1992249.58865467,1705670.08000167,2739112.73819301,1634710.97505199,956092.582978389,971539.014790584,2352844.51629417,313436.91417271,1132245.68003722,662605.735994668,607513.862797527,2036676.53399247,339663.417470678,307224.050854606,432637.500698032,683373.905508572,544716.969888255
"Amide-Pos-001480",NA,"C13 H22 N2 O2 P2 S2",1055018.15418716,926920.472318107,978161.082345614,991105.166494589,947382.341819576,960013.964982856,1233183.55305303,1708939.85141415,1468709.51827277,1340891.31816389,1712535.14112239,1110361.3134366,1012485.4899043,1419491.22915694,986422.60781897,857635.560814722,1157029.73816685,1063154.06193009,1583755.84450282,103241.251054473,1093096.34105791,947129.211661879,922935.470913241,1032802.12287552
"Amide-Pos-001486",NA,"C13 H21 Cl N4 S3",1055018.15418716,NA,978161.082345614,991105.166494589,NA,960013.964982856,1233183.55305303,41144.863771486,1468709.51827277,1340891.31816389,1712535.14112239,1110361.3134366,1012485.4899043,1419491.22915694,986422.60781897,857635.560814722,1157029.73816685,1063154.06193009,1583755.84450282,39404.9086684851,1093096.34105791,947129.211661879,922935.470913241,1032802.12287552
"Amide-Pos-001488",NA,"C17 H22 N2 O5 S",440855.088080397,704570.478941301,819786.352527486,232409.366837341,657293.347370335,486199.918700988,445904.005654138,3534389.26680728,552371.375398838,2111834.67917267,1764990.86855315,5406244.30226242,2128629.25394771,2179603.40613189,1522793.19897182,1183636.33709965,1436820.85024298,954442.764843447,779436.499216919,3343382.87330824,1325099.81628409,925554.011728532,1881279.45626444,1858320.05292101
"Amide-Pos-001489",NA,"C17 H22 N2 O5 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583829.032802336,NA,NA,NA,NA,NA
"Amide-Pos-001490",NA,"C17 H22 N2 O5 S",2797223.39509003,5410999.24319752,4670934.48866807,1425885.15125428,3950922.7483539,2561448.99373325,3233990.34037083,5746901.05436608,3574715.21537053,561286.112927557,6214628.52639754,8134401.04997668,11554525.2125397,15185559.7224831,10017804.8830592,3134960.2245535,10293411.2901265,6692840.51818196,6311317.53391063,5245615.63377938,8751345.31400457,3338945.50699427,10684976.0760077,15315484.3071274
"Amide-Pos-001491",NA,"C17 H22 N2 O5 S",2797223.39509003,5410999.24319752,4670934.48866807,1425885.15125428,NA,NA,3233990.34037083,13505846.4308411,3574715.21537053,8610496.10710922,5744488.83557027,14341603.162667,11554525.2125397,NA,10017804.8830592,4337680.25392377,NA,6692840.51818196,6311317.53391063,9006171.24448507,5124863.99077995,3452358.27143201,10674608.3997322,15315484.3071274
"Amide-Pos-001495",NA,"C14 H14 N3 O3 P S2",325406.584968164,411490.181313268,273905.790866629,502409.970598041,278704.14713968,7118.9083559203,354156.129705527,344269.864416117,506786.761050864,294017.251556767,437201.447809697,271628.991969876,54085.0600521446,344458.783348824,507858.331040143,334899.440684629,403043.107493151,307319.235045859,561315.391573393,346530.671221799,355031.687707375,42350.7793338175,453933.328828066,314463.803818122
"Amide-Pos-001497",NA,"C6 H18 Cl N8 O4 P S",NA,NA,NA,991105.166494589,NA,NA,1233183.55305303,41144.863771486,NA,NA,NA,1110361.3134366,NA,NA,986422.60781897,527222.96531212,1157029.73816685,7317.96001368722,NA,48628.1154375923,NA,NA,922935.470913241,NA
"Amide-Pos-001498",NA,"C14 H37 N7 O2 S",NA,116129.247816553,118659.401436308,NA,45941.4565302555,20163.2369440934,93010.9979447372,NA,NA,NA,NA,NA,15154.0373412114,NA,NA,NA,12750.8665067809,NA,177736.257749621,59842.6705169822,29775.2901233131,NA,NA,NA
"Amide-Pos-001501",NA,"C20 H37 N2 P S",380965.529064349,467984.900004499,481516.905053401,696297.67141972,342972.73701653,622592.173635014,535736.483296719,822946.114045702,686232.180080409,457578.699957353,527972.46582357,485932.720482992,339101.121891543,569011.527401502,733118.713983919,445075.253617785,427503.705423397,431854.679513017,294878.851747097,688835.780958179,608391.739249656,554841.279785477,460901.875300306,449130.049379717
"Amide-Pos-001503",NA,"C22 H35 N5",116822.248655264,417440.183729555,445821.647936742,168283.751337663,243970.686012949,218579.738654252,224369.17985911,91341.3484491469,158044.710707132,252478.995085046,107575.940048118,80053.9853588725,175208.338899979,122099.793760714,110193.318555746,161401.398969078,232172.124668003,232629.69720752,852611.590750345,346129.020963419,110628.483412473,175116.899484031,458935.253119177,227404.695803928
"Amide-Pos-001504",NA,"C6 H14 Cl N3 O5 P2 S2",116037.089992864,347865.236058153,109811.100168179,146784.065467229,174646.524960628,252206.877453188,232788.365182553,271014.822680841,145838.901166911,193463.850544855,248860.525586673,304745.751997482,135646.016188981,171613.897465885,306052.995727632,189171.559116073,219924.652038202,99305.7130896714,192316.080715955,205189.013869669,154792.225508376,137306.799097678,188644.945778421,135435.382649579
"Amide-Pos-001505",NA,"C21 H42 N2 O3",414465.15150693,523569.990327493,1506162.12134422,1276563.59332377,NA,305693.690833375,427200.641332234,889180.823981577,NA,154359.279042453,471460.27136364,NA,NA,5449893.95788803,549605.073005888,97087.8957407614,NA,NA,NA,NA,NA,NA,982696.271105282,NA
"Amide-Pos-001509",NA,"C22 H45 N O3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141025.867217195,NA
"Amide-Pos-001511",NA,"C16 H31 N5 O5",401751.122847042,NA,NA,NA,774651.305707265,NA,12141.0497435525,1521279.63070912,437021.364436483,478811.683875082,NA,994472.267049144,553824.457255833,482543.449695542,NA,585576.862085362,445518.535700941,NA,484982.341043171,1792143.57231378,1081457.85563943,880932.45814702,NA,NA
"Amide-Pos-001517",NA,"C13 H20 N4 O5 P2",NA,218662.40966489,241295.252983856,128417.432968775,350835.861769109,224067.932365214,175241.585149326,151790.233930326,149280.206049412,187648.162516499,109526.722240825,NA,242517.296793307,249283.441565755,652342.205583653,234399.479660832,NA,NA,NA,215822.593550602,118038.358153292,236848.355288814,NA,136900.085025376
"Amide-Pos-001521",NA,"C12 H27 N2 O3 P S3",172707.308035943,NA,263210.39466134,NA,270780.365593234,273292.739556642,280833.885964682,NA,NA,299374.850571342,264872.987710586,266210.444611427,NA,263388.197232562,NA,NA,NA,317629.360954882,NA,NA,518606.849889853,NA,676459.065565435,756642.03904422
"Amide-Pos-001527",NA,"C7 H10 Cl N5 O9 S",NA,NA,770232.181800829,588287.710735322,138741.835163651,692194.526166457,NA,178459.303083619,710376.637384878,NA,41815.5839352466,962142.080882263,NA,NA,203529.033808776,NA,29617.1532950847,608305.926102459,1612111.37046458,NA,NA,NA,607200.749823158,917082.708829145
"Amide-Pos-001529",NA,"C8 H22 N5 O4 P3 S",778219.063628251,654954.20054696,790929.160804487,346441.04572528,458621.0085169,558173.343929327,770122.658616473,399599.155133033,252960.973448475,492897.837127518,372672.624772532,328026.276766384,491222.91683021,442745.900641297,572557.828634187,519809.389744099,644172.486210924,981003.228267228,1123096.36857763,506364.896266245,583085.493564723,691926.75125602,897967.404474903,743846.25847433
"Amide-Pos-001536",NA,"C2 H2 Cl N7 O8 P2 S",205454.03371929,268130.524993336,135363.312505168,170562.543762749,21548.7773411082,98673.137562157,49274.7756136316,164366.318838004,311843.191207739,164949.578273019,138624.927877593,37931.0380056351,78689.4930091556,224625.091518041,143502.622343822,93192.6721938384,145328.043114846,272049.792853241,600792.639598178,475491.171649154,166894.503436031,102376.615553247,346415.176357042,195145.415830421
"Amide-Pos-001541",NA,"C19 H37 N5 O3",155518.748121863,32139.2544988029,NA,NA,17063.4679440015,76570.4796231737,NA,122488.086961841,NA,NA,27664.9914336973,61592.5092207749,373079.454927755,NA,107791.136058557,49853.5205053411,83401.8210389914,58110.2567231396,53163.3114855059,32192.1046382928,8083.03688464992,68817.2440782535,85434.5775927868,72512.9594329553
"Amide-Pos-001542",NA,"C26 H3 O P",9380.87482725185,196941.456943999,208440.05249876,10703.8979820789,5166.83173316511,285752.916618686,280326.531252038,217241.853247013,127228.116368021,NA,114030.195926111,188644.003747363,6880.19097657061,15649.6693086776,336760.948955341,30577.3239030648,NA,217916.151434771,99382.8173054953,38031.5252765808,293989.302178274,213327.581314391,320827.755405671,21366.4594338905
"Amide-Pos-001543",NA,"C13 H10 N2 O6 P2 S",171098.26959999,196941.456943999,208440.05249876,177998.670429624,130101.196752266,NA,NA,256702.202085311,127228.116368021,110406.399671653,210906.258097002,188644.003747363,170049.054923174,206633.211210409,NA,141562.143080668,258481.073613303,217916.151434771,99382.8173054953,218920.855778217,293989.302178274,213327.581314391,320827.755405671,179923.594790251
"Amide-Pos-001544",NA,"C20 H40 N4 O3",NA,NA,12275.4024907216,NA,NA,6010.18642505254,NA,NA,NA,NA,8739.74809617686,914159.861909308,NA,NA,NA,NA,NA,8179.86781405446,9616.03479802631,NA,10788.4626647195,NA,649193.814254826,NA
"Amide-Pos-001545",NA,"C16 H25 N4 O3 P S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167588.702211967,NA,NA,NA,NA,NA,NA,NA,NA,NA,917354.647834109,NA,NA
"Amide-Pos-001554",NA,"C22 H26 O6",2173004.00193552,3804921.50688904,4108820.42956642,2552032.97133057,3117948.00634579,1138647.43459408,3243120.32701486,2042478.22815791,1852384.85350308,1423466.79749925,1574001.69914675,1944757.23669633,1371282.52943355,1753467.43402641,2030574.78034833,1117851.45641986,2237887.94954662,2860842.7156646,2997127.38108202,1510915.05793406,1366342.08968301,1407371.92419343,2252661.08042018,2537436.26370218
"Amide-Pos-001561",NA,"C H Cl3 O5 P2 S4",254579.110333943,92307.5408338766,253155.602073238,240023.629588387,240183.783575834,232079.447886793,240468.249745335,204690.212298648,79112.401177379,213964.575344582,229099.355715896,206512.044808396,241803.920897557,217188.637772736,213726.22749254,199712.218235889,194424.672595313,197915.991952845,241493.067173292,198505.508618353,220611.828919437,228144.53411183,195803.530367598,216763.913360579
"Amide-Pos-001562",NA,"C16 H28 N3 O4 P S",1049303.06012036,1190851.07847487,1752095.03252473,2255356.3934901,1526838.5170445,1139105.59384639,1741973.33963434,793061.27339251,2819776.10132132,2031081.70446948,1883470.40367738,783154.716959465,1804810.69409724,835421.460227504,1182138.72871754,1594358.42784497,1571867.41221266,1475151.5099592,1181268.45861093,1744852.85987176,1337618.36077393,1441126.54362401,1737289.20636976,1714907.72598848
"Amide-Pos-001565",NA,"C7 H20 Br Cl N10 S",NA,NA,NA,NA,NA,NA,NA,9090.43366223801,NA,NA,NA,NA,NA,NA,476432.909699899,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amide-Pos-001566",NA,"C6 H10 Cl N6 O4 P3 S",20612.98618602,43097.0077194401,NA,121265.109807788,NA,18429.1871733173,NA,91423.5269461883,84657.8109482044,79472.9509953638,54608.374768625,NA,NA,49668.9084620551,54106.5679156634,NA,NA,42594.3927175878,72604.555855871,103755.898675424,50500.5068608239,NA,76399.5475799932,39251.5704642056
