gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,dropped_covariates,Compound.ID,Name,cell_type,n_samples,FDR_global,Super.Class,Class,Sub.Class,Pathways,KEGG,Exogenous_Flag,Annotation_Confidence,n_imputed,n_observed,too_few_observed,slope_full,p_full,slope_noimpute,p_noimpute,direction_same,sig_noimpute,imputation_sensitive,dfbetas_stable,imp_insensitive
HS3ST5,1.5124340502988727,4.800329625913512,5.892078104918881,3.5561463250068258e-6,0.015740689016588545,3.4134647870377677,,Amide-Pos-000503,Guanine,OPC,10,0.06723897399430076,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,R-HSA-425397;R-HSA-6782315;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9734207;R-HSA-9734281;R-HSA-9735804;WP4224;WP4792,NA,NA,high,0,10,FALSE,1.086080176688243,0.026045214141152066,1.086080176688243,0.026045214141152066,TRUE,TRUE,FALSE,FALSE,TRUE
GRM3,1.2843085812095643,5.224793177584073,6.301420640832279,1.2601137869607762e-6,0.008366525488526073,4.307636245915559,,Amide-Pos-000503,Guanine,OPC,10,0.0349435780600711,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,R-HSA-425397;R-HSA-6782315;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9734207;R-HSA-9734281;R-HSA-9735804;WP4224;WP4792,NA,NA,high,0,10,FALSE,0.8511048976611126,0.007159594431589528,0.8511048976611126,0.007159594431589528,TRUE,TRUE,FALSE,FALSE,TRUE
PRR16,-8.895844706352,5.464711770982093,-7.0866225291057505,4.410518493371e-6,0.06763530109584429,-4.370102757729818,,Amide-Pos-000599,1-Methylhistidine,IN-MGE-SST,11,0.07640551163071603,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",map00340;map00410,NA,NA,high,0,11,FALSE,-6.525745505707883,5.419614344784621e-6,-6.525745505707883,5.419614344784621e-6,TRUE,TRUE,FALSE,FALSE,TRUE
MINDY1,-1.8365303192995137,0.6953330516906074,-6.228743171016057,4.9674145506009704e-6,0.10422132468615897,2.052362445513423,,Amide-Pos-000604,D-Histidine Methyl Ester,EN-L6b,15,0.08194122293978003,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,high,0,15,FALSE,-0.9068279754823847,8.210567535136309e-6,-0.9068279754823847,8.210567535136309e-6,TRUE,TRUE,FALSE,TRUE,TRUE
FGF14,-1.0433967982870016,9.658752000713221,-5.986505324881442,1.6330124439968815e-06,0.022808284805304446,5.136930730160303,,Amide-Pos-000604,D-Histidine Methyl Ester,IN-CGE-Immature,13,0.04120554071550029,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,high,0,13,FALSE,-0.6373917670922141,0.003673341370624258,-0.6373917670922141,0.003673341370624258,TRUE,TRUE,FALSE,FALSE,TRUE
PLCG2,4.151869629950448,9.865444461184412,5.683249269066086,6.496794180550137e-6,0.08734939775749659,3.908934382903336,,Amide-Pos-000563,5-Methyl D-Glutamate,OPC,11,0.09637815148851744,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,high,0,11,FALSE,3.218115000636195,0.014978435598549198,3.218115000636195,0.014978435598549198,TRUE,TRUE,FALSE,FALSE,TRUE
PWRN1,0.8932457056874545,8.070169298754093,8.394147026983234,4.382208042600682e-6,0.09332788468326673,-1.651696299445201,,Amide-Pos-000601,3-Methylhistidine,EN-Non-IT-Immature,10,0.07609026031743438,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,high,0,10,FALSE,0.6201312179270917,3.85723273496658e-4,0.6201312179270917,3.85723273496658e-4,TRUE,TRUE,FALSE,FALSE,TRUE
LINC01036,2.3719949272039877,1.1856754721278038,7.08138005927915,4.965082666148248e-6,0.06154716472957369,3.6043236508883716,,Amide-Pos-000620,D-Arginine,EN-IT-Immature,15,0.08194122293978003,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",map00472,NA,NA,high,0,15,FALSE,1.1070175582418087,9.400389843901698e-4,1.1070175582418087,9.400389843901698e-4,TRUE,TRUE,FALSE,FALSE,TRUE
ENSG00000289368,1.818449515442514,1.010375249691464,8.033599902223154,1.1536243868648696e-6,0.028600655799153846,4.485072735478493,,Amide-Pos-000620,D-Arginine,EN-IT-Immature,15,0.033038189024233666,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",map00472,NA,NA,high,0,15,FALSE,0.8927364970322301,1.9645531830937284e-4,0.8927364970322301,1.9645531830937284e-4,TRUE,TRUE,FALSE,FALSE,TRUE
KCNK1,1.5254773044083791,1.4424169242713354,6.8611835630703615,2.581618614935679e-6,0.029052245083178666,0.3001865852656431,,Amide-Pos-000620,D-Arginine,EN-L6-IT,16,0.055196959519836664,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",map00472,NA,NA,high,0,16,FALSE,1.0279342801459346,1.3089100561033919e-5,1.0279342801459346,1.3089100561033919e-5,TRUE,TRUE,FALSE,FALSE,TRUE
ENSG00000275443,2.1627664398453526,2.4896653129702435,7.340587744627441,1.0693255737039703e-6,0.02406731068735526,2.577773345976251,,Amide-Pos-000620,D-Arginine,EN-L6-IT,16,0.03143583010526183,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",map00472,NA,NA,high,0,16,FALSE,1.2313517606211986,9.334043546945957e-4,1.2313517606211986,9.334043546945957e-4,TRUE,TRUE,FALSE,FALSE,TRUE
PCDH9,-0.6958067065608325,8.619687452668336,-7.033968231198944,1.407550777408539e-6,0.02215907188874263,-0.8980817616529784,,Amide-Pos-000621,Citrulline,IN-MGE-SST,13,0.03754163976073227,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,high,0,13,FALSE,-0.4916222023401066,2.867173875851175e-5,-0.4916222023401066,2.867173875851175e-5,TRUE,TRUE,FALSE,FALSE,TRUE
NTS,-1.9824683661223195,1.2442687163914703,-8.156674602053595,1.2080105994189884e-6,0.025490231658340072,-1.944156975026639,,Amide-Pos-000621,Citrulline,EN-Non-IT-Immature,11,0.034016119696158316,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,high,0,11,FALSE,-1.0727279781543961,0.011370979614834943,-1.0727279781543961,0.011370979614834943,TRUE,TRUE,FALSE,FALSE,TRUE
PDE11A-AS1,-1.532770527773362,-0.7970522399320491,-9.978128890624095,8.076441135951907e-8,1.6258549043432518e-4,7.544554039745,,Amide-Pos-000658,Trans-3-Indoleacrylic Acid,EN-IT-Immature,15,0.005577950940864418,Organoheterocyclic compounds,Indoles and derivatives,Indoles,WP465,NA,NA,high,1,14,FALSE,-0.8448617698704596,4.573589038841872e-9,-1.9924418656234526,0.004134753226284034,TRUE,TRUE,FALSE,FALSE,TRUE
MIR99AHG,-6.600633116860945,9.718154315568626,-5.68583021743736,5.709360920415121e-6,0.07896617089026155,3.5937006589236145,,Amide-Pos-000658,Trans-3-Indoleacrylic Acid,IN-MGE-Immature,12,0.08886361860226208,Organoheterocyclic compounds,Indoles and derivatives,Indoles,WP465,NA,NA,high,0,12,FALSE,-4.129594981707083,0.009842817225051292,-4.129594981707083,0.009842817225051292,TRUE,TRUE,FALSE,FALSE,TRUE
PDE11A,-1.7157371911018953,2.037339209330714,-11.003910013899823,6.625270828708885e-9,7.235458272032973e-5,9.908133012863475,,Amide-Pos-000658,Trans-3-Indoleacrylic Acid,EN-L6-IT,15,9.54026467195283e-4,Organoheterocyclic compounds,Indoles and derivatives,Indoles,WP465,NA,NA,high,1,14,FALSE,-1.2755696124220577,1.9989932477464226e-5,-5.043014454232486,0.036488354201460085,TRUE,TRUE,FALSE,FALSE,TRUE
PIP5K1B,-1.1710761653513166,3.1992013199241667,-8.877921865718907,1.3229121252786707e-7,2.6268224218487933e-4,7.67090575190376,,Amide-Pos-000658,Trans-3-Indoleacrylic Acid,EN-L6-IT,15,0.007861941558958179,Organoheterocyclic compounds,Indoles and derivatives,Indoles,WP465,NA,NA,high,1,14,FALSE,-0.8636471612511337,1.923804181052759e-4,-5.2654111142305275,0.00826631686841657,TRUE,TRUE,FALSE,FALSE,TRUE
PLCG2,-1.3202907885573583,9.403465247217106,-6.7511407675953565,3.3016216956824205e-6,0.049270642315103585,4.583476139596296,,Amide-Pos-000682,"Ne,Ne,Ne-Trimethyllysine",IN-MGE-SST,12,0.06457166861267466,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-71262,C03793,NA,high,0,12,FALSE,-0.9211171755462819,9.784136099945484e-4,-0.9211171755462819,9.784136099945484e-4,TRUE,TRUE,FALSE,TRUE,TRUE
DLX6-AS1,-0.36015521148138335,10.234009695476052,-5.657220255043106,3.405562990263335e-6,0.017118629964390366,4.299571984082853,,Amide-Pos-000661,N8-Acetylspermidine,IN-MGE-Immature,15,0.06557908837739727,Organic acids and derivatives,Carboximidic acids and derivatives,Carboximidic acids,NA,C01029,NA,high,6,9,FALSE,-0.212854221294736,8.369842698517645e-4,-5.884790494627297,0.03525246071460967,TRUE,TRUE,FALSE,FALSE,TRUE
RPL30,1.0898138960639052,8.230614019010936,7.640394716209677,3.9875321347713e-7,0.0016970071606051541,6.692084235978566,,Amide-Pos-000686,"N6,N6,N6-Trimethyl-L-Lysine",IN-MGE-SST,13,0.016204201824335955,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-71262,C03793,NA,high,1,12,FALSE,0.7520607779377372,9.821603262826723e-6,3.8510454317530325,0.007993869690463947,TRUE,TRUE,FALSE,FALSE,TRUE
RPL13,1.0565344437797788,8.748406681767744,6.955166143943389,1.4749753457783702e-6,0.004241400627990117,5.467728112859962,,Amide-Pos-000686,"N6,N6,N6-Trimethyl-L-Lysine",IN-MGE-SST,13,0.03871597458626748,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-71262,C03793,NA,high,1,12,FALSE,0.7201017490120133,1.808971260959487e-4,4.365035515818494,0.04500334824188063,TRUE,TRUE,FALSE,FALSE,TRUE
SEMA3D,-2.7078549273671153,1.1612514367646845,-6.660636038568636,1.8577887507088682e-6,0.0475538186518949,4.021075993939676,,Amide-Pos-000747,"N3,N4-Dimethyl-L-Arginine",EN-IT-Immature,20,0.04472605086856463,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",WP4947,NA,NA,high,0,20,FALSE,-1.1094784963941975,0.0010396637750158565,-1.1094784963941975,0.0010396637750158565,TRUE,TRUE,FALSE,FALSE,TRUE
NPY,-1.7937265877747337,3.6970860064279543,-6.56687406482506,8.740291216326483e-7,0.011751321540350955,2.880193268689199,,Amide-Pos-000747,"N3,N4-Dimethyl-L-Arginine",OPC,11,0.027338275531442816,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",WP4947,NA,NA,high,0,11,FALSE,-1.3962687734697252,1.5294744173786746e-4,-1.3962687734697252,1.5294744173786746e-4,TRUE,TRUE,FALSE,FALSE,TRUE
MDFIC,-1.8029340227488977,0.8775331803257685,-7.051804345628389,5.3025609422090205e-6,0.11393612696524522,-3.96622618670154,,Amide-Pos-000747,"N3,N4-Dimethyl-L-Arginine",EN-Non-IT-Immature,12,0.08523595397364793,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",WP4947,NA,NA,high,0,12,FALSE,-0.8781001480481048,3.5413590815526263e-4,-0.8781001480481048,3.5413590815526263e-4,TRUE,TRUE,FALSE,FALSE,TRUE
SPRY4-AS1,-1.0000432548258522,5.920344649375479,-6.534599321738994,5.423503600890705e-6,0.08103256730090803,3.923676424206157,,Amide-Pos-000757,Sb01966,IN-MGE-SST,11,0.08638942276470062,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,C02711,NA,high,0,11,FALSE,-0.7054801651114571,3.916154453240011e-5,-0.7054801651114571,3.916154453240011e-5,TRUE,TRUE,FALSE,FALSE,TRUE
LINC02145,0.8243157961041934,1.393745649049422,6.948046794801109,1.4799319749470728e-6,0.03787293917087054,-2.7503684247981104,,Amide-Pos-000754,Acetyl-L-Carnitine,EN-IT-Immature,19,0.03877039248349394,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,map01040;R-HSA-389887;R-HSA-390918;WP106,NA,NA,high,0,19,FALSE,0.4466814375141532,4.6519900889622096e-7,0.4466814375141532,4.6519900889622096e-7,TRUE,TRUE,FALSE,FALSE,TRUE
TENM2,-1.2721372975299994,7.590564961166323,-6.89172670258828,4.369112631945841e-7,0.005874271933651184,5.011522422285349,,Amide-Pos-000754,Acetyl-L-Carnitine,OPC,11,0.017224319472255802,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,map01040;R-HSA-389887;R-HSA-390918;WP106,NA,NA,high,0,11,FALSE,-0.8830007347840142,0.010653667684796754,-0.8830007347840142,0.010653667684796754,TRUE,TRUE,FALSE,FALSE,TRUE
PLXDC2,-1.3431019520263836,7.358391842952521,-7.684499101903496,1.0600750224144643e-6,0.01703116531011078,5.735333742526296,,Amide-Pos-000781,Phosphoserine,Astrocyte-Immature,12,0.031232169850745665,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-977347;WP2525;WP4688;WP5213,NA,NA,high,0,12,FALSE,-1.0170198448107501,0.001245151495760923,-1.0170198448107501,0.001245151495760923,TRUE,TRUE,FALSE,FALSE,TRUE
ENSG00000237019,-1.6357314267827452,2.396964677700995,-6.4639549623618375,3.792253028244134e-6,0.0603802527157031,-3.592814483751888,,Amide-Pos-000836,Cystathionine,Astrocyte-Immature,14,0.06976564311418439,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,C00542,NA,high,0,14,FALSE,-1.2206787479418622,7.039260739730997e-4,-1.2206787479418622,7.039260739730997e-4,TRUE,TRUE,FALSE,FALSE,TRUE
ENSG00000228679,1.513050546707703,2.289045037447523,5.563017347468626,4.47191543201444e-6,0.06832639588574863,-1.912405233616279,,Amide-Pos-000836,Cystathionine,IN-MGE-Immature,17,0.07698922541203966,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,C00542,NA,high,0,17,FALSE,1.130042342508957,2.0337413211639466e-4,1.130042342508957,2.0337413211639466e-4,TRUE,TRUE,FALSE,FALSE,TRUE
ENSG00000287097,-2.1417332377157314,3.307365486855828,-6.422656362450637,4.506609995235346e-6,0.03499157330800484,2.4429693417536225,,Amide-Pos-000836,Cystathionine,IN-MGE-SST,12,0.07724976990559398,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,C00542,NA,high,0,12,FALSE,-1.5761107544251505,6.669656769254139e-5,-1.5761107544251505,6.669656769254139e-5,TRUE,TRUE,FALSE,FALSE,TRUE
DCC,-0.9096893470173226,8.891586696744353,-6.564529787656011,3.392803710025327e-6,0.03499157330800484,4.650527157528695,,Amide-Pos-000836,Cystathionine,IN-MGE-SST,12,0.06542709133172502,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,C00542,NA,high,0,12,FALSE,-0.620529320984784,2.771169126166421e-4,-0.620529320984784,2.771169126166421e-4,TRUE,TRUE,FALSE,FALSE,TRUE
PLCG2,0.8926485601531092,9.858722702502499,7.26548450988972,1.108726421482333e-7,0.001461301423513715,7.8058873659061,,Amide-Pos-000836,Cystathionine,OPC,10,0.006942986814573128,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,C00542,NA,high,0,10,FALSE,0.7067226991203198,0.008690334581618974,0.7067226991203198,0.008690334581618974,TRUE,TRUE,FALSE,FALSE,TRUE
RMST,-2.015773656556504,4.4755200622387825,-6.368490249176482,4.779248240726999e-6,0.07523970505376514,-3.6357079041456695,,Amide-Pos-000872,(R)-Butyrylcarnitine,IN-MGE-SST,13,0.07995138750867148,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,C02862,NA,high,8,5,FALSE,-1.1493323083526061,0.0019723124614104046,-2.6299625526964245,NA,TRUE,NA,NA,FALSE,TRUE
CNTNAP5,-1.0670050425024133,9.957293260484246,-6.720099556023767,5.337684601784554e-7,0.007176516947099332,6.314366640138339,,Amide-Pos-000866,Pro-Asp,OPC,11,0.01968094478803007,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,high,0,11,FALSE,-0.7806051533497688,0.017350792492704843,-0.7806051533497688,0.017350792492704843,TRUE,TRUE,FALSE,FALSE,TRUE
ENSG00000289474,2.2705790622159436,5.426945739392883,6.397288329926438,4.440592247969054e-6,0.014776722895690124,2.2607503281196024,,Amide-Pos-000913,Anserine,IN-MGE-SST,13,0.07665853833617217,Organic acids and derivatives,Peptidomimetics,Hybrid peptides,map00340;map00410;R-HSA-70921;WP4486,C01262,NA,high,1,12,FALSE,1.7137954550483234,1.9590937796820567e-5,2.0775232504341603,0.01350582132385976,TRUE,TRUE,FALSE,FALSE,TRUE
CNBD1,5.012899315592796,4.021450110937329,6.028856577781149,3.94027511641855e-6,0.0259999053556878,2.675011560907361,,Amide-Pos-000913,Anserine,OPC,10,0.07119804235077626,Organic acids and derivatives,Peptidomimetics,Hybrid peptides,map00340;map00410;R-HSA-70921;WP4486,C01262,NA,high,0,10,FALSE,4.7812390907781985,0.02040164863851545,4.7812390907781985,0.02040164863851545,TRUE,TRUE,FALSE,FALSE,TRUE
ENSG00000253500,5.896549875790294,6.109293708617825,8.168194997301956,3.2186180290535364e-8,4.247610212941952e-4,7.461332670233285,,Amide-Pos-000913,Anserine,OPC,10,0.003044993458592399,Organic acids and derivatives,Peptidomimetics,Hybrid peptides,map00340;map00410;R-HSA-70921;WP4486,C01262,NA,high,0,10,FALSE,3.981129299189896,0.020927347566686565,3.981129299189896,0.020927347566686565,TRUE,TRUE,FALSE,TRUE,TRUE
ENSG00000223344,-1.4381411534613726,0.5580731561582878,-6.062397205666113,6.3555893066866555e-6,0.06912338929952407,-0.7105471439261084,,Amide-Pos-000902,2-Sc S-(2-Succinyl)-L-Cysteine,EN-L6b,16,0.09504366051633252,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,high,0,16,FALSE,-0.7041179964231373,9.631217232401965e-4,-0.7041179964231373,9.631217232401965e-4,TRUE,TRUE,FALSE,FALSE,TRUE
EPHA6,-1.2105379844910682,8.412272424575784,-6.751605377715228,1.4526698181604095e-6,0.03159847388462523,5.226777859652959,,Amide-Pos-000902,2-Sc S-(2-Succinyl)-L-Cysteine,EN-L6b,16,0.038279944727443865,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,high,0,16,FALSE,-0.755911953572889,0.0014144150563097958,-0.755911953572889,0.0014144150563097958,TRUE,TRUE,FALSE,FALSE,TRUE
FSTL5,0.506726335939321,7.3790058879892,5.830365161692054,3.7330358791036153e-6,0.0553497229794693,0.505302653970185,,Amide-Pos-000902,2-Sc S-(2-Succinyl)-L-Cysteine,IN-CGE-Immature,13,0.0691373844117976,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,high,0,13,FALSE,0.40335949473603905,0.0010803824469743225,0.40335949473603905,0.0010803824469743225,TRUE,TRUE,FALSE,FALSE,TRUE
HOGA1,-0.7115340569635499,1.8973142713816955,-6.122033430639075,6.401284183182013e-6,0.1471271156662554,-3.033223511839501,,Amide-Pos-000937,Cytarabine,EN-L6b,19,0.09546156827976875,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,NA,NA,C02961,NA,high,0,19,FALSE,-0.4273548380491508,5.343144859703961e-6,-0.4273548380491508,5.343144859703961e-6,TRUE,TRUE,FALSE,FALSE,TRUE
GALNTL6,0.5369665447849871,9.784527185630022,5.895678004719667,3.6066786224332305e-6,0.05567629789450178,1.4936543363895254,,Amide-Pos-000937,Cytarabine,IN-CGE-Immature,17,0.06780113768280396,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,NA,NA,C02961,NA,high,0,17,FALSE,0.40181778089787235,8.252428165773416e-4,0.40181778089787235,8.252428165773416e-4,TRUE,TRUE,FALSE,FALSE,TRUE
KLHL29,-0.5427068060947199,8.719060347982552,-6.5371160738286465,2.8500346987926527e-6,0.06756862263897621,2.035918069555631,,Amide-Pos-000960,Pro-Glu,EN-Newborn,18,0.058694618597232906,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,high,0,18,FALSE,-0.3622606016967249,3.826452010636309e-5,-0.3622606016967249,3.826452010636309e-5,TRUE,TRUE,FALSE,FALSE,TRUE
GLRA3,2.7886253788130344,5.115470701844122,6.367687165080006,1.6204139433673705e-6,0.02149965220059827,-0.3532716213621647,,Amide-Pos-000960,Pro-Glu,OPC,10,0.041012328803585726,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,high,0,10,FALSE,2.2245789640502682,0.017989504329310048,2.2245789640502682,0.017989504329310048,TRUE,TRUE,FALSE,FALSE,TRUE
MARCKSL1,1.542425118441698,6.177856035389019,6.5919104908132615,2.5257006273608797e-6,0.0033463287272152524,4.91817867916118,,Amide-Pos-000996,2'-Deoxyadenosine,Astrocyte-Immature,15,0.05446691986146124,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Purine 2'-deoxyribonucleosides,R-HSA-1222556;R-HSA-425397;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9734207;R-HSA-9734735;R-HSA-9735804;WP4224;WP4792;WP5269,C00559,NA,high,0,15,FALSE,0.9686259818474089,8.459834090257857e-4,0.9686259818474089,8.459834090257857e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPL5,1.0101711432787392,6.773400358905583,6.220147329602876,5.472986043531426e-6,0.003950951258581833,4.196234809615766,,Amide-Pos-000996,2'-Deoxyadenosine,Astrocyte-Immature,15,0.08685606807337104,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Purine 2'-deoxyribonucleosides,R-HSA-1222556;R-HSA-425397;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9734207;R-HSA-9734735;R-HSA-9735804;WP4224;WP4792;WP5269,C00559,NA,high,0,15,FALSE,0.5831335999291005,5.162787242901355e-4,0.5831335999291005,5.162787242901355e-4,TRUE,TRUE,FALSE,FALSE,TRUE
RPS27A,1.2794443548446923,6.819180491844315,6.575376793294361,2.613063037830267e-6,0.0033463287272152524,4.902781069810304,,Amide-Pos-000996,2'-Deoxyadenosine,Astrocyte-Immature,15,0.05558744059030945,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Purine 2'-deoxyribonucleosides,R-HSA-1222556;R-HSA-425397;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9734207;R-HSA-9734735;R-HSA-9735804;WP4224;WP4792;WP5269,C00559,NA,high,0,15,FALSE,0.8297080798914821,1.533987870454526e-4,0.8297080798914821,1.533987870454526e-4,TRUE,TRUE,FALSE,FALSE,TRUE
TMSB10,1.5204449140267051,6.659762389028258,6.304159064992033,4.588209006141067e-6,0.003819225176711824,4.365146796287072,,Amide-Pos-000996,2'-Deoxyadenosine,Astrocyte-Immature,15,0.07793115162375755,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Purine 2'-deoxyribonucleosides,R-HSA-1222556;R-HSA-425397;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9734207;R-HSA-9734735;R-HSA-9735804;WP4224;WP4792;WP5269,C00559,NA,high,0,15,FALSE,0.8862677565959308,0.0013512275032349535,0.8862677565959308,0.0013512275032349535,TRUE,TRUE,FALSE,FALSE,TRUE
RPL29,1.5508661788697624,5.845894812083374,6.422060790818761,3.587917155177997e-6,0.003733227799962706,4.572065085226665,,Amide-Pos-000996,2'-Deoxyadenosine,Astrocyte-Immature,15,0.06754791836353331,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Purine 2'-deoxyribonucleosides,R-HSA-1222556;R-HSA-425397;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9734207;R-HSA-9734735;R-HSA-9735804;WP4224;WP4792;WP5269,C00559,NA,high,0,15,FALSE,1.1796255671066758,0.002102690328885338,1.1796255671066758,0.002102690328885338,TRUE,TRUE,FALSE,FALSE,TRUE
C4orf48,1.7245160453234751,4.490699575201451,7.485718094649695,4.244091128479309e-7,0.001676457940405011,6.2707283050499765,,Amide-Pos-000996,2'-Deoxyadenosine,Astrocyte-Immature,15,0.016901976956960302,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Purine 2'-deoxyribonucleosides,R-HSA-1222556;R-HSA-425397;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9734207;R-HSA-9734735;R-HSA-9735804;WP4224;WP4792;WP5269,C00559,NA,high,0,15,FALSE,1.2713925179974095,1.2934168187127612e-4,1.2713925179974095,1.2934168187127612e-4,TRUE,TRUE,FALSE,FALSE,TRUE
NDUFS6,1.3699103485396367,3.8475173691485396,6.113478759940624,6.855304677997893e-6,0.004021994233799668,3.7409988062575863,,Amide-Pos-000996,2'-Deoxyadenosine,Astrocyte-Immature,15,0.09912918699035139,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Purine 2'-deoxyribonucleosides,R-HSA-1222556;R-HSA-425397;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9734207;R-HSA-9734735;R-HSA-9735804;WP4224;WP4792;WP5269,C00559,NA,high,0,15,FALSE,1.2266384815048508,1.36215277777592e-4,1.2266384815048508,1.36215277777592e-4,TRUE,TRUE,FALSE,FALSE,TRUE
TUBB2A,1.8998727529854038,5.512967317848883,8.583985341423968,5.490006660604652e-8,9.139763088574624e-4,8.307694624415532,,Amide-Pos-000996,2'-Deoxyadenosine,Astrocyte-Immature,15,0.004361821010900518,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Purine 2'-deoxyribonucleosides,R-HSA-1222556;R-HSA-425397;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9734207;R-HSA-9734735;R-HSA-9735804;WP4224;WP4792;WP5269,C00559,NA,high,0,15,FALSE,1.1207962769602393,7.069185001310293e-5,1.1207962769602393,7.069185001310293e-5,TRUE,TRUE,FALSE,FALSE,TRUE
TUBB2B,1.4883824717285177,7.313279453962506,7.458760162392534,4.4715913779626993e-7,0.001676457940405011,6.597862180979882,,Amide-Pos-000996,2'-Deoxyadenosine,Astrocyte-Immature,15,0.017490684472220894,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Purine 2'-deoxyribonucleosides,R-HSA-1222556;R-HSA-425397;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9734207;R-HSA-9734735;R-HSA-9735804;WP4224;WP4792;WP5269,C00559,NA,high,0,15,FALSE,0.8315641406160009,5.28313350365514e-4,0.8315641406160009,5.28313350365514e-4,TRUE,TRUE,FALSE,FALSE,TRUE
