Name,Compound.ID,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Direction
2-AMINOISOBUTYRATE,C18-Pos-000226,8,1,6405033.577112326,6730258.062317595,0.07145569038852942,1,1,FALSE,FALSE,Higher in Males
Phloroglucinol,C18-Pos-000229,12,0.312321421676216,1125200625.2478485,937828521.5576167,-0.26278619887037635,0.9744977407619699,1,FALSE,FALSE,Higher in Females
PEG n8,C18-Pos-000242,10,0.6650055421020291,4534660.519637691,4924020.587748151,0.11884224420701807,0.9744977407619699,1,FALSE,FALSE,Higher in Males
L-2-Aminoadipic acid,C18-Pos-000245,5,1,1587198.5787606076,2732006.38978654,0.7834782189041761,1,1,FALSE,FALSE,Higher in Males
4-Acetamidobutanoic acid,C18-Pos-000258,1,0.060601969712006105,941409.7944058545,1667074.5878323824,0.8244238864835306,0.9516146444382293,1,FALSE,FALSE,Higher in Males
Cytidine 5'-monophosphate (hydrate),C18-Pos-000264,5,0.47048642205878966,482523.2569409752,548039.5375286128,0.1836814981863664,0.9744977407619699,1,FALSE,FALSE,Higher in Males
guanine,C18-Pos-000267,5,0.47048642205878966,199137.8271754615,321871.87410925294,0.6927192225141533,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Octodrine,C18-Pos-000275,10,0.6650055421020291,372440.9054710952,317932.73170265893,-0.2282899819326665,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Hypaphorine,C18-Pos-000278,4,0.312321421676216,2475376.57228634,2984681.8016241025,0.26992911811997883,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Benzalkonium chloride (C12),C18-Pos-000295,6,0.6650055421020291,6318051.069112125,6945553.3994155545,0.1366100495937675,0.9744977407619699,1,FALSE,FALSE,Higher in Males
N-Methyl-L-threonine,C18-Pos-000299,3,0.6625205835400575,3581634.269051817,4513269.35088878,0.3335548537154892,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Triethyl phosphate,C18-Pos-000302,10,0.6650055421020291,14086291.786075547,11225924.342931777,-0.32745763099527797,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Decaethylene glycol,C18-Pos-000308,7,0.8852339144732017,1392303.2862310098,1732456.6302975733,0.31534572838479497,1,1,FALSE,FALSE,Higher in Males
Nonaethylene glycol,C18-Pos-000312,3,0.37675911781158217,11547205.397310158,15206812.370488334,0.39717402983082756,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"N-benzyl-N-isopropyl-3,5-dimethyl-4-isoxazolesulfonamide",C18-Pos-000323,2,0.48745329036403484,2183430.0606006477,3006765.06871894,0.46161582884142066,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Triethylene glycol,C18-Pos-000335,15,0.060601969712006105,125907994.3658417,90518078.26519392,-0.4760920269745103,0.9516146444382293,1,FALSE,FALSE,Higher in Females
Paracetamol,C18-Pos-000336,6,0.6625205835400575,20465310.832725834,15166924.669018934,-0.4322519927187115,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Amphetamine,C18-Pos-000346,7,0.8852339144732017,265627.04633358424,279174.0610349615,0.07176285191908603,1,1,FALSE,FALSE,Higher in Males
"4-Amino-1,2-benzenediol",C18-Pos-000352,6,0.6650055421020291,30559794.48166675,33914145.6820638,0.15025230979692436,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Indole,C18-Pos-000367,13,0.19393085228241067,23872636.171936575,1944017.6547852522,-3.618244660906172,0.9744977407619699,1,FALSE,FALSE,Higher in Females
.beta.-Damascone,C18-Pos-000371,9,0.8852339144732017,31024460.9269125,40223014.466105774,0.37461506408958484,1,1,FALSE,FALSE,Higher in Males
"N,N'-Dicyclohexylurea",C18-Pos-000379,3,0.19393085228241067,1570374.2982430086,2735888.0021575824,0.800900706427107,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Tetraglyme,C18-Pos-000387,1,0.24715997321190714,2395707.79868217,3728703.812953535,0.6382222469183323,0.9744977407619699,1,FALSE,FALSE,Higher in Males
epsilon-Decalactone,C18-Pos-000390,6,0.6650055421020291,151947.99151654614,209108.2530583873,0.46067239804686255,0.9744977407619699,1,FALSE,FALSE,Higher in Males
α-Eleostearic acid,C18-Pos-000395,6,1,521202.32104376267,492299.306892688,-0.08230780019428408,1,1,FALSE,FALSE,Higher in Females
Penicillin G,C18-Pos-000398,6,1,197534.41038952826,175481.45825927967,-0.17078539150876876,1,1,FALSE,FALSE,Higher in Females
Triethylene glycol monobutyl ether,C18-Pos-000400,3,0.19393085228241067,89426.88046378973,158607.23190672466,0.8266780985636977,0.9744977407619699,1,FALSE,FALSE,Higher in Males
(-)-Epinephrine,C18-Pos-000401,10,0.6650055421020291,6231257.778475752,5252045.30898889,-0.24664403812432467,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"3-Cyclohexyl-1,1-dimethylurea",C18-Pos-000402,2,0.38273308888522606,5452879.290274084,9344099.703583928,0.7770374491251814,0.9744977407619699,1,FALSE,FALSE,Higher in Males
N6-Succinyladenosine; LC-tDDA; CE10,C18-Pos-000412,6,0.6650055421020291,2365141.7217262164,1903581.1814081324,-0.31321053656769005,0.9744977407619699,1,FALSE,FALSE,Higher in Females
5-Nitro-o-toluidine,C18-Pos-000420,8,1,216561.28385409864,168386.09302178991,-0.3630023541208074,1,1,FALSE,FALSE,Higher in Females
Cetrimonium,C18-Pos-000430,8,1,1469195.4011031063,864325.7395721293,-0.765379254895345,1,1,FALSE,FALSE,Higher in Females
Biotin,C18-Pos-000432,2,0.21592493894014034,1011853.0645278477,2246631.926877325,1.1507639770077644,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"L-Leucine, N-pivaloyl",C18-Pos-000436,14,0.1123511976904639,26249012.840488873,20856182.882722076,-0.3317880289799086,0.9516146444382293,1,FALSE,FALSE,Higher in Females
Diethyl phosphate,C18-Pos-000437,4,0.312321421676216,548299.8633680915,724841.9142388424,0.40270126801806866,0.9744977407619699,1,FALSE,FALSE,Higher in Males
N6-Threonylcarbamoyladenosine,C18-Pos-000441,9,0.8852339144732017,1755930802.082635,1643215296.5933626,-0.09571447531253015,1,1,FALSE,FALSE,Higher in Females
"1-(3-ethyl-2,4-dihydroxy-6-methoxyphenyl)butan-1-one",C18-Pos-000442,10,0.6650055421020291,181119792.01149994,146815688.74865392,-0.30293806351955344,0.9744977407619699,1,FALSE,FALSE,Higher in Females
N-Ethyl-N-methylcathinone,C18-Pos-000443,12,0.312321421676216,31496698.591366403,28211963.908117674,-0.15889351752280176,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"Bis(2,2,6,6-tetramethyl-4-piperidyl)sebacate",C18-Pos-000448,7,0.8852339144732017,38625641.39753818,41676128.7430318,0.10966238336714439,1,1,FALSE,FALSE,Higher in Males
trans-3-Hexenoic acid,C18-Pos-000452,14,0.1123511976904639,19467133.707448326,13750600.470765274,-0.5015458602287782,0.9516146444382293,1,FALSE,FALSE,Higher in Females
4-Indolecarbaldehyde,C18-Pos-000455,7,0.8596837951986662,165673.4589644482,133624.43374971836,-0.3101586656832335,1,1,FALSE,FALSE,Higher in Females
N-Acetylmethionine,C18-Pos-000459,6,0.6650055421020291,12701976.063646415,16281821.0170051,0.35820910831126035,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"N,N-Dimethylguanosine",C18-Pos-000461,4,0.312321421676216,26493.43544253665,46091.855062721,0.7988769008956607,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Pro-Glu-Arg,C18-Pos-000467,9,0.37675911781158217,2871043.88052169,2029668.2908582776,-0.5003314139041827,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Glycyl-L-leucine,C18-Pos-000469,4,0.312321421676216,117042.29969029501,141243.69821113267,0.27115647959656497,0.9744977407619699,1,FALSE,FALSE,Higher in Males
S-4-(2-oxo-butyl)glutathione,C18-Pos-000471,2,0.1123511976904639,696234.355351783,1463920.653436465,1.0721924496071107,0.9516146444382293,1,FALSE,FALSE,Higher in Males
D-Panthenol,C18-Pos-000473,4,1,51443.3186103858,39340.88312928063,-0.38695437019176687,1,1,FALSE,FALSE,Higher in Females
Dibutyl phosphate,C18-Pos-000475,2,0.38273308888522606,33817161.82646277,47999878.09430856,0.5052751580773476,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Citroflex 2,C18-Pos-000477,2,0.1123511976904639,1262876.8507578184,2028717.9735839474,0.6838543580062155,0.9516146444382293,1,FALSE,FALSE,Higher in Males
2-Amino-4-cresol,C18-Pos-000478,7,0.38273308888522606,1013909.3218410907,588780.2018189586,-0.7841275662404955,0.9744977407619699,1,FALSE,FALSE,Higher in Females
PYRIDOXINE,C18-Pos-000480,8,0.5958830905651777,364246.60411201377,248560.92775776816,-0.5513159905741897,0.9744977407619699,1,FALSE,FALSE,Higher in Females
1-Tetradecylamine,C18-Pos-000483,4,0.312321421676216,1818703.4321173774,2349726.173872285,0.36958233333312984,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Phenyl phosphate,C18-Pos-000490,7,0.8596837951986662,254207.80311366727,172774.01514911398,-0.5571220602146336,1,1,FALSE,FALSE,Higher in Females
1-Linoleoyl glycerol,C18-Pos-000491,7,0.8852339144732017,1470764.338607887,1552320.9158005426,0.07786073960672102,1,1,FALSE,FALSE,Higher in Males
Ethoxyethoxyethanol,C18-Pos-000495,3,0.19393085228241067,2500166.23246506,3461772.75118377,0.46948700098751367,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Quinoline,C18-Pos-000496,11,0.47048642205878966,744908.2605382585,656700.3397431542,-0.18182755923838678,0.9744977407619699,1,FALSE,FALSE,Higher in Females
LysoPE(18:0/0:0),C18-Pos-000498,4,0.312321421676216,2700895.767185773,6882561.812430693,1.3495076972360927,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Tetraethylene glycol monomethyl ether,C18-Pos-000504,5,0.47048642205878966,71486579.14911048,89791773.12475413,0.3289108523013271,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"3-Hydroxy-2-((9Z,12Z)-octadeca-9,12-dienoyloxy)propyl 2-(trimethylazaniumyl)ethyl phosphate",C18-Pos-000505,8,1,1667910.0244450576,1567333.187523285,-0.08972956051418986,1,1,FALSE,FALSE,Higher in Females
Tri(propylene glycol) methyl ether,C18-Pos-000510,7,0.8852339144732017,95462.18587897586,95924.38098009635,0.0069681784626801566,1,1,FALSE,FALSE,Higher in Males
Asp-Ile,C18-Pos-000515,0,0.10519250512004141,300769.946736604,629406.5373402201,1.065331744743078,0.9516146444382293,1,FALSE,FALSE,Higher in Males
4-Oxo-2-nonenal,C18-Pos-000516,6,0.6650055421020291,505117.246992102,754716.5887671926,0.579316682420639,0.9744977407619699,1,FALSE,FALSE,Higher in Males
1-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine,C18-Pos-000517,8,1,255315.335867896,258193.30410856425,0.016171388984896836,1,1,FALSE,FALSE,Higher in Males
N-Phenylacetylglutamine,C18-Pos-000519,0,0.030382821976577493,39358.861491652024,65041.32413775727,0.724668139311218,0.9516146444382293,1,FALSE,FALSE,Higher in Males
Tripropylene glycol,C18-Pos-000525,5,0.47048642205878966,2179651.84052306,2896656.8761664247,0.4102910908325164,0.9744977407619699,1,FALSE,FALSE,Higher in Males
2-(2-Butoxyethoxy)ethanol,C18-Pos-000529,6,0.6650055421020291,161786.8426975971,247347.72773640204,0.6124463607414415,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Sedanolide,C18-Pos-000539,2,0.1123511976904639,45255167.69904183,49203149.9312604,0.12066813494852661,0.9516146444382293,1,FALSE,FALSE,Higher in Males
6-(6-Aminohexanamido)hexanoic acid,C18-Pos-000542,0,0.030382821976577493,66702.5622396141,90086.17012681873,0.43356346239672444,0.9516146444382293,1,FALSE,FALSE,Higher in Males
Dimethyl phosphate,C18-Pos-000549,4,0.312321421676216,534774.788446993,853779.7556902525,0.6749325024101929,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"3-(5,6-Dihydroxyheptyl)-4-methyl-2H-furan-5-one",C18-Pos-000552,0,0.030382821976577493,6108360.03282361,6411344.173583482,0.06984175898579716,0.9516146444382293,1,FALSE,FALSE,Higher in Males
"4,4,7a-Trimethyl-3a,5,6,7-tetrahydro-3H-indene-1-carboxylic acid",C18-Pos-000553,3,0.19393085228241067,179862.32961305924,193649.83341844924,0.10655720031879581,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Diethyleneglycol dibenzoate,C18-Pos-000561,8,1,33116771.01260055,33171947.390578322,0.002401696915674998,1,1,FALSE,FALSE,Higher in Males
"2-Aminooctadec-4-yne-1,3-diol",C18-Pos-000562,9,0.8852339144732017,1552914.0539745924,1429108.9120018554,-0.11986211795981576,1,1,FALSE,FALSE,Higher in Females
4-Methoxycinnamaldehyde,C18-Pos-000563,7,0.8852339144732017,19120771.264867764,21518007.179896787,0.17040375583030956,1,1,FALSE,FALSE,Higher in Males
2-Naphthylamine,C18-Pos-000565,6,0.6650055421020291,389943.38112917374,450555.979240414,0.20844170132007986,0.9744977407619699,1,FALSE,FALSE,Higher in Males
7-Methylguanosine,C18-Pos-000566,10,0.6650055421020291,1172643.9102904012,600896.0568055498,-0.9645776255850307,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Leu-Val,C18-Pos-000567,9,0.8852339144732017,3588678.042026268,2959757.61720658,-0.2779734633080872,1,1,FALSE,FALSE,Higher in Females
N-Fructosyl phenylalanine,C18-Pos-000568,4,1,4037568.9709574874,4164081.0579692246,0.04451124783695121,1,1,FALSE,FALSE,Higher in Males
5-(6-Methyl-7-oxooctyl)furan-2(5H)-one,C18-Pos-000569,3,0.19393085228241067,44881.98921425408,65457.447099357174,0.544420718008222,0.9744977407619699,1,FALSE,FALSE,Higher in Males
cis-5-Dodecenoic acid,C18-Pos-000570,8,1,302830.3685064675,308180.0149415815,0.025263418795140127,1,1,FALSE,FALSE,Higher in Males
PyroGlu-Pro,C18-Pos-000571,4,0.312321421676216,991113.8460188725,1062474.8817891122,0.10030604484862748,0.9744977407619699,1,FALSE,FALSE,Higher in Males
DL-α-Aminocaprylic acid,C18-Pos-000573,10,0.6650055421020291,6144803.869967338,5524381.59747386,-0.15355398593884886,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Dipropyleneglycol dibenzoate,C18-Pos-000583,6,0.6650055421020291,1353419896.9211643,1530307568.1880882,0.17721213829309632,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"13,15-Dihydroxy-9-methyl-10-oxabicyclo[10.4.0]hexadeca-1(12),13,15-trien-11-one",C18-Pos-000585,2,0.1123511976904639,460676.09606615023,581842.022114177,0.3368747551576884,0.9516146444382293,1,FALSE,FALSE,Higher in Males
6-Methylindole,C18-Pos-000586,6,1,426456.4338286403,436243.7472060775,0.03273608751475887,1,1,FALSE,FALSE,Higher in Males
4-Azepan-1-ylaniline,C18-Pos-000589,6,0.6650055421020291,1002282.3538204764,1239684.1684989356,0.30668362666100807,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Stearoyl-L-Carnitine,C18-Pos-000594,6,0.6650055421020291,74957681.06401947,80793405.20669927,0.10816121563142508,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Stearoyl Ethanolamide,C18-Pos-000595,9,0.8852339144732017,2081821.7293914824,2061529.3323104475,-0.014131544383363505,1,1,FALSE,FALSE,Higher in Females
"4,11-Dimethyl-8-(propan-2-yl)-5,12-dioxatricyclo[9.1.0.04,6]dodecan-7-ol",C18-Pos-000596,13,0.19393085228241067,14611726.639002476,13053969.013345376,-0.16263814880687086,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"NCGC00385600-01_C13H22O3_2-Cyclohexen-1-one, 4-hydroxy-4-(3-hydroxybutyl)-3,5,5-trimethyl-",C18-Pos-000602,7,0.8852339144732017,171853.3200881005,209596.66284434724,0.2864380229030522,1,1,FALSE,FALSE,Higher in Males
Bilirubin,C18-Pos-000604,4,0.5958830905651777,339554.608543867,478238.8314368258,0.494087663774241,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Flavin mononucleotide (FMN),C18-Pos-000606,1,0.19043026382552408,229974.50319983333,311726.13023720967,0.43880517158844745,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Biliverdin; LC-tDDA; CE10,C18-Pos-000608,11,0.47048642205878966,287331.7225330314,50232.9711710988,-2.516010765850693,0.9744977407619699,1,FALSE,FALSE,Higher in Females
N-[3-(Dimethylamino)propyl]dodecanamide,C18-Pos-000609,5,0.47048642205878966,47665.52804655518,82697.84958759983,0.7949035362256828,0.9744977407619699,1,FALSE,FALSE,Higher in Males
N-L-.gamma.-Glutamyl-L-leucine,C18-Pos-000611,0,0.051829927217909674,1182030.4013942624,2335650.1672550733,0.9825570625274901,0.9516146444382293,1,FALSE,FALSE,Higher in Males
3-Hydroxyhexadecanoylcarnitine,C18-Pos-000612,9,0.8852339144732017,48470.39658853645,42998.82753416187,-0.17280656497365038,1,1,FALSE,FALSE,Higher in Females
Heptanophenone,C18-Pos-000613,2,0.48745329036403484,6780280.38616287,5017436.70265535,-0.4343944232043185,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"N,N-Bis(2-hydroxyethyl)dodecanamide",C18-Pos-000614,11,0.47048642205878966,354635.5588034645,298925.0621288435,-0.24655334161718204,0.9744977407619699,1,FALSE,FALSE,Higher in Females
(-)-Riboflavin,C18-Pos-000618,2,0.1123511976904639,52645.434503656754,109054.63686137596,1.0506707838350353,0.9516146444382293,1,FALSE,FALSE,Higher in Males
Decanamide,C18-Pos-000619,2,0.1123511976904639,1117383.5640740076,1956711.32896497,0.8083064282396297,0.9516146444382293,1,FALSE,FALSE,Higher in Males
7-Keto-8-aminopelargonic acid,C18-Pos-000625,6,1,53805.082220486045,36662.56413013067,-0.5534347610802117,1,1,FALSE,FALSE,Higher in Females
herniarin,C18-Pos-000631,4,0.312321421676216,13122.816444905367,15899.39548419465,0.2768945261402217,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Tuberonic acid,C18-Pos-000632,2,0.21592493894014034,14583.130768942723,58038.70166842942,1.9927147696695537,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Octenoyl-carnitine; LC-tDDA; CE10,C18-Pos-000637,10,0.6650055421020291,121357.01717945217,113287.26142919576,-0.09927188466394277,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Glutamyl-S-(C8H17O)-cysteinylglycine,C18-Pos-000639,4,0.312321421676216,426917.42295850924,510485.92477615445,0.2579141416434343,0.9744977407619699,1,FALSE,FALSE,Higher in Males
OCTANOYLCARNITINE,C18-Pos-000642,5,0.47048642205878966,59138608.64337673,72155208.8151243,0.2870032437347743,0.9744977407619699,1,FALSE,FALSE,Higher in Males
α-Pinene-2-oxide,C18-Pos-000647,4,0.312321421676216,483071.142847769,603599.0089150656,0.3213547637448582,0.9744977407619699,1,FALSE,FALSE,Higher in Males
1-Dodecyl-2-pyrrolidinone,C18-Pos-000649,4,0.312321421676216,5396051.54107574,8069542.963262295,0.5805828370964079,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Pentanoic acid,C18-Pos-000650,3,0.19393085228241067,331018.8944220108,607306.2447428613,0.8755106362316456,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"(2S)-2-((1S)-1-Hydroxypentyl)-4-methoxy-2,3-dihydropyran-6-one",C18-Pos-000653,3,0.19393085228241067,354586.8799163583,527626.7446382565,0.5733785385665767,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Laurolactam,C18-Pos-000656,11,0.47048642205878966,6480429.674418168,5200604.044143547,-0.3174102714987763,0.9744977407619699,1,FALSE,FALSE,Higher in Females
10-Aminodecanoic acid,C18-Pos-000664,5,0.47048642205878966,422055.19439927174,447325.050417884,0.08389187205799191,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Decanoylcarnitine,C18-Pos-000665,6,0.6650055421020291,4697271.919594603,4324998.529765872,-0.11912346962525654,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Dihydromuronic acid,C18-Pos-000670,3,0.19393085228241067,1052923.6135598873,1736315.8756320453,0.7216286539595872,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Glaucine,C18-Pos-000671,3,0.19393085228241067,71589.27606294608,163524.3645232422,1.1916902121230932,0.9744977407619699,1,FALSE,FALSE,Higher in Males
D_tryptophan methyl ester,C18-Pos-000673,4,0.312321421676216,1829741.658858683,1714784.9382664596,-0.09361231836219365,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Lupinine,C18-Pos-000682,0,0.030382821976577493,63594.41323418688,131079.11213504724,1.0434658704185136,0.9516146444382293,1,FALSE,FALSE,Higher in Males
1-Myristoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,C18-Pos-000686,2,0.1123511976904639,458771.0325557478,808011.7347434153,0.8166019449215667,0.9516146444382293,1,FALSE,FALSE,Higher in Males
Glutaric acid,C18-Pos-000689,12,0.312321421676216,2108335.743483903,1678290.3635357225,-0.3291122881005458,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"1-Octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho-(1'-myo-inositol)",C8-Neg-000001,4,0.312321421676216,248785.26903087768,356363.5419291475,0.5184486845407839,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PS 40:4,C8-Neg-000002,5,1,596637.4600827174,567761.520006555,-0.0715694867780821,1,1,FALSE,FALSE,Higher in Females
PE 38:4,C8-Neg-000003,8,0.5958830905651777,2379911.327430794,755329.8064118753,-1.6557291975291488,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Arachidonic acid,C8-Neg-000004,12,0.312321421676216,16165289.867973933,10962309.478493415,-0.5603476080893196,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Ceramide (d18:1/18:0),C8-Neg-000005,13,0.19393085228241067,2138288692.663425,1248740699.357897,-0.7759827131819669,0.9744977407619699,1,FALSE,FALSE,Higher in Females
PS 40:5,C8-Neg-000008,8,0.5958830905651777,1480437.2726629912,1151785.4358010734,-0.36215137909922646,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine 16:0-20:3,C8-Neg-000010,10,0.6650055421020291,53390860.34546302,47450817.3425635,-0.17015985896605956,0.9744977407619699,1,FALSE,FALSE,Higher in Females
1-Palmitoyl-3-oleoyl-sn-glycero-2-phosphoethanolamine,C8-Neg-000011,9,0.8852339144732017,2425020.1059871977,2974833.855061,0.29481238710496455,1,1,FALSE,FALSE,Higher in Males
PE 40:4,C8-Neg-000012,6,0.6650055421020291,20377734.68104045,24637993.302116327,0.27389107597563334,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Ethyl myristate,C8-Neg-000013,6,0.6650055421020291,5561480.247860203,5703606.401391508,0.0364055037898785,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Cer(d18:2_18:0),C8-Neg-000014,13,0.19393085228241067,3005056.47838877,2019940.5981060574,-0.5730792386575672,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine 18:0-18:1,C8-Neg-000015,6,0.6650055421020291,970097.9566370193,804179.9083961118,-0.2706121399240124,0.9744977407619699,1,FALSE,FALSE,Higher in Females
PE 38:3,C8-Neg-000016,6,0.48745329036403484,168446688.32538456,165856814.283518,-0.02235377828589753,0.9744977407619699,1,FALSE,FALSE,Higher in Females
PI 38:5,C8-Neg-000017,7,0.8852339144732017,1345379.0355061286,1462738.9237279296,0.1206596111769248,1,1,FALSE,FALSE,Higher in Males
Phosphatidylglyceride 16:0-18:1,C8-Neg-000018,2,0.1123511976904639,3952239.712033163,8204528.031978588,1.053749892441606,0.9516146444382293,1,FALSE,FALSE,Higher in Males
PE 38:5,C8-Neg-000019,2,0.1123511976904639,436327.70819543826,757079.0575297978,0.7950318683068753,0.9516146444382293,1,FALSE,FALSE,Higher in Males
Docosahexaenoic acid,C8-Neg-000021,3,0.19393085228241067,3011353.775922455,4625194.038066845,0.6191016846123364,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Phosphatidylethanolamine alkenyl 18:1-20:4,C8-Neg-000022,12,0.312321421676216,2061651.017595615,1127179.437208328,-0.8710829453156935,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Cer(d18:1_24:1),C8-Neg-000023,5,0.8169613217153913,14728642.316855598,12161624.200683393,-0.27628853373578344,1,1,FALSE,FALSE,Higher in Females
PI 36:4,C8-Neg-000024,12,0.312321421676216,41205619.3136769,33114194.558809325,-0.31539132698251393,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine 16:0-22:4,C8-Neg-000026,7,0.8596837951986662,2848250.2671157275,2504482.5779999336,-0.18556334134110766,1,1,FALSE,FALSE,Higher in Females
PS 38:3,C8-Neg-000027,3,0.19393085228241067,404968293.2842423,541990034.7500167,0.4204573682465308,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Cer[NS] d34:1,C8-Neg-000028,8,1,91747.9678027185,100682.79266309313,0.1340690305045893,1,1,FALSE,FALSE,Higher in Males
1-Palmitoyl-2-oleoyl-phosphatidylglycerol,C8-Neg-000029,4,0.5958830905651777,4415309.19405039,6446767.3409475,0.5460614485718002,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Phosphatidylethanolamine alkenyl 18:1-22:6,C8-Neg-000030,4,0.312321421676216,15027707.957984854,20176433.45440695,0.42504619017188006,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PI 38:3,C8-Neg-000031,9,0.8852339144732017,2852146.1900205477,2829165.9997954774,-0.011671102089852075,1,1,FALSE,FALSE,Higher in Females
Adrenic acid,C8-Neg-000032,5,0.47048642205878966,73458.31679397107,102700.5499433958,0.483446163058005,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PE 40:5,C8-Neg-000033,12,0.312321421676216,457342.621668355,299453.94187085755,-0.6109412527841934,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"all-cis-4,7,10,13,16-Docosapentaenoic acid",C8-Neg-000034,10,0.21592493894014034,2835109.471629047,1764896.985265545,-0.6838204650695331,0.9744977407619699,1,FALSE,FALSE,Higher in Females
2-Arachidonoyl-1-palmitoyl-sn-glycero-3-phosphoethanolamine,C8-Neg-000035,4,0.312321421676216,215763702.8107295,260432531.466549,0.2714574858566142,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Phosphatidylethanolamine alkyl 16:0-22:4,C8-Neg-000036,4,0.312321421676216,1140032.8793976484,1670207.2275280189,0.5509516798360089,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PE(P-18:0_22:6),C8-Neg-000037,3,0.6625205835400575,179940079.86903188,280126073.06958145,0.6385597018280582,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"8Z,11Z,14Z-Eicosatrienoic acid",C8-Neg-000038,8,0.5958830905651777,5889058.420226446,5880955.1403046725,-0.0019864995983258785,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"1,2-Dioleoyl-sn-glycero-3-phospho-L-serine",C8-Neg-000039,8,1,17391939.99713822,17343845.123186126,-0.0039950892281569,1,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine alkenyl 18:0-24:5,C8-Neg-000040,5,0.47048642205878966,539748.1011085683,536864.3741698461,-0.007728590553697393,0.9744977407619699,1,FALSE,FALSE,Higher in Females
PE 40:7,C8-Neg-000041,6,0.6650055421020291,1742133.62543651,2188295.8352519576,0.32895250292625927,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"1-(5Z,8Z,11Z,14Z-Eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine",C8-Neg-000042,5,0.47048642205878966,5945852.376742593,6995029.156724259,0.23444642630665619,0.9744977407619699,1,FALSE,FALSE,Higher in Males
