Group,N_metabolites,Category,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Significant_nominal,Direction
kegg:map00150;reactome:R-HSA-193048;reactome:R-HSA-196071;reactome:R-HSA-3371497;reactome:R-HSA-5625740;reactome:R-HSA-5625886;reactome:R-HSA-8878166;reactome:R-HSA-8940973;reactome:R-HSA-8941326;wiki:WP2263;wiki:WP2749;wiki:WP3397;wiki:WP4058;wiki:WP4415;wiki:WP4523;wiki:WP4524;wiki:WP496;wiki:WP5320,1,Pathways,12,0.312321421676216,4470981.376352999,1241152.8921218016,-1.8489106907988715,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00140;reactome:R-HSA-194002;reactome:R-HSA-196071;reactome:R-HSA-9717189;reactome:R-HSA-9717207;wiki:WP2749;wiki:WP4523;wiki:WP5280;wiki:WP98,1,Pathways,12,0.312321421676216,9773712.73300354,7267080.751812685,-0.42753076416479546,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00130;kegg:map00592;reactome:R-HSA-1368082;reactome:R-HSA-1368108;reactome:R-HSA-1592230;reactome:R-HSA-1655829;reactome:R-HSA-1989781;reactome:R-HSA-2151201;reactome:R-HSA-2426168;reactome:R-HSA-2980736;reactome:R-HSA-381340;reactome:R-HSA-381771;reactome:R-HSA-400206;reactome:R-HSA-400253;reactome:R-HSA-400508;reactome:R-HSA-444209;reactome:R-HSA-9018679;reactome:R-HSA-9018896;reactome:R-HSA-9027604;reactome:R-HSA-9707564;reactome:R-HSA-9707616;wiki:WP111;wiki:WP1797;wiki:WP2706;wiki:WP2728;wiki:WP2751;wiki:WP2797;wiki:WP2826;wiki:WP3331;wiki:WP3355;wiki:WP3370;wiki:WP3963;wiki:WP4440;wiki:WP4444;wiki:WP4723;wiki:WP5037,1,Pathways,12,0.312321421676216,8469531.147493105,5364389.598401994,-0.6588680883442882,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00020;kegg:map00051;kegg:map00052;kegg:map00071;kegg:map00100;kegg:map00120;kegg:map00190;kegg:map00250;kegg:map00270;kegg:map00280;kegg:map00330;kegg:map00340;kegg:map00360;kegg:map00380;kegg:map00450;kegg:map00480;kegg:map00520;kegg:map00561;kegg:map00562;kegg:map00620;kegg:map00640;kegg:map00650;kegg:map00670;kegg:map00730;kegg:map00740;kegg:map00760;kegg:map00770;kegg:map00780;kegg:map00910;kegg:map00920;kegg:map01040;wiki:WP111;wiki:WP1584;wiki:WP1602;wiki:WP176;wiki:WP1780;wiki:WP1910;wiki:WP1916;wiki:WP2267;wiki:WP2333;wiki:WP2485;wiki:WP2533;wiki:WP2713;wiki:WP2766;wiki:WP2780;wiki:WP3334;wiki:WP3574;wiki:WP3580;wiki:WP3656;wiki:WP3869;wiki:WP4141;wiki:WP4191;wiki:WP4195;wiki:WP4206;wiki:WP4224;wiki:WP4236;wiki:WP4292;wiki:WP4317;wiki:WP4321;wiki:WP4518;wiki:WP4629;wiki:WP4742;wiki:WP4900;wiki:WP4950;wiki:WP521;wiki:WP5283;wiki:WP531;wiki:WP5396;wiki:WP623;wiki:WP692;wiki:WP698;wiki:WP704;wiki:WP715;wiki:WP78,1,Pathways,9,0.37675911781158217,1479861.277798055,1196546.8049360588,-0.30658511253616777,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-1660662;reactome:R-HSA-4085001;reactome:R-HSA-428643;reactome:R-HSA-446219;reactome:R-HSA-5619035;reactome:R-HSA-975576;reactome:R-HSA-975577;reactome:R-HSA-9840310;wiki:WP3363;wiki:WP5151,1,Pathways,9,0.37675911781158217,6605109.166657406,2557499.4247733527,-1.3688484904846259,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00561;kegg:map00740;wiki:WP3891,1,Pathways,9,0.37675911781158217,230013.2371364533,78697.08944538124,-1.5473347050670114,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00052;kegg:map00520;kegg:map00562;reactome:R-HSA-1483249;reactome:R-HSA-1855183;wiki:WP134;wiki:WP1946;wiki:WP2741;wiki:WP3915;wiki:WP4141;wiki:WP4290;wiki:WP4297;wiki:WP5153;wiki:WP5173;wiki:WP5178;wiki:WP5211;wiki:WP5216;wiki:WP5312;wiki:WP5314;wiki:WP534;wiki:WP5380;wiki:WP5394;wiki:WP698,1,Pathways,9,0.37675911781158217,366163.65299047914,66009.96409468674,-2.4717328715606057,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP206,1,Pathways,3,0.37675911781158217,54966590.39635155,88061327.05801277,0.6799535943297559,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00250;reactome:R-HSA-2161522;reactome:R-HSA-2161541;reactome:R-HSA-2393930;reactome:R-HSA-3000480;reactome:R-HSA-73817;reactome:R-HSA-74217;reactome:R-HSA-74259;reactome:R-HSA-8850843;reactome:R-HSA-8956319;reactome:R-HSA-8956320;reactome:R-HSA-8956321;reactome:R-HSA-9717189;reactome:R-HSA-9717207;reactome:R-HSA-9755088;wiki:WP2712;wiki:WP4042;wiki:WP4082;wiki:WP4084;wiki:WP4224;wiki:WP4290;wiki:WP4792,1,Pathways,2,0.38273308888522606,195846.83619844398,302105.74603487167,0.6253278018028455,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00830;reactome:R-HSA-200425;reactome:R-HSA-204174;reactome:R-HSA-211916;reactome:R-HSA-211958;reactome:R-HSA-5362517;reactome:R-HSA-5365859;reactome:R-HSA-5579015;reactome:R-HSA-5579029;reactome:R-HSA-5617472;reactome:R-HSA-5619507;reactome:R-HSA-6806667;reactome:R-HSA-70268;reactome:R-HSA-71406;reactome:R-HSA-8864260;reactome:R-HSA-8869496;reactome:R-HSA-9616222;reactome:R-HSA-975634;reactome:R-HSA-9758941;reactome:R-HSA-9761174;reactome:R-HSA-9830364;reactome:R-HSA-9830369;wiki:WP2406;wiki:WP2766;wiki:WP2848;wiki:WP2855;wiki:WP299;wiki:WP3813;wiki:WP3839;wiki:WP3879;wiki:WP4061;wiki:WP4086;wiki:WP4421;wiki:WP5001;wiki:WP5188;wiki:WP5293;wiki:WP5397;wiki:WP716,1,Pathways,2,0.38273308888522606,155743.44447686867,276687.9839321587,0.8290885527395028,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00620;reactome:R-HSA-196807;reactome:R-HSA-197264;reactome:R-HSA-3296197;reactome:R-HSA-427601;reactome:R-HSA-428643;reactome:R-HSA-433692;reactome:R-HSA-549132;reactome:R-HSA-561048;reactome:R-HSA-5619070;reactome:R-HSA-5619071;reactome:R-HSA-70268;reactome:R-HSA-71406;reactome:R-HSA-9749641;wiki:WP2456;wiki:WP2766;wiki:WP2868;wiki:WP3644;wiki:WP4097;wiki:WP4290;wiki:WP4595;wiki:WP4629;wiki:WP5211;wiki:WP5239;wiki:WP5312;wiki:WP534;wiki:WP661,1,Pathways,11,0.47048642205878966,921859.466624873,550307.200301771,-0.7443096297464935,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-73614;reactome:R-HSA-8956321;wiki:WP4082;wiki:WP4485,1,Pathways,5,0.47048642205878966,149656.335582925,188611.7931349655,0.33376652925190836,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00280;kegg:map00640;wiki:WP1533;wiki:WP4236;wiki:WP4271;wiki:WP4686,2,Pathways,5,0.47048642205878966,551531.0812306835,814162.154435683,0.5618739703173509,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00310;reactome:R-HSA-71064;wiki:WP4228;wiki:WP4519;wiki:WP5004,3,Pathways,5,0.47048642205878966,545820.6312035843,498634.32142942183,-0.13044473916948032,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-110331;reactome:R-HSA-425397;reactome:R-HSA-73884;reactome:R-HSA-73927;reactome:R-HSA-73929;reactome:R-HSA-74217;reactome:R-HSA-74259;reactome:R-HSA-83936;reactome:R-HSA-8956319;reactome:R-HSA-8956321;reactome:R-HSA-9734207;reactome:R-HSA-9734281;reactome:R-HSA-9735804;wiki:WP1937;wiki:WP3399;wiki:WP4042;wiki:WP4082;wiki:WP4224;wiki:WP4792;wiki:WP661,2,Pathways,11,0.47048642205878966,663376.6458250905,539938.9524896893,-0.29703192292235936,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00670;kegg:map00790;reactome:R-HSA-196757;wiki:WP1589;wiki:WP176;wiki:WP241;wiki:WP2525;wiki:WP3806;wiki:WP3996;wiki:WP4259,2,Pathways,5,0.47048642205878966,447174.1129178404,698195.8056961866,0.6427950177231809,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-204174;reactome:R-HSA-5362517;reactome:R-HSA-70268;reactome:R-HSA-71406;wiki:WP2766,1,Pathways,5,0.47048642205878966,155882.87444785127,169492.1879809915,0.12075634016152596,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
wiki:WP2525;wiki:WP4487,1,Pathways,11,0.47048642205878966,4315894.617629638,3823313.3224263676,-0.1748362039868723,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00052;kegg:map00520;reactome:R-HSA-156588;reactome:R-HSA-173599;reactome:R-HSA-3322077;reactome:R-HSA-417957;reactome:R-HSA-418038;reactome:R-HSA-429914;reactome:R-HSA-429947;reactome:R-HSA-446210;reactome:R-HSA-446219;reactome:R-HSA-499943;reactome:R-HSA-5683826;reactome:R-HSA-6807505;reactome:R-HSA-8850843;reactome:R-HSA-8956319;reactome:R-HSA-8982491;reactome:R-HSA-9816359;reactome:R-HSA-9820865;wiki:WP1925;wiki:WP1928;wiki:WP3579;wiki:WP3827;wiki:WP4022;wiki:WP4042;wiki:WP4059;wiki:WP4072;wiki:WP4074;wiki:WP4135;wiki:WP4225;wiki:WP4584;wiki:WP466;wiki:WP4900;wiki:WP698,1,Pathways,11,0.47048642205878966,2390753.9370591026,2009054.25425861,-0.25094912717049694,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-157579;reactome:R-HSA-1638074;reactome:R-HSA-1638091;reactome:R-HSA-174414;reactome:R-HSA-174417;reactome:R-HSA-174437;reactome:R-HSA-180786;reactome:R-HSA-2022854;reactome:R-HSA-2022928;reactome:R-HSA-3322077;reactome:R-HSA-425397;reactome:R-HSA-429914;reactome:R-HSA-429958;reactome:R-HSA-430039;reactome:R-HSA-446219;reactome:R-HSA-480985;reactome:R-HSA-499943;reactome:R-HSA-500753;reactome:R-HSA-5619072;reactome:R-HSA-5619083;reactome:R-HSA-69166;reactome:R-HSA-69183;reactome:R-HSA-69186;reactome:R-HSA-69190;reactome:R-HSA-69239;reactome:R-HSA-727802;reactome:R-HSA-73614;reactome:R-HSA-73621;reactome:R-HSA-73886;reactome:R-HSA-8850843;reactome:R-HSA-8956319;reactome:R-HSA-8956320;reactome:R-HSA-8956321;reactome:R-HSA-8982491;reactome:R-HSA-9660826;reactome:R-HSA-9664424;wiki:WP1925;wiki:WP1928;wiki:WP1937;wiki:WP2659;wiki:WP4022;wiki:WP4042;wiki:WP4059;wiki:WP4072;wiki:WP4082;wiki:WP4084;wiki:WP4225;wiki:WP4584;wiki:WP4595;wiki:WP4784;wiki:WP4998,1,Pathways,5,0.47048642205878966,2037873.9613871374,2546672.9398993375,0.3215488650127455,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00270;kegg:map00564;reactome:R-HSA-112310;reactome:R-HSA-1614635;reactome:R-HSA-352230;reactome:R-HSA-442660;reactome:R-HSA-6798163;reactome:R-HSA-888590;reactome:R-HSA-888593;wiki:WP241;wiki:WP2525;wiki:WP2685;wiki:WP3574;wiki:WP3580;wiki:WP4090;wiki:WP4195;wiki:WP4288;wiki:WP4292;wiki:WP4504;wiki:WP4949;wiki:WP5219;wiki:WP528,1,Pathways,5,0.47048642205878966,103055885.62109452,135785932.43767115,0.3979071216973543,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-9717189;reactome:R-HSA-9717207,1,Pathways,5,0.47048642205878966,6181283.669904444,5850386.62488389,-0.07937450549646505,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00760;reactome:R-HSA-110362;reactome:R-HSA-110373;reactome:R-HSA-1592230;reactome:R-HSA-170834;reactome:R-HSA-196807;reactome:R-HSA-197264;reactome:R-HSA-2151201;reactome:R-HSA-2173793;reactome:R-HSA-2173795;reactome:R-HSA-2408508;reactome:R-HSA-2995383;reactome:R-HSA-2995410;reactome:R-HSA-3371453;reactome:R-HSA-3371556;reactome:R-HSA-427359;reactome:R-HSA-4641257;reactome:R-HSA-5250941;reactome:R-HSA-5336415;reactome:R-HSA-5339562;reactome:R-HSA-5685939;reactome:R-HSA-5693538;reactome:R-HSA-5693567;reactome:R-HSA-5693607;reactome:R-HSA-5696394;reactome:R-HSA-5696398;reactome:R-HSA-5696399;reactome:R-HSA-73884;reactome:R-HSA-73933;reactome:R-HSA-8948751;reactome:R-HSA-9006936;reactome:R-HSA-9614085;reactome:R-HSA-9617629;reactome:R-HSA-9635486;reactome:R-HSA-9637679;reactome:R-HSA-9637698;reactome:R-HSA-9683610;reactome:R-HSA-9683701;reactome:R-HSA-9694631;reactome:R-HSA-9694635;reactome:R-HSA-9772573;wiki:WP1980;wiki:WP2755;wiki:WP2848;wiki:WP3331;wiki:WP3345;wiki:WP3360;wiki:WP3364;wiki:WP3395;wiki:WP3567;wiki:WP3570;wiki:WP3644;wiki:WP3645;wiki:WP4097;wiki:WP4210;wiki:WP5008;wiki:WP5020;wiki:WP5021;wiki:WP5046;wiki:WP5346,1,Pathways,11,0.47048642205878966,29832744450.983974,25905663522.86455,-0.2036291680408797,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-425397;reactome:R-HSA-6782315;reactome:R-HSA-74217;reactome:R-HSA-74259;reactome:R-HSA-83936;reactome:R-HSA-8956319;reactome:R-HSA-8956321;reactome:R-HSA-9734207;reactome:R-HSA-9734281;reactome:R-HSA-9735804;wiki:WP1937;wiki:WP3561;wiki:WP4042;wiki:WP4082;wiki:WP4224;wiki:WP4792,1,Pathways,5,0.47048642205878966,199137.8271754615,321871.87410925294,0.6927192225141533,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00860;wiki:WP1852;wiki:WP2670;wiki:WP4495;wiki:WP5113,2,Pathways,11,0.47048642205878966,203449.24010974084,64715.47025879192,-1.6524863565243317,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00592;reactome:R-HSA-2980736;reactome:R-HSA-381771;reactome:R-HSA-400508;reactome:R-HSA-444209;wiki:WP2728;wiki:WP4723;wiki:WP5122;wiki:WP5321,1,Pathways,5,0.47048642205878966,73458.31679397107,102700.5499433958,0.483446163058005,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
wiki:WP4723,1,Pathways,5,0.47048642205878966,233504.01694123572,350234.95126068074,0.584875694254236,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-2980736;reactome:R-HSA-381771;reactome:R-HSA-400451;reactome:R-HSA-400508;reactome:R-HSA-400511;reactome:R-HSA-422356;reactome:R-HSA-434316;reactome:R-HSA-444209;wiki:WP1831;wiki:WP2728,1,Pathways,5,0.47048642205878966,1035803.2517592148,1614352.9379085912,0.640206029572506,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-70635;wiki:WP4571;wiki:WP4583;wiki:WP4595;wiki:WP497;wiki:WP4973,1,Pathways,5,0.47048642205878966,2068119.7709544725,2123109.4624984083,0.03785901627796811,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00592;reactome:R-HSA-1368082;reactome:R-HSA-1368108;reactome:R-HSA-1592230;reactome:R-HSA-1655829;reactome:R-HSA-1989781;reactome:R-HSA-2151201;reactome:R-HSA-2426168;reactome:R-HSA-2980736;reactome:R-HSA-381340;reactome:R-HSA-381771;reactome:R-HSA-400206;reactome:R-HSA-400253;reactome:R-HSA-400508;reactome:R-HSA-444209;reactome:R-HSA-9018679;reactome:R-HSA-9018896;reactome:R-HSA-9027604;reactome:R-HSA-9707564;reactome:R-HSA-9707616;wiki:WP1797;wiki:WP2706;wiki:WP2728;wiki:WP2751;wiki:WP2797;wiki:WP3331;wiki:WP3355;wiki:WP3370;wiki:WP4440;wiki:WP4444;wiki:WP4723,1,Pathways,5,0.47048642205878966,5497496.083909118,5674842.179220882,0.04580559935335459,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00250;reactome:R-HSA-156584;reactome:R-HSA-1834949;reactome:R-HSA-212300;reactome:R-HSA-3134975;reactome:R-HSA-3248023;reactome:R-HSA-427413;reactome:R-HSA-499943;reactome:R-HSA-5221030;reactome:R-HSA-5250941;reactome:R-HSA-5334118;reactome:R-HSA-73728;reactome:R-HSA-73854;reactome:R-HSA-73864;reactome:R-HSA-74217;reactome:R-HSA-74259;reactome:R-HSA-8956319;reactome:R-HSA-8956321;reactome:R-HSA-8963693;reactome:R-HSA-8964539;reactome:R-HSA-9816359;reactome:R-HSA-9821002;wiki:WP2794;wiki:WP3585;wiki:WP4042;wiki:WP4059;wiki:WP4082;wiki:WP4224;wiki:WP4519;wiki:WP4792;wiki:WP4979;wiki:WP4992;wiki:WP5269;wiki:WP5365,1,Pathways,6,0.48745329036403484,4914185.709938845,3831175.877637425,-0.3591651219903141,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP4519;wiki:WP5029;wiki:WP5031,1,Pathways,2,0.48745329036403484,2861722.410408657,6112681.9130861405,1.0949217590675677,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-352230;reactome:R-HSA-379716;reactome:R-HSA-379724;reactome:R-HSA-379726;reactome:R-HSA-442660;reactome:R-HSA-8849175;wiki:WP1938;wiki:WP3803;wiki:WP3953;wiki:WP4583;wiki:WP4589,1,Pathways,6,0.48745329036403484,4519794.458994495,2579486.315031115,-0.8091733739354896,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00250;kegg:map00330;kegg:map00360;kegg:map00520;kegg:map00760;kegg:map00910;reactome:R-HSA-112310;reactome:R-HSA-112313;reactome:R-HSA-156587;reactome:R-HSA-159424;reactome:R-HSA-177162;reactome:R-HSA-196807;reactome:R-HSA-210455;reactome:R-HSA-210500;reactome:R-HSA-352230;reactome:R-HSA-379716;reactome:R-HSA-379724;reactome:R-HSA-379726;reactome:R-HSA-4085023;reactome:R-HSA-442660;reactome:R-HSA-446210;reactome:R-HSA-446219;reactome:R-HSA-499943;reactome:R-HSA-500753;reactome:R-HSA-5609975;reactome:R-HSA-5619044;reactome:R-HSA-5628897;reactome:R-HSA-5659735;reactome:R-HSA-73817;reactome:R-HSA-8956320;reactome:R-HSA-8963693;reactome:R-HSA-8964539;reactome:R-HSA-9748787;wiki:WP1871;wiki:WP1872;wiki:WP1938;wiki:WP1982;wiki:WP2267;wiki:WP2485;wiki:WP3349;wiki:WP3602;wiki:WP3953;wiki:WP4022;wiki:WP4059;wiki:WP4084;wiki:WP4097;wiki:WP4224;wiki:WP4225;wiki:WP4313;wiki:WP4571;wiki:WP4583;wiki:WP4595;wiki:WP4979;wiki:WP4992;wiki:WP5213;wiki:WP5312;wiki:WP715,1,Pathways,6,0.48745329036403484,5167530.550639055,3388922.841631763,-0.6086482227623519,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-74259;reactome:R-HSA-8956319;wiki:WP3633;wiki:WP4042;wiki:WP4224;wiki:WP4507;wiki:WP4792,1,Pathways,8,0.5958830905651777,428884.4138419093,456156.93133141723,0.08894135138098448,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-71336;wiki:WP4050,1,Pathways,8,0.5958830905651777,8740447.598775918,7745148.7491585035,-0.17441421520026926,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00250;kegg:map00330;reactome:R-HSA-1222556;reactome:R-HSA-194138;reactome:R-HSA-202131;reactome:R-HSA-203615;reactome:R-HSA-392154;reactome:R-HSA-418346;reactome:R-HSA-4420097;reactome:R-HSA-5218920;reactome:R-HSA-70635;reactome:R-HSA-9009391;wiki:WP1850;wiki:WP1885;wiki:WP1919;wiki:WP1995;wiki:WP2197;wiki:WP3551;wiki:WP3602;wiki:WP4008;wiki:WP4225;wiki:WP4571;wiki:WP4583;wiki:WP4595;wiki:WP4919;wiki:WP497;wiki:WP4973;wiki:WP4977;wiki:WP661,1,Pathways,4,0.5958830905651777,330327.4795420401,330337.711714052,4.468800238221153e-5,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00564;reactome:R-HSA-112310;reactome:R-HSA-112311;reactome:R-HSA-1483191;reactome:R-HSA-181431;reactome:R-HSA-264642;reactome:R-HSA-2980736;reactome:R-HSA-375280;reactome:R-HSA-381771;reactome:R-HSA-390648;reactome:R-HSA-399997;reactome:R-HSA-400508;reactome:R-HSA-422356;reactome:R-HSA-622323;reactome:R-HSA-622327;reactome:R-HSA-629587;reactome:R-HSA-629594;reactome:R-HSA-629597;reactome:R-HSA-9659379;reactome:R-HSA-9662361;reactome:R-HSA-9667769;wiki:WP1831;wiki:WP1870;wiki:WP1871;wiki:WP2525;wiki:WP2596;wiki:WP2597;wiki:WP2728;wiki:WP4195;wiki:WP4454;wiki:WP4698;wiki:WP4932;wiki:WP4942;wiki:WP5055;wiki:WP528;wiki:WP5352;wiki:WP5407;wiki:WP550;wiki:WP58,1,Pathways,4,0.5958830905651777,108513.22426704422,104292.6380524795,-0.057233548868576525,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00340;kegg:map00410,1,Pathways,4,0.5958830905651777,5300167.145739216,3960455.9087291476,-0.42037134112089725,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00750;reactome:R-HSA-964975;wiki:WP4228,1,Pathways,8,0.5958830905651777,364246.60411201377,248560.92775776816,-0.5513159905741897,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00860;wiki:WP1852;wiki:WP2289;wiki:WP4495,1,Pathways,4,0.5958830905651777,339554.608543867,478238.8314368258,0.494087663774241,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00592;reactome:R-HSA-2980736;reactome:R-HSA-381771;reactome:R-HSA-400508;reactome:R-HSA-444209;wiki:WP2728;wiki:WP4586;wiki:WP4723;wiki:WP4853,1,Pathways,8,0.5958830905651777,5889058.420226446,5880955.1403046725,-0.0019864995983258785,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00592;reactome:R-HSA-2980736;reactome:R-HSA-381771;reactome:R-HSA-400508;reactome:R-HSA-444209;wiki:WP2728;wiki:WP4586;wiki:WP4723;wiki:WP4853;wiki:WP5122;wiki:WP5321,1,Pathways,8,0.5958830905651777,6775857.197028965,5222559.735395361,-0.3756463809478612,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP1887;wiki:WP2272;wiki:WP2525;wiki:WP2533;wiki:WP2776;wiki:WP3348;wiki:WP3933;wiki:WP4288;wiki:WP4304;wiki:WP4722;wiki:WP4863;wiki:WP4923,1,Pathways,4,0.5958830905651777,1139315.6241034297,1287535.9850240964,0.1764452828000076,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
wiki:WP4195;wiki:WP4724;wiki:WP4853,1,Pathways,4,0.5958830905651777,670556.036927069,995247.2402436822,0.5696970657299746,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-112310;reactome:R-HSA-2980736;reactome:R-HSA-381771;reactome:R-HSA-400508;reactome:R-HSA-400511;wiki:WP1871;wiki:WP2728;wiki:WP4949,1,Pathways,8,0.5958830905651777,911040.0155011683,1000130.1785486138,0.13460146787066402,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00250;reactome:R-HSA-73817;reactome:R-HSA-8956320;wiki:WP106;wiki:WP4084;wiki:WP4224;wiki:WP4792,1,Pathways,3,0.6625205835400575,553443.890211257,563350.6862352403,0.025596221017182987,0.9520582940885165,1,FALSE,FALSE,FALSE,Higher in Males
