"gene","estimate","std_error","t_value","p_value","adj_p_value","r_squared","n_samples"
"WDR49",0.00220656762171206,0.000238460404029335,9.25339211217901,1.45567118664635e-17,2.17937172339279e-17,0.268733445935007,235
"MIR548A1HG",0.00080402312518687,8.68908794061297e-05,9.2532510970323,1.45707660651471e-17,2.1813775031658e-17,0.26872745640875,235
"HIST2H2BE",0.00192892460168232,0.000208463810977179,9.25304297489546,1.45915330683693e-17,2.18438802525759e-17,0.268718616544426,235
"FOXO4",0.000723918744562133,7.82454753304376e-05,9.25189273251853,1.47068386753203e-17,2.20155029698993e-17,0.268669760413356,235
"A4GALT",0.000557601304736294,6.0278431174361e-05,9.25042828542402,1.48549518053143e-17,2.22362194456612e-17,0.268607557893722,235
"GML",0.000582681450883783,6.30011618759479e-05,9.24874134910574,1.50274040534281e-17,2.24933473466179e-17,0.268535904216375,235
"AC025038.1",0.000973512982200166,0.000105262150895603,9.24846180623539,1.50561725759939e-17,2.25353928152408e-17,0.268524030364075,235
"MCCC1-AS1",0.000707765302362618,7.6533237929344e-05,9.24781600140885,1.5122843408219e-17,2.26341623856887e-17,0.268496599081236,235
"METAP1D",0.00262769949998901,0.000284144477874322,9.24775846304235,1.51287976902222e-17,2.26420534799486e-17,0.268494155067839,235
"ANKRD30A",0.00074985218267752,8.10898058653914e-05,9.24718187045939,1.51885943186786e-17,2.27305217360347e-17,0.268469663521482,235
"PAQR5",0.000814784246196363,8.81150458577813e-05,9.24682315335152,1.52259141227844e-17,2.27853457965086e-17,0.268454426472366,235
"AC073834.1",0.000626539481489938,6.77624386212413e-05,9.24611767578178,1.5299575640943e-17,2.28945472793669e-17,0.268424460123413,235
"AL450043.1",0.000496512336787153,5.37058188312629e-05,9.2450380162182,1.54129926414222e-17,2.30632270241452e-17,0.268378599437358,235
"AC147651.4",0.000601193839213453,6.50293391401082e-05,9.24496307609952,1.542089593037e-17,2.30740132698844e-17,0.268375416192232,235
"OR2A25",0.000421599511938165,4.56047890664926e-05,9.2446324293588,1.54558144703085e-17,2.31252191633076e-17,0.268361371227515,235
"OCA2",0.00390524822766344,0.000422435077889967,9.24461161504359,1.54580152282819e-17,2.3127469816603e-17,0.268360487091381,235
"AC010247.2",0.00059458413846298,6.4320484481354e-05,9.24408675179281,1.55136135183643e-17,2.32096072480747e-17,0.268338192263709,235
"HIST1H1D",0.00266432762144225,0.000288220370888699,9.24406423191761,1.55160034661323e-17,2.32121369267609e-17,0.268337235675823,235
"MX1",0.00109125532347285,0.000118084670730568,9.2412953918697,1.58126530393985e-17,2.36548626563429e-17,0.268219620986675,235
"BMP4",0.000298527029802964,3.23039025306833e-05,9.24120636877891,1.58222837215438e-17,2.36682033018039e-17,0.268215839424291,235
"AL121906.2",0.000614830450712764,6.65320714579174e-05,9.2411139055193,1.58322927340704e-17,2.36821086558282e-17,0.268211911726077,235
"SPAG5",0.00155722541913173,0.000168515299938504,9.2408548048753,1.58603735064069e-17,2.37230434662252e-17,0.268200905510734,235
"CR1",0.00105555757912538,0.000114251425539924,9.23890073263489,1.60737507423557e-17,2.40411180022153e-17,0.268117898665176,235
"CELA2B",0.00108117386208459,0.000117043434968829,9.23737296647634,1.62425604777735e-17,2.42925083601636e-17,0.268052999947868,235
"TEX50",0.000527242086457131,5.70856734223474e-05,9.23597909682766,1.63981106069069e-17,2.45240457882955e-17,0.267993788408894,235
"APOBEC1",0.000278426477913039,3.01460268261574e-05,9.23592616428814,1.64040467248724e-17,2.45318185584228e-17,0.267991539823586,235
"CCDC198",0.0010734235837762,0.000116231454910931,9.2352245319374,1.6482933156731e-17,2.464868098253e-17,0.267961734247552,235
"AL451127.2",0.000371962101236773,4.02774357799602e-05,9.23499954835358,1.65083083477775e-17,2.46855154415494e-17,0.26795217683549,235
"LINC00620",0.00103129304668563,0.00011167629485429,9.23466388306675,1.65462391077834e-17,2.47411205680824e-17,0.267937917579773,235
"GPC5-AS1",0.000901933421300881,9.76874504653892e-05,9.23284840584961,1.67528960047387e-17,2.50490007178521e-17,0.267860794412731,235
"AC087241.2",0.000985438152251804,0.000106751579688663,9.23113414457941,1.6950383322711e-17,2.53431433648819e-17,0.267787969999014,235
"LINC01181",0.000266445028479785,2.88644876575618e-05,9.23089408829271,1.69782223253912e-17,2.53836234901297e-17,0.267777771967675,235
"AL354994.1",0.000527019277325647,5.70945028925722e-05,9.23064832208583,1.70067705342775e-17,2.5425160235036e-17,0.267767331348918,235
"AC108134.4",0.000780769698465047,8.45873609106038e-05,9.23033524228524,1.70432069386688e-17,2.54784855788374e-17,0.267754031091279,235
"AC087430.1",0.000243734450012854,2.64080492420008e-05,9.22955148179613,1.71347617050098e-17,2.56142007767489e-17,0.267720735233861,235
"AC112512.1",0.000785199444704683,8.50784091663443e-05,9.22912701822468,1.71845489942894e-17,2.56874697162195e-17,0.267702703010574,235
"AC008763.1",0.000667853782807214,7.23650844810435e-05,9.22895050281,1.7205295566187e-17,2.57173239389428e-17,0.267695204198132,235
"AC012535.1",0.00071445125977656,7.74475913126585e-05,9.22496423280999,1.76804979815294e-17,2.64264350654378e-17,0.267525854870101,235
"AC010983.1",0.00041918322385426,4.54401999799417e-05,9.22494232066093,1.76831458133358e-17,2.64292029882068e-17,0.267524923958646,235
"HIST1H3D",0.00200597987626864,0.000217466400671416,9.22432095291634,1.77583950945574e-17,2.65404757941974e-17,0.267498525828417,235
"ALDH1L1-AS1",0.00023249093047296,2.52086589802718e-05,9.22266157255356,1.79609124500366e-17,2.68419361324608e-17,0.267428028255855,235
"FARSA-AS1",0.000484939148528144,5.25835972402391e-05,9.22225130990181,1.80113350931458e-17,2.69160795010042e-17,0.267410598407846,235
"LINC00930",0.000770162134575828,8.35275404109227e-05,9.22045747770057,1.82334590249623e-17,2.72467944853667e-17,0.267334387516085,235
"UROC1",0.000663535690071131,7.19725664681535e-05,9.21928621740525,1.8379957717517e-17,2.74644757685268e-17,0.267284626012649,235
"AF117829.1",0.00274405060871429,0.000297667901541242,9.2184968365966,1.84793504439127e-17,2.76117519638052e-17,0.267251088578786,235
"MLIP-AS1",0.000785892924798838,8.5256384530286e-05,9.21799498217828,1.8542817389641e-17,2.77053372004517e-17,0.267229766815529,235
"AC074099.1",0.000699299765289621,7.58796463850284e-05,9.21590701334104,1.88092038371432e-17,2.81020880223409e-17,0.267141056611759,235
"PRR11",0.00218916524592543,0.00023755975523342,9.21521931934309,1.88977701319971e-17,2.82331410331983e-17,0.267111838692319,235
"AC066595.2",0.000562577479576124,6.10601730236241e-05,9.21349304657987,1.91219208267546e-17,2.85667353159165e-17,0.267038494224448,235
"CCDC87",0.000614967897913037,6.67604072700827e-05,9.21156600236353,1.93752605254983e-17,2.8943903832665e-17,0.266956618436849,235
"GLUD2",0.000618392550246555,6.71435454910904e-05,9.21000739123335,1.9582599618608e-17,2.92523230941272e-17,0.266890395694852,235
"TBXA2R",0.000939005023066175,0.000101956420918006,9.20986647639712,1.96014534959977e-17,2.92791696379103e-17,0.266884408425225,235
"AC009133.2",0.00064213173774199,6.97255874189867e-05,9.20941309369498,1.96622367753154e-17,2.93686419202686e-17,0.266865144801407,235
"FANCD2",0.00210266531005389,0.000228373728363821,9.20712432694597,1.99719518600083e-17,2.98299082164417e-17,0.26676789719224,235
"AC010913.1",0.000840230214948434,9.1263002451128e-05,9.20669047019775,2.00312050135888e-17,2.99170623997482e-17,0.266749462832104,235
"AC111194.2",0.000541951066961999,5.8873814148256e-05,9.20529907570211,2.02224120892289e-17,3.0201276076587e-17,0.266690342771063,235
"MAL",0.000485143642779292,5.2704034278723e-05,9.20505705907883,2.02558548342581e-17,3.02498607500543e-17,0.266680059474403,235
"LINC01640",0.00109549429754119,0.000119021635806301,9.20416099241003,2.03801553711983e-17,3.04341209330007e-17,0.266641985406421,235
"PLAT",0.00160640714477609,0.000174551167779281,9.20307303132675,2.05320935383866e-17,3.06596345497656e-17,0.266595757371344,235
"AP003117.1",0.000418528100120911,4.54836164574462e-05,9.20173312323306,2.07207634767086e-17,3.09399752880619e-17,0.266538823477685,235
"AC008395.1",0.000686182118298797,7.45749995955876e-05,9.20123529359557,2.07912996760958e-17,3.10439029789138e-17,0.266517670111163,235
"FP236315.1",0.000627797665119132,6.82308897093072e-05,9.20107692855566,2.0813787955702e-17,3.1076083244801e-17,0.266510940978592,235
"LINC02654",0.000598881676013087,6.50975062964029e-05,9.19976370963045,2.1001201635131e-17,3.13544918656875e-17,0.266455140336778,235
"PHKA1",0.00207258626604914,0.000225316012873748,9.19857510176376,2.11722757994461e-17,3.1608481886822e-17,0.266404634153679,235
"AC243967.2",0.000677933021978201,7.37166230749179e-05,9.19647419672521,2.14780462643255e-17,3.20635306249737e-17,0.266315361701797,235
"VSIG2",0.000451879631118438,4.91386908297806e-05,9.19600468567176,2.1546977138535e-17,3.21649880370416e-17,0.266295410878246,235
"AC234582.1",0.00200877974492496,0.000218461286028189,9.19512917572845,2.16761016138963e-17,3.23562883468717e-17,0.266258207861404,235
"GALNT6",0.000762029921353453,8.28939046649009e-05,9.19283419491413,2.20182346939695e-17,3.2865518758308e-17,0.266160686220822,235
"HIST2H2AB",0.00147642157366281,0.000160610006834771,9.19258770209566,2.20552989288084e-17,3.29193628352132e-17,0.266150211798087,235
"LINC01796",0.000568043569357182,6.1797814626457e-05,9.19196856378785,2.21486699661419e-17,3.30572408664437e-17,0.266123902163077,235
"AC008759.2",0.000437379063320778,4.75840453555895e-05,9.19171667840134,2.21867685291175e-17,3.31126151672427e-17,0.266113198524235,235
"C12orf74",0.00086079799151052,9.3653433291339e-05,9.19131270748752,2.22480064765033e-17,3.32025172837348e-17,0.26609603211071,235
"AL136114.1",0.00166799624175747,0.000181480759807239,9.1910362483006,2.22900116168469e-17,3.326370992026e-17,0.266084284175711,235
"PRAG1",0.00294200511849984,0.000320122360345966,9.19025186281998,2.24096200882756e-17,3.34407004364344e-17,0.266050952153207,235
"SMCO1",0.000423170061596349,4.60461629011238e-05,9.19012649338521,2.24287962557037e-17,3.34678119213728e-17,0.266045624632222,235
"HK2",0.00146343966426525,0.000159248274440722,9.18967360497208,2.24982046678417e-17,3.35698731762467e-17,0.266026379292242,235
"AC024941.1",0.000435528380959951,4.7406334860781e-05,9.18713463588725,2.2891287592995e-17,3.41548626421231e-17,0.265918485535577,235
"LINC00528",0.000508844173784731,5.53957464234979e-05,9.18561815007674,2.31293146544114e-17,3.45084593927241e-17,0.265854041406074,235
"AL139041.1",0.00045899383605086,4.99761747379239e-05,9.1842530657425,2.33456785810907e-17,3.48297048708903e-17,0.265796030611526,235
"EHHADH-AS1",0.000498496150158681,5.42790856422436e-05,9.18394523895071,2.33947456861561e-17,3.49013405114403e-17,0.265782949090349,235
"ITGB4",0.000770570134826323,8.39055661305496e-05,9.18377850674869,2.34213652720612e-17,3.49394829945872e-17,0.265775863565476,235
"PRKX-AS1",0.00111229480626281,0.000121119292708843,9.18346517211451,2.34714720186483e-17,3.50126581116492e-17,0.26576254793731,235
"GOLGA8O",0.000725813616360637,7.90403991154963e-05,9.18281821047051,2.3575267556921e-17,3.51659112291107e-17,0.265735054235244,235
"AC025465.1",0.00115377779629509,0.000125652044459169,9.18232410193704,2.36548468770483e-17,3.52830302190159e-17,0.26571405619608,235
"TRBC1",0.000242818599858334,2.64442347722577e-05,9.1822887653785,2.36605482626617e-17,3.52899489944038e-17,0.26571255450215,235
"AC090510.4",0.00065292640422209,7.11103553951361e-05,9.18187513750985,2.37273866933292e-17,3.53880495784621e-17,0.265694976576081,235
"ZNF703",0.0018466241372169,0.000201125106581245,9.18147002433508,2.37930309377022e-17,3.54843603690022e-17,0.265677760450409,235
"CAMK1G",0.00180753907968521,0.000196870737560564,9.18134966162329,2.38125691466526e-17,3.55119041520526e-17,0.26567264537783,235
"LEP",0.00062920461889243,6.85382722196882e-05,9.18033966300782,2.39771488825487e-17,3.57557375144231e-17,0.265629723146617,235
"AC005828.2",0.000684918835735064,7.46072259792861e-05,9.18032840311238,2.39789900386613e-17,3.57568772283518e-17,0.265629244629607,235
"RASL11A",0.000786936155431395,8.57300630472381e-05,9.17923220233474,2.41589084304792e-17,3.60235492871219e-17,0.265582658700152,235
"CARMN",0.000572895815377945,6.24189291415069e-05,9.17823844877507,2.43231702160483e-17,3.62668527483797e-17,0.265540426234438,235
"LINC01304",0.000653031557508414,7.11521414151715e-05,9.17796069830121,2.43692787308252e-17,3.63339708566825e-17,0.265528622364364,235
"AP002505.3",0.000511146496912925,5.56987261649462e-05,9.17698719714373,2.45315728985495e-17,3.65743049940926e-17,0.265487250230433,235
"AP005357.1",0.000611063051067532,6.65907614573699e-05,9.17639380740109,2.4631023933513e-17,3.67209284612233e-17,0.265462032048004,235
"AL133396.2",0.000332747960830004,3.62618469264556e-05,9.17625518371597,2.46543146292791e-17,3.67540009406269e-17,0.265456140732809,235
"LINC02105",0.000730335968775034,7.95998633990707e-05,9.17509072991147,2.48508242412078e-17,3.70452890412617e-17,0.265406652837045,235
"AC130651.1",0.000682824130304446,7.44254292910706e-05,9.17460788346933,2.49327632947194e-17,3.71657675617447e-17,0.265386132326416,235
"SMG7-AS1",0.00052308635631265,5.7018079429118e-05,9.17404376909826,2.50288333348006e-17,3.73072985297503e-17,0.265362157922581,235
"AC008443.9",0.000641689379519212,6.99501352389587e-05,9.17352593139553,2.51173458439378e-17,3.74375522468066e-17,0.265340150159918,235
"AL024508.1",0.000992416990338914,0.000108214281538173,9.17085042965272,2.55796364839322e-17,3.81248877732509e-17,0.265226441878917,235
"AC005888.1",0.000579587855532495,6.32002105078468e-05,9.17066337082112,2.56122718855934e-17,3.81718154176239e-17,0.265218491840806,235
"AC131235.2",0.00057725540008001,6.29541788116773e-05,9.16945325912083,2.58243962298424e-17,3.84862321551026e-17,0.265167061610949,235
"AL391497.1",0.000493527345809469,5.38246495502714e-05,9.16916970074319,2.5874353793908e-17,3.85589535197218e-17,0.265155010207217,235
"AL359710.1",0.000738317089338228,8.05295920810359e-05,9.16827057307417,2.60333982580634e-17,3.8794226539841e-17,0.265116796584413,235
"LINC01778",0.000527006137607375,5.74940327823399e-05,9.16627538726509,2.63897967012488e-17,3.93235565080225e-17,0.265031998832617,235
"RNF185-AS1",0.000296746976914061,3.23742156764632e-05,9.16615184996753,2.64120226419813e-17,3.93549093432215e-17,0.265026748315111,235
"LINC01322",0.00377239614349446,0.000411578759610122,9.16567256062473,2.64984289912513e-17,3.94818863013466e-17,0.265006377770294,235
"AC090109.1",0.000242491510517434,2.64571132066905e-05,9.1654561335933,2.65375384082445e-17,3.95383839768172e-17,0.264997179262845,235
"AC025370.1",0.000678620046903901,7.40430970433813e-05,9.16520342883959,2.65832759138431e-17,3.9604751354747e-17,0.2649864388756,235
"PCDH17",0.00360682665821227,0.000393547357567314,9.1649113857799,2.66362308270682e-17,3.96818650566212e-17,0.264974026520491,235
"CSTF3-DT",0.00106668514605041,0.000116389431177729,9.16479387567036,2.66575679672568e-17,3.97118707337609e-17,0.264969032122876,235
"AL161629.1",0.00100120802227614,0.000109245175567212,9.16478020267495,2.6660051771438e-17,3.97137890990949e-17,0.264968450994961,235
"FMR1NB",0.000673268213514709,7.34647469563216e-05,9.1645073509203,2.67096654491464e-17,3.97859105277222e-17,0.264956854273477,235
"AC099782.2",0.000526918877504173,5.74974652288836e-05,9.16421055096317,2.67637378136587e-17,3.9864666712934e-17,0.264944239684124,235
"TGM4",0.00065262704444004,7.12383685361806e-05,9.1611733655661,2.73233509216964e-17,4.06963864892122e-17,0.264815151855063,235
"XPNPEP2",0.000565798759680285,6.17630250596741e-05,9.16080064299996,2.73928219027746e-17,4.07980289970273e-17,0.264799310056635,235
"AL359711.2",0.000354746623696962,3.87350252377943e-05,9.15829075931078,2.78652222075476e-17,4.14997460497605e-17,0.264692631672527,235
"HAS3",0.00173464721825001,0.000189438339073721,9.15679068308852,2.81514129598515e-17,4.19240902367648e-17,0.264628872635005,235
"AC121334.3",0.000601258443158989,6.56682955177291e-05,9.15599283365991,2.83048168383392e-17,4.21506542718848e-17,0.264594960701296,235
"CFAP44-AS1",0.00141375712454599,0.00015440995627121,9.15586765702351,2.83289599675367e-17,4.21847155243559e-17,0.264589640155661,235
"CCNB1",0.00214845571543318,0.000234704369917959,9.1538803311765,2.87150108148718e-17,4.27576671194673e-17,0.264505169688745,235
"AC025539.1",0.000575607799771479,6.28874805935775e-05,9.15297916753027,2.88917844902329e-17,4.30189601889549e-17,0.264466865747987,235
"AC130710.1",0.000546695172176044,5.97381227568913e-05,9.15152915669714,2.91784913964477e-17,4.34439096151584e-17,0.264405232611906,235
"OR52E4",0.000341500479699187,3.73172496645636e-05,9.1512767625926,2.92286844627004e-17,4.35166908303966e-17,0.264394504468845,235
"AL049557.1",0.000808276808163155,8.83294433707346e-05,9.15070646115895,2.93424149636801e-17,4.36824356294591e-17,0.264370263446225,235
"DSG2",0.0016999187762521,0.000185769152733014,9.15070533101485,2.93426407745891e-17,4.36824356294591e-17,0.264370215408649,235
"HIST1H3H",0.00122209049801067,0.000133586949850802,9.14827757782906,2.98317276057401e-17,4.44085489092577e-17,0.264267021255478,235
"WNK4",0.000659697117340889,7.21119439430258e-05,9.14823649549792,2.98400731680938e-17,4.44189809680529e-17,0.264265274995142,235
"OR10H1",0.0006837109646888,7.47588826152895e-05,9.14554820471553,3.03912472539265e-17,4.523741309093e-17,0.264151004570564,235
"GPHB5",0.00041671226543274,4.55720639587598e-05,9.14402880259806,3.07072250849321e-17,4.57056975847269e-17,0.26408641892769,235
"STK32A",0.00246522837425039,0.000269604237311981,9.1438784450471,3.07386705247323e-17,4.57504512126591e-17,0.264080027605076,235
"GTSE1-DT",0.000489863708844567,5.35774486946509e-05,9.14309510399428,3.09030145744832e-17,4.59929939906383e-17,0.264046729644704,235
"TPRX1",0.000527845040415356,5.77320808665034e-05,9.14301082678653,3.09207477257882e-17,4.60173236290203e-17,0.264043147211994,235
"VSNL1",0.00331525986273326,0.00036260250989025,9.14295894900647,3.09316685887786e-17,4.60315132584172e-17,0.264040942004455,235
"AL138921.2",0.000482629571391566,5.27967631383932e-05,9.14127197772477,3.1288889739615e-17,4.65610314576335e-17,0.263969232273988,235
"AC078880.4",0.000902652610720384,9.87494119785057e-05,9.14084036183284,3.13809417675216e-17,4.66959214147525e-17,0.263950885038165,235
"KLK15",0.000449882013332141,4.92191748105578e-05,9.14038106213107,3.14791932974791e-17,4.68400239412725e-17,0.263931360958966,235
"ADGRG4",0.00042605082423287,4.66170282362784e-05,9.13938190296968,3.16939854211032e-17,4.71575144256278e-17,0.263888888148279,235
"AL358334.4",0.0018240636103698,0.000199600678994621,9.13856415497945,3.18708612847179e-17,4.74185633417473e-17,0.263854126672077,235
"LYPD1",0.00228946137745803,0.000250541570596158,9.13804991327509,3.19825913890913e-17,4.75826671065233e-17,0.263832266792019,235
"AL121761.1",0.00059972550374455,6.56333419568036e-05,9.1375128229682,3.20997010164605e-17,4.77547592880754e-17,0.263809435568965,235
"AC092162.2",0.000944970423335876,0.000103424288355365,9.13683273399921,3.22486017256953e-17,4.79741295564511e-17,0.263780525495806,235
"KANK2",0.00123956478516701,0.000135674189794684,9.13633453085546,3.23581147647388e-17,4.81348883405039e-17,0.263759347177685,235
"PLEKHA4",0.00116342607734269,0.000127342008208243,9.13623158384729,3.23807901536901e-17,4.81664616191705e-17,0.263754970953919,235
"AC120194.1",0.000363288173462013,3.97637993331066e-05,9.13615347514205,3.23980051146978e-17,4.81899100402466e-17,0.26375165059168,235
"ASIC2",0.00425113548160604,0.000465359965853748,9.13515513481465,3.26188386679501e-17,4.85162121094165e-17,0.263709211503148,235
"AC025164.1",0.00166242447100145,0.000181993659794952,9.13451860287035,3.2760419432842e-17,4.8724612176846e-17,0.26368215262613,235
"AC022498.1",0.000676240923606861,7.40327142212196e-05,9.13435270772545,3.27974188096612e-17,4.87774565150941e-17,0.263675100431563,235
"PTCHD4",0.00409431717426713,0.000448280698731857,9.13337822897475,3.30155945753501e-17,4.90997358480729e-17,0.26363367524578,235
"AL136040.1",0.000728766041166291,7.97943394561384e-05,9.13305437620523,3.30884203864416e-17,4.92058361927358e-17,0.263619908179881,235
"AC092159.2",0.000854665751402188,9.35832547323965e-05,9.13267821092699,3.31732100955189e-17,4.93297177666536e-17,0.263603917262175,235
"AC018410.2",0.000479000645622247,5.24505194900609e-05,9.13242900698087,3.3229500773988e-17,4.94112110926778e-17,0.263593323495417,235
"ADA",0.000802302556036257,8.78652734717192e-05,9.1310539913643,3.3541801345076e-17,4.98733586432271e-17,0.263534870708819,235
"MIR3150BHG",0.000556668388157654,6.09656937884282e-05,9.13084644110643,3.35891936474687e-17,4.99415899100192e-17,0.263526047574179,235
"AL135786.2",0.000506394938354698,5.54602657700577e-05,9.1307701346807,3.36066342662137e-17,4.99652838479093e-17,0.263522803721623,235
"AL445490.1",0.000639637391720863,7.00610795587021e-05,9.12971075738178,3.38496966812223e-17,5.0324408014834e-17,0.263477768519487,235
"NRAP",0.000347726139862078,3.80885970828458e-05,9.12940266888133,3.39207111898337e-17,5.0427727528419e-17,0.263464671312317,235
"AC004590.1",0.000659349674404997,7.22299806711899e-05,9.1284764065843,3.41351069721753e-17,5.0744183914045e-17,0.263425294661376,235
"AKR1B10",0.000331439603466404,3.63132363397192e-05,9.12723945521421,3.44235150247114e-17,5.11706313686045e-17,0.263372709867298,235
"GABRD",0.00104211081646202,0.000114183486538188,9.12663335178057,3.45657161093535e-17,5.13797133895144e-17,0.263346943295338,235
"POLQ",0.00253708958137739,0.000278043837435366,9.12478264139612,3.50035397492371e-17,5.20281809317189e-17,0.263268265627665,235
"FOXS1",0.000284707191910476,3.1205847141772e-05,9.12352068562716,3.53052337747591e-17,5.2474260620282e-17,0.263214616695469,235
"AC073655.3",0.000717996786647709,7.87150947407632e-05,9.12146252268803,3.58028236726345e-17,5.32114478862252e-17,0.263127118141403,235
"CLEC4D",0.000456676854482336,5.00671907239063e-05,9.12127978181687,3.58473389233761e-17,5.32752234183054e-17,0.263119349239813,235
"RAD21L1",0.000737415982036428,8.08492565086222e-05,9.12087524215868,3.59460793867954e-17,5.34195774944795e-17,0.263102150930087,235
"IRF2",0.00211540368657424,0.000231943711431192,9.12033214231716,3.60790644413117e-17,5.36148073625723e-17,0.263079061908964,235
"LINC00607",0.00121443258385658,0.000133156961739889,9.12030860413348,3.60848391009875e-17,5.36209889241077e-17,0.263078061219105,235
"CD40",0.000603083699239994,6.612664323332e-05,9.12013176159697,3.61282535111769e-17,5.36830989700671e-17,0.263070543024965,235
"AC126755.2",0.000471134447722241,5.16626509433736e-05,9.11944004264593,3.62985674687399e-17,5.39337555032909e-17,0.263041135562216,235
"IQCF1",0.000534516457160073,5.86193105459337e-05,9.11843643642361,3.6547091884296e-17,5.43005923987008e-17,0.262998468441979,235
"TMEM106A",0.000965098016303772,0.000105842534186809,9.11824365996756,3.65950224220073e-17,5.43693733276804e-17,0.262990272753146,235
"AL596218.1",0.00168609240280824,0.000184917980418774,9.11805546972684,3.66418728679142e-17,5.44365434767885e-17,0.262982272033763,235
"AP001020.3",0.00071404514413698,7.83123808677631e-05,9.11790876774266,3.66784360008886e-17,5.44884250804664e-17,0.262976035140058,235
"COLEC12",0.00170289592336133,0.000186782120489312,9.11701783286468,3.69012665174953e-17,5.48170031069664e-17,0.262938157789173,235
"NMRK2",0.000522233344515566,5.72829330377933e-05,9.11673541875055,3.6972180849721e-17,5.49198896315545e-17,0.262926151149398,235
"AC018861.2",0.000602805594762555,6.61375254480898e-05,9.11442620023161,3.75571253995367e-17,5.57862929125085e-17,0.262827975609102,235
"BICDL2",0.000737902556356463,8.09690593722673e-05,9.11338926346973,3.78227703105716e-17,5.6178361234275e-17,0.262783890224286,235
"ERAS",0.000650116375346732,7.13368259606278e-05,9.11333475511715,3.78367858747845e-17,5.61966647963118e-17,0.262781572793607,235
"AL451069.1",0.000452288207381868,4.96332657896238e-05,9.11260220713549,3.80256446643471e-17,5.64746390586833e-17,0.262750428339004,235
"LRRC36",0.00102631225096866,0.000112629185308723,9.11231177030608,3.81007812126863e-17,5.6583698872262e-17,0.262738080311596,235
"LINC02791",0.000797830718413719,8.75688355744562e-05,9.11089788027792,3.84686675907743e-17,5.71274940151201e-17,0.262677967976857,235
"NOBOX",0.000353372848465182,3.87888808108563e-05,9.11015840308232,3.86624776654029e-17,5.74127418784454e-17,0.262646528496829,235
"AC106820.5",0.000559765359841321,6.14538895254986e-05,9.10870514728059,3.90461911582301e-17,5.79799530977091e-17,0.262584741757546,235
"TYROBP",0.000850484055424772,9.33751224280436e-05,9.10825103421063,3.91668673038144e-17,5.81565451192135e-17,0.262565434548266,235
"AC011196.1",0.00054916480511569,6.02969023948782e-05,9.10767855899572,3.93195247319955e-17,5.83806063229968e-17,0.262541094949131,235
"USP9Y",0.00378443250308275,0.000415570139672085,9.10660353525147,3.96077905338532e-17,5.88059862674862e-17,0.262495388576232,235
"AC005009.1",0.00073790771091749,8.10309964099638e-05,9.10648694462746,3.96391799390632e-17,5.88499588954462e-17,0.262490431521087,235
"TMEM178A",0.00329892629254351,0.000362262028957977,9.10646446173961,3.96452357908389e-17,5.8856318036261e-17,0.26248947562126,235
"AC144833.1",0.00108373216105336,0.000119007763773435,9.10639883223544,3.96629186025431e-17,5.8879936928459e-17,0.262486685265887,235
"OR2AT4",0.00049141429984009,5.39704177108219e-05,9.10525285301902,3.99729491982733e-17,5.93375270555913e-17,0.262437961754783,235
"ASF1B",0.00122049095624185,0.00013409575888836,9.10163726548547,4.09669566357937e-17,6.08103548721398e-17,0.262284236100537,235
"DNAI1",0.0016950666802618,0.000186258148946704,9.10063097828182,4.12479465841684e-17,6.12247124890804e-17,0.262241450773702,235
"Z97986.1",0.000241183153153834,2.65083911606507e-05,9.09837008561457,4.18862627560496e-17,6.21693920053583e-17,0.262145321278666,235
"FAM230A",0.000736659894867281,8.09670009609847e-05,9.09827319925378,4.19138346327348e-17,6.2207534648012e-17,0.262141201801503,235
"ACPP",0.000814395644586229,8.95222129254355e-05,9.09713486712569,4.22391331510332e-17,6.26875330598001e-17,0.262092801297989,235
"OGFR-AS1",0.000419897748352959,4.61621408492028e-05,9.09614980216435,4.25226547899691e-17,6.31054898384792e-17,0.262050917292306,235
"DDIT4",0.00175461770582468,0.00019291279611901,9.09539305387621,4.27417446271469e-17,6.34277939039011e-17,0.262018740941338,235
"TENT5B",0.000668091230679016,7.34634956147754e-05,9.09419331449082,4.30913855792811e-17,6.39437954404026e-17,0.261967728688461,235
"AC240565.1",0.000376609667136018,4.14138594920356e-05,9.09380752616028,4.32044183003691e-17,6.41086609127879e-17,0.261951325114222,235
"LRRC43",0.000968255344968911,0.000106475483267864,9.09369288827775,4.3238062918651e-17,6.41557172737013e-17,0.261946450748302,235
"LBP",0.000593811887665829,6.52998248608272e-05,9.09362144433639,4.32590438716351e-17,6.41839801918661e-17,0.261943412973392,235
"AC092652.3",0.000494871607761848,5.44212453285644e-05,9.09335324419896,4.3337896464515e-17,6.42981016178622e-17,0.261932009174,235
"AL365295.2",0.000805762068822098,8.86134886890314e-05,9.09299566852326,4.34432480089064e-17,6.44515261555662e-17,0.261916805125233,235
"AL354793.1",0.000841656022960031,9.25719582251433e-05,9.09191119100072,4.37643218603679e-17,6.49249639465488e-17,0.261870693175985,235
"LINC01495",0.000526353551186852,5.78946590636933e-05,9.09157355271373,4.38647641340837e-17,6.50710641249214e-17,0.261856336753563,235
"AC117386.1",0.000643220495405315,7.07533871214019e-05,9.09102053731573,4.4029772399811e-17,6.531292721423e-17,0.261832822414687,235
"TGFB1I1",0.000938851198861376,0.000103277902750374,9.09053315238797,4.4175708623184e-17,6.5526478852991e-17,0.261812098642008,235
