"gene","estimate","std_error","t_value","p_value","adj_p_value","r_squared","n_samples"
"AC079340.2",-0.00508215884031753,0.00407399673252614,-1.2474626697028,0.213480245239556,0.481569728972923,0.00663450105788505,235
"FAM114A2",0.0466348848659184,0.0373894102293363,1.24727521990513,0.2135488210839,0.481569728972923,0.00663252056635977,235
"LTA",0.00552192859214359,0.00442774381885799,1.2471201627848,0.21360555861683,0.481569728972923,0.006630882537009,235
"AL353774.1",0.00552192859214359,0.00442774381885799,1.2471201627848,0.21360555861683,0.481569728972923,0.006630882537009,235
"RPS6KA4",0.0352042076658154,0.0282274784999408,1.24716090620313,0.213590648979434,0.481569728972923,0.00663131293283687,235
"AL162464.1",0.00552192859214359,0.00442774381885799,1.24712016278481,0.213605558616829,0.481569728972923,0.006630882537009,235
"AL355836.2",0.00552192859214359,0.00442774381885799,1.2471201627848,0.21360555861683,0.481569728972923,0.006630882537009,235
"EVPL",-0.0107274991505218,0.00859932939872628,-1.24748089683723,0.213473577954806,0.481569728972923,0.00663469365122411,235
"ZNF805",0.0414282548645277,0.0332136871556104,1.24732477518774,0.213530690432595,0.481569728972923,0.00663304411206426,235
"AL031656.1",0.00552192859214359,0.00442774381885799,1.24712016278481,0.213605558616829,0.481569728972923,0.006630882537009,235
"USP11",0.0504197981196421,0.0404316381602015,1.24703822090673,0.213635546697985,0.48160463660533,0.00663001697993925,235
"ACAT1",0.0521345090889658,0.0418136831399747,1.24682891278535,0.213712160589648,0.481744642241594,0.00662780629678299,235
"AC010731.2",0.0350279976761941,0.0280981203370418,1.24663134957169,0.213784493747212,0.48184227059343,0.00662571999310963,235
"AP001160.4",0.00990465285907891,0.00794497751495167,1.24665587038344,0.213775515058416,0.48184227059343,0.00662597891987287,235
"HNRNPH3",0.047739263408624,0.0382986347447303,1.24650039686317,0.213832448819301,0.481883411742483,0.00662433728592244,235
"RECQL5",0.035006122923528,0.0280852673377621,1.24642299119084,0.213860798561536,0.481883411742483,0.00662352003920092,235
"CHERP",0.0464275977146793,0.0372468309396097,1.24648450736533,0.213838268107798,0.481883411742483,0.00662416952106009,235
"DKKL1",0.0206529591899223,0.0165693747417505,1.24645374444228,0.213849534890359,0.481883411742483,0.0066238447251739,235
"SOX5",0.0558714945929136,0.0448287494503891,1.24633176874017,0.213894212186612,0.481925997248033,0.00662255697877851,235
"FKBP1B",-0.0558697223616801,0.0448346241231068,-1.24612893393002,0.213968521584718,0.482029414709834,0.0066204158419929,235
"TUBB4B",-0.0541401765210473,0.0434467486937592,-1.24612722813075,0.21396914659102,0.482029414709834,0.00662039783690898,235
"CCT7",-0.0485570227106709,0.0389724174566487,-1.24593304391968,0.214040304514686,0.482129631946362,0.00661834833697903,235
"DOK2",0.00622915147129143,0.0049996135893276,1.24592658212396,0.214042672705738,0.482129631946362,0.0066182801418783,235
"CAMSAP3",0.0518364012296063,0.0416068384940998,1.24586253379855,0.21406614687986,0.482149799280889,0.00661760422114853,235
"CHL1-AS2",0.0471989685069296,0.0378886059092327,1.2457298803762,0.214114771261375,0.482161198030701,0.00661620439833028,235
"CTBP2",0.0477166666748065,0.0383018517908961,1.24580573637299,0.214086965110209,0.482161198030701,0.0066170048495877,235
"CERNA1",0.0260488097766269,0.0209099234200268,1.24576304051301,0.214102615594323,0.482161198030701,0.00661655430646565,235
"RLIM",0.0475587378182913,0.0381816277491693,1.24559220289727,0.214165245699192,0.482242155038382,0.00661475171270426,235
"VCP",0.0477928916527591,0.0383725012984112,1.24549846988312,0.214199614439366,0.482286837854799,0.00661376279069486,235
"SKP2",0.0483229848901643,0.0388022106470514,1.24536679958044,0.214247900267269,0.482344383324128,0.00661237373699686,235
"ATP6V0A2",0.0537400118354526,0.0431525524141539,1.24534955243635,0.214254225685085,0.482344383324128,0.00661219179912336,235
"ATP13A4-AS1",0.00596125721160176,0.00478807567417308,1.24502151120059,0.214374561143147,0.482549856158704,0.00660873180195302,235
"AC004882.1",0.00596125721160176,0.00478807567417308,1.24502151120059,0.214374561143146,0.482549856158704,0.00660873180195303,235
"HSPBAP1",0.0444646880841116,0.0357161632141805,1.24494581955706,0.214402334093029,0.482579657078697,0.00660793357444711,235
"NXF5",0.0198695725802764,0.0159641787461691,1.24463480998322,0.21451647783966,0.482803845332344,0.00660465423146332,235
"RANBP9",0.0485896746802198,0.0390410682261066,1.24457851406146,0.214537143740578,0.482809092897041,0.00660406072202235,235
"AC090061.1",0.011796811734111,0.00947878264562141,1.24454923961785,0.214547890787129,0.482809092897041,0.00660375210149318,235
"JOSD2",-0.0382958495702005,0.0307768248445529,-1.24430800654793,0.214636465602397,0.482975684729058,0.00660120921454692,235
"GORAB-AS1",0.0215724809027431,0.0173388769604056,1.24416829025347,0.214687778101068,0.483019487603878,0.00659973665609086,235
"AC022034.1",0.0168282064393426,0.0135268776260671,1.24405697342257,0.214728666923288,0.483019487603878,0.00659856353278575,235
"TMEM38B",0.0526785426461046,0.0423418803574886,1.24412383676267,0.214704106049351,0.483019487603878,0.00659926816637558,235
"SYNM",0.0360964499951626,0.0290133992017482,1.24413033247713,0.21470172009076,0.483019487603878,0.0065993366228717,235
"CEP112",0.0544715456234418,0.0437850741471945,1.24406653829846,0.214725153337753,0.483019487603878,0.00659866432915214,235
"POU3F1",0.0559458161488496,0.0449762171414193,1.24389776874606,0.214787155694365,0.483118325272707,0.00659688591633458,235
"DPYSL5",0.050851231153253,0.0408874431905211,1.24368821293873,0.214864160131155,0.4832587938085,0.00659467804439543,235
"NORAD",-0.0549180277883087,0.0441596536773225,-1.24362451276449,0.214887571687982,0.483278713785407,0.00659400697358448,235
"GPATCH11",0.0460096650653314,0.0370008040996706,1.24347743744685,0.214941632959444,0.483367557113808,0.0065924576872482,235
"RHBDL2",0.0481911046046043,0.0387570301713818,1.24341582395517,0.214964283496357,0.483385755737035,0.00659180870586983,235
"AC110716.2",0.00931733461656967,0.00749489694927664,1.24315713473138,0.215059402500898,0.483403222355796,0.00658908424680117,235
"TRAPPC13",0.0494245434038165,0.0397571424177579,1.24316136417643,0.215057847105247,0.483403222355796,0.00658912878596543,235
"VTI1B",0.048343155859238,0.0388835947827247,1.24327897483172,0.215014598575506,0.483403222355796,0.00659036737168042,235
"ZNF440",0.0433598772719543,0.034876850953168,1.24322798896544,0.215033346644204,0.483403222355796,0.00658983041341744,235
"SAMHD1",0.0465508156996069,0.0374411611215071,1.24330587794904,0.215004706478649,0.483403222355796,0.00659065071082479,235
"PCBP3",0.0452592447235932,0.0364058995584304,1.24318435397959,0.215049392654175,0.483403222355796,0.00658937088806645,235
"KRT222",0.0329982880619725,0.0265464935307397,1.24303754180423,0.215103386664309,0.483436635359532,0.0065878249064673,235
"ZNF304",0.0376879551230026,0.0303188452055045,1.24305377950742,0.215097414341517,0.483436635359532,0.00658799588620125,235
"AC016747.1",0.0360962343020326,0.0290443090851614,1.24279886280628,0.21519118808133,0.483503059213187,0.00658531191575202,235
"REEP5",0.0504978288084725,0.0406312628171435,1.24283188134547,0.215179040199752,0.483503059213187,0.00658565953158412,235
"ARPC5L",-0.0489973970879544,0.0394234419244934,-1.24284929717191,0.21517263292713,0.483503059213187,0.00658584288726105,235
"AL139381.1",0.0141249021545911,0.0113647805710532,1.24286624508775,0.215166397931391,0.483503059213187,0.00658602131912701,235
"AL022337.1",0.0208073356222703,0.0167454990575275,1.24256288515432,0.215278021318711,0.483665432022902,0.00658282782873986,235
"AC127024.6",0.0318270724504151,0.0256179068373424,1.24237599318699,0.215346810412436,0.483787245800712,0.0065808607823087,235
"GBE1",0.0495068003095761,0.0398502650481712,1.24232047766137,0.215367247012895,0.483800424180784,0.00658027653438269,235
"LINC02790",0.0129156076479515,0.0103968762036807,1.24225848177158,0.215390070853357,0.483818963104782,0.00657962411685326,235
"ACTR2",0.0486717100587182,0.0391844010444203,1.24211953638242,0.215441230088541,0.48385035100256,0.00657816203171519,235
"AC093772.1",-0.0138752988005901,0.0111708225358698,-1.24210180190727,0.215447760497917,0.48385035100256,0.00657797542803961,235
"AC022535.3",0.0156665729455912,0.0126124509962536,1.24215134316437,0.215429518158568,0.48385035100256,0.00657849671191395,235
"LRRC39",0.0467685500888496,0.0376560212079186,1.24199393851559,0.21548748239084,0.483868336420096,0.00657684053601005,235
"AP5Z1",0.0414977034079097,0.0334141039736632,1.24192177772051,0.215514059369859,0.483868336420096,0.0065760813448602,235
"KERA",0.00524140952469081,0.00422012538092471,1.24200327041997,0.215484045603525,0.483868336420096,0.0065769387184861,235
"MSI1",-0.0418683893905888,0.0337115732405611,-1.24195892881717,0.215500376242737,0.483868336420096,0.00657647219970986,235
"AC007179.2",0.0158281394927306,0.0127472564884165,1.24168988888815,0.215599480623721,0.483994669368537,0.00657364197364397,235
"IL15RA",0.00870754420190589,0.00701249949365813,1.2417176229076,0.215589262907299,0.483994669368537,0.00657393370030082,235
"TCTE3",0.0379307468455155,0.0305489230982543,1.24163940979258,0.215618078940229,0.484003697480487,0.00657311101396022,235
"AL590286.2",0.0121527508372755,0.00978801629645329,1.24159487164719,0.215634489362531,0.484007813478908,0.00657264256106304,235
"AC005699.1",0.0295586525769514,0.023809652853837,1.24145667970912,0.215685413008165,0.484056671410821,0.00657118916028162,235
"BCAR1",0.0439680052850155,0.0354164223396832,1.24145812536662,0.215684880239135,0.484056671410821,0.00657120436382451,235
"LINC00309",0.00697756433623476,0.00562102314345018,1.24133350071068,0.215730811742559,0.484125836246277,0.00656989378729875,235
"PSMD6",0.0468412668371777,0.0377390126984704,1.24118951418875,0.215783888058097,0.48414830973562,0.00656837975723102,235
"RELL1",0.040694193298945,0.0327860594888986,1.24120415607506,0.215778490333304,0.48414830973562,0.0065685337100535,235
"VPS18",0.0356637082683223,0.0287335342026786,1.24118766653486,0.215784569201826,0.48414830973562,0.00656836033011037,235
"CARMIL2",0.0478270298678942,0.0385348942846579,1.24113561891711,0.215803757368865,0.484158645924039,0.00656781308802253,235
"LINC02233",0.016533716041866,0.01332187068643,1.24109567124891,0.215818485539415,0.484158975329418,0.00656739308308463,235
"B3GNT2",0.0523910881121629,0.0422159375501314,1.2410262842072,0.215844069344646,0.484183656162655,0.00656666358743401,235
"LRRC23",0.0457505924653822,0.0368705627994941,1.24084334470777,0.215911531792466,0.484302269920762,0.00656474045660699,235
"GTPBP6",0.0444879265955442,0.0358577881648666,1.24067682008154,0.215972954226347,0.484407320462823,0.00656299012530071,235
"AL365295.1",0.0472080449065743,0.0380651791409014,1.24018974748102,0.216152683129953,0.484777689337857,0.00655787184467887,235
"AMY2B",0.0471059403914425,0.0379956195706297,1.23977292445193,0.21630657610569,0.484893569606625,0.00655349331812307,235
"ZDHHC3",0.0490964605670831,0.0395988013955587,1.23984713771134,0.216279170422729,0.484893569606625,0.00655427278804196,235
"IP6K2",0.0442974625503381,0.0357244783879035,1.23997506889666,0.216231933538011,0.484893569606625,0.00655561656983494,235
"ADAMTS13",0.0401020158912574,0.0323413581772062,1.23996078555293,0.216237207101541,0.484893569606625,0.0065554665317206,235
"TUBGCP4",0.0468327004240493,0.0377738465939754,1.23981814527511,0.216289876532381,0.484893569606625,0.0065539682719296,235
"CDH5",0.00916763423602785,0.0073940412983652,1.23986787009897,0.216271514757395,0.484893569606625,0.00655449055067888,235
"SPIN3",0.048724531036864,0.0393010675986783,1.23977627107775,0.216305340200045,0.484893569606625,0.00655352846711908,235
"AP001007.2",0.0106530657240222,0.00859527833130676,1.2394090468508,0.216440986269556,0.485096625588548,0.00654967212971708,235
"ZNF667-AS1",0.0487602908185246,0.0393399164612613,1.2394609649601,0.216421804908126,0.485096625588548,0.00655021727063051,235
"PCDH19",0.0627610294006631,0.0506368734121988,1.23943334513903,0.216432009012597,0.485096625588548,0.00654992725933367,235
"AC051619.11",0.0105020599353854,0.00847407477586147,1.23931641071905,0.216475214132742,0.485140591931936,0.0065486995042028,235
"ODAPH",0.0141978232373765,0.0114569213272053,1.23923546578458,0.216505125458172,0.485174879240948,0.00654784968741782,235
"LINC02798",0.0573970876548208,0.0463233069107781,1.23905419285742,0.216572121528441,0.485278293424822,0.00654594675295473,235
"PTPA",0.0475696963956245,0.0383958161027275,1.23892916531198,0.216618338800912,0.485278293424822,0.00654463441915266,235
"AC010654.1",0.0162214730160938,0.0130933118000326,1.23891290941787,0.216624348426175,0.485278293424822,0.00654446380095188,235
"CES1",-0.00763205855804179,0.00616008986420061,-1.23895247087149,0.21660972320255,0.485278293424822,0.00654487903285578,235
"PDRG1",0.0422762573436907,0.0341229961896706,1.23893743411923,0.216615281960153,0.485278293424822,0.00654472120752632,235
"SRSF3",-0.049182654811901,0.0397024041071881,-1.23878278703522,0.216672457591959,0.485353321317102,0.00654309814432012,235
"SCUBE3",0.0441974627170875,0.0356835933801883,1.23859338509406,0.21674249756976,0.485477461502046,0.0065411105882358,235
"WASHC2A",0.0481372553581494,0.0388681283988626,1.23847628741388,0.216785807961698,0.485541717879273,0.00653988193047016,235
"PRRC2B",0.0480153993709073,0.0387758854265197,1.23827989593936,0.216858460462445,0.485582879625859,0.00653782152952232,235
"ATP5MC1",-0.0510838975981136,0.0412542984631141,-1.23826848355665,0.216862682868686,0.485582879625859,0.0065377018086284,235
"ACO2",0.0466818843542905,0.0376960308499676,1.23837664872695,0.216822665809551,0.485582879625859,0.00653883655181779,235
"AC232271.1",0.016145619026616,0.0130385136633035,1.23830211353441,0.216850240464441,0.485582879625859,0.00653805460490908,235
"LINC01708",0.0296997234865255,0.0239864142259065,1.23818938532498,0.216891949635242,0.485599592499474,0.0065368720630617,235
"DOCK9-AS1",0.0373573177047866,0.0301714142756383,1.23816926059547,0.216899396348624,0.485599592499474,0.00653666096158463,235
"LINC01973",0.00643941590420257,0.00520094041463118,1.2381252986647,0.21691566413782,0.485603270768082,0.0065361998277034,235
"ACTR3",0.0509066797029036,0.0411216075868367,1.23795451321799,0.216978870419423,0.485712021398673,0.00653440854366871,235
"CNTLN",0.0501548271180142,0.0405202313281728,1.23777247745233,0.217046255032008,0.485797361111074,0.00653249952555295,235
"SERINC4",0.0132904306188184,0.0107371682247201,1.23779662762664,0.217037314432893,0.485797361111074,0.0065327527739009,235
"CLMAT3",0.0155523432849744,0.0125672410579592,1.23753043434498,0.217135876170068,0.485965194954902,0.00652996163090475,235
"AC010974.1",-0.0210162417708759,0.0169852176317335,-1.23732543359417,0.21721180261181,0.48610235855783,0.00652781251454919,235
"MNDA",0.00657869460741501,0.00531814626359851,1.23702776895112,0.217322083332766,0.486125312791691,0.00652469257762001,235
"KCNMB1",0.0204159904912439,0.0165029087088355,1.23711467181015,0.217289882811712,0.486125312791691,0.00652560336415026,235
"MRPS17",-0.0429851381397112,0.03474354060867,-1.23721236772814,0.217253687212148,0.486125312791691,0.00652662734187398,235
"RARRES2",-0.0290072216459838,0.0234491357465923,-1.23702732413919,0.217322248159887,0.486125312791691,0.00652468791592314,235
"CNTRL",0.0474157467468219,0.038326999463636,1.23713693767782,0.217281633091909,0.486125312791691,0.00652583673189016,235
"AC007298.2",0.0183979768052892,0.014871747803048,1.2371092523179,0.217291890820434,0.486125312791691,0.00652554656327032,235
"HEATR9",0.0169482981514005,0.0137008962446288,1.2370211297706,0.217324543521258,0.486125312791691,0.00652462299816534,235
"LINC00997",0.0233087034475891,0.0188457430568666,1.23681530504028,0.217400823120127,0.486263181601933,0.00652246610927306,235
"SHH",0.0100554005757617,0.00813089111136539,1.23669108810303,0.217446867868394,0.486274345238303,0.00652116457801372,235
"MED1",0.0463618467396765,0.0374866064539978,1.23675763493209,0.217422199404608,0.486274345238303,0.00652186183245783,235
"LINC00654",0.0382883004204457,0.0309604730252469,1.23668331518137,0.217449749370507,0.486274345238303,0.00652108313843726,235
"AF233439.1",-0.0210666061365473,0.0170373364248596,-1.23649645761579,0.217519027712501,0.486392267301352,0.00651912551742712,235
"AC022874.1",0.0100663217944509,0.0081412297465023,1.23646207119701,0.217531778382878,0.486392267301352,0.00651876529807596,235
"AL109947.1",0.0289824863391583,0.0234409702382973,1.23640301764504,0.217553677022017,0.486408476994078,0.0065181466977645,235
"AGPS",0.0517408264549171,0.0418511122234342,1.23630708256172,0.217589255722127,0.48645477700153,0.00651714181579055,235
"LPAR1",0.0443684222722506,0.0358923331007285,1.23615319594117,0.217646335253342,0.48645477700153,0.00651553007304106,235
"AC107881.1",0.0119032580795968,0.00962895994587553,1.23619353974937,0.217631369904797,0.48645477700153,0.00651595259796143,235
"FOLH1",0.0392870346222981,0.0317790307354018,1.23625654128376,0.217608001267223,0.48645477700153,0.00651661244647855,235
"CLK3",0.0450293220851949,0.0364270788971206,1.23614968447976,0.217647637848895,0.48645477700153,0.00651549329777399,235
"Z98884.2",0.00866708531126747,0.0070117911202452,1.23607294664596,0.217676105571081,0.486485657224351,0.00651468965371048,235
"BAD",-0.0450405523359712,0.0364404389164513,-1.23600466062546,0.217701440157901,0.486509531498382,0.00651397456290101,235
"LMTK3",0.0540767693365767,0.0437568465843355,1.23584704012779,0.217759926601106,0.486607483872611,0.00651232410887377,235
"CPNE8",0.0667325685404598,0.0539998208997585,1.23579240502181,0.217780202080912,0.486620042388601,0.00651175206912851,235
"AL442071.2",0.0376556044954313,0.0304919771187294,1.23493482724351,0.218098634355098,0.486694983188452,0.00650277629754696,235
"AC006460.2",0.048850280345996,0.0395492347482412,1.23517637337264,0.21800891038165,0.486694983188452,0.00650530380751398,235
"ADAMTS9-AS1",0.050215463892774,0.0406533647298192,1.23521052258538,0.217996227576081,0.486694983188452,0.00650566117965965,235
"HSD17B13",0.0238114917720711,0.0192818280003923,1.23491879357012,0.218104591118764,0.486694983188452,0.00650260854013575,235
"AC106873.1",-0.00449451718840748,0.00363938758927797,-1.23496524570475,0.218087333738277,0.486694983188452,0.00650309456620963,235
"ZNF706",0.0516884850417453,0.041844360856753,1.23525569475639,0.217979451732269,0.486694983188452,0.0065061339220522,235
"IFITM2",-0.0116195706307042,0.00940768418734998,-1.2351148698559,0.218031753752256,0.486694983188452,0.00650466019634165,235
"AP000943.2",0.046537385671818,0.037683972743969,1.23493841766632,0.218097300472271,0.486694983188452,0.00650281386377914,235
"AL132801.1",-0.00449451718840748,0.00363938758927797,-1.23496524570475,0.218087333738277,0.486694983188452,0.00650309456620963,235
"AC090651.1",-0.00449451718840748,0.00363938758927797,-1.23496524570475,0.218087333738277,0.486694983188452,0.00650309456620963,235
"CLEC18A",0.0140675476723213,0.0113891371429748,1.23517238362509,0.218010392183941,0.486694983188452,0.00650526205535959,235
"TNFAIP1",0.042172167322251,0.0341388071100129,1.23531461384548,0.217957572021521,0.486694983188452,0.00650675055600113,235
"SCAT1",0.012651364807694,0.0102421624286928,1.23522399647284,0.217991223604789,0.486694983188452,0.00650580218678977,235
"CYBC1",0.0437882941460335,0.0354586182381418,1.23491259168502,0.218106895248891,0.486694983188452,0.00650254365150789,235
"SLC14A1",0.0269705488922132,0.0218334367371203,1.2352864652938,0.217968024839096,0.486694983188452,0.00650645595600983,235
"AC103808.1",-0.00449451718840748,0.00363938758927797,-1.23496524570475,0.218087333738277,0.486694983188452,0.00650309456620963,235
"CYP2A6",-0.00449451718840748,0.00363938758927797,-1.23496524570475,0.218087333738278,0.486694983188452,0.00650309456620963,235
"AC245884.9",-0.00449451718840748,0.00363938758927797,-1.23496524570475,0.218087333738278,0.486694983188452,0.00650309456620963,235
"DEPDC5",0.0446786517580701,0.036177387574317,1.23498833812391,0.218078755067082,0.486694983188452,0.00650333618751963,235
"RBBP7",0.045154048933846,0.0365557015530285,1.23521221083241,0.217995600585463,0.486694983188452,0.00650567884744581,235
"RAB29",0.0406228940109069,0.032898956097184,1.23477759874527,0.218157052314273,0.486747672150885,0.00650113133593708,235
"RRAS2",0.0580878809204961,0.0470434773940195,1.23477013474094,0.218159825832715,0.486747672150885,0.00650105325083644,235
"AL121578.3",0.0186004428327494,0.015065449590458,1.23464239955576,0.218207294374034,0.486820869609314,0.00649971701327568,235
"AC106801.1",0.0102334345805387,0.00828884791851447,1.23460276761511,0.218222023787541,0.486821021085832,0.00649930245097886,235
"MFGE8",-0.0378982019042419,0.0307049093374056,-1.23427174097118,0.218345079622034,0.487062816511253,0.00649584031667023,235
"UBA7",0.00981290571471643,0.00795148703951265,1.23409692626725,0.218410085479865,0.487175095947429,0.00649401233329537,235
"SS18L1",0.0473902094828124,0.0384035978424501,1.23400442003454,0.218444490119047,0.487219107268949,0.00649304512622364,235
"VCAN-AS1",0.0467149356684233,0.0378626300065995,1.2338006012863,0.218520307602961,0.487315767498433,0.00649091433054509,235
"TIPIN",0.0420777377045431,0.0341050218297016,1.23376955788658,0.218531856946503,0.487315767498433,0.0064905898215843,235
"ABHD17C",0.0486405675416272,0.0394218638857479,1.23384748327976,0.218502866527478,0.487315767498433,0.00649140442167813,235
"YIPF1",0.0404615079773935,0.0328028087564213,1.23347693418092,0.218640745955508,0.487497145699297,0.00648753130083068,235
"KLF6",0.0588382748394146,0.0477013436128463,1.23347206562897,0.218642557937415,0.487497145699297,0.00648748042040632,235
"PIK3IP1-AS1",0.0392778079536444,0.0318446900692707,1.23341781214402,0.218662750781344,0.487509432414138,0.00648691343952036,235
"CUBN",0.038093536951497,0.0308861769067826,1.23335228786867,0.218687140348016,0.487524060070254,0.00648622870461909,235
"GPR19",0.0477806565555358,0.0387414510184926,1.23332129539311,0.218698677109578,0.487524060070254,0.00648590484264892,235
"HBP1",0.0478502416307797,0.0388025975127975,1.23317109415157,0.218754594846815,0.487615975247962,0.00648433539753229,235
"AKAP5",0.0368524753074371,0.0298931623956769,1.23280617887275,0.218890490554801,0.487886141396362,0.00648052319205968,235
"NCKAP1",0.0489482657797604,0.039712986645544,1.23255060659742,0.218985702880201,0.48803283968281,0.00647785392802374,235
"PPP1R17",-0.039714300785728,0.0322203778835415,-1.23258333372975,0.218973508860298,0.48803283968281,0.00647819570870232,235
"TDRKH-AS1",0.0338723384803034,0.0274844676575035,1.23241748402778,0.219035308962431,0.48807787388689,0.00647646377443635,235
"OPA3",0.0408423311663809,0.0331395651650861,1.23243413010771,0.219029105612002,0.48807787388689,0.00647663759577008,235
"CELF2-AS2",0.0653052821716091,0.052994435501347,1.23230451563069,0.219077411271568,0.488138931946125,0.00647528419872219,235
"HNRNPD",0.0461365948055371,0.0374454846558633,1.23210035147223,0.21915351626015,0.488247486707039,0.00647315265658471,235
"HTR2A",0.0396512560006014,0.0321819814641396,1.23209492382515,0.219155539750684,0.488247486707039,0.00647309599482735,235
"BICD1",0.0460693443476468,0.0373927954580223,1.2320379844124,0.219176768245819,0.488262020317623,0.00647250159220713,235
"SLC66A2",0.0475993501223501,0.0386361160600637,1.23199107406014,0.219194258762583,0.48826822540942,0.00647201190518311,235
"TUFT1",0.0310882813260968,0.0252361000867124,1.23189721150558,0.219229258428049,0.488313429720598,0.00647103214880022,235
"PAK1IP1",0.0492342491496955,0.0399757193801013,1.23160383135476,0.219338680669709,0.488491619354551,0.00646797025612629,235
"LINC01243",0.00824459478441731,0.0066940319591966,1.23163361553577,0.219327570239208,0.488491619354551,0.00646828106945114,235
"TCEANC2",0.039502957782137,0.032080566857631,1.23136719988289,0.219426966055697,0.488593916395707,0.00646550114456889,235
"LINC01159",-0.0320389287742849,0.0260187384641666,-1.23137902394497,0.219422553979571,0.488593916395707,0.00646562451079852,235
"INSIG1",0.0484447943290132,0.0393435589105276,1.2313272024827,0.219441891315006,0.488593916395707,0.00646508384066097,235
"AC103764.1",0.00562074840471761,0.00456494309039395,1.23128553706297,0.219457439785358,0.488593916395707,0.0064646491478873,235
"ZNF225",0.0357389238909088,0.0290257466671503,1.23128353253892,0.219458187842597,0.488593916395707,0.00646462823517189,235
"ESPN",0.0135573184388423,0.0110117897483675,1.23116393870962,0.219502821735866,0.488600753237055,0.00646338060164137,235
"MTRF1",0.0427705829557872,0.0347390792477859,1.23119506566983,0.219491204138823,0.488600753237055,0.00646370531471694,235
"NPC2",-0.0364315888557309,0.0295913423398371,-1.23115702009521,0.219505404048824,0.488600753237055,0.00646330842849193,235
"SCN11A",0.0359526730315929,0.0292034609192573,1.23111000887861,0.219522951159833,0.488607056596802,0.00646281803041986,235
"GAB3",-0.00640289579322286,0.00520113392285251,-1.23105766707719,0.219542489123625,0.488617789990002,0.00646227204774997,235
"AL109824.1",0.0507529940628268,0.0412300922753034,1.23096969378426,0.219575330315478,0.488658127868307,0.00646135444030142,235
"AC008056.3",0.0173786505774183,0.0141201035455376,1.23077359322273,0.219648549125107,0.488788313460897,0.00645930923880662,235
"DBF4",0.0459763075575001,0.0373586264547647,1.23067446318376,0.21968556839377,0.488805174090111,0.00645827549766722,235
"RNF32",0.0409919695343156,0.0333075894245241,1.23070958428872,0.219672452200806,0.488805174090111,0.00645864173591051,235
"AC132938.2",0.00773983257481201,0.00628997335127056,1.23050323786325,0.219749521646103,0.488914708974618,0.00645649012846255,235
"AC024270.4",0.0107659181406869,0.00874966193058338,1.2304381844807,0.219773822835336,0.488936014299799,0.00645581187922132,235
"SCCPDH",0.0478866793680417,0.0389283165854843,1.23012458714687,0.219890996752857,0.489131148668981,0.0064525427906078,235
"ZNF138",0.0505475893221146,0.0410913966564122,1.23012585200671,0.219890524054338,0.489131148668981,0.00645255597448124,235
"AC137579.2",0.0153293588244844,0.0124625591823708,1.23003298120091,0.219925233323502,0.4891745342493,0.00645158799960864,235
"AC113615.2",0.0276197111845358,0.0224586946279927,1.22980037985424,0.220012182449565,0.489335153463416,0.00644916395215335,235
"TMIGD1",-0.00927197169526647,0.00754138925999635,-1.22947793511337,0.220132757150132,0.489570533718217,0.00644580434333883,235
"SIX1",-0.00532025735610399,0.00432776159370877,-1.22933235597774,0.220187210514008,0.489636462831925,0.00644428780978458,235
"XKR7",0.0442075569850731,0.0359609889393622,1.22931983488041,0.220191894440619,0.489636462831925,0.00644415738261404,235
"TXLNA",0.0472695154826971,0.0384648556321834,1.22890141418201,0.220348459781879,0.489698209898546,0.00643979960889495,235
"AC079354.2",0.00653823571677659,0.00532011398039995,1.22896534564191,0.220324532603416,0.489698209898546,0.00644046534961104,235
"SERF1B",0.0242082683721644,0.0196949300255312,1.22916244641552,0.220250776887106,0.489698209898546,0.00644251804146306,235
"AL132775.1",-0.00838272615183907,0.00682137541097511,-1.22889089762628,0.220352395918991,0.489698209898546,0.00643969009954308,235
"FEN1",-0.0346866305393698,0.0282231899977123,-1.22901169365268,0.22030718743183,0.489698209898546,0.00644094800880096,235
"ARHGAP9",0.0148652902349977,0.0120940283877014,1.22914299176893,0.220258056082746,0.489698209898546,0.00644231541817821,235
"LINC00355",-0.0124869463600607,0.0101611177409223,-1.22889495805875,0.220350876174069,0.489698209898546,0.00643973238089457,235
"TMEM238",0.0222267779368408,0.0180842037105966,1.22907142014867,0.220284836980855,0.489698209898546,0.00644157001508996,235
"HAR1A",0.00707020920293597,0.00575256502825357,1.22905332981215,0.220291606453099,0.489698209898546,0.00644138161480653,235
"AC026347.1",0.0306610557734175,0.0249564594360572,1.22858195698698,0.220468048888737,0.48976084460765,0.00643647349460959,235
"AL024498.1",0.0231464986901937,0.0188400541449719,1.22857920216599,0.220469080362322,0.48976084460765,0.00643644481571568,235
"EEPD1",0.0539053985860881,0.0438725213465832,1.22868248579213,0.220430410783465,0.48976084460765,0.00643752008638872,235
"ATP8B4",0.0349745907140763,0.0284666628104328,1.22861576528944,0.220455390502043,0.48976084460765,0.00643682545895808,235
"AC020910.5",-0.0276948677331857,0.0225406956448774,-1.22866073742847,0.220438553003702,0.48976084460765,0.00643729366004716,235
"XIAP",0.0471826628642645,0.0384006819763577,1.22869335740739,0.220426340715611,0.48976084460765,0.00643763327430231,235
"ANKRD42",0.0456221150119073,0.0371353895507281,1.22853470944706,0.22048574002679,0.489765086422902,0.00643598163568844,235
