gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
FIBP,-0.04375504298871647,4.374943766432254,-2.619912848841705,0.012446568691810647,0.6750961788865457,-3.5723264588101094
CCDC85B,-0.058687928679156946,4.734284878703541,-2.4543007036752487,0.018658168787749663,0.6750961788865457,-3.963564397236555
FOSL1,-0.015121725725211227,-0.6175765802964326,-0.45158960036361073,0.654052814130838,0.9683359895412182,-5.820576703246974
C11orf68,-0.0572826752847051,2.905702889471875,-2.689548330665229,0.010455176745043523,0.6750961788865457,-3.190962902161631
DRAP1,-0.05440498751951689,5.4960020330497095,-2.526860233115975,0.015652737378970438,0.6750961788865457,-3.9054524458059325
SART1,-0.0071529369675733855,3.878514862824565,-0.7541667261392737,0.45525482276166807,0.9309102209850084,-6.433465432287896
EIF1AD,-0.028290076281387157,2.4781151408728492,-1.8604400457390968,0.07033558812058884,0.7072000725579894,-4.790247082867884
BANF1,-0.05684319175412937,5.9020009766486075,-2.355298755049196,0.02360434682331284,0.6750961788865457,-4.313603999015136
GAL3ST3,-0.006031963331907467,1.9088563112845458,-0.36510570127649056,0.7169946541866449,0.97739606414913,-6.354136257667445
SF3B2,-0.012223355139065986,5.776595373100325,-1.0284737240001982,0.310030173727898,0.8899448010202072,-6.4251351694231165
PACS1,0.007206724123642144,7.703511584142652,1.04347311573386,0.30312041807011925,0.8870895303588362,-6.626956738716709
AP000759.1,-0.0072055648882712875,-0.5047296646796984,-0.2316363784268128,0.8180251154517211,0.9833798838418667,-5.930242163462974
KLC2,0.0041562365367319,4.042644281677067,0.4641520583379127,0.6451057010907245,0.966030985932665,-6.633736088239201
AP001107.4,0.012003455734012,1.105241865342505,0.5771375887819827,0.5671458264152898,0.9508070670371827,-6.080627578701609
RAB1B,-0.041453890949480814,2.916308780909392,-2.2320430478394133,0.03139624113860129,0.6750961788865457,-4.171893046998548
AP001107.1,0.0024563377160657617,0.8657776009548653,0.13339864520970937,0.8945604511864773,0.9927885242460378,-6.206666395186155
CNIH2,-0.046447619770148524,6.071304319905191,-2.1582326879054965,0.037092151363944184,0.6750961788865457,-4.744589068507541
YIF1A,-0.04154153050393786,3.215465348611925,-1.9998322349195425,0.05248025114218504,0.6828252793065345,-4.6635949913242545
TMEM151A,-0.05848490387471551,1.9181912620970547,-2.217026313070565,0.032487635347124746,0.6750961788865457,-4.062993076141503
RIN1,-0.0027854465501651613,-0.7662896549943203,-0.08709810449368507,0.9310368372970566,0.9946905839159038,-5.90528115120902
BRMS1,-0.034255755773847985,2.068914260632539,-1.7647037188738675,0.08540266502602076,0.7163530120043856,-4.859522126875319
B4GAT1,-0.05253134559384143,4.006896667831979,-1.9592960078417965,0.05721573814469258,0.6909504597971028,-4.835534765988001
AP001107.9,6.326828563801095e-4,3.798161993247905,0.07583873490342616,0.9399330492969383,0.9946905839159038,-6.7173234048791715
SLC29A2,-0.020476175966574407,2.8336953672191054,-1.864508244048737,0.06974891035417144,0.7072000725579894,-4.89123319245294
AP001107.5,-0.07650721797518753,-0.5126843650590566,-2.2218225082157037,0.03213544123232891,0.6750961788865457,-3.691892779366248
MRPL11,-0.03137973437210263,3.32937913030121,-2.235764695962523,0.031130858333732313,0.6750961788865457,-4.219395752921393
PELI3,-0.02284537106870734,1.5723788351557533,-1.5541514243789596,0.12818393404911488,0.7661447588265089,-5.141102844109909
AP002748.4,0.007745112164714438,0.9807676632955087,0.4027438717894602,0.6893242312804585,0.97279468304599,-6.11630990477312
DPP3,-0.016948121286187733,2.8315744841463126,-1.4685287320178524,0.14993837427806164,0.7926563600757193,-5.48390032453925
BBS1,4.256006462966023e-4,4.605886923017738,0.0598046260456164,0.9526150298317118,0.996394065588402,-6.806824602283236
AP002748.6,-0.01764619530092106,2.7760903820987464,-1.3764327137591137,0.17649793366896518,0.8163365622555907,-5.616530886127921
ZDHHC24,-0.010202815446530733,3.1054180916104,-0.9865924226053172,0.329891904592013,0.8975759364562195,-6.101496687931694
CTSF,-0.005799225467298043,4.182661341124909,-0.5502084991851793,0.5852974709006113,0.9549366594224568,-6.5980704363628755
CCDC87,0.01977650356948443,-0.882387035799603,0.618907189649892,0.539556979010959,0.9494535524341542,-5.69644534377752
CCS,0.016469975053651494,4.330397608154552,1.501948431267516,0.14112199811126458,0.7840487358187839,-5.676672178871069
RBM14,-0.005822899276537913,4.529595051543914,-0.6642695866784064,0.5104056353799482,0.9416564615507691,-6.581987614001865
RBM4,-0.007032745856496873,6.395806334480566,-1.0168565897674022,0.3154555285312919,0.8921609175779132,-6.508988752348249
RBM4B,-0.0063288738847363454,5.099894499626575,-0.7724327545493939,0.44448954837672594,0.928591669448392,-6.569554585258673
SPTBN2,2.5906893701501267e-4,5.175625022622784,0.038159570095370715,0.9697540908980101,0.9971176534200975,-6.891481186158433
C11orf80,-0.004475300380940086,7.4183688974630355,-0.6224696260164987,0.5372366665742732,0.9491861884401012,-6.936508670101939
