gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
ANAPC2,10.73652602157349,4.076452830160126,1.8298927526592694,0.08356400157895107,0.991988351524497,-4.594903595352065,Astrocyte-Immature,M
ANGEL1,0.1341435039567226,6.04272800013589,0.0277570081085552,0.9781556655868688,0.9954259686465147,-4.595268080299239,Astrocyte-Immature,M
ANK3,-4.295031666865609,10.3970056650173,-0.8828950544804204,0.38871557624804753,0.991988351524497,-4.595239523955028,Astrocyte-Immature,M
ANKIB1,0.5354848411408932,10.254383559288819,0.24162049105188713,0.8117542714130066,0.991988351524497,-4.595694914679728,Astrocyte-Immature,M
ANKRD12,-1.7884285262283015,11.207750021612872,-0.8896570826856238,0.38516758344872437,0.991988351524497,-4.595263593575602,Astrocyte-Immature,M
ANKRD13B,6.10138894835247,4.447545262375248,1.102939048696855,0.28431175763944144,0.991988351524497,-4.595097209575292,Astrocyte-Immature,M
ANKRD46,3.1938251459036113,7.071847854057069,0.634403105891627,0.5336494056990195,0.991988351524497,-4.595250824201769,Astrocyte-Immature,M
ANKRD49,8.021524069242844,5.439525532805082,1.5089013044457067,0.14835325233076677,0.991988351524497,-4.594961758398089,Astrocyte-Immature,M
ANKRD52,5.586087316768657,6.346145123833984,1.1676333771005256,0.25790616744244255,0.991988351524497,-4.5950644994551615,Astrocyte-Immature,M
ANKRD54,2.7073593743295254,5.216566792132681,0.3866437470140382,0.7034678826468423,0.991988351524497,-4.595224603649334,Astrocyte-Immature,M
ANKS1B,-0.7010468788697967,12.525104632553122,-0.17870415750357735,0.8601286349156115,0.991988351524497,-4.595900883270082,Astrocyte-Immature,M
ANO2,-20.066687632313748,4.790545833683705,-2.056117918386602,0.05428291876468966,0.991988351524497,-4.59480655841238,Astrocyte-Immature,M
ANP32B,8.179395144676642,6.865811957917994,1.969746838592485,0.06415497224890195,0.991988351524497,-4.5945902820354485,Astrocyte-Immature,M
