gene_set,n_hits,set_size,odds_ratio,pval,hit_genes,padj,collection
GOMF_GLYCOSAMINOGLYCAN_BINDING (GO_MF),4,181,4.736676809286539,0.011940017595550422,RPL22;RPL29;PPIA;COL25A1,0.0697096835668363,GO_MF
GOMF_KINASE_ACTIVATOR_ACTIVITY (GO_MF),3,99,6.518187146722529,0.012566242722715164,RPLP1;CD24;CALM1,0.07279741994954593,GO_MF
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE (Reactome),2,35,12.569757888940664,0.01257986869182866,RPS27A;UBA52,0.07279741994954593,Reactome
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS (GO_BP),4,184,4.657272960268072,0.012618219457921295,ATP5F1E;ATP5ME;ATP5MF;MT-CO2,0.07279741994954593,GO_BP
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS (GO_BP),4,184,4.657272960268072,0.012618219457921295,RPL11;HSP90AB1;NOP53;RACK1,0.07279741994954593,GO_BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY (GO_BP),4,185,4.631382333637226,0.01284964679218383,RPS3;HSP90AB1;CD24;CALM1,0.07391389747716362,GO_BP
GOBP_RESPONSE_TO_INTERFERON_GAMMA (GO_BP),3,100,6.450752306679962,0.01290967769494944,RPL13A;GAPDH;HSP90AB1,0.07404079854456297,GO_BP
HALLMARK_P53_PATHWAY (Hallmark),4,186,4.605731778027577,0.013083771845490776,RPL18;RPS12;RPL36;RACK1,0.07481922316336367,Hallmark
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT (GO_BP),3,101,6.38469289685427,0.013258449716330875,ATP5F1E;ATP5ME;ATP5MF,0.07526689851136381,GO_BP
GOBP_ACTIVATED_T_CELL_PROLIFERATION (GO_BP),2,36,12.200256455397986,0.013277852865594438,RPS3;CD24,0.07526689851136381,GO_BP
REACTOME_SIGNALING_BY_FGFR4 (Reactome),2,36,12.200256455397986,0.013277852865594438,RPS27A;UBA52,0.07526689851136381,Reactome
REACTOME_M_PHASE (Reactome),6,398,3.2333377980181166,0.013389817474701802,H4C3;RPS27A;RPS27;UBA52;TUBA1A;TUBB2B,0.07568157703092324,Reactome
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS (GO_BP),4,188,4.5549048789312385,0.013560156640146627,RPL13A;RPS3;GAPDH;RACK1,0.07642284811643331,GO_BP
GOBP_MUSCLE_CONTRACTION (GO_BP),5,290,3.6917107099534987,0.013870280767435806,CALM1;NPNT;SGCD;C12orf57;KCNB2,0.07773519977411394,GO_BP
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM (GO_BP),2,37,11.851389161359927,0.01399233595934051,RPL30;RPS19,0.07773519977411394,GO_BP
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES (Reactome),2,37,11.851389161359927,0.01399233595934051,RPS27A;UBA52,0.07773519977411394,Reactome
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION (Reactome),2,37,11.851389161359927,0.01399233595934051,RPS27A;UBA52,0.07773519977411394,Reactome
REACTOME_SIGNALING_BY_FGFR3 (Reactome),2,37,11.851389161359927,0.01399233595934051,RPS27A;UBA52,0.07773519977411394,Reactome
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION (Reactome),5,292,3.6657558057272865,0.014249926319884105,RPS27A;UBA52;MAN1A1;TUBA1A;TUBB2B,0.0789413531925398,Reactome
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING (GO_BP),2,38,11.521902742532937,0.014723143512607464,NOP53;RACK1,0.08064643216175438,GO_BP
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER (Reactome),2,38,11.521902742532937,0.014723143512607464,RPS27A;UBA52,0.08064643216175438,Reactome
REACTOME_FANCONI_ANEMIA_PATHWAY (Reactome),2,38,11.521902742532937,0.014723143512607464,RPS27A;UBA52,0.08064643216175438,Reactome
REACTOME_FLT3_SIGNALING (Reactome),2,38,11.521902742532937,0.014723143512607464,RPS27A;UBA52,0.08064643216175438,Reactome
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS (GO_BP),4,194,4.410717624129372,0.015055111865273632,CALM1;NPNT;C12orf57;KCNB2,0.08223380430611647,GO_BP
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE (Reactome),2,39,11.210222698807636,0.015470102348991316,RPS27A;UBA52,0.08426452396796946,Reactome
GOMF_CATION_CHANNEL_ACTIVITY (GO_MF),5,299,3.576954326167807,0.015633645270608437,ATP5F1E;ATP5ME;ATP5MF;ASIC2;KCNB2,0.0846822452157957,GO_MF
REACTOME_RHO_GTPASE_EFFECTORS (Reactome),5,299,3.576954326167807,0.015633645270608437,H4C3;RPS27;CALM1;TUBA1A;TUBB2B,0.0846822452157957,Reactome
GOBP_RESPONSE_TO_VIRUS (GO_BP),5,300,3.5647313935968854,0.01583838383062946,STMN1;RPS15A;EEF1G;TPT1;NOP53,0.0855535968690511,GO_BP
REACTOME_SIGNALING_BY_WNT (Reactome),5,301,3.5525922491935438,0.01604490735229334,H4C3;RPS27A;UBA52;CALM1;TLE4,0.08642974954964645,Reactome
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY (GO_BP),4,198,4.319028611646076,0.016107351342027742,CDH8;TUBA1A;ASIC2;NEGR1,0.08652709398609945,GO_BP
GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY (GO_MF),2,40,10.916390836674578,0.01623304056793673,BEX3;RACK1,0.08653524993150503,GO_MF
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION (Reactome),2,40,10.916390836674578,0.01623304056793673,TUBA1A;TUBB2B,0.08653524993150503,Reactome
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE (Reactome),3,109,5.90113218281535,0.01624200075637479,H4C3;RPS27A;UBA52,0.08653524993150503,Reactome
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH (GO_BP),2,41,10.636244490079799,0.01701178753657913,PPIA;RACK1,0.08989969023395473,GO_BP
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN (Reactome),2,41,10.636244490079799,0.01701178753657913,TUBA1A;TUBB2B,0.08989969023395473,Reactome
REACTOME_DUAL_INCISION_IN_GG_NER (Reactome),2,41,10.636244490079799,0.01701178753657913,RPS27A;UBA52,0.08989969023395473,Reactome
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS (Reactome),2,42,10.371847420661137,0.01780617388163434,TUBA1A;TUBB2B,0.09359040180373844,Reactome
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING (Reactome),2,42,10.371847420661137,0.01780617388163434,RPS27A;UBA52,0.09359040180373844,Reactome
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS (Reactome),3,113,5.685752068543013,0.017863570079166245,H4C3;RPS27A;UBA52,0.09363968186659725,Reactome
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER (Reactome),2,43,10.114114893656657,0.018616031481336864,RPS27A;UBA52,0.09706219622622161,Reactome
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY (Reactome),2,43,10.114114893656657,0.018616031481336864,RPS27A;UBA52,0.09706219622622161,Reactome
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT (Reactome),4,208,4.1057364679625055,0.01893669576469078,H4C3;RPS27A;UBA52;TLE4,0.09847081797639205,Reactome
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM (GO_BP),2,44,9.87383857693427,0.019441193457425423,SRP14;MAN1A1,0.10055789719357977,GO_BP
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER (Reactome),2,44,9.87383857693427,0.019441193457425423,RPS27A;UBA52,0.10055789719357977,Reactome
REACTOME_L1CAM_INTERACTIONS (Reactome),3,118,5.438344572904091,0.020012990141369546,CD24;TUBA1A;TUBB2B,0.10324161580865243,Reactome
GOBP_REGULATION_OF_CELLULAR_RESPIRATION (GO_BP),2,45,9.644259131596423,0.020281494167176044,COX7A2;NOP53,0.10380292290286952,GO_BP
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1 (Reactome),2,45,9.644259131596423,0.020281494167176044,RPS27A;UBA52,0.10380292290286952,Reactome
REACTOME_SIGNALING_BY_FGFR1 (Reactome),2,45,9.644259131596423,0.020281494167176044,RPS27A;UBA52,0.10380292290286952,Reactome
GOBP_NEURON_PROJECTION_GUIDANCE (GO_BP),4,213,4.006802838715074,0.020459743126955976,RPL24;TUBB2B;EPHA6;UNC5D,0.10444109711404229,GO_BP
GOMF_AMIDE_BINDING (GO_MF),5,322,3.3148814869765793,0.020804745761479723,PFDN5;SRP14;HSP90AB1;PPIA;COL25A1,0.10592494578299076,GO_MF
GOBP_RESPONSE_TO_COLD (GO_BP),2,46,9.422709706982413,0.021136769195482418,MT-CO2;CDH8,0.10733515607080915,GO_BP
GOCC_SIDE_OF_MEMBRANE (GO_CC),6,443,2.895468058083975,0.021470834486524634,RPS28;EEF1A1;RPS29;CD24;EEF1A2;RPL27,0.10874838246421567,GO_CC
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS (Reactome),3,122,5.254853188557355,0.021830766066602933,RPS27A;UBA52;CALM1,0.11028120929252495,Reactome
REACTOME_RECYCLING_PATHWAY_OF_L1 (Reactome),2,47,9.216533217428461,0.02200685534698262,TUBA1A;TUBB2B,0.11028120929252495,Reactome
REACTOME_REGULATED_NECROSIS (Reactome),2,47,9.216533217428461,0.02200685534698262,RPS27A;UBA52,0.11028120929252495,Reactome
REACTOME_SIGNALING_BY_NOTCH3 (Reactome),2,47,9.216533217428461,0.02200685534698262,RPS27A;UBA52,0.11028120929252495,Reactome
REACTOME_SIGNALING_BY_NOTCH (Reactome),4,218,3.912472117015477,0.02205624185850499,H4C3;RPS27A;UBA52;TLE4,0.11028120929252495,Reactome
REACTOME_HCMV_EARLY_EVENTS (Reactome),3,123,5.21088445645304,0.02229887003898911,H4C3;TUBA1A;TUBB2B,0.11092550146946112,Reactome
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION (Reactome),3,123,5.21088445645304,0.02229887003898911,RPS27;TUBA1A;TUBB2B,0.11092550146946112,Reactome
GOBP_REGULATION_OF_BINDING (GO_BP),5,330,3.2323050184378594,0.022836815151700718,STMN1;RPL11;HSP90AB1;CALM1;RACK1,0.11243980288300981,GO_BP
REACTOME_DNA_DAMAGE_BYPASS (Reactome),2,48,9.015086752168868,0.022891590638233282,RPS27A;UBA52,0.11243980288300981,Reactome
REACTOME_SARS_COV_1_INFECTION (Reactome),2,48,9.015086752168868,0.022891590638233282,RPS27A;UBA52,0.11243980288300981,Reactome
REACTOME_SIGNALING_BY_EGFR (Reactome),2,48,9.015086752168868,0.022891590638233282,RPS27A;UBA52,0.11243980288300981,Reactome
REACTOME_SIGNALING_BY_ERBB2 (Reactome),2,48,9.015086752168868,0.022891590638233282,RPS27A;UBA52,0.11243980288300981,Reactome
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY (GO_BP),4,223,3.8224725457287256,0.02372698797741659,RPS3;BEX1;PPIA;NTS,0.1162503179798049,GO_BP
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS (Reactome),2,49,8.822687173178336,0.023790814289929477,RPS27A;UBA52,0.11627089690567037,Reactome
GOMF_SULFUR_COMPOUND_BINDING (GO_MF),4,224,3.804967854697735,0.02407011106800014,RPL22;RPL29;PPIA;COL25A1,0.11734179145650067,GO_MF
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC (Reactome),2,50,8.638513998923452,0.024704366719170836,TUBA1A;TUBB2B,0.11873559506283134,Reactome
GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY (GO_BP),3,128,5.001021210140236,0.024721359792568984,BEX3;RPS3;RACK1,0.11873559506283134,GO_BP
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY (GO_BP),3,128,5.001021210140236,0.024721359792568984,RPS3;PPIA;NTS,0.11873559506283134,GO_BP
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING (Reactome),3,128,5.001021210140236,0.024721359792568984,RPS27A;UBA52;CALM1,0.11873559506283134,Reactome
REACTOME_HOMOLOGY_DIRECTED_REPAIR (Reactome),3,128,5.001021210140236,0.024721359792568984,H4C3;RPS27A;UBA52,0.11873559506283134,Reactome
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS (Reactome),3,128,5.001021210140236,0.024721359792568984,RPS27A;UBA52;PPIA,0.11873559506283134,Reactome
GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY (GO_BP),2,51,8.462874400234941,0.025632089531773636,HSP90AB1;CALM1,0.12280730856746583,GO_BP
GOMF_HEPARIN_BINDING (GO_MF),3,130,4.921006856667556,0.025728588167297554,RPL22;RPL29;COL25A1,0.12296751697605449,GO_MF
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION (GO_BP),4,229,3.7198052674437814,0.025830887621858208,GAPDH;HSP90AB1;PPIA;RPSA,0.12315459868612104,GO_BP
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION (KEGG),2,52,8.292413426762732,0.02657382551462847,TUBA1A;TUBB2B,0.12546963620708357,KEGG
REACTOME_INTRAFLAGELLAR_TRANSPORT (Reactome),2,52,8.292413426762732,0.02657382551462847,TUBA1A;TUBB2B,0.12546963620708357,Reactome
REACTOME_IRON_UPTAKE_AND_TRANSPORT (Reactome),2,52,8.292413426762732,0.02657382551462847,RPS27A;UBA52,0.12546963620708357,Reactome
REACTOME_SIGNALING_BY_PTK6 (Reactome),2,52,8.292413426762732,0.02657382551462847,RPS27A;UBA52,0.12546963620708357,Reactome
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION (GO_BP),5,345,3.0879438829905133,0.026984995948313877,TMSB10;STMN1;PFDN5;RPS3;TMEFF2,0.12710324178553636,GO_BP
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX (Reactome),2,53,8.131478728729105,0.0275294186281029,RPS27A;UBA52,0.1293550995778329,Reactome
REACTOME_DNA_REPLICATION_PRE_INITIATION (Reactome),3,134,4.770575746739413,0.027808484877952573,H4C3;RPS27A;UBA52,0.13035227286540269,Reactome
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION (GO_BP),2,54,7.9729908443945305,0.028498713998489685,STMN1;RPS3,0.13168837037216796,GO_BP
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA (Reactome),2,54,7.9729908443945305,0.028498713998489685,RPS27A;UBA52,0.13168837037216796,Reactome
REACTOME_DEGRADATION_OF_AXIN (Reactome),2,54,7.9729908443945305,0.028498713998489685,RPS27A;UBA52,0.13168837037216796,Reactome
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING (Reactome),2,54,7.9729908443945305,0.028498713998489685,RPS27A;UBA52,0.13168837037216796,Reactome
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY (Reactome),2,54,7.9729908443945305,0.028498713998489685,RPS27A;UBA52,0.13168837037216796,Reactome
REACTOME_SIGNALING_BY_ALK_IN_CANCER (Reactome),2,54,7.9729908443945305,0.028498713998489685,RPS6;EEF1G,0.13168837037216796,Reactome
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS (Reactome),3,136,4.6985937143728185,0.028881095851471302,RPS27;TUBA1A;TUBB2B,0.1331398035706124,Reactome
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS (GO_BP),4,238,3.5750299569849884,0.02919142665760866,ATP5F1E;ATP5ME;ATP5MF;MT-CO2,0.1342530235432474,GO_BP
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION (GO_BP),2,55,7.822335317199873,0.029481557910499563,NPNT;KCNB2,0.13495079325228673,GO_BP
GOMF_MOLECULAR_FUNCTION_INHIBITOR_ACTIVITY (GO_MF),2,55,7.822335317199873,0.029481557910499563,CALM1;RACK1,0.13495079325228673,GO_MF
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS (GO_BP),4,241,3.529518646900589,0.030366632883180804,RPL13A;RPS3;GAPDH;RACK1,0.13821326909210932,GO_BP
REACTOME_DEGRADATION_OF_DVL (Reactome),2,56,7.677297001133837,0.030477797799798468,RPS27A;UBA52,0.13821326909210932,Reactome
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS (Reactome),2,56,7.677297001133837,0.030477797799798468,RPS27A;UBA52,0.13821326909210932,Reactome
REACTOME_STABILIZATION_OF_P53 (Reactome),2,56,7.677297001133837,0.030477797799798468,RPS27A;UBA52,0.13821326909210932,Reactome
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS (GO_BP),4,243,3.499821979644812,0.031165469521327482,RPS24;RPS6;RPS17;RPS19,0.1410038644236394,GO_BP
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY (GO_BP),6,484,2.6429818114935473,0.031263094691605944,BEX3;RPS3;HSP90AB1;CALM1;NPNT;RACK1,0.1411181357607213,GO_BP
REACTOME_KINESINS (Reactome),2,57,7.537584009262508,0.031487282245589276,TUBA1A;TUBB2B,0.14147511608041266,Reactome
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER (Reactome),2,57,7.537584009262508,0.031487282245589276,RPS27A;UBA52,0.14147511608041266,Reactome
GOBP_MUSCLE_SYSTEM_PROCESS (GO_BP),5,360,2.955809668960817,0.03158625170112951,CALM1;NPNT;SGCD;C12orf57;KCNB2,0.14159354210851158,GO_BP
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE (GO_BP),4,245,3.4706252271884432,0.03197662635550357,SRP14;NACA;CD24;RACK1,0.14301472796612835,GO_BP
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING (Reactome),3,142,4.495467554900212,0.032229109262993945,RPS27A;UBA52;CALM1,0.14381410311862286,Reactome
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX (Reactome),2,58,7.402921323670082,0.03250986096323756,RPS27A;UBA52,0.14407779290525738,Reactome
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME (Reactome),2,58,7.402921323670082,0.03250986096323756,RPS27A;UBA52,0.14407779290525738,Reactome
REACTOME_PEROXISOMAL_PROTEIN_IMPORT (Reactome),2,58,7.402921323670082,0.03250986096323756,RPS27A;UBA52,0.14407779290525738,Reactome
GOBP_TAXIS (GO_BP),6,490,2.6096357970187234,0.032905465543496784,RPL24;PPIA;RPS19;TUBB2B;EPHA6;UNC5D,0.14550035784539395,GO_BP
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH (GO_BP),2,59,7.2730486528722125,0.03354538479694112,PPIA;RACK1,0.14671519707275382,GO_BP
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA (Reactome),2,59,7.2730486528722125,0.03354538479694112,RPS27A;UBA52,0.14671519707275382,Reactome
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING (Reactome),2,59,7.2730486528722125,0.03354538479694112,RPS27A;UBA52,0.14671519707275382,Reactome
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21 (Reactome),2,59,7.2730486528722125,0.03354538479694112,RPS27A;UBA52,0.14671519707275382,Reactome
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS (GO_BP),5,366,2.9060316386252327,0.03355639892022985,GAPDH;ATP5F1E;ATP5ME;ATP5MF;MT-CO2,0.14671519707275382,GO_BP
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM (GO_BP),3,146,4.3686412747167,0.034569096175204206,RPL39;RPL30;RPS19,0.14990605808725313,GO_BP
REACTOME_HCMV_INFECTION (Reactome),3,146,4.3686412747167,0.034569096175204206,H4C3;TUBA1A;TUBB2B,0.14990605808725313,Reactome
REACTOME_HIV_LIFE_CYCLE (Reactome),3,146,4.3686412747167,0.034569096175204206,RPS27A;UBA52;PPIA,0.14990605808725313,Reactome
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS (Reactome),2,60,7.147719245755687,0.03459370571244303,RPS27A;UBA52,0.14990605808725313,Reactome
GOBP_STRIATED_MUSCLE_CONTRACTION (GO_BP),3,149,4.278311274035231,0.036380429393619365,CALM1;SGCD;C12orf57,0.15695096751672072,GO_BP
GOCC_PERIKARYON (GO_CC),3,149,4.278311274035231,0.036380429393619365,RACK1;KCNB2;CNTNAP2,0.15695096751672072,GO_CC
REACTOME_SARS_COV_INFECTIONS (Reactome),3,150,4.249039597341319,0.03699489261341733,RPS27A;UBA52;HSP90AB1,0.15924953773987593,Reactome
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS (Reactome),2,63,6.793895551253199,0.037813987278536236,RPS27A;UBA52,0.16170455086216154,Reactome
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS (Reactome),2,63,6.793895551253199,0.037813987278536236,RPS27A;UBA52,0.16170455086216154,Reactome
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY (Reactome),2,63,6.793895551253199,0.037813987278536236,RPS27A;UBA52,0.16170455086216154,Reactome
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS (GO_BP),5,379,2.8036599351926084,0.03808343960361118,GAPDH;ATP5F1E;ATP5ME;ATP5MF;MT-CO2,0.16250045345085734,GO_BP
GOBP_T_CELL_PROLIFERATION (GO_BP),3,152,4.191688264011152,0.03823979029515095,RPS3;RPS6;CD24,0.16281133422607938,GO_BP
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION (GO_BP),3,153,4.163589712468831,0.038870204716379586,TMSB10;STMN1;TMEFF2,0.16477586781943518,GO_BP
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY (GO_BP),3,153,4.163589712468831,0.038870204716379586,PFDN5;TLE4;RACK1,0.16477586781943518,GO_BP
REACTOME_DUAL_INCISION_IN_TC_NER (Reactome),2,65,6.578422649720965,0.04002216291702973,RPS27A;UBA52,0.16892471361083977,Reactome
REACTOME_SIGNALING_BY_FGFR2 (Reactome),2,65,6.578422649720965,0.04002216291702973,RPS27A;UBA52,0.16892471361083977,Reactome
REACTOME_CIRCADIAN_CLOCK (Reactome),2,66,6.475399559507024,0.04114421950318303,RPS27A;UBA52,0.17180134482057158,Reactome
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS (Reactome),2,66,6.475399559507024,0.04114421950318303,RPS27A;UBA52,0.17180134482057158,Reactome
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR (Reactome),2,66,6.475399559507024,0.04114421950318303,RPS27A;UBA52,0.17180134482057158,Reactome
REACTOME_INTERLEUKIN_17_SIGNALING (Reactome),2,66,6.475399559507024,0.04114421950318303,RPS27A;UBA52,0.17180134482057158,Reactome
REACTOME_REGULATION_OF_RAS_BY_GAPS (Reactome),2,66,6.475399559507024,0.04114421950318303,RPS27A;UBA52,0.17180134482057158,Reactome
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR (Reactome),3,157,4.054799930160278,0.041444718931435094,H4C3;RPS27A;UBA52,0.17231812775330155,Reactome
REACTOME_G2_M_CHECKPOINTS (Reactome),3,157,4.054799930160278,0.041444718931435094,H4C3;RPS27A;UBA52,0.17231812775330155,Reactome
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS (GO_BP),3,158,4.028170641742771,0.04210150579309666,HSP90AB1;MT-CO2;CDH8,0.1743055972325658,GO_BP
GOMF_PEPTIDASE_REGULATOR_ACTIVITY (GO_MF),3,158,4.028170641742771,0.04210150579309666,BEX3;GAPDH;RACK1,0.1743055972325658,GO_MF
GOCC_INCLUSION_BODY (GO_CC),2,68,6.2787137644839985,0.043423568283035355,HSP90AB1;EEF2,0.1786412619238796,GO_CC
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY (Reactome),2,68,6.2787137644839985,0.043423568283035355,RPS27A;UBA52,0.1786412619238796,Reactome
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES (Reactome),2,68,6.2787137644839985,0.043423568283035355,H4C3;RPS2,0.1786412619238796,Reactome
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION (GO_BP),5,394,2.693973199852399,0.04375197027217475,RPL24;RPS6;RPL26;CALM1;NOP53,0.17961335164366476,GO_BP
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS (GO_BP),2,69,6.184772635571547,0.04458058289646877,BEX3;RACK1,0.18170760850041198,GO_BP
GOMF_TRNA_BINDING (GO_MF),2,69,6.184772635571547,0.04458058289646877,RPL35A;EEF1A1,0.18170760850041198,GO_MF
REACTOME_SARS_COV_2_INFECTION (Reactome),2,69,6.184772635571547,0.04458058289646877,RPS27A;UBA52,0.18170760850041198,Reactome
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS (GO_BP),4,273,3.106108162036791,0.044634843318819145,RPL11;HSP90AB1;NOP53;RPL23,0.18170760850041198,GO_BP
GOMF_LIGASE_ACTIVITY (GO_MF),3,163,3.9019434624338136,0.04546379435707183,ATP5F1E;ATP5ME;ATP5MF,0.18431921488690017,GO_MF
REACTOME_METABOLISM_OF_CARBOHYDRATES (Reactome),4,275,3.082950522523862,0.0456322783512844,RPS27A;GAPDH;UBA52;CALM1,0.18431921488690017,Reactome
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS (GO_BP),5,399,2.6593025903640024,0.045748459546313666,RPL11;HSP90AB1;NOP53;MAN1A1;RACK1,0.18431921488690017,GO_BP
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN (Reactome),2,70,6.093610313364832,0.045748974361671635,RPS27A;UBA52,0.18431921488690017,Reactome
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY (Reactome),2,70,6.093610313364832,0.045748974361671635,RPS27A;UBA52,0.18431921488690017,Reactome
REACTOME_NEUTROPHIL_DEGRANULATION (Reactome),5,402,2.6389177605604743,0.046972155015434246,EEF1A1;SRP14;HSP90AB1;PPIA;EEF2,0.18441596676209296,Reactome
GOBP_CELL_CELL_SIGNALING_BY_WNT (GO_BP),5,403,2.6321908234765123,0.04738436020515853,PFDN5;RPS12;CD24;TLE4;RACK1,0.18441596676209296,GO_BP
GOBP_KILLING_BY_HOST_OF_SYMBIONT_CELLS (GO_BP),1,10,22.88395872872123,0.0475995470899524,GAPDH,0.18441596676209296,GO_BP
