pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH (GO_BP),0.7709229077092291,0.9999000099990001,0.007864355178650714,0.5397893478944421,0.9177632998106777,18,PARK7;SLC7A11;PRKN;FBXO7;RACK1;OXR1;MEAK7;NCOA7;TSC1;NONO;REST;ATF4;HIF1A;CTNNB1;PINK1,OPC
KEGG_DRUG_METABOLISM_CYTOCHROME_P450 (KEGG),0.771022897710229,0.9999000099990001,0.007862128750490764,0.5268285427434649,0.9442990021311914,38,MGST3;GSTO1;GSTO2;CYP3A5;ADH5;AOX1;GSTA4;GSTZ1;GSTK1;FMO5;ADH4;GSTP1;GSTM3;MGST1;GSTM4,OPC
GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT (GO_BP),0.7711228877112288,0.9999000099990001,0.007859902269339625,0.521362359615217,0.9571207667951951,61,SLC7A11;SLC25A12;ITGB1;SLC25A18;SLC38A1;SLC7A1;SLC1A2;SLC36A4;GRM1;SLC3A1;SLC1A4;SLC1A3;SLC38A7;ARL6IP1;SLC25A13;SLC6A9;SLC1A6;SLC3A2;SLC7A6;SLC17A6;ATP1A2;ARL6IP5;SLC38A9;SLC25A15;SLC25A29;KCNJ10,OPC
KEGG_INSULIN_SIGNALING_PATHWAY (KEGG),0.7711228877112288,0.9999000099990001,0.007859902269339625,0.5169003323815706,0.9729285179470607,126,IRS1;PDE3A;CALM1;FOXO1;RAPGEF1;RPS6;SOS1;PRKAB2;PRKX;PDE3B;MAP2K1;TSC2;PPARGC1A;HK2;EXOC7;SH2B2;PYGB;EIF4E;CBL;FLOT1;CRKL;RPTOR;MAPK10;AKT3;TRIP10;AKT1;PPP1CC;PPP1CB;RAF1;MAPK9;PDPK1;FASN;PIK3CA;ARAF;PRKACA;PHKA2;PRKCZ;GSK3B;CALM3;PRKAB1;PTPRF;EIF4E2;PRKAA2;RPS6KB1;PRKAA1;PRKCI;PHKA1;CRK;KRAS;PRKAG2;PRKAG1;PRKAR1A;NRAS;SHC3;PRKAR1B;GRB2;PIK3R2;SHC2;GYS1;ACACA;MAPK8;PIK3CB;PIK3R1;PIK3R3;PHKG2;INSR;PRKAR2B;TSC1;IRS2;IKBKB;RHEB;CBLB;PRKAR2A;ACACB;FLOT2;SOS2;MTOR;SOCS4;HRAS;SREBF1;HK1;LIPE;EIF4EBP1;INPP5K;MKNK1;AKT2;PPP1CA;CALM2;RHOQ;MAPK1;PHKB;PYGL;SHC4;PRKACB;PTPN1;BRAF,OPC
REACTOME_RAP1_SIGNALLING (Reactome),0.7714228577142286,0.9999000099990001,0.007853222505239973,0.5433130350251133,0.9085648802063939,15,PRKG1;RAP1GAP;RAP1GAP2;RASGRP2;RAF1;PRKACA;RASGRP1;RAP1B;YWHAB;PRKACB;YWHAZ;RAP1A;RAPGEF4,OPC
GOCC_SPINDLE_POLE (GO_CC),0.7715228477152285,0.9999000099990001,0.00785099580942404,0.5154851748943605,0.9766326716846482,164,PKP4;KIF20B;CALM1;CEP128;EFHC1;AURKA;NDE1;FAM161A;KIF11;RMDN3;PRC1;NPM1;CEP85;YPEL5;CKAP2L;TACC3;SPDL1;CENPF;CDC14B;FRY;DLGAP5;DYNC1I1;ODF2;RAB11A;TUBGCP6;TUBG1;NUP62;SGO1;IK;ALMS1;BRCC3;DYNC1LI1;POC1A;CEP63;NUMA1;AURKB;RALBP1;GIT1;LATS2;KATNAL2;POC1B;UXT;TPT1;RAE1;KIF2A;PLK1;FAM83D;CCNB1;PLK4;GOLGA2;VPS4B;BEX4;CEP104;TPX2;RMDN2;SMC3;CALM3;MAD2L1;TUBGCP3;EML1;KLHL22;TOPBP1;CEP44;TTC28;CDC25B;KNSTRN;KATNB1;NUDCD2;NEK7;CKAP2;MAPKBP1;CKAP5;SPAG5;DYNC2I1;PPP2CB;NEK6;CDK5RAP2;STAG1;AAAS;KLHL21;CDC14A;KATNA1;UNC119;MAPK14;GPSM2;DCTN4;CNTRL;WDR62;TUBGCP4;TOPORS;CSPP1;BOD1;PPP2CA;NUBP2;DDX11;HAUS1;KATNAL1;TNKS;WDR73;ARHGEF7;NEDD1;BCCIP;CEP19;UBXN2B;STAG2;TUBGCP5;CEP89;HAUS8;RMDN1;VPS4A;ABRAXAS2;LATS1;CEP95;SMC6;ASPM;SMC1A;TBCCD1;FBF1;KATNBL1,OPC
GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS (GO_BP),0.7716228377162284,0.9999000099990001,0.007848769059265927,0.536350152734026,0.9244200224918164,21,SERINC5;MBOAT2;PLSCR1;LPCAT3;OSBPL10;LPCAT4;MFSD2A;PTDSS2;OSBPL8;SLC27A1;SERINC1;SERINC3;OSBPL5;ABHD12;ABHD16A,OPC
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN (GO_CC),0.7717228277172283,0.9999000099990001,0.007846542254494878,0.5328551252508734,0.9303808355374311,25,ATP6V0D1;ATP6AP2;ATP6V0A1;MT-ATP8;ATP5PF;ATP5ME;ATP5PO;ATP6V0B;ATP5PB;ATP6V0A4;ATP6V0E1;ATP5PD;ATP5MG;ATP6V0C;ATP5MC3;ATP5MC1;ATP5MF;ATP5MC2;MT-ATP6;DMAC2L;ATP6V0E2;RNASEK;ATP6V0A2,OPC
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX (Reactome),0.7717228277172283,0.9999000099990001,0.007846542254494878,0.5219489764163385,0.9558423077134559,58,MCM8;GMNN;UBA52;RPS27A;PSMD4;ORC6;PSMC2;PSMD12;PSMA2;UBB;PSMD6;PSMB6;ORC2;PSMC5;UBC;PSMA3;PSMA1;PSMA6;PSMD3;PSMC1;PSMD9;PSMA4;PSME3;ORC4;PSME1;PSMA5;PSMC6;PSMD13;SEM1;PSMA7;PSMD1;PSMD2;PSMC4;PSMB5;ORC3;PSMD7;PSMC3;PSMF1;PSMD5;PSMB2;PSMD11;PSME4;ORC5;PSMB4;PSMD8;PSMB7;PSMD14,OPC
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION (Reactome),0.7718228177182281,0.9999000099990001,0.00784431539483994,0.5314976944459007,0.9331019319191884,27,CHMP2B;MVB12B;UBA52;RPS27A;MVB12A;CHMP2A;UBB;VPS28;VPS4B;UBC;CHMP6;VPS37C;TSG101;VTA1;CHMP4A;NEDD4L;VPS37A;VPS37B;PPIA;CHMP7;VPS4A,OPC
