hormone,subset,covariate,compound_id,Name,Super.Class,Pathways,rho,p,fdr,sig,n
E2,Sex-combined,Sex,Amide-Pos-001617,Uridine 5'-Diphosphate,"Nucleosides, nucleotides, and analogues",map00052;map00150;map00520;map00860;R-HSA-1474290;R-HSA-156588;R-HSA-162710;R-HSA-163125;R-HSA-1638074;R-HSA-1638091;R-HSA-1650814;R-HSA-1660662;R-HSA-1793185;R-HSA-189445;R-HSA-189483;R-HSA-190236;R-HSA-190239;R-HSA-190372;R-HSA-1912399;R-HSA-1912420;R-HSA-1912422;R-HSA-1971475;R-HSA-2022854;R-HSA-2022870;R-HSA-2022928;R-HSA-2161522;R-HSA-2161541;R-HSA-3322077;R-HSA-4085001;R-HSA-417957;R-HSA-418038;R-HSA-446219;R-HSA-480985;R-HSA-499943;R-HSA-5173105;R-HSA-5173214;R-HSA-5213460;R-HSA-5218859;R-HSA-5653890;R-HSA-5654741;R-HSA-5675482;R-HSA-8850843;R-HSA-8956319;R-HSA-8982491;R-HSA-9033658;R-HSA-9033807;R-HSA-9037629;R-HSA-913709;R-HSA-964739;R-HSA-9660826;R-HSA-9664424;R-HSA-9683673;R-HSA-9683686;R-HSA-9683701;R-HSA-9694635;R-HSA-9694719;R-HSA-9749641;R-HSA-9753281;R-HSA-9754706;R-HSA-975576;R-HSA-975578;R-HSA-9757110;R-HSA-9772573;R-HSA-9840309;WP3871;WP4022;WP4225;WP4521;WP4584;WP4784;WP4900;WP5269;WP5348;WP5380;WP698,0.15594947300988096,0.5237740418380952,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-003474,"1,2-Dimyristoyl-Sn-Glycero-3-Pc",Lipids and lipid-like molecules,NA,-0.1554721313547295,0.5250612946178979,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-000768,Penicillin G,Organic acids and derivatives,NA,-0.1536704541087801,0.5299331117339513,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C18-Pos-001113,Methyl L-Tryptophanate,Organic acids and derivatives,NA,0.15301133585846086,0.5317205943231663,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C18-Pos-001412,Glucose 1-Phosphate,Organic oxygen compounds,map00052;map00520;R-HSA-156588;R-HSA-173599;R-HSA-3322077;R-HSA-446219;R-HSA-480985;R-HSA-70221;R-HSA-70370;R-HSA-8982491;WP3602;WP4297;WP500;WP5043;WP5173;WP5178;WP5312;WP5314;WP698,-0.15287257498989779,0.5719191778171757,0.9832843662618258,FALSE,17
E2,Sex-combined,Sex,Amide-Neg-000032,Pyruvic Acid,Organic acids and derivatives,map00020;map00250;map00270;map00330;map00520;map00620;map00910;R-HSA-1614558;R-HSA-1614635;R-HSA-196807;R-HSA-197264;R-HSA-204174;R-HSA-2408508;R-HSA-389661;R-HSA-4085001;R-HSA-427601;R-HSA-428643;R-HSA-433692;R-HSA-446219;R-HSA-5362517;R-HSA-5619070;R-HSA-6782315;R-HSA-6782861;R-HSA-70171;R-HSA-70263;R-HSA-70268;R-HSA-70326;R-HSA-71240;R-HSA-73621;R-HSA-8956319;R-HSA-8963691;R-HSA-8964208;R-HSA-8964539;R-HSA-8964540;R-HSA-9749641;R-HSA-977347;R-HSA-9861559;R-HSA-9861718;WP106;WP1495;WP1584;WP1946;WP2333;WP2453;WP2456;WP2868;WP357;WP3580;WP3602;WP3644;WP3965;WP4141;WP4206;WP4236;WP4290;WP4297;WP4504;WP4595;WP4628;WP4629;WP4661;WP4688;WP4742;WP5030;WP5031;WP5046;WP5049;WP5050;WP5166;WP5178;WP5211;WP5213;WP5216;WP5220;WP528;WP5312;WP5314;WP534;WP5433;WP661,-0.15277914412198723,0.5450306458162764,0.9832843662618258,FALSE,19
E2,Sex-combined,Sex,Amide-Neg-000118,3-Hydroxybutyric Acid,Organic acids and derivatives,map00072;R-HSA-3296197;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-9749641;WP3602;WP4686;WP4742;WP5175;WP5195;WP661,-0.15231071744258076,0.5462788395793019,0.9832843662618258,FALSE,19
E2,Sex-combined,Sex,C8-Pos-001637,"2,5-Bis(5-Tert-Butyl-Benzoxazol-2-Yl)Thiophene",Organoheterocyclic compounds,NA,-0.15140928390468814,0.5360767838624055,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Neg-000104,Ethyl Acetoacetate,Organic acids and derivatives,map00072;map00280;map00350;map00360;map00650;R-HSA-433692;R-HSA-5619070;R-HSA-74182;R-HSA-77108;R-HSA-77111;R-HSA-8963684;R-HSA-8963691;R-HSA-9749641;WP3602;WP4190;WP4506;WP4686;WP4742;WP5175;WP5195,0.15066530650585017,0.59197447903377165,0.9832843662618258,FALSE,16
E2,Sex-combined,Sex,Amide-Neg-000066,L-(+)-Lactic Acid,Organic acids and derivatives,map00620;R-HSA-196807;R-HSA-197264;R-HSA-3296197;R-HSA-427601;R-HSA-428643;R-HSA-433692;R-HSA-549132;R-HSA-561048;R-HSA-5619070;R-HSA-5619071;R-HSA-70268;R-HSA-9749641;WP2456;WP2868;WP3644;WP4290;WP4595;WP4628;WP4629;WP5211;WP5239;WP5312;WP534;WP5433;WP661,-0.14900172465240788,0.5426537791294814,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Neg-002641,Lpc(23:5),Lipids and lipid-like molecules,NA,0.14862523233729827,0.5561436953805431,0.9832843662618258,FALSE,19
E2,Sex-combined,Sex,Amide-Neg-000221,Succinic Acid,Organic acids and derivatives,map00020;map00072;map00190;map00250;map00280;map00330;map00650;R-HSA-112122;R-HSA-112126;R-HSA-112310;R-HSA-1234174;R-HSA-1234176;R-HSA-1474290;R-HSA-163841;R-HSA-1650814;R-HSA-2299718;R-HSA-2559580;R-HSA-3214842;R-HSA-389599;R-HSA-390918;R-HSA-433137;R-HSA-5221030;R-HSA-5625740;R-HSA-5625886;R-HSA-6782315;R-HSA-6782861;R-HSA-68875;R-HSA-71262;R-HSA-71403;R-HSA-73942;R-HSA-73943;R-HSA-74182;R-HSA-77108;R-HSA-888590;R-HSA-916853;R-HSA-9629569;R-HSA-9816359;R-HSA-9821002;WP106;WP111;WP2453;WP3602;WP4157;WP4159;WP4206;WP4236;WP4297;WP4661;WP5195;WP5348;WP78,-0.14860141673867053,0.5437508745644442,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Pos-002283,2-Oleoyl-1-Palmitoyl-Sn-Glycero-3-Phosphoserine,Lipids and lipid-like molecules,NA,0.14808054894133496,0.5451798789535849,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Neg-003255,Ps(19:1_17:2),Lipids and lipid-like molecules,NA,0.14767413353267547,0.5462960573592381,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Neg-003405,Ps 18:0_22:5,Lipids and lipid-like molecules,NA,0.14710637742039134,0.5602318586819797,0.9832843662618258,FALSE,19
E2,Sex-combined,Sex,Amide-Pos-000475,Dl-Glutamine,Organic acids and derivatives,WP4157;WP4290;WP4504;WP5029;WP5049;WP5220;WP5314,-0.14461264278936015,0.5547370172914294,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-005761,Pc(22:3cho_28:6),Lipids and lipid-like molecules,NA,0.14446568232744192,0.5551436599498194,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-004641,N-Nervonoyl-D-Erythro-Sphingosylphosphorylcholine,Lipids and lipid-like molecules,WP4726,0.14142429954160107,0.5635887817607408,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-005440,Pi(20:4_20:4),Lipids and lipid-like molecules,NA,0.14062085324615756,0.5658290918256785,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Neg-003538,Pc(20:4cooh_23:6),Lipids and lipid-like molecules,NA,-0.1399275679689705,0.5677653479773693,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Pos-000349,L-Hydroxyproline,Organic acids and derivatives,R-HSA-352230;R-HSA-389661;R-HSA-442660;R-HSA-70688;WP5166,-0.13828014101291247,0.5723779156603368,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Neg-000557,N-Acetyl-L-Aspartic Acid,Organic acids and derivatives,map00250;R-HSA-8963693;R-HSA-8964539;WP4519;WP5365,0.13815960331595406,0.572716038249025,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Neg-003554,Ps(24:2_20:5),Lipids and lipid-like molecules,NA,0.13714772209629145,0.687600231166059,0.9832843662618258,FALSE,12
E2,Sex-combined,Sex,C8-Pos-000610,"2-Methyl-5-{2-[2-(4-Methyl-3,6-Dioxocyclohexa-1,4-Dienyl)Ethoxy]Ethyl}Benzo-1,4-Quinone",Organic oxygen compounds,NA,0.1361416361416361,0.5783894217000882,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C18-Pos-001811,N-Acetyl-1-Aspartylglutamic Acid,Organic acids and derivatives,R-HSA-8963693;R-HSA-8964539,-0.1358277398306961,0.590992319608252,0.9832843662618258,FALSE,19
E2,Sex-combined,Sex,C18-Pos-002017,Uridine Monophosphate,"Nucleosides, nucleotides, and analogues",R-HSA-157579;R-HSA-1638074;R-HSA-1638091;R-HSA-174414;R-HSA-174417;R-HSA-174437;R-HSA-180786;R-HSA-2022854;R-HSA-2022928;R-HSA-3322077;R-HSA-425397;R-HSA-429914;R-HSA-429958;R-HSA-430039;R-HSA-446219;R-HSA-480985;R-HSA-499943;R-HSA-500753;R-HSA-5619072;R-HSA-5619083;R-HSA-69166;R-HSA-69183;R-HSA-69186;R-HSA-69190;R-HSA-69239;R-HSA-727802;R-HSA-73614;R-HSA-73621;R-HSA-73886;R-HSA-8850843;R-HSA-8956319;R-HSA-8956320;R-HSA-8956321;R-HSA-8982491;R-HSA-9660826;R-HSA-9664424;WP4022;WP4225;WP4584;WP4595;WP4784,0.13568106176689954,0.6585137714419234,0.9832843662618258,FALSE,14
E2,Sex-combined,Sex,C8-Pos-000887,5-(Z-Heptadec-8-Enyl) Resorcinol,Benzenoids,NA,-0.13482651911294133,0.5820996521377089,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Neg-000340,Xylose,Organic oxygen compounds,NA,0.13252333109287479,0.651537376113767,0.9832843662618258,FALSE,15
E2,Sex-combined,Sex,Amide-Pos-001102,Gamma-Glu-Glu,Organic acids and derivatives,NA,-0.13251693348165472,0.5886398062041719,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-002038,1-Palmitoyl-Sn-Glycero-3-Phosphocholine,Lipids and lipid-like molecules,map00564;WP4949,-0.13179825940293216,0.5906811751887623,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Neg-000532,Docosahexaenoic Acid,Lipids and lipid-like molecules,map00592;R-HSA-2046104;R-HSA-2046106;R-HSA-211976;R-HSA-2453902;R-HSA-2980736;R-HSA-381771;R-HSA-400508;R-HSA-444209;R-HSA-9018677;R-HSA-9018682;R-HSA-9027307;R-HSA-9027604;R-HSA-9843743;R-HSA-9843745;R-HSA-9844594;WP4723;WP5470,0.13179426029667,0.5906925427879444,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-000483,5'-S-Methyl-5'-Thioadenosine,"Nucleosides, nucleotides, and analogues",map00270;R-HSA-1237112;R-HSA-1614635;R-HSA-163841;R-HSA-351202;R-HSA-5358493;R-HSA-6782315;R-HSA-6782861;R-HSA-6790901;WP3580;WP4485,-0.13125321383436506,0.5922313285883836,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-004750,Pe 21:2_21:2,Lipids and lipid-like molecules,NA,-0.13109977916475518,0.6284150774010671,0.9832843662618258,FALSE,17
E2,Sex-combined,Sex,C8-Pos-003575,Dg(21:1_19:4),Lipids and lipid-like molecules,NA,0.13098340864138136,0.6044155281238013,0.9832843662618258,FALSE,19
E2,Sex-combined,Sex,Amide-Pos-000025,Putrescine,Organic nitrogen compounds,map00270;R-HSA-140179;R-HSA-141334;R-HSA-351143;R-HSA-351200;R-HSA-351202;WP2525;WP3580;WP4157;WP497,-0.1305426618363593,0.6056429002580769,0.9832843662618258,FALSE,19
E2,Sex-combined,Sex,Amide-Pos-001016,3-Ketocarbofuran,Organoheterocyclic compounds,NA,0.13028688003789735,0.5949838190374295,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-005260,Tg(15:0_15:0_24:6),Lipids and lipid-like molecules,NA,0.12925876839823755,0.5979180871653988,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-000407,Glycerol Monomyristate,Lipids and lipid-like molecules,NA,-0.12810277420160288,0.601224446548461,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-004650,Tg(39:10_9:2cho),Lipids and lipid-like molecules,NA,-0.12734221463211196,0.6034038693413146,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-005020,Pc(11:1_29:4),Lipids and lipid-like molecules,NA,0.126724600658435,0.6659593583525132,0.9832843662618258,FALSE,15
E2,Sex-combined,Sex,Amide-Pos-000563,5-Methyl D-Glutamate,Organic acids and derivatives,NA,0.12670713201820938,0.6163660989237065,0.9832843662618258,FALSE,19
E2,Sex-combined,Sex,Amide-Neg-001092,D-Mannose,Organic oxygen compounds,map00051;map00052;R-HSA-189200;R-HSA-3000480;R-HSA-446205;R-HSA-446219;R-HSA-532668;R-HSA-8853383;R-HSA-901032;R-HSA-901042;R-HSA-964739;R-HSA-964827;R-HSA-975576;R-HSA-975578,-0.12513444907717067,0.609748525566115,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Neg-000145,Histamine,Organic nitrogen compounds,map00340;R-HSA-2408508;R-HSA-375280;R-HSA-390650;R-HSA-442660;R-HSA-549127;R-HSA-549132;R-HSA-70921;WP2596;WP2597;WP4486;WP4545;WP5097;WP550;WP58,0.12419308569139813,0.6722896263141127,0.9832843662618258,FALSE,15
E2,Sex-combined,Sex,C8-Neg-003404,Ps 40:5,Lipids and lipid-like molecules,NA,-0.1239940883192343,0.6472998861672313,0.9832843662618258,FALSE,17
E2,Sex-combined,Sex,C8-Neg-003509,Ps(14:2_29:7),Lipids and lipid-like molecules,NA,0.12334648308025618,0.6149063993980661,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-004775,Pc(16:0_22:6),Lipids and lipid-like molecules,NA,0.12333659517071809,0.614934972200984,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Pos-001779,Cytidine 5'-Diphosphocholine,"Nucleosides, nucleotides, and analogues",map00564;R-HSA-1483191;WP2525;WP2533;WP3933;WP4288;WP4722;WP4906;WP528,-0.1227489602942085,0.6166339953919624,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-004855,Pc(14:1_25:7),Lipids and lipid-like molecules,NA,-0.12238038456119352,0.6177006083746024,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-004421,Tg(11:0_9:2cho_26:8),Lipids and lipid-like molecules,NA,-0.12225240004362288,0.6907250108993053,0.9832843662618258,FALSE,14
E2,Sex-combined,Sex,C18-Pos-001025,D-Panthenol,Organic oxygen compounds,map00770,-0.12191626737461207,0.6528610790073965,0.9832843662618258,FALSE,17
E2,Sex-combined,Sex,C8-Pos-000582,Monopalmitolein (9c),Lipids and lipid-like molecules,NA,0.12112198407295528,0.6213477771024096,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Pos-000319,L-Glutamic Acid,Organic acids and derivatives,map00250;map00270;map00280;map00310;map00330;map00340;map00350;map00360;map00380;map00410;map00480;map00520;map00590;map00640;map00670;map00760;map00910;R-HSA-112310;R-HSA-112313;R-HSA-156590;R-HSA-1614558;R-HSA-1614635;R-HSA-174403;R-HSA-196757;R-HSA-196807;R-HSA-210455;R-HSA-210500;R-HSA-2142691;R-HSA-2682334;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-3928662;R-HSA-399710;R-HSA-399721;R-HSA-420499;R-HSA-428643;R-HSA-438064;R-HSA-438066;R-HSA-442742;R-HSA-442755;R-HSA-442982;R-HSA-446210;R-HSA-446219;R-HSA-451306;R-HSA-451307;R-HSA-451308;R-HSA-451326;R-HSA-499943;R-HSA-500657;R-HSA-500753;R-HSA-5423646;R-HSA-5578999;R-HSA-5579029;R-HSA-5619062;R-HSA-5619067;R-HSA-5619076;R-HSA-5628897;R-HSA-6794362;R-HSA-70263;R-HSA-70268;R-HSA-70326;R-HSA-70635;R-HSA-70688;R-HSA-70895;R-HSA-70921;R-HSA-71064;R-HSA-71240;R-HSA-73817;R-HSA-8849932;R-HSA-888568;R-HSA-888590;R-HSA-8955332;R-HSA-8956320;R-HSA-8963684;R-HSA-8963691;R-HSA-8963693;R-HSA-8964539;R-HSA-8964540;R-HSA-9018677;R-HSA-9026395;R-HSA-9026762;R-HSA-9026766;R-HSA-916853;R-HSA-9617324;R-HSA-9620244;R-HSA-9659379;R-HSA-9662360;R-HSA-9664535;R-HSA-9717189;R-HSA-9717207;R-HSA-9748787;R-HSA-9753281;R-HSA-977347;R-HSA-9856872;WP100;WP2333;WP2447;WP2485;WP3580;WP3602;WP3853;WP3869;WP4008;WP4157;WP4159;WP4222;WP4224;WP4225;WP4228;WP4259;WP4315;WP4504;WP4571;WP4583;WP4595;WP4661;WP4688;WP497;WP5026;WP5029;WP5094;WP5213;WP5312;WP5402;WP550,-0.12055359920900535,0.6229978847103084,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Neg-000142,Pyrrole-2-Carboxylic Acid,Organoheterocyclic compounds,NA,0.11990783268455472,0.6355569719780305,0.9832843662618258,FALSE,19
E2,Sex-combined,Sex,Amide-Pos-000866,Pro-Asp,Organic acids and derivatives,NA,0.11942377098268707,0.6262830545535317,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Neg-003309,Cl(18:0_20:1cho_23:1_21:2),Lipids and lipid-like molecules,NA,0.11802401751136907,0.630362437159272,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Pos-002228,1-Oleoyl-2-Myristoyl-Sn-Glycero-3-Phosphocholine,Lipids and lipid-like molecules,NA,0.11754133930307055,0.6317715193154145,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-000007,9-Methoxy-9-Oxononanoic Acid,Lipids and lipid-like molecules,NA,0.11672829476368249,0.6341477879006805,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C18-Pos-000742,Uric Acid,Organoheterocyclic compounds,R-HSA-189200;R-HSA-2672351;R-HSA-549132;R-HSA-561048;R-HSA-5619047;R-HSA-5619071;R-HSA-74259;R-HSA-8956319;WP4224;WP4507;WP4792,0.11669427656231265,0.6555802457329805,0.9832843662618258,FALSE,18
E2,Sex-combined,Sex,Amide-Pos-000604,D-Histidine Methyl Ester,Organic acids and derivatives,NA,-0.11667386897964489,0.6343069798004398,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-004875,Ps 20:2_20:2,Lipids and lipid-like molecules,NA,-0.11656753955919134,0.6346180308308796,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Neg-000316,Acetyl-D-Alanine,Organic acids and derivatives,NA,0.11527188699169667,0.6947567944265013,0.9832843662618258,FALSE,15
E2,Sex-combined,Sex,Amide-Neg-000141,"2,6-Dihydroxypyridine Hcl",Organoheterocyclic compounds,NA,-0.11424544564953494,0.6414255195452906,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C18-Neg-000283,Octanedioic Acid,Lipids and lipid-like molecules,NA,0.11292808845396006,0.6660803578367466,0.9832843662618258,FALSE,18
E2,Sex-combined,Sex,C8-Pos-000342,Palmitic Acid,Lipids and lipid-like molecules,map00062;map00071;map00100;map00120;map00561;R-HSA-112310;R-HSA-1368082;R-HSA-1368108;R-HSA-1592230;R-HSA-163560;R-HSA-1655829;R-HSA-192456;R-HSA-1989781;R-HSA-202131;R-HSA-203615;R-HSA-2151201;R-HSA-2187335;R-HSA-2426168;R-HSA-2453902;R-HSA-2980736;R-HSA-373760;R-HSA-381340;R-HSA-381771;R-HSA-400206;R-HSA-400253;R-HSA-400451;R-HSA-400508;R-HSA-400511;R-HSA-422356;R-HSA-425397;R-HSA-434313;R-HSA-434316;R-HSA-444209;R-HSA-5619108;R-HSA-6806667;R-HSA-75105;R-HSA-75876;R-HSA-75896;R-HSA-804914;R-HSA-8848584;R-HSA-8935690;R-HSA-8963743;R-HSA-8979227;R-HSA-9009391;R-HSA-9648002;R-HSA-9707564;R-HSA-9707616;R-HSA-975634;R-HSA-9843745;R-HSA-9845614;WP357;WP3602;WP3965;WP4724;WP4853;WP4949;WP5181;WP5315,0.11136636325340069,0.6499040226754669,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C18-Pos-001332,Hypaphorine,Organic acids and derivatives,NA,0.11101047168319222,0.6509549671321112,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-000500,Rjipnphmqgdubw-Lrankocbsa-N,Lipids and lipid-like molecules,NA,0.11092651993903277,0.7314460929672529,0.9832843662618258,FALSE,13
E2,Sex-combined,Sex,C18-Pos-001046,L-Kynurenine,Organic oxygen compounds,map00380;R-HSA-71240;WP2485;WP3645;WP4210;WP5414,0.11052687124581001,0.6728058293430692,0.9832843662618258,FALSE,18
E2,Sex-combined,Sex,C8-Neg-000679,Lithocholic Acid,Lipids and lipid-like molecules,map00120;R-HSA-156584;R-HSA-159418;R-HSA-192105;R-HSA-193368;R-HSA-193807;R-HSA-194068;R-HSA-1989781;R-HSA-211976;R-HSA-400206;WP5273,-0.11028201362876681,0.6531080619386936,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-000209,Ppg N4,Organic oxygen compounds,NA,-0.11027986273650149,0.6531144232039657,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Neg-000171,Glutaric Anhydride,Organoheterocyclic compounds,NA,0.10972649488965985,0.6750528218342777,0.9832843662618258,FALSE,18
E2,Sex-combined,Sex,C8-Pos-001076,Bis(Methylbenzylidene)Sorbitol,Phenylpropanoids and polyketides,NA,-0.10958485958485958,0.6551710931749029,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Pos-004991,Pc(18:1_22:6),Lipids and lipid-like molecules,NA,-0.10958485958485958,0.6551710931749029,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Neg-001445,D-Mannitol 1-Phosphate,Organic oxygen compounds,NA,-0.10905615644655842,0.6666442848832946,0.9832843662618258,FALSE,19
E2,Sex-combined,Sex,Amide-Pos-000092,3-[(2-Hydroxyethyl)Amino]-1-Propanol,Organic nitrogen compounds,NA,-0.10869373583303958,0.6578116076488556,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Neg-001321,Cytidine,"Nucleosides, nucleotides, and analogues",R-HSA-425397;R-HSA-5619063;R-HSA-73614;R-HSA-73621;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;WP4022;WP4225;WP4485;WP4584;WP5408,0.10838139751168023,0.6587380272161866,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C18-Pos-000574,L-(-)-Methionine,Organic acids and derivatives,map00270;R-HSA-1237112;R-HSA-156581;R-HSA-1614635;R-HSA-196741;R-HSA-2514856;R-HSA-2514859;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-442660;R-HSA-5579024;R-HSA-5579029;R-HSA-5619044;R-HSA-5619094;R-HSA-5659735;R-HSA-5676934;R-HSA-6782315;R-HSA-6782861;R-HSA-6798163;R-HSA-71240;R-HSA-947581;R-HSA-9759218;R-HSA-9857492;WP1533;WP1589;WP176;WP2333;WP241;WP2525;WP3580;WP3996;WP4224;WP4259;WP4288;WP4292;WP4313;WP4504;WP4583;WP5150;WP5402;WP661;WP704,0.10822041234180678,0.6792880591223136,0.9832843662618258,FALSE,18
E2,Sex-combined,Sex,C8-Pos-003290,Tg(2:0_11:0_23:4),Lipids and lipid-like molecules,NA,-0.10796908889735136,0.6599616953042602,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Neg-000783,Dl-P-Hydroxyphenyllactic Acid,Benzenoids,NA,-0.1074340980654451,0.7031298033534796,0.9832843662618258,FALSE,16
E2,Sex-combined,Sex,Amide-Neg-001099,D-Glucose,Organic oxygen compounds,map00051;map00052;map00520;map00830;R-HSA-1660662;R-HSA-170822;R-HSA-189085;R-HSA-189200;R-HSA-2980736;R-HSA-381771;R-HSA-400508;R-HSA-420499;R-HSA-422085;R-HSA-422356;R-HSA-532668;R-HSA-5619047;R-HSA-5619056;R-HSA-5619073;R-HSA-5619098;R-HSA-5652084;R-HSA-5652227;R-HSA-5653890;R-HSA-5656364;R-HSA-5658208;R-HSA-70171;R-HSA-70221;R-HSA-70263;R-HSA-70326;R-HSA-8935690;R-HSA-8963676;R-HSA-8963743;R-HSA-8981373;R-HSA-8982491;R-HSA-901042;R-HSA-964739;R-HSA-9683686;R-HSA-9683701;R-HSA-9694548;R-HSA-9694635;R-HSA-9717189;R-HSA-9717207;R-HSA-9772573;R-HSA-9840310;WP1403;WP1533;WP1584;WP176;WP1946;WP1982;WP2456;WP2868;WP3602;WP3915;WP4521;WP4628;WP4629;WP500;WP5094;WP5216;WP5312;WP534;WP5394;WP5433;WP661;WP690;WP698,0.10715570360777885,0.662378119323149,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C8-Neg-000556,"7(Z),10(Z),13(Z),16(Z)-Docosatetraenoic Acid",Lipids and lipid-like molecules,map00592;R-HSA-2980736;R-HSA-381771;R-HSA-400508;R-HSA-444209;WP4723;WP5122;WP5321,0.10601696337793054,0.6657664834237296,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Pos-002176,"1,2-Dipentadecanoyl-Sn-Glycero-3-Phosphocholine",Lipids and lipid-like molecules,NA,0.10545733444572458,0.6674339601134076,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Neg-000781,D-Tyrosine,Organic acids and derivatives,WP5029;WP5274;WP5376,0.10499013139145198,0.6688271877085776,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Pos-001056,Thiamine,Organoheterocyclic compounds,map00730;R-HSA-196819,-0.1034798534798535,0.6733380007763343,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Neg-001431,D-Glucose 6-Phosphate,Organic oxygen compounds,map00052;map00520;map00562;R-HSA-1483249;R-HSA-1855183;WP134;WP1946;WP3915;WP4141;WP4290;WP4297;WP5153;WP5173;WP5178;WP5211;WP5216;WP5312;WP5314;WP534;WP5380;WP5394;WP698,0.10340701471859003,0.6735558230733738,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Pos-000365,Triethanolamine,Organic nitrogen compounds,NA,-0.10175966581017658,0.6784887889381949,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,C18-Neg-000934,Yrquylsqfnxrba-Izzdovswsa-N,Lipids and lipid-like molecules,NA,0.09962080362832448,0.7036417139838855,0.9832843662618258,FALSE,18
E2,Sex-combined,Sex,Amide-Pos-001185,7-Methylguanosine,"Nucleosides, nucleotides, and analogues",R-HSA-429914;R-HSA-429958;R-HSA-430039;R-HSA-6790901;WP4485,-0.09884157800711649,0.6872576598337254,0.9832843662618258,FALSE,20
E2,Sex-combined,Sex,Amide-Pos-001017,Glycerophosphocholine,Lipids and lipid-like molecules,map00830;R-HSA-1483115;R-HSA-1483255;R-HSA-6814848;WP4195;WP4949;WP528,0.09810297828137411,0.689483284472842,0.9832843662618258,FALSE,20
