"Compound.ID","Name","Formula","Sample01","Sample08","Sample09","Sample10","Sample19","Sample20","Sample32","Sample35"
"C18-Pos-002278","Vidarabine Phosphate","C10 H14 N5 O7 P",71293616.3698519,117448962.006718,61191728.4879712,418145834.097457,86835025.8541512,456299667.248797,285990011.329255,67905466.259293
"C8-Pos-001060","Vitamin D3","C27 H44 O",36696824.6345673,108052366.446666,19462277.9720039,939986.460852169,35730641.3462507,9745183.41473277,52555780.4729078,62973920.758356
"Amide-Neg-000523","Xanthine","C5 H4 N4 O2",20085547.4664445,8653416.93620488,16010058.8889798,26655749.0859332,26432388.4591209,8649125.01256236,9251836.36737153,15834196.8825155
"C18-Neg-001022","Xanthosine","C10 H12 N4 O6",130891.810315856,38458.3544263627,105783.903974929,100705.381339397,178280.535652969,44943.7749571864,NA,25797.9471910113
"Amide-Pos-001478","Xanthosine 5' Monophosphate","C10 H13 N4 O9 P",392575.055208826,166262.179834678,193829.075529556,111168.814311731,231565.396868086,109158.745254107,421443.579756026,117461.611107905
"Amide-Neg-000340","Xylose","C5 H10 O5",544797.511090063,NA,774070.362877967,NA,1448111.95931699,757909.998479116,NA,NA
"C18-Neg-000935","Yrquylsqfnxrba-Izzdovswsa-N","C15 H28 O4",17853.2801002888,19352.5608631749,18006.6988070557,29810.912174557,47977.5862554357,9484.314346428,19394.3801675013,22331.4539170082
"Amide-Pos-001384","[2,2'-Biquinoline]-4,4'-Dicarboxylic Acid","C20 H12 N2 O4",815806.473495706,3854919.38700906,442558.419048795,1538067.8623071,1189302.69246877,NA,4220114.7006317,3674452.05420965
"Amide-Neg-000850","Α-Cyano-3-Hydroxycinnamic Acid","C10 H7 N O3",225283.90153596,380395.046900876,305067.27912474,558194.49162947,853071.881989909,408390.56504816,318257.521576112,415873.767835753
"C8-Pos-003697","Α-Galactosyl-N-Stearoylsphingosine","C42 H81 N O8",4073945.15579001,15389128.4566712,4179254.21706904,4542580.43358384,4512079.83482648,3442737.18481467,4684797.25646856,4725069.08137667
"C18-Pos-000999","Β-Alanylleucine","C9 H18 N2 O3",232117.608755769,NA,NA,6094906.75491411,NA,5626209.80324458,4700476.40705126,NA
"Amide-Neg-000114","Γ-Aminobutyric Acid","C4 H9 N O2",963189.430182465,3408236.21265308,1568868.02043248,2264029.79994493,2919018.0434042,2086724.86563314,2591930.81337933,1846189.53490558
"C8-Neg-000175","Δ2-Cis-Hexadecenoic Acid","C16 H30 O2",9544422.87792985,12078431.3769809,6400317.27147423,4198535.31548127,7367027.30972003,4401560.48687489,3260109.24878264,1988668.5246984
"Amide-Pos-001105","Υ-L-Glutamyl-L-Glutamic Acid","C10 H16 N2 O7",654744.577392997,797557.653440597,338269.371200453,330525.81830483,527982.10497156,307042.773584058,410847.541008938,476846.39658281
