"Compound.ID","Name","Formula","Sample10","Sample19","Sample32","Sample35","Sample01","Sample08","Sample09","Sample20"
"C8-Pos-000250","Bis(2-Ethylhexyl) Sebacate","C26 H50 O4",1002572.81660126,5203173.31719785,1702165.87001102,3820526.68024769,2086658.06332705,3215059.4101842,1045700.84699062,894714.955703797
"C8-Pos-000069","Bis(2-Ethylhexyl)Adipate","C22 H42 O4",25558918.9677244,40653437.7502417,27288878.4691546,78299863.5946061,64050246.6795313,21992431.0606754,17745879.3358311,17332381.8644556
"C8-Pos-000095","Bis(4-Ethylbenzylidene)Sorbitol","C24 H30 O6",33269362.7029352,33837930.4452778,37086999.148162,38608975.2815394,35906860.5995829,38473607.2485208,31214037.0504432,41807865.7875345
"C8-Pos-000501","Bis(Methylbenzylidene)Sorbitol","C22 H26 O6",216377.226753274,NA,326450.271949766,187967.927376652,186617.890390076,183672.690162244,484307.552837054,341318.76537417
"C18-Pos-000240","Butan-2-Yl(Ethyl)Amine","C6 H15 N",9035529.11252737,NA,9327768.77528232,6801528.85919184,NA,4778745.38298173,NA,6626275.82014811
"Amide-Pos-000228","Butylamine","C4 H11 N",7278868.61818047,3253462.99480254,1126275.57627313,2056662.08664938,2360911.93255585,1787141.52445108,1118715.11310132,757847.034441271
"C18-Pos-000146","Butylisopropylamine","C7 H17 N",22863521.5451779,6443560.10590577,NA,1043210.51077035,NA,NA,5904223.90959082,7624858.33313818
"C8-Neg-000107","C14-Sas (Tentative)","C14 H30 O3 S",1333297.64653734,NA,1119314.75781424,2412548.23685013,714966.057905163,1483247.88505273,2884028.47745836,1671404.1703348
"C18-Pos-000506","Caffeine","C8 H10 N4 O2",588398.759665071,NA,561633.316509957,NA,329635.616654656,354671.318772608,NA,224974.738295793
"C18-Pos-000033","Caprolactam","C6 H11 N O",115430021.78113,55932840.1419429,128433570.098183,128408533.826472,165179688.079143,98319533.5997355,107701039.269279,75005231.8379975
"Amide-Pos-000393","Carnosine","C9 H14 N4 O3",1551240.79371219,1502754.02725232,1546798.08274489,786345.201102708,1230115.78403455,1864217.28363726,190458.03602759,103143.60944094
"C8-Neg-000014","Cer(D18:2_18:0)","C36 H69 N O3",NA,108596202.640234,86308020.4944274,69279758.0393769,30591381.4078858,108648975.104597,46474516.2831857,34151488.7897377
"C8-Neg-000028","Cer[Ns] D34:1","C34 H67 N O3",6849193.0021725,31771608.3780927,13191553.1946914,28459863.4641848,14887834.7960954,36483001.7230679,7471469.00400484,4387234.28177857
"C8-Neg-000047","Cer[Ns] D34:2","C34 H65 N O3",NA,9762710.15669926,2806859.72972481,3791766.6069086,2348374.0410057,12433196.7533962,889152.539194265,NA
"C8-Neg-000054","Cer[Ns] D40:1","C40 H79 N O3",NA,5417136.81004191,1487246.27860933,3083115.27816099,2051061.09696795,11196072.1631741,NA,NA
"C8-Neg-000044","Cer[Ns] D42:3","C42 H79 N O3",2167528.01905613,2315784.46838266,5932902.80812295,7734713.50127591,5989992.91729295,13502808.7537604,1842515.49792966,NA
"C8-Neg-000005","Ceramide (D18:1/18:0)","C36 H71 N O3",46316482.2903986,235005813.721119,112026104.486954,149795329.252213,61696119.3437979,234755144.777535,70466333.0722004,45305945.2908448
"C18-Pos-000430","Cetrimonium","C19 H41 N",1212639.70305811,925245.976584306,1234349.32186397,1300660.15237856,1196244.79070731,1263507.16817412,1172662.50703429,614793.850985662
"C8-Pos-000239","Chalcone","C15 H12 O",4712462.06713777,5477007.42628387,5710321.8280678,5587720.41743764,5866036.41207179,5459967.56219397,5197440.30884216,5680462.36906865
"C8-Pos-000182","Cholest-4-En-3-One","C27 H44 O",1917271.98243405,6090256.67097258,2899726.71813289,8179900.08472521,6214637.54725485,11322163.0089069,2965294.86931213,1751184.75780076
"C8-Pos-000155","Cholesta-4,6-Dien-3-One","C27 H42 O",9064862.79415956,5601118.17882578,3399654.04512486,5335911.48142536,3583573.23925532,15891388.0719822,3043137.98080215,2207035.38757811
"C8-Pos-000009","Cholestan-3-One, (5.Alpha.)-","C27 H46 O",112992939.401817,780274606.060354,392110295.571457,NA,558958471.905221,1463309323.82599,193428741.480876,139159588.996417
"C8-Neg-000115","Cholesterol 3-Sulfate","C27 H46 O4 S",617396.907400704,1049383.03934024,1102515.95519347,1189892.31732949,900224.591278409,2196948.15112816,745074.697204925,475122.841231383
"Amide-Pos-000001","Choline","C5 H13 N O",33281781416.1827,28543260133.6714,20109201554.6346,21688410986.9695,30507886597.2227,20876590752.2556,28915749263.7938,39030751190.6638
"C8-Pos-000316","Cis,Cis-9,12-Octadecadien-1-Ol","C18 H34 O",NA,NA,NA,1972392.49773074,2295111.83135878,2810172.64405283,1447575.25765652,1251378.08453232
"C8-Pos-000413","Cis-12-Octadecenoic Acid Methyl Ester","C19 H36 O2",NA,501034.622817634,926193.276564737,1193845.96897681,1250042.3855385,868125.099291231,1020553.98410153,NA
"Amide-Pos-000156","Cis-4-Hydroxy-D-Proline","C5 H9 N O3",7992887.20275776,16642842.7426808,11913310.3865069,8665310.40361439,13798626.791879,14286937.1459869,8094950.94618048,10327227.3028423
"C18-Neg-000098","Citrate","C6 H8 O7",1079768.42652978,NA,NA,NA,NA,582662.391810093,403983.0582536,245817.332544536
"Amide-Neg-000009","Citric Acid","C6 H8 O7",94569754.0279582,74106650.5819808,63023864.6321893,NA,55666369.3077898,50647134.9552137,31794410.7653489,38680450.4566719
"C18-Pos-000477","Citroflex 2","C12 H20 O7",549945.110972655,576361.654042576,820931.184593797,565125.816665803,374440.759344688,770853.50115466,517596.001928747,672461.245388287
"Amide-Neg-000395","Citrulline","C6 H13 N3 O3",491350.346348149,381439.842617526,411118.052409034,216313.86114509,371877.171026105,568939.953060713,183940.988803155,308878.149225879
"Amide-Neg-000442","Cmp","C9 H14 N3 O8 P",192075.807449204,135341.764533818,278225.940990334,117444.268421664,106526.192127617,93011.9769078871,43409.1038742847,94073.2935824841
"Amide-Pos-000399","Cocamidopropylbetaine","C19 H38 N2 O3",517218.027451647,1065210.97523123,904885.190407857,1608212.57761128,1147495.46916243,681715.957353291,1175510.22722385,1477018.56511522
"C8-Pos-000559","Cortisol","C21 H30 O5",43531.4190773523,86994.1018754515,20871.8941685346,41467.6183412737,125207.103189497,43031.3745319249,178797.746895947,55301.3731808021
"C8-Pos-000560","Cortisone","C21 H28 O5",76605.1514378842,120685.310625872,71785.8508034535,167175.458664893,146946.978948387,76184.4415640291,156012.194791033,66271.5205969232
"Amide-Pos-000021","Creatine","C4 H9 N3 O2",561160039.864998,812664887.792521,715136332.968726,570303316.920247,725650520.603066,947120530.086263,588869542.483233,651686641.975082
"Amide-Pos-000171","Creatine Phosphate","C4 H10 N3 O5 P",1963655.43111812,11030832.8010584,10116577.3501141,3809966.66697976,5692825.95677656,13449504.8262034,561206.781426745,5916596.7440426
"Amide-Pos-000016","Creatinine","C4 H7 N3 O",741537795.44699,995396789.803397,1079593956.3678,934785544.61228,1305967946.52543,1279884000.27589,1027250956.96463,887699597.225444
"Amide-Pos-000152","Crotonic Acid","C4 H6 O2",1138656.13107415,17132872.4099517,1116171.49869978,308382.311266973,3756321.06263221,4630722.67079859,826443.186762991,8925155.15835697
"C18-Pos-000266","Cucurbitin","C5 H10 N2 O2",6500321.31820562,NA,2772316.68415781,NA,NA,NA,4187692.42372942,5193787.49063308
"C18-Neg-000046","Cyanuric Acid","C3 H3 N3 O3",7016559.78060764,577796.743980313,601662.644771667,NA,598924.575754723,1246086.40182139,NA,2916584.75870571
"Amide-Pos-000184","Cyclohexylamine","C6 H13 N",NA,3361752.68758041,6275604.86015667,NA,NA,2634824.7595166,NA,11206073.8154544
"Amide-Neg-000410","Cytidine","C9 H13 N3 O5",450052.472351559,301965.183812322,508934.86979769,26534.9704754409,358970.839333059,288864.968611006,60595.6275769135,88119.8731808676
"Amide-Pos-000465","Cytidine 5'-Diphosphate","C9 H15 N3 O11 P2",80652.2981201637,321542.9165652,623229.526563057,246306.185562215,348771.583825314,656678.506071211,62065.8172224278,422247.714765428
"Amide-Pos-000308","Cytidine 5'-Diphosphate Ethanolamine","C11 H20 N4 O11 P2",2787584.77630575,3501868.39122212,2978354.50469957,2670919.53426897,1986367.02315269,3767344.12272456,1956654.19781441,2191140.9454537
"Amide-Pos-000197","Cytidine 5'-Diphosphocholine","C14 H26 N4 O11 P2",5858202.76710175,8799032.4530859,7626473.53688115,5498504.84059342,6868937.33930862,9947317.15294173,4393993.87493855,4061955.9092596
"Amide-Pos-000290","Cytidine 5'-Monophosphate (Hydrate)","C9 H14 N3 O8 P",3212747.21992795,3881745.33369101,3285638.75555847,2771844.3890802,2125119.83967867,4142730.51333573,2005464.7650244,NA
"Amide-Pos-000120","Cytosine","C4 H5 N3 O",8177359.63819716,7530847.26111149,27021828.5561171,2173661.91630136,19283815.9722602,23064408.5393319,5635967.21662946,8360975.41608063
"Amide-Neg-000206","D-(+)-Arabitol","C5 H12 O5",1561606.01505115,2975633.06264667,1473822.9295595,918764.513932973,2162949.13133318,1564574.96762691,896399.275356607,945289.770607342
"Amide-Pos-000272","D-(+)-Pipecolinic Acid","C6 H11 N O2",NA,NA,4888955.12771988,1124575.009718,2373463.49002434,4823506.93925174,844958.41753209,691791.39559442
"Amide-Pos-000053","D-(+)-Proline","C5 H9 N O2",76892338.9055253,107585690.279856,90774800.0222369,86819483.8531575,160148219.589032,130634033.142631,97987536.9970118,114862187.734692
"C18-Pos-000119","D-(+)-Tryptophan","C11 H12 N2 O2",11290195.6891636,21052786.8371411,NA,13157791.4807521,NA,32811464.7325104,15894484.9598549,12689982.8058122
"Amide-Neg-000268","D-(+)-Xylose","C5 H10 O5",NA,474803.37517788,NA,1931803.14686407,606681.238921484,NA,906306.508859963,NA
"Amide-Neg-000022","D-(-)-Glutamine","C5 H10 N2 O3",34140382.9884357,38586965.8564198,44429514.7778763,18499719.1055234,31763077.5448305,52359965.1505282,16717049.0429535,21399086.1883548
"Amide-Neg-000012","D-(-)-Mannitol","C6 H14 O6",3289946.65016382,1986102.51921382,615672.299042938,1884349.15072043,1311731.0370892,69046372.6018951,19599760.2207531,5532680.8280089
"Amide-Pos-000067","D-Alanine Methyl Ester","C4 H9 N O2",23546556.4872449,25731728.727291,97767285.7825114,13846486.8673758,27849039.9559324,50401687.8718271,20980773.4858531,24866342.3940374
"Amide-Neg-000170","D-Arabinonic Acid","C5 H10 O6",4183901.87519367,2178424.46379942,2835345.15648142,1745880.51315582,2892056.96404517,727720.105422682,1672192.71134792,989527.412156262
"C8-Pos-000243","D-Erythro-Sphinganine","C18 H39 N O2",1218992.63210012,1863504.60477715,2111426.28561431,2420401.20314095,2032308.82182651,5734624.36118726,963697.468677497,729936.235213599
"Amide-Pos-000438","D-Glucose 6-Phosphate","C6 H13 O9 P",547094.597192467,892191.945224127,856396.788202148,595108.801523637,679817.516944595,985906.647247378,654890.402004746,977629.861172301
"Amide-Pos-000477","D-Myo-Inositol-1,2-Diphosphate","C6 H14 O12 P2",18279.2885034157,130735.519758282,291214.63813278,233314.925692682,138473.345458542,549437.686940655,17675.1859896556,160658.917027542
"Amide-Pos-000305","D-Myo-Inositol-4,5-Diphosphate","C6 H14 O12 P2",221180.649626936,499932.463415271,1179679.78891018,1556510.05633613,448120.147657218,3797260.83474624,219896.643410797,1411503.97859817
"C18-Pos-000473","D-Panthenol","C9 H19 N O4",392784.998925949,681187.663724915,476119.152772708,419105.41214718,NA,474910.703428275,847806.937253011,240889.322450002
"Amide-Neg-000421","D-Ribulose 5-Phosphate","C5 H11 O8 P",153364.238393789,272367.235533806,NA,100712.900850244,123523.779585742,447844.537234404,107056.865925919,111712.458812048
"Amide-Neg-000457","D-Sedoheptulose 7-Phosphate","C7 H15 O10 P",141698.556044676,194791.986675401,200716.932156597,97221.4527502246,51876.566637217,149879.158795565,55332.7939934769,100619.0024289
"Amide-Pos-000189","D-Serine","C3 H7 N O3",7314043.51009532,4430751.1523358,5595140.1726653,3668246.40085914,5950522.78529875,10441819.6327901,4100912.27020961,4431776.42560455
"C8-Pos-000171","D-Sphingosine","C18 H37 N O2",4600284.38644468,10821447.8813847,NA,12610566.8429224,11534962.689823,604752.20751153,NA,4218922.97348772
"C18-Pos-000673","D_tryptophan Methyl Ester","C12 H14 N2 O2",59732.4511331884,44355.3116125765,66597.9600290942,13681.6974760249,24615.4080263983,20703.6979728069,32668.1619369075,27986.4738340339
"C18-Pos-000619","Decanamide","C10 H21 N O",145778.020758919,93324.0023564697,164491.348654326,161381.421074816,138899.559496655,113476.493091722,106146.815761204,109646.330411599
"C18-Pos-000665","Decanoylcarnitine","C17 H33 N O4",18224.2383558318,50629.1046204264,43588.4745809309,44921.7149599334,NA,85127.4238686303,17759.2133521413,NA
"Amide-Neg-000017","Dehydroascorbic Acid","C6 H6 O6",NA,60475891.5898197,36104833.9108099,47418908.7822961,48122929.8125653,29988649.136424,23339906.530399,NA
"C8-Pos-000324","Dehydroepiandrosterone (Dhea)","C19 H28 O2",2670595.24228467,2017246.45450171,1595629.07474951,1831401.1227999,1887816.0325029,1009536.80261881,1257674.78740655,896479.780503014
"C8-Pos-000411","Dehydropipernonaline","C21 H25 N O3",132190.540259399,931649.276821538,NA,702500.788375939,623818.809321672,1257127.99883148,1160781.15737012,NA
"C8-Pos-000495","Desogestrel","C22 H30 O",64790.2340784955,341365.268198781,339527.280996028,NA,546503.363183617,515658.034057876,115296.118609134,279528.900597428
"Amide-Neg-000176","Diacetyl","C4 H6 O2",1493383.82400299,1880551.52209047,4030871.80117273,1994097.54822295,966690.389179691,3885726.08159642,1590096.85403518,832300.403658218
"C8-Pos-000357","Dibenzoylmethane","C15 H12 O2",1481612.35529392,1979024.8317412,1604295.38261139,1144351.09355566,1606135.87003646,1819458.69532317,986804.802146858,1470657.98692506
"C8-Pos-000224","Dibutyl Hexanedioate","C14 H26 O4",1981789.52181029,3108955.78574971,2187213.543629,6569132.15354608,5440454.73596905,1646404.33422104,1423087.64572204,1490718.21394811
"C18-Pos-000475","Dibutyl Phosphate","C8 H19 O4 P",489576.680862103,772412.002822008,653380.916719118,711431.758569388,747632.038615922,831712.515550371,770725.306136356,629563.181850385
"Amide-Pos-000157","Dicyclohexylamine","C12 H23 N",5294388.4274473,4380256.2058276,1261950.68076197,16593651.9356859,3599850.01337878,4742195.95811036,1017159.34599739,1444377.75125656
"C8-Pos-000050","Didodecyl 3,3'-Thiodipropionate Oxide","C30 H58 O5 S",20390753.1904357,80317384.4173678,120972783.26341,137486171.627803,71330489.3699995,91788687.593646,57033652.527123,65793487.1056734
"C8-Pos-000350","Diethyl 2-Hydroxyphenylphosphonate","C10 H15 O4 P",1538262.59923283,1670408.95016077,1510838.36874184,1549822.8319577,1414540.89245263,2046828.12310151,1414703.28902894,1795567.79319715
"C18-Pos-000437","Diethyl Phosphate","C4 H11 O4 P",971747.90584039,126206.835662163,688669.655192477,1232241.95837374,244237.159478074,1054985.96659853,399506.006969709,321739.854922095
"C18-Pos-000561","Diethyleneglycol Dibenzoate","C18 H18 O5",360110.836442435,170291.452346577,269192.012429059,233178.915216186,328884.840999621,241753.600737177,241070.498506863,209552.403227923
"C18-Pos-000670","Dihydromuronic Acid","C21 H36 O5",74436.4292219082,60884.9199682205,65818.1214127157,59025.8259481847,56545.3324220116,27275.327461474,53611.4888834546,20003.2971996679
"C18-Pos-000458","Dihydrothymine","C5 H8 N2 O2",NA,554074.716220605,680680.156427669,967000.222566597,NA,NA,474909.95292226,123733.617696656
"C8-Pos-000264","Diisodecyl Phthalate","C28 H46 O4",2310735.47483296,4377070.47235687,2045770.33924272,2853051.21823315,2815379.76563344,3570854.526125,1278925.28610663,1053447.78422717
"C18-Pos-000549","Dimethyl Phosphate","C2 H7 O4 P",330132.095801454,30618.0940773402,216080.20979475,412560.511272064,70973.2443291193,355391.674247087,125944.409575512,94838.0426386702
"C8-Neg-000099","Dioctyl Sulfosuccinate","C20 H38 O7 S",813029.764824569,772566.13650837,590263.219935651,1239259.90149242,273323.801025194,657294.569766942,371801.870273275,836678.912722561
"C8-Pos-000225","Diphenylphosphate","C12 H11 O4 P",6462102.60030166,6527014.28308163,6323841.73494453,6332418.07600611,6166826.96805321,5997055.66405084,6316796.67128048,5952760.82790991
"C18-Pos-000583","Dipropyleneglycol Dibenzoate","C20 H22 O5",206835.979784542,176663.214871398,207817.292492648,183282.846525209,196593.436643023,166818.181724413,182417.393018982,173620.307065819
"Amide-Pos-000114","Dl-Alanine","C3 H7 N O2",19003695.1166854,26775503.3969328,18105389.4359454,19540143.5813247,26822289.3166831,33939722.7669039,20503429.3556219,23730609.9227466
"Amide-Pos-000081","Dl-Arginine","C6 H14 N4 O2",NA,NA,42490194.2445771,NA,67430306.7129387,72289744.6640906,62055521.2750272,48101707.5762639
"C8-Pos-000005","Dl-Dipalmitoylphosphatidylcholine","C40 H80 N O8 P",1400968775.01896,1887097689.00416,1522855482.35378,1761939239.99655,1782272786.72574,2236840119.04278,1661974971.91143,1342635330.65059
"Amide-Pos-000035","Dl-Glutamine","C5 H10 N2 O3",188609951.222784,157896622.579133,145156482.984778,95599698.2079207,190421971.930939,336691696.082386,100737268.047572,96628231.9851028
"Amide-Pos-000109","Dl-Lysine","C6 H14 N2 O2",27064607.490572,26303700.4290418,29215050.1466613,30264497.5661956,33935727.0495432,39751778.221302,31864275.4105549,20435013.6840655
"Amide-Neg-000018","Dl-Malic Acid","C4 H6 O5",56989921.2417198,20941786.858307,50882678.1110947,37890128.7610057,52616147.6896614,28954755.379162,16184739.4860274,56746923.0353019
"C18-Pos-000573","Dl-Α-Aminocaprylic Acid","C8 H17 N O2",47695.5758876731,215956.638832675,137221.086528807,NA,321189.069586465,203228.309541484,86034.5896961951,52241.8670336487
"Amide-Neg-000043","Dl-Β-Leucine","C6 H13 N O2",21941516.8508941,19907348.2641803,11568017.5587922,11710401.3941538,11895917.6050574,18331460.5280412,12110660.4457651,8469865.67572196
"C8-Neg-000021","Docosahexaenoic Acid","C22 H32 O2",24813563.5021555,61936161.6711638,18317064.0341483,27621000.3548457,38216496.9125797,54805524.1893818,27007921.5249931,12437141.4234476
"C8-Pos-000329","Docosahexaenoic Acid Ethyl Ester","C24 H36 O2",382616.606970132,1738373.75015017,1477274.27332227,2118171.01756485,1747697.74605823,2510653.53171302,1224621.8840042,728683.054122919
"C8-Pos-000110","Docosanamide","C22 H45 N O",8963684.09497845,24010049.8089323,20797161.18756,32301133.6281164,26622352.1968079,31518399.6143196,11145692.787934,7196640.46040956
"C8-Neg-000151","Docosanoic Acid","C22 H44 O2",305155.740004065,674246.145020036,243747.010414727,579075.021522828,370218.231806207,812527.613098604,215004.24366783,162023.435944054
"C8-Pos-000362","Docosapentaenoic Acid Methyl Ester","C23 H36 O2",319209.112063731,680689.46650959,656211.50990765,747474.138741228,1916699.29546434,1655967.05525113,533927.254337651,583982.036108484
"C8-Neg-000082","Docosatrienoic Acid","C22 H38 O2",2998477.11707519,3286227.67046484,2119639.44020626,3434686.24108003,5232513.58692659,5396130.46095483,2858586.0340629,867482.086160752
"C18-Neg-000140","Dodecanedioate","C12 H22 O4",90564.6914537787,76836.598920175,56131.3125379517,38297.1854855233,48320.1009832342,50412.6389299532,52883.2722624192,27911.9446814097
"C8-Pos-000335","Eicosapentaenoic Acid","C20 H30 O2",1404856.81677182,1136702.37867528,847286.30684219,861054.024867159,751096.736747358,2312774.49222364,493147.776402376,407436.378702116
"C8-Pos-000205","Eicosapentaenoyl Paf C-16","C44 H80 N O7 P",5180988.57889214,3496224.77501062,5101674.10113232,8318638.93486036,3992609.88394896,7943904.22195114,7218559.87596136,5424141.49800789
"C18-Pos-000390","Epsilon-Decalactone","C10 H18 O2",1160565.74376767,282255.488190958,1968846.09772588,1719267.0109786,1400829.21534018,222680.230795699,885087.125218375,375188.885740421
"C8-Pos-000306","Ergocalciferol","C28 H44 O",685809.22741056,1997249.13594653,1750324.33197011,2348985.42269247,2123683.68531123,3152751.16353793,727367.848415397,735304.995803123
"C8-Pos-000007","Erucamide","C22 H43 N O",990929286.217253,1647358949.96189,1552286090.76622,1930655945.80699,1837487960.83878,1816733108.95213,892547251.33392,866911266.559827
"C18-Pos-000495","Ethoxyethoxyethanol","C6 H14 O3",569657.193977576,470797.061685888,608313.63485314,678600.197940104,496968.672390755,398888.949383463,440404.582612329,506442.179878054
"C8-Neg-000013","Ethyl Myristate","C16 H32 O2",69774615.2355415,113356203.661002,58548215.6348823,81494586.2953713,76886647.4439505,129729582.326964,51100216.6397792,42114277.8453842
"C8-Pos-000341","Ethyl Oleate","C20 H38 O2",1926465.73678026,2196653.30664195,2136759.79587644,1986238.48994314,2237372.48125799,2190913.15657502,1899580.33104543,1999420.94868749
"C8-Pos-000149","Ethyl Palmitoleate","C18 H34 O2",10158262.0231616,12673577.8807151,13180282.2318102,16203753.9176946,14557771.886989,16851040.0911634,13716452.2932881,13321642.2845694
"Amide-Pos-000451","Ethylenediaminetetraacetic Acid (Edta)","C10 H16 N2 O8",576367.960459937,758220.611306767,479904.999437406,98461.7545431932,549807.258048191,352674.910398673,NA,116181.657184737
"C8-Pos-000525","Fenbufen","C16 H14 O3",355428.313857305,NA,337180.094768597,242569.982085727,NA,190889.133628661,228766.611801241,270267.764169598
"C8-Pos-000436","Fentanyl","C22 H28 N2 O",46267.9870535542,34922.1632343741,84302.1174914529,35439.616905014,108972.336189754,961491.634474089,67839.1028242955,11023.8166439871
"C18-Pos-000606","Flavin Mononucleotide (Fmn)","C17 H21 N4 O9 P",51839.2492833087,28606.1077780387,203049.268742562,47296.7725464899,97186.243707384,18110.1309632715,39034.7318280765,36331.0056874887
"C8-Pos-000304","Galaxolidone","C18 H24 O2",3202740.69097801,NA,1599786.34912516,2204423.46166205,1396263.88908645,1415958.58021653,1154755.58032664,761143.55594743
"Amide-Pos-000304","Gamma-Glu-Glu","C10 H17 N3 O6",3576945.78964968,3328244.57821475,3462321.47555614,2283947.14246969,3823867.16748533,3218809.96490119,1091441.23602626,972703.600425285
"C18-Pos-000671","Glaucine","C21 H25 N O4",37624.6167970948,27290.4080494589,46632.9995225895,60447.2857675043,55334.2234422493,73296.4748285237,30887.9941557408,34362.893927632
"Amide-Pos-000485","Glu-Asp","C9 H14 N2 O7",275365.386963375,289267.893336865,366615.505495009,264451.462720125,392414.804367186,484737.975892537,250673.280436493,290716.174517642
"Amide-Neg-000463","Glu-Gln","C10 H17 N3 O6",158106.571720398,96151.13000124,129968.822869756,51992.0228541098,62120.1266735054,91087.3814139829,34068.1651690334,23306.0647581053
"Amide-Neg-000344","Glucaric Acid","C6 H10 O8",NA,NA,933993.223078365,435460.532168713,676448.020555231,866560.916739771,500562.174648341,NA
"Amide-Neg-000198","Gluconic Acid","C6 H12 O7",3203128.95735014,1304258.65364884,1828746.35929302,1490711.34556788,1461461.78409666,516845.55429269,1437096.72845982,1054130.18944686
"C18-Pos-000689","Glutaric Acid","C5 H8 O4",15541.6172276669,13868.7760983819,21513.4008176442,12673.7877930856,7742.48718782947,18343.864807509,13780.4348822882,12624.4789019948
"Amide-Neg-000447","Glutaric Anhydride","C5 H6 O3",183291.506327995,205557.324737841,249024.442048939,169794.628393278,NA,NA,NA,140833.440529757
"Amide-Pos-000523","Gly-Asp","C6 H10 N2 O5",102057.677051706,105482.049879033,155730.903604439,89878.415181605,120258.924595114,152230.636545493,99229.4730764757,113709.034500726
"Amide-Neg-000365","Glycerol 3-Phosphate","C3 H9 O6 P",568274.32314415,549694.569664754,471457.745987562,452517.060308152,365829.543421342,815997.401464833,284648.699629522,241194.04731834
"C18-Pos-000082","Glycerophosphocholine","C8 H20 N O6 P",NA,NA,NA,22167282.7118834,13752289.4818718,60933326.7739211,7807592.54356822,NA
"Amide-Neg-000379","Glycine Anhydride","C4 H6 N2 O2",696196.938639789,629631.902393931,670141.413829601,418425.780796941,637140.122101894,471188.524488824,354539.715299888,469416.20950047
"C18-Pos-000599","Glycochenodeoxycholate","C26 H43 N O5",NA,6945.67581488579,NA,10415.2637168371,14908.5309994275,NA,221296.415383444,NA
"Amide-Neg-000078","Glycolic Acid","C2 H4 O3",6769882.41360159,5640644.72110595,8699648.48724044,11167996.2311012,8701730.29811521,3974767.23449178,6017826.37039949,2889882.26129648
"C18-Pos-000469","Glycyl-L-Leucine","C8 H16 N2 O3",657078.393736701,391107.206822568,522269.755329238,858769.623082938,408069.567435064,524072.357772202,79999.0599136363,311934.592567141
"Amide-Neg-000019","Glyoxylic Acid","C2 H2 O3",NA,44382999.7756641,34899808.5120129,NA,NA,31021643.0894197,11548293.5361119,NA
"C18-Pos-000267","Guanine","C5 H5 N5 O",4573192.34306926,4253616.55283154,2544781.9302167,5411364.99105522,5782209.9815395,6487446.0120628,4969867.12502239,4168165.32120497
"C18-Pos-000285","Guanosine","C10 H13 N5 O5",NA,3203885.02855116,NA,4245075.39523216,4374673.38240765,5156944.22427347,4046630.95714438,NA
"Amide-Pos-000210","Guanosine 5'-Diphosphate (Gdp)","C10 H15 N5 O11 P2",2902994.93806081,5870530.74278588,6692286.09083976,5336604.40488774,4809148.70120049,8688070.71736307,5884633.45839384,6539865.82071527
"Amide-Pos-000467","Guanosine 5'-Diphosphoglucose","C16 H25 N5 O16 P2",385305.568001037,522085.795153488,433344.163769058,448564.674747953,401072.601932297,640596.80387742,276069.514697414,370481.857089956
"Amide-Pos-000191","Guanosine 5'-Triphosphate","C10 H16 N5 O14 P3",2674103.84545561,4799092.35435807,5927121.82103767,3899676.09821214,3566771.94702166,10422119.0762978,1360246.21865796,3439950.43640099
"Amide-Neg-000443","Guanosine Triphosphate (Gtp)","C10 H16 N5 O14 P3",121637.658639101,276165.138856768,170731.558780336,85563.1018167638,53604.1260322903,180731.979063686,13899.9462915059,38121.0528643021
"C18-Pos-000613","Heptanophenone","C13 H18 O",110774.531960003,179092.293222576,147040.133391822,87409.489965788,72831.1918020737,63622.0289756264,63681.7027164043,54242.7294426431
"Amide-Pos-000320","Hexanoylcarnitine","C13 H25 N O4",1674825.4389406,1263386.32863625,1825268.72769977,1949680.95886627,3212660.01941207,2910057.70392389,2073027.43545883,237597.815140822
"Amide-Neg-000375","Hippuric Acid","C9 H9 N O3",207559.147261755,719543.102871929,128916.030268251,369435.887314655,639401.320748441,58321.0635962047,108213.704695562,189204.987083303
"C18-Pos-000278","Hypaphorine","C14 H18 N2 O2",1677342.4523651,330154.986117328,258491.980753198,NA,2143479.91836051,5685015.34196718,1620884.47855544,70265.5708400453
"Amide-Pos-000130","Hypotaurine","C2 H7 N O2 S",13010469.7385653,14359196.5699603,6331175.07536436,10148396.5300837,19176143.6599578,22667078.1458317,13719458.8718393,9098478.79426693
"Amide-Pos-000006","Hypoxanthine","C5 H4 N4 O",974501640.109188,1478001217.11619,1278765981.03206,1263693959.17415,3412229689.5219,1536344228.51175,2485404515.3561,1119176337.26395
"Amide-Pos-000079","Inosine","C10 H12 N4 O5",62858662.8037217,33558352.4407563,60463448.7069774,32922805.4187986,48065070.4518067,41267586.6785811,73359174.240851,50871610.0106133
"C18-Pos-000220","Inosine-5'-Monophosphate (Imp)","C10 H13 N4 O8 P",NA,3583332.3523871,11017076.8630854,NA,5271217.12349396,7305599.77336253,NA,NA
"Amide-Neg-000029","Isethionate","C2 H6 O4 S",16535322.483052,40233412.1866258,22368807.0361367,19414431.5026508,32884889.8820442,29493108.3196785,6676904.63551331,12456035.8869258
"Amide-Pos-000215","Isoamylamine","C5 H13 N",8099257.45220663,3027432.36653228,5706537.12720987,5981198.65961725,5313815.37464924,4459367.41583818,7148889.59458979,5323848.6063636
"C18-Pos-000011","Isoleucine","C6 H13 N O2",NA,163854340.355085,NA,167859288.211951,194305123.595204,301047694.165745,178243282.890976,190652.649613192
