gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
HRH2,-2.2073483092276964,1.9676129586948439,-0.38020461443181797,0.7075077030294654,0.9692181714643648,-4.6945708254886185,Glia,M
CPLX2,9.390916574082821,2.802900105673394,1.730187111080431,0.0978658338958998,0.8868494432881195,-4.410328162797446,Glia,M
ENSG00000250820,-5.9540127820468465,1.138338221597559,-1.0316559680946114,0.31365066102589423,0.9153053848329549,-4.599741994062395,Glia,M
THOC3,2.6142228606815663,1.6848903364412806,0.4056950098894528,0.6889586098132372,0.9665577825779876,-4.689128725962134,Glia,M
SIMC1,1.7095093652112452,5.404192329675407,0.5859439386060663,0.5639881755506717,0.9525728769265639,-4.795908021418434,Glia,M
KIAA1191,-6.328369631315761,3.6124349894903394,-1.3283891755083304,0.197919233985199,0.8979478651315422,-4.51906282860155,Glia,M
ENSG00000250909,6.053940629491094,2.4523379662028755,1.0482824257903463,0.3061007572288672,0.9135702890049618,-4.597661861936093,Glia,M
ENSG00000251414,-2.5029122798753387,2.13009022734653,-0.41243687541468205,0.6840853382963243,0.9665577825779876,-4.693773326348676,Glia,M
ARL10,3.0308931415939897,5.21914336502328,0.9582434057211578,0.3485470513349095,0.9238432590349965,-4.666553152515322,Glia,M
NOP16,1.8830686419386211,1.8021592286772241,0.29015978312897434,0.774462205662255,0.9798988080670672,-4.698537233485589,Glia,M
HIGD2A,9.793048882201301,3.1142279377153312,1.4110129208938977,0.1724866158232472,0.8934312933410471,-4.502657455736024,Glia,M
CLTB,10.868756483341878,2.9414253776419477,1.8347533309428026,0.08035788258762978,0.8868494432881195,-4.3715486515942965,Glia,M
FAF2,-2.284963063214376,5.485977396048646,-0.5994382408640253,0.5551188272977705,0.9499679371406037,-4.7987124888063075,Glia,M
RNF44,-7.322948218814875,3.785537595080352,-1.3902902756769768,0.17860635655679788,0.89412154804616,-4.49351981707925,Glia,M
CDHR2,3.9614479877166033,2.528949279926913,0.7114876164305753,0.48439813331289316,0.9377394501845785,-4.660465026862798,Glia,M
GPRIN1,9.381121529223522,2.1400944910986714,1.469449056669834,0.1561310256146798,0.8924742775861052,-4.4974183264689644,Glia,M
TSPAN17,-2.546328206307814,1.5788907231219118,-0.3194586034166751,0.7524488873928147,0.9758525717383277,-4.695501537645618,Glia,M
UIMC1,-2.559569129151239,6.3598280213678775,-1.1653786555874444,0.2565781634103823,0.9091780311094564,-4.609093080308594,Glia,M
ZNF346,-1.4975670419788292,6.145548338185573,-0.5008425804698995,0.6215489477163587,0.9601672349455276,-4.876307725636234,Glia,M
NSD1,-1.5756333659187443,7.75773822504645,-0.8124973614861802,0.4253738430703955,0.9312568288617665,-4.886846135350775,Glia,M
RAB24,5.724156129091154,1.725759702343696,0.7299699450921342,0.47325405588550284,0.9373753917285793,-4.651721959594769,Glia,M
MXD3,4.953951527864803,1.5503000197150958,0.7160398354077794,0.48163926916606004,0.937417306122905,-4.6530688922097125,Glia,M
PRELID1,4.5779709188163205,2.9131357552877106,0.5758098390042237,0.5706967151237335,0.9531460989714546,-4.685923955303789,Glia,M
LMAN2,-0.5228195738566849,3.853069535636349,-0.11485253935587089,0.9096233120465715,0.9925777291714352,-4.7614405983125385,Glia,M
GRK6,11.92937423470244,1.7589168721373698,2.0931706027697787,0.04830745509434644,0.8655090943778111,-4.31961046818262,Glia,M
