"Compound.ID","Name","Formula","Sample02","Sample03","Sample04","Sample06","Sample07","Sample13","Sample15","Sample17","Sample18","Sample21","Sample23","Sample24","Sample26","Sample31","Sample33","Sample37","Sample40","Sample41","Sample42","Sample43","Sample46","Sample47","Sample49","Sample50"
"Amide-Neg-100165",NA,"C7 H7 N3 O2 P2",849793.966510142,NA,NA,NA,2927678.62739141,NA,NA,NA,NA,122372.81483944,NA,2451256.91619195,NA,3143718.75261439,NA,4541113.62437922,NA,6905699.14443429,9675038.30904339,NA,3743920.67101135,7664568.88747529,NA,1338310.67378473
"Amide-Neg-100166",NA,"C4 H5 N O9",4608825.38818976,3817111.83374895,4364684.05614263,NA,3129834.35570187,5169528.35010459,2514300.01581095,3596311.18927635,3110579.77679037,9655926.1561159,3693933.82566036,NA,NA,1544933.21280276,9656603.07173584,NA,NA,4805232.62216984,1438938.94829914,4736417.13988254,NA,4683374.62309249,2443330.26910525,4721915.85798135
"Amide-Neg-100167",NA,"C4 H5 N O9",8773648.54155301,3817111.83374895,3177638.96530597,2466220.76279829,2599180.73246383,3950785.88649539,2514300.01581095,3596311.18927635,2449790.37840398,9655926.1561159,2733232.85270485,2757143.22238435,2901930.61995268,2650778.07729928,NA,2455858.41734258,5041036.37955941,3529277.61418181,1273108.95678507,3129775.41172673,3654437.14451945,4024016.07159224,2712291.47736028,3159824.17379448
"Amide-Neg-100168",NA,"C7 H9 N O5",NA,NA,9245101.85215123,NA,NA,NA,NA,597210.378622041,8038546.49849952,NA,NA,NA,NA,NA,5275847.02317105,NA,NA,7552761.9637358,NA,NA,5867683.30846525,8713913.05750579,NA,6278419.30208506
"Amide-Neg-100169",NA,"C6 H9 N O6",NA,NA,NA,NA,NA,NA,NA,7559177.42592044,NA,NA,NA,NA,3206252.85641694,NA,NA,NA,5034332.54457177,NA,7462608.75408186,NA,NA,7287584.53425824,NA,NA
"Amide-Neg-100170",NA,"C7 H11 Cl O S2",NA,NA,NA,NA,NA,NA,NA,NA,5176355.92157036,NA,NA,NA,NA,NA,4634251.92244282,NA,NA,NA,NA,NA,5435124.09622791,NA,NA,NA
"Amide-Neg-100171",NA,"C6 H9 Cl O7",NA,NA,4669666.78531446,NA,NA,4660516.61990746,NA,NA,NA,NA,NA,NA,NA,NA,9185894.03627656,NA,NA,NA,NA,4504623.29158651,NA,NA,NA,NA
"Amide-Neg-100172",NA,"C11 H17 N2 P S",5343142.45804405,4749891.81689539,3044220.23754529,3498404.01585636,NA,9120548.38412912,9122944.46000006,5768661.27441409,1533965.9227629,NA,NA,NA,3809966.84173424,5365866.9517804,1376236.66463295,2110792.37486398,3658589.4918717,5685623.62692723,4912197.19605176,6093985.4308044,684182.944619963,8536385.21696924,8252964.11299877,4328548.1309602
"Amide-Neg-100173",NA,"C3 H4 N4 O3",6264774.64164297,2423268.62379877,3835116.61615622,4755311.86905576,3551519.56017942,7436767.07212443,6479127.05665912,8902756.52560328,2892192.97817027,3510281.54114973,765589.981655037,2508708.75775774,3109530.6681954,4108774.35899295,3404410.21893144,6470971.95077547,4646783.67173838,3451367.73559629,6160264.09968944,999626.961550295,5178230.3022724,7098467.48479648,6129551.00804433,6547968.72831174
"Amide-Neg-100174",NA,"C6 H13 Cl O6",2558951.04617665,4027880.61050627,2699449.01543961,7349359.88653109,3159287.82559931,4021779.37668539,8886850.33504167,7338298.03648127,277333.630351937,998160.070272567,245406.564028816,664172.021424357,412278.8299259,1352842.18848559,211909.098829621,6840502.24656758,2387280.4504903,2030059.95598525,2244122.68955166,2556950.77426642,214412.856117752,4901047.3654011,5605815.29079294,3750454.21344514
"Amide-Neg-100175",NA,"C5 H12 Cl N O5",8813151.04655626,1562001.2707818,1765337.8949758,7646938.64257704,1321154.07299509,6924213.09374152,3017479.24715879,4972745.60854645,1920931.25493225,648620.767212021,1570493.91904647,377183.586600171,3669036.36005496,4155460.99435204,NA,4324815.39658447,6442390.18519718,1474948.24930968,5247241.61615343,NA,1661813.78481524,4736049.2956138,4011174.81299007,2502286.58420044
"Amide-Neg-100176",NA,"C4 H9 N O8 S",3092174.90689448,2171746.86810473,5067978.29350539,683614.855832233,2046718.23845562,3784703.86316969,3386363.90244986,3300491.13172696,2089574.6660597,3236450.16130302,2809041.08814715,1021351.20093203,823407.383946848,1634093.56505094,5081078.41284699,1623372.29989243,1516087.52536591,3272462.54208648,3010333.52500168,5202886.13164029,3978828.45536657,3523060.27807234,2251555.15666073,3376982.51759707
"Amide-Neg-100177",NA,"C18 H36 O2",2606891.36485481,1882129.8981225,3645406.969063,1234950.3068218,2120193.07053963,2862952.91103827,1607268.29268374,2639689.13642448,1494040.44119096,1980362.83517472,746772.825836568,1106520.12491662,1658623.50756159,1228734.83464434,1059378.82738305,1270217.64735245,1082227.65905572,1619407.22425325,2606059.77925256,8641668.47499045,1119430.38095817,1841202.40317618,1472424.84776301,3830952.44339385
"Amide-Neg-100178",NA,"C3 H4 O2",NA,NA,NA,NA,NA,2454231.86359559,NA,8455760.61924605,NA,NA,NA,1137785.71364111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amide-Neg-100179",NA,"C8 H17 O P S",5665137.40126901,3918993.15973717,3890076.95386352,7996014.57639309,NA,7829258.58434094,5647298.03206002,7521741.29373598,3396426.78105313,833754.754348871,1170205.51946084,1248301.37307574,6412648.60476483,6952206.41185348,2607139.47129062,8369033.05071679,5467468.04296798,4813572.16909535,4942291.93719033,4264340.51529239,2640369.84766274,6254517.48018697,6378236.57452878,4836830.33623595
"Amide-Neg-100180",NA,"C7 H17 Cl N2 S2",5665137.40126901,3918993.15973717,3890076.95386352,7996014.57639309,NA,7829258.58434094,5647298.03206002,7521741.29373598,3396426.78105313,833754.754348871,1170205.51946084,1248301.37307574,6412648.60476483,6952206.41185348,2607139.47129062,8369033.05071679,5467468.04296798,4813572.16909535,4942291.93719033,4264340.51529239,2640369.84766274,6254517.48018697,6378236.57452878,4836830.33623595
"Amide-Neg-100181",NA,"C5 H12 N O6 P",3914027.34058975,1968507.72670885,4058663.48811397,2745097.30287755,659248.451199071,8320079.58577705,3865082.51813156,7475219.76622518,4491490.39553292,642694.825830461,2959922.36716223,NA,3530310.86877908,4283129.59201261,1475597.0623347,4391672.04284257,2032661.54849472,4698043.08881838,6036708.81404005,2980059.99208659,4291215.36807966,5218546.12909434,4171973.18093726,4748916.39681817
"Amide-Neg-100182",NA,"C4 H2 N2 O2 S",8314480.4223536,NA,5315431.06121042,NA,NA,3964085.51226789,NA,5834395.67408826,6584252.0929376,4850471.62757724,4699844.01314421,4003504.81225907,3709684.44466858,NA,4144332.72466037,5724587.14329552,5392230.72980539,4785712.50734223,4914697.06410523,4499410.25889418,3874853.15997872,4992415.01058456,4692622.09648244,5021348.05483188
"Amide-Neg-100183",NA,"C6 H9 Cl O7",NA,NA,6343531.53299922,NA,NA,5598616.78358549,NA,4583984.70074846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4761630.57108751,NA,5507236.49575554,NA,6387609.18528815
"Amide-Neg-100184",NA,"C2 H3 N O3 S",4464888.65059812,NA,NA,NA,NA,6841419.37830457,NA,5990605.41028308,NA,NA,NA,NA,NA,NA,5794404.20659267,NA,NA,3913668.26825094,4568195.91429209,NA,4260406.65804803,4978597.80806981,NA,4005314.62446538
"Amide-Neg-100185",NA,"C4 H4 O2",2199779.26846556,1920451.03699806,4323482.18075017,NA,2976524.30493608,5623907.85380987,3826417.46150401,5865691.63326513,3142950.72078781,NA,NA,1223845.98237451,992560.457856907,2784260.49262396,NA,2917096.13902329,1884649.52705743,1282099.75552426,5017419.829283,4798544.05690648,NA,2473334.3655587,3624971.65633209,5320802.27208361
"Amide-Neg-100186",NA,"C5 H4 P2",6041533.64648993,4646566.86822589,4489099.67033902,4693959.95631924,5495810.91337398,4863809.69177867,4312323.44996628,8063284.82920454,7667099.1206054,5164046.87683341,7845723.04689853,4488642.94468066,5982370.84224658,4684297.66517114,NA,7374918.87645393,NA,4014452.44015743,NA,7115722.3733717,4722007.5350843,4329505.81492622,6529912.20425783,4702027.6238798
"Amide-Neg-100187",NA,"C6 H8 Cl N O6",6744918.11012565,NA,NA,NA,NA,NA,NA,597210.378622041,8043007.74467635,NA,NA,NA,NA,NA,5275847.02317105,NA,NA,7552761.9637358,6730853.58734117,NA,5867683.30846525,5689520.59572676,NA,NA
"Amide-Neg-100188",NA,"C6 H11 N7 O4 P2",4939107.82297021,2266027.5975425,3200501.55773959,3186410.80317798,1183185.66468707,7234164.8811132,5587547.328112,8003631.11732147,1278499.83575454,2737522.54444822,2404780.28068794,804453.018713013,927686.00245672,3091072.07962045,1905019.56007883,5285208.9299162,3746469.93285251,4548527.51579623,5063975.0467111,1050761.9341657,3745534.40932815,6530908.39117297,5185661.19734367,5618901.76359821
"Amide-Neg-100189",NA,"C2 H5 N O4 S",4464888.65059812,NA,NA,NA,NA,6841419.37830457,NA,5990605.41028308,NA,NA,NA,NA,NA,NA,5794404.20659267,NA,NA,3913668.26825094,4568195.91429209,NA,4260406.65804803,4978597.80806981,NA,4005314.62446538
"Amide-Neg-100190",NA,"C5 H6 O6",NA,NA,NA,NA,3072919.60827022,NA,NA,NA,NA,NA,NA,1377209.79538514,2695580.98064782,4225504.72564279,NA,NA,1679856.84803364,6039631.91469161,NA,5079814.14360262,NA,NA,NA,6091248.81118916
"Amide-Neg-100191",NA,"C2 H3 N O3",6890218.32483843,5842859.15901846,5250418.92918016,6913970.72236269,4370390.07832378,5880835.30050887,5345698.71341888,7760700.76348119,6054836.52299093,7142272.23277573,5082311.91831191,3886798.10573343,4717170.79421745,4702432.24292828,6760008.52488632,5715798.64661384,4850653.00294624,5850840.92190475,6572288.78609099,6158767.27469643,6700104.02753124,5656302.97989628,7894837.6376187,6672132.06750723
"Amide-Neg-100192",NA,"C5 H6 O6",NA,6092278.2672957,NA,NA,5644773.44559692,NA,NA,NA,NA,NA,NA,4648584.88526529,2924807.55818962,4863440.06342295,NA,5286857.52414083,4637985.9969792,NA,NA,NA,NA,NA,6070546.66577197,NA
"Amide-Neg-100193",NA,"C2 H6 O5 S",5351609.35190468,5316048.4989329,4221082.86688913,4759682.83274261,5495300.3335758,4441756.82189642,5188290.90569171,5464006.8492555,7413881.50144165,4162236.76794767,7620037.53924953,4716846.5469371,5656688.5944973,4418390.66934736,7307431.68775303,6501529.47938596,3909701.40101317,4437069.74805976,5584844.11815147,6517393.39025463,3960152.35656507,4471745.02136576,5982176.32695744,6118194.69070864
"Amide-Neg-100194",NA,"C6 H9 N O10",NA,NA,NA,NA,NA,NA,2404577.00796927,2008717.74370782,NA,NA,NA,7610616.79569845,NA,NA,NA,256267.188997433,NA,2817726.78691217,NA,2648921.86632868,NA,NA,1127426.91839078,2790022.45755032
"Amide-Neg-100195",NA,"C2 H5 N4 O7 P3",5950380.21001235,3396849.58606202,3550627.93324068,3953938.11717424,3390762.21389277,5349712.20255569,4934157.62595138,7405840.0134243,6380402.20269821,6547326.48411168,5566710.18335618,2206656.68177867,2806254.27803294,4369933.61749486,7089128.09810779,3983146.68632261,2542740.18042207,5451650.07301992,7491519.03657656,NA,6357392.64930013,4514072.08861026,4029518.14533023,4482976.40590126
"Amide-Neg-100196",NA,"C4 H7 N9 O2",4797332.91095735,1581867.0148749,2481531.23068021,2442307.01529198,2112612.24629946,4595579.20256661,4552740.83079329,7126950.33794527,2681238.02850404,3979465.59405307,2759669.35965061,1071468.94729509,2116812.74191752,2383367.36208709,5432798.54864666,4172691.80649007,1853296.41433341,4420935.21842627,5081043.5405541,7487253.4996685,4988619.83169106,4185060.49292134,3967277.59207865,5398085.81090397
"Amide-Neg-100197",NA,"C5 H6 O5",NA,464608.630182152,NA,NA,NA,3452465.04689399,NA,NA,NA,7416190.45167931,NA,NA,406955.936257731,2217442.37178825,NA,NA,NA,4922293.64282933,NA,NA,NA,3379294.45661016,687605.816921169,NA
"Amide-Neg-100198",NA,"C6 H6 O7",4033176.44507967,NA,1554060.58378544,NA,2964277.40166088,NA,1833126.20399956,3881680.72254141,NA,2873789.45625989,NA,NA,1001405.73644813,2210904.03914149,7318467.94989795,1467128.97167966,1561534.28578803,2583363.45899138,NA,3516375.94679135,NA,2408663.05748735,NA,3569279.17125035
"Amide-Neg-100199",NA,"C5 H12 N9 O P",NA,NA,709155.636695696,NA,826935.138323037,NA,832271.63414492,NA,402442.265588352,1179959.06201377,1233466.6107834,92460.9550020456,1037806.61744404,NA,775986.480529584,NA,NA,971412.649948689,1538733.46255446,7259619.35845419,1479731.17676391,760846.199885312,NA,1231380.51810087
"Amide-Neg-100200",NA,"C6 H10 O8",5211799.48200668,NA,1609929.3281823,NA,NA,1692576.68943739,NA,2064745.21641465,1385156.41059785,1665811.76127742,5773246.65255639,NA,NA,NA,NA,NA,NA,7217470.60238556,6318033.55282303,2004076.69494024,NA,NA,NA,NA
"Amide-Neg-100201",NA,"C H N3 O2",1212289.88552768,NA,NA,NA,NA,379709.455615425,NA,3246952.4579252,NA,NA,NA,7071386.83822791,NA,NA,NA,NA,NA,NA,519098.392748501,NA,NA,NA,NA,NA
"Amide-Neg-100202",NA,"C7 H11 N S2",6361960.60091185,NA,5645486.06103066,NA,NA,NA,5054354.07613149,6875580.8533015,5928756.18051752,NA,NA,NA,5544880.74669247,3185117.12789195,1474144.64181897,5672144.27866336,NA,4371991.80999003,6993017.52033659,NA,3350184.33156971,4673945.04152715,3411448.11717371,1869394.05264056
"Amide-Neg-100203",NA,"C10 H18 Cl N O7",4590348.23875296,1433846.70338673,859229.804299072,1574393.3977338,1882289.22555215,3126235.73249218,2441155.68351116,2569128.37451365,927173.840588352,2048526.29809116,1959408.17201236,616492.473663799,2515195.60466518,1580370.51585321,1409735.94238918,1059757.24245919,2778312.42617428,2624576.93568815,4043881.94230239,6987241.68059858,3123786.55021066,2103072.19492909,1081069.50328063,3456694.62564031
"Amide-Neg-100204",NA,"C11 H21 N O2 S2",4590348.23875296,1331984.11805323,859229.804299072,1574393.3977338,1882289.22555215,3126235.73249218,2441155.68351116,2569128.37451365,927173.840588352,2048526.29809116,1959408.17201236,616492.473663799,2515195.60466518,1788091.15588601,1409735.94238918,1059757.24245919,2778312.42617428,2624576.93568815,NA,6987241.68059858,3123786.55021066,2103072.19492909,1081069.50328063,3456694.62564031
"Amide-Neg-100205",NA,"C10 H20 Cl N O8",NA,1762931.12519623,859229.804299072,1574393.3977338,1992594.59986943,3126235.73249218,2441155.68351116,2569128.37451365,927173.840588352,2048526.29809116,1959408.17201236,616492.473663799,2515195.60466518,1788091.15588601,1409735.94238918,1059757.24245919,NA,2624576.93568815,NA,6987241.68059858,3123786.55021066,2103072.19492909,614861.260837411,3456694.62564031
"Amide-Neg-100206",NA,"C5 H8 N O7 P",4092371.29746117,4840693.64233372,3694013.38205057,2467178.42775894,3970060.08115125,4061725.77312256,3687384.6141566,4543820.91893257,6394085.68989724,4315019.7256103,3940189.38549118,2206157.00903628,2308253.02821445,2660124.93132148,6874548.03085068,3392790.8023168,2532581.26414749,3944899.62530837,4159279.57126707,3537352.11641732,4283872.04877523,4041652.29729277,3935525.860274,4702902.83563318
"Amide-Neg-100207",NA,"C6 H12 Cl N O5",1152679.55094714,NA,NA,NA,NA,6873832.68269786,NA,NA,NA,642694.825830461,NA,548153.056293519,3530310.86877908,4283129.59201261,1475597.0623347,NA,1506541.15744974,332858.860540327,6041176.52833511,950413.797886163,NA,5218546.12909434,NA,3515962.1337706
"Amide-Neg-100208",NA,"C6 H6 O7",4265860.52303064,NA,NA,1098401.95458862,2467845.6771596,4603290.36863083,1953840.149968,4334060.52441405,2128400.91677144,6085374.48858478,3428828.60996791,1560102.82624103,1245785.6577456,2504756.29863894,NA,2338167.59788039,1949409.68311103,3592063.77790965,4002306.45945055,2749944.42168981,5492590.79126719,4129165.44548266,2882905.7576711,3320988.60221184
"Amide-Neg-100209",NA,"C6 H8 N2 O9",4619899.05379828,6049731.8606753,5101092.22852992,1731945.48696461,5540689.35744062,4423082.00416151,4446866.78783408,3596040.39207193,4255186.62164453,4848533.4173411,4742903.8785652,5287660.70557437,3988495.73821792,5666144.50507024,3973860.85856319,3309762.98570034,6783313.50795528,4832556.86130209,4895419.55521649,4466608.88016706,4653793.41270504,4997057.15424743,5622242.79055261,5544906.15803422
"Amide-Neg-100210",NA,"C12 H16 N5 O4 P S2",3934198.32582347,1625955.06032045,2618961.85277572,2442634.34890314,1827291.93109876,5721595.1937254,4535736.31993273,6739866.6430671,894950.807270134,2048734.52515191,639768.759894175,475607.508235397,1009836.76057621,2320611.228263,855858.686930601,4268021.63167931,2834871.59365604,3554326.90779336,3987196.935071,1435683.69088625,2825221.09130688,5197070.33184069,4080268.11912441,4444415.42578478
"Amide-Neg-100211",NA,"C7 H14 Cl N S2",6588314.16359805,2962832.23042868,4186038.29763952,2356515.57195265,1122763.95610523,5841048.35682447,4265667.87312126,5354377.28782228,2889892.08569742,5395668.49315987,5409221.57545548,NA,3062656.53257074,2445739.21336262,3505889.80526582,2892695.32369938,1300906.89078613,4351630.68389264,4015548.00556533,4686648.15466443,4359225.37379251,3681307.49829468,2643466.01268447,2605917.56161717
"Amide-Neg-100212",NA,"C6 H10 Cl N O5",6588314.16359805,NA,4186038.29763952,NA,3658135.50557625,NA,NA,NA,NA,NA,NA,1485803.89075452,NA,727354.32163435,3505889.80526582,2892695.32369938,3347596.59315852,4351630.68389264,4015548.00556533,2082970.31637439,3449403.97768125,NA,1506394.85044206,2605917.56161717
"Amide-Neg-100213",NA,"C7 H7 N4 O6 P",4096440.76377971,3465609.800234,4298911.14467775,1702550.08842007,3599744.9359473,5065250.69213993,3493731.81018846,NA,3930328.85896216,5067080.55524508,5494835.63244736,1496043.80350954,1615269.54396897,3540836.91637452,6292591.09475947,2604322.88626493,2763061.36261748,4168201.40753682,5539797.03957275,NA,6295832.27350272,4518725.74704374,4392831.70285462,4908606.76680161
"Amide-Neg-100214",NA,"C10 H11 N O S",1210500.57382778,321296.532136763,453268.34604091,959583.597547213,NA,NA,459094.334216823,NA,1920025.80932102,776949.590091912,1001009.31875298,1289941.3061885,6484590.83944138,1183779.38673334,NA,555116.43112578,1168856.76534066,867534.744838858,1507221.75920473,964275.448345462,2843602.46840445,477282.4525074,604463.823169598,938884.444437017
"Amide-Neg-100215",NA,"C6 H6 O7",NA,5798948.32711658,NA,NA,4991891.76169786,NA,NA,NA,NA,NA,NA,4014818.84445501,NA,4209527.2482996,NA,2888771.48605005,4372588.49159603,NA,5779517.65835218,NA,NA,NA,NA,5272198.67413528
"Amide-Neg-100216",NA,"C6 H13 Cl O6",3497114.21410325,NA,3233616.22608953,NA,NA,3729946.73487961,3486094.98508915,4865778.83671678,NA,3020385.09513405,NA,NA,NA,NA,3477909.696768,3337955.50354888,NA,4996644.470638,6430812.72578395,3077105.41395015,3103810.01472049,4252667.15473716,5843453.83574054,2884852.46866727
"Amide-Neg-100217",NA,"C4 H2 N2 O2 S",4443877.70005017,NA,NA,5397778.94773163,6430587.3311767,NA,2491700.25029807,5807634.46288877,NA,4847052.29285466,4699844.01314421,NA,2183931.78814246,5042716.70192511,NA,3491901.50534784,5113653.73818925,4785712.50734223,NA,4752856.38625856,4847289.00240821,4330540.72616005,NA,NA
"Amide-Neg-100218",NA,"C4 H4 O2",2291388.43619913,NA,4323482.18075017,1039510.73037246,NA,NA,3826417.46150401,5865691.63326513,3142950.72078781,964356.953820788,4030837.87067472,1223845.98237451,992560.457856907,NA,6287505.46583131,2917096.13902329,NA,2522861.13304439,5017419.829283,4798544.05690648,5834114.30026595,2383768.69696862,3624971.65633209,5320802.27208361
"Amide-Neg-100219",NA,"C8 H14 N O8 P",4462670.22118054,954154.473534095,2445176.52522068,1133672.74608086,2664921.533117,4487090.19383674,1614916.03280899,740434.842755826,1855234.17512197,6161355.70011684,1091469.58503839,1920310.92396119,1957790.7978485,2375183.72600545,2230864.99743175,2320350.37593346,2312206.24560346,3915859.30246947,1670071.95912174,2651258.3432132,3663232.2641425,4306056.17522648,2329030.40564313,842563.115904298
"Amide-Neg-100220",NA,"C6 H10 O8",4597316.71810059,1886448.27940078,2386619.63746343,523337.087897095,3517382.11680929,932767.623038254,2614611.61688962,3181828.53852296,1225165.64373155,1524564.25061122,1402193.53931763,1539961.09029211,1883268.86268441,2195567.45347585,417014.862997855,2091274.40714962,1785608.03600496,3578110.60616248,3634494.77422694,1654339.90917562,1297387.64087956,3211698.38291625,2115191.05307525,6153072.61752028
"Amide-Neg-100221",NA,"C6 H10 N3 O4 P",3486117.71169702,1398956.59421831,2562314.03618188,1971586.76688627,856723.84744841,6131311.59112778,3810668.05827099,5065161.11646971,1701741.657296,817790.10624279,821649.028951222,437704.683661346,2003944.56996139,3151341.30840925,1992129.18708227,3158192.08646363,2266728.67951383,3982226.33067309,2904488.62453989,3392776.25193216,1644194.65039317,4589807.92317116,3009154.32947262,3699170.40858166
"Amide-Neg-100222",NA,"C10 H22 Cl N O3 S2",NA,NA,NA,NA,NA,NA,NA,3061446.18208143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3082735.50322483,NA,NA,NA,NA
"Amide-Neg-100223",NA,"C4 H10 N2 O7 S",5529603.65390047,336012.190894968,2529459.36421464,876881.044938032,2950291.15144571,3653149.04186349,1717042.18591733,2922120.6693672,1013677.95036091,4161797.32865717,3790910.23587975,1749377.01786995,1086759.73829428,2904233.82243474,3217503.54116698,1550222.83741527,1580962.7731162,2782848.9187072,4794239.05583612,6047964.29080835,3036447.60844429,2918318.35477408,1963254.02877269,2424009.68921705
"Amide-Neg-100224",NA,"C6 H8 Cl N O6",3661957.83943054,5953517.82503108,3142746.35191798,6003805.93482002,5861958.5697218,2398170.86163261,3192142.9375398,3038228.78047191,3494661.91103721,3027489.37051743,3512858.05961368,5444132.0971601,2441933.39727706,4233712.77370174,3240729.59608032,5612685.9038422,5599358.77768916,3221804.28414981,4422698.27808079,2289262.00353964,4105560.83950376,2766990.85823671,4350516.50757116,3660768.79647407
"Amide-Neg-100225",NA,"C12 H25 N6 O18 P3",2961281.23571782,1102860.37933502,2612016.75361647,1777315.07375658,1232712.78164692,5103765.45564663,3539170.27834824,5816334.81432267,416611.010484147,1287846.99334187,930461.701744689,139909.426284421,516360.694394562,1667004.49642277,1270567.07287167,3464552.44200714,2048389.57070109,2732186.21349711,2927750.28584278,2196024.766795,1790054.2352895,4353555.591759,3137595.28454209,3434266.67027881
"Amide-Neg-100226",NA,"C5 H12 N6 O4 P2",1381394.58414104,964713.623971717,1818748.11833385,716961.265491308,1274637.73975928,1571817.60336669,2289973.77934763,3191004.62954678,2512162.91425438,2449663.45868774,1868790.34832754,640772.812468438,534127.356332422,877388.56848787,3261176.75347475,1519952.37601411,528419.158024137,2106443.7406067,2074091.63445766,5799841.368627,3085692.94540688,1596035.21926568,1093401.36414588,2026826.62201102
"Amide-Neg-100227",NA,"C4 H4 O4",3926271.16359771,4183795.12401606,3441429.06571329,2956778.22157401,NA,NA,NA,NA,NA,4333055.71182291,4144631.2214296,NA,1915873.75952079,2795668.54137068,NA,3043413.25618573,1887774.5935787,NA,NA,NA,NA,NA,3660552.27290223,3961598.44513305
"Amide-Neg-100228",NA,"C12 H15 N O12",1182659.45299634,694613.06858247,2641963.80804528,73497.6748387145,1049882.58129785,2688306.23270418,675540.88975581,1179620.35079695,760311.545804429,635415.345657172,462684.230286435,329136.981697173,91536.4670675857,704949.004127015,3507187.59260871,291319.281822996,620405.017826454,1800972.11851975,579652.579950718,2219193.10011301,3107799.64765554,2163727.19649735,1091334.61687818,2158716.81539844
"Amide-Neg-100229",NA,"C11 H13 N5 O3",NA,NA,819187.518406267,NA,NA,NA,NA,NA,NA,NA,1147859.74984823,NA,NA,NA,815459.265043681,NA,NA,767994.420225045,1334081.66339516,5770009.52066834,1201450.74381086,643865.684566315,NA,979441.230197263
"Amide-Neg-100230",NA,"C3 H5 N O2",NA,NA,NA,5472679.66025523,NA,4526803.98627053,4728386.21028825,NA,3701706.54695813,NA,NA,NA,NA,NA,1315058.49658434,NA,NA,3940461.81344891,NA,NA,1220155.26271148,4337483.82159576,NA,NA
"Amide-Neg-100231",NA,"C6 H13 Cl O6",NA,1605592.69882929,2504693.50099874,NA,NA,5666073.62251941,3170894.8816487,4747506.41241262,NA,936576.065583502,1039006.4152515,433362.624420037,NA,NA,2053327.97692902,NA,2986411.93635582,3931298.89642275,5381909.28737406,3401266.55914394,1656848.93075669,3878320.75405346,2883511.62606377,3018545.75991892
"Amide-Neg-100232",NA,"C6 H4 N3 O4 P",4427847.46851027,2419399.6271428,5276814.39780032,1811598.48693214,1825543.39145812,2827422.71987232,2514082.94372344,4984840.53521878,2863745.14155612,5648492.48499948,2240482.32631477,NA,1999335.312414,3481204.63501709,5352073.70579391,2476091.23511005,2757377.5364616,4772123.11409012,5135140.88488469,4136700.21285986,5067028.16026925,NA,3240565.64826238,3855661.98752716
"Amide-Neg-100233",NA,"C5 H8 O6",856302.360703379,770900.786918681,1502971.49921107,293512.352957828,586560.786615571,2602844.0994174,650793.87261776,1415760.26328919,729533.3631634,1028044.95341985,1875204.55626354,191257.687559781,345593.731674444,1067243.24182828,1695897.54352183,814453.193913553,521644.750407261,1183917.23909553,883028.365713755,956141.523102757,1116660.45733927,600312.057994257,1227561.14750294,1596265.54980762
"Amide-Neg-100234",NA,"C5 H6 O6",3926271.16359771,4183795.12401606,3441429.06571329,2956778.22157401,NA,NA,2934970.63667017,NA,2286025.6513571,4333055.71182291,4144631.2214296,NA,1915873.75952079,2795668.54137068,NA,3043413.25618573,1887774.5935787,NA,4137123.47718274,NA,NA,NA,3660552.27290223,3961598.44513305
"Amide-Neg-100235",NA,"C6 H8 Cl N O6",3347531.5146581,NA,NA,NA,NA,4884550.57592899,NA,4824696.33911483,NA,NA,NA,NA,NA,NA,4520161.82236845,NA,NA,3305155.95751588,3685204.55718635,NA,3093784.56850475,3700503.96614677,3277019.50494439,2941116.61232742
"Amide-Neg-100236",NA,"C6 H8 O7",301436.136128224,1136447.87796326,459627.573888105,824693.59565332,1507875.68396788,1198572.42815532,290766.083944734,5367031.98373378,NA,772031.379147586,557278.557357563,625613.723924163,NA,NA,366202.962211347,937634.4695479,639076.458696991,863440.026868101,961225.785477801,1164489.84042302,412039.222866537,857527.731645396,4585744.47844597,618840.970171988
"Amide-Neg-100237",NA,"C2 H6 N7 P S",2993210.33962142,2629294.47723228,3009330.00761802,1060469.9126063,2405980.16995212,3598140.56478307,2026174.53895607,2763436.49960647,2563979.54526462,3109358.4935547,3616830.07833052,1008772.28536434,1023000.1726355,2679893.1096491,5349347.14574333,1327762.030995,2149987.78113714,2539994.44870684,4167817.36163352,2405294.87045678,4023457.84085241,2955660.28470992,2857118.55752909,3126455.79302933
"Amide-Neg-100238",NA,"C6 H7 Cl O6",NA,NA,NA,NA,NA,NA,NA,NA,1583153.00403321,NA,NA,NA,993332.914112527,NA,NA,NA,NA,NA,NA,3667579.3765913,NA,NA,NA,NA
"Amide-Neg-100239",NA,"C8 H7 N3 O S2",4540378.19342188,NA,3512762.58677457,1982076.40099607,3484730.53587722,4219858.40672897,2777468.19157597,4572695.99621493,3111924.030212,5098538.41093093,3717482.63868082,2259451.2531423,1963219.12323006,3557859.50579031,NA,3427185.86569128,2920650.12547812,3916152.38671181,3996208.57501921,3362871.79121615,4772229.68937196,3489700.72746301,3313707.91510288,3496719.61420329
